1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 43960.406),(2 147698.27),(3 307294.25),(4 513295.34),(5 781255.94),(6 1073925.1),(7 1401190.4),(8 1746136.6),(9 2104424.5),(10 2481033.8),(11 2856814),(12 3234835.3),(13 3645865.3),(14 4042797.3),(15 4463060.5),(16 4933485.5),(17 5417556),(18 5941976.5),(19 6420008),(20 6882434),(21 7330041.5),(22 7748696.5),(23 8123807.5),(24 8489161),(25 8805596),(26 9111160),(27 9414029),(28 9773456),(29 10067293),(30 10327469),(31 10534648),(32 10771159),(33 11012182),(34 11251568),(35 11475928),(36 11682355),(37 11830997),(38 11974717),(39 12042859),(40 12107512),(41 12138832),(42 12153423),(43 12164784),(44 12197544),(45 12210357),(46 12266967),(47 12343195),(48 12409912),(49 12420079),(50 12432768),(51 12452983),(52 12502283),(53 12605827),(54 12705152),(55 12833888),(56 13014443),(57 13185093),(58 13359380),(59 13487765),(60 13621772),(61 13760073),(62 13938573),(63 14098136),(64 14365925),(65 14657963),(66 14976672),(67 15291265),(68 15604963),(69 15868496),(70 16145351),(71 16469981),(72 16765531),(73 17074580),(74 17389830),(75 17705114),(76 18040552),(77 18434122),(78 18822322),(79 19280582),
(1 764.7714),(2 1053.3232),(3 1238.7501),(4 1337.6986),(5 1396.4119),(6 1442.0262),(7 1466.7441),(8 1502.5065),(9 1555.7428),(10 1623.8328),(11 1659.7338),(12 1700.0093),(13 1768.9486),(14 1767.9938),(15 1806.0302),(16 1854.1461),(17 1876.2007),(18 1900.809),(19 1898.9852),(20 1939.1489),(21 1968.2827),(22 2011.3485),(23 2027.4886),(24 2036.1309),(25 2049.753),(26 2071.1233),(27 2122.5786),(28 2141.8574),(29 2164.3916),(30 2176.9487),(31 2213.1235),(32 2218.8723),(33 2242.2417),(34 2245.4998),(35 2266.8257),(36 2267.9084),(37 2250.5166),(38 2227.284),(39 2219.2422),(40 2185.3525),(41 2192.2334),(42 2160.335),(43 2162.0027),(44 2146.602),(45 2131.174),(46 2124.779),(47 2104.1418),(48 2080.1077),(49 2036.7147),(50 2037.7665),(51 2010.7922),(52 2006.2024),(53 1988.9355),(54 1958.8234),(55 1949.0115),(56 1945.7734),(57 1924.539),(58 1957.0913),(59 1961.7375),(60 1966.6049),(61 1965.6266),(62 1988.4796),(63 2002.146),(64 1995.8484),(65 1995.676),(66 1993.7706),(67 1998.1626),(68 1991.7028),(69 2022.6693),(70 2028.9048),(71 2036.7655),(72 2061.9258),(73 2195.201),(74 2247.1216),(75 2330.523),(76 2362.9028),(77 2475.1409),(78 2524.6843),(79 2576.5059),
(1 771.20386),(2 1061.1846),(3 1242.6079),(4 1348.7179),(5 1394.6101),(6 1437.368),(7 1475.6908),(8 1522.5892),(9 1567.4182),(10 1626.2852),(11 1662.2596),(12 1707.0121),(13 1781.9183),(14 1811.3634),(15 1861.8601),(16 1869.8685),(17 1903.7168),(18 1917.3151),(19 1930.651),(20 1985.059),(21 2025.059),(22 2068.5146),(23 2091.733),(24 2091.7415),(25 2116.5735),(26 2146.038),(27 2181.6968),(28 2214.3096),(29 2219.6545),(30 2248.8528),(31 2254.5598),(32 2281.0498),(33 2290.8408),(34 2304.765),(35 2303.4858),(36 2328.7144),(37 2316.15),(38 2288.2163),(39 2304.0881),(40 2247.7666),(41 2247.5771),(42 2229.4402),(43 2211.7256),(44 2186.4294),(45 2166.4385),(46 2143.9265),(47 2124.4197),(48 2107.3264),(49 2096.1917),(50 2070.4824),(51 2050.739),(52 2053.1282),(53 2038.6724),(54 1999.0219),(55 1999.0989),(56 1989.999),(57 1976.7432),(58 2009.3324),(59 2001.8484),(60 1990.5167),(61 1995.0313),(62 2003.8234),(63 2040.4335),(64 2039.0244),(65 2015.4799),(66 2015.4679),(67 2027.2767),(68 2053.232),(69 2070.4712),(70 2070.9011),(71 2079.6704),(72 2101.576),(73 2203.8044),(74 2262.3381),(75 2309.7886),(76 2375.5022),(77 2449.179),(78 2525.313),(79 2583.1304),
(1 733.12775),(2 1005.54736),(3 1197.9524),(4 1280.1965),(5 1350.1077),(6 1384.3777),(7 1417.025),(8 1467.898),(9 1502.1383),(10 1550.1315),(11 1605.738),(12 1636.6499),(13 1691.5176),(14 1726.7272),(15 1764.1748),(16 1810.5398),(17 1844.9974),(18 1889.4989),(19 1913.5453),(20 1958.5974),(21 1998.574),(22 2029.499),(23 2050.9397),(24 2058.4714),(25 2085.7107),(26 2099.8555),(27 2112.1753),(28 2149.027),(29 2136.091),(30 2172.4463),(31 2195.5916),(32 2191.5598),(33 2206.378),(34 2192.4446),(35 2210.0034),(36 2201.4048),(37 2191.4873),(38 2173.41),(39 2180.6528),(40 2143.6357),(41 2126.4446),(42 2101.352),(43 2095.6326),(44 2082.4338),(45 2067.6792),(46 2053.438),(47 2022.5358),(48 1993.3827),(49 1991.585),(50 1980.9464),(51 1954.3003),(52 1942.918),(53 1942.8816),(54 1915.497),(55 1913.7306),(56 1899.3123),(57 1872.7373),(58 1902.4928),(59 1908.3682),(60 1902.3602),(61 1917.4286),(62 1918.4069),(63 1932.2231),(64 1939.1511),(65 1941.4825),(66 1940.0051),(67 1947.1605),(68 1977.1844),(69 1979.4764),(70 1997.2133),(71 2018.3207),(72 2017.7529),(73 2104.6338),(74 2159.3032),(75 2219.1653),(76 2284.9063),(77 2353.0688),(78 2411.3665),(79 2469.3616),
(1 735.73737),(2 1001.9271),(3 1187.514),(4 1241.3197),(5 1293.1707),(6 1342.0707),(7 1377.6656),(8 1408.0591),(9 1447.0087),(10 1512.7026),(11 1559.6609),(12 1592.3715),(13 1657.128),(14 1700.8502),(15 1746.9471),(16 1773.6531),(17 1801.6743),(18 1844.3704),(19 1867.1569),(20 1915.9307),(21 1939.2802),(22 1979.9731),(23 1994.7599),(24 2029.6709),(25 2046.1749),(26 2074.0352),(27 2090.3625),(28 2094.5908),(29 2095.4458),(30 2123.9912),(31 2144.316),(32 2142.39),(33 2145.6052),(34 2162.9883),(35 2173.627),(36 2179.2744),(37 2172.5452),(38 2167.0898),(39 2162.2527),(40 2130.2822),(41 2115.639),(42 2118.9153),(43 2131.2576),(44 2105.3845),(45 2095.4922),(46 2079.163),(47 2062.1904),(48 2021.487),(49 2007.7118),(50 2005.7244),(51 1987.3943),(52 1975.0707),(53 1962.7585),(54 1951.8547),(55 1921.9678),(56 1887.0015),(57 1876.1315),(58 1919.8529),(59 1891.4626),(60 1898.9337),(61 1909.8309),(62 1919.0424),(63 1904.0862),(64 1901.4701),(65 1914.2683),(66 1928.912),(67 1930.5574),(68 1957.9058),(69 1962.9227),(70 1970.8623),(71 1961.6676),(72 1974.4564),(73 2066.854),(74 2118.563),(75 2178.348),(76 2216.6843),(77 2282.7969),(78 2340.3103),(79 2404.605),
(1 730.63885),(2 982.0836),(3 1167.7905),(4 1222.0889),(5 1277.5447),(6 1330.2407),(7 1351.862),(8 1380.1414),(9 1410.6868),(10 1471.3436),(11 1503.8575),(12 1556.3208),(13 1629.63),(14 1658.6158),(15 1678.5806),(16 1710.5852),(17 1744.0094),(18 1777.1346),(19 1790.5201),(20 1836.5651),(21 1872.2087),(22 1912.1982),(23 1949.7383),(24 1965.0759),(25 1992.9017),(26 2023.0717),(27 2043.6222),(28 2051.9028),(29 2073.628),(30 2105.934),(31 2122.1953),(32 2136.349),(33 2142.2925),(34 2163.733),(35 2190.9229),(36 2195.9805),(37 2161.811),(38 2146.3225),(39 2130.2231),(40 2098.6125),(41 2088.512),(42 2097.7473),(43 2089.0479),(44 2069.0093),(45 2046.3452),(46 2048.0667),(47 2034.0967),(48 1999.2839),(49 1956.8793),(50 1951.9963),(51 1923.3978),(52 1914.4214),(53 1903.2584),(54 1894.2136),(55 1863.6312),(56 1859.2446),(57 1848.5669),(58 1861.203),(59 1860.2227),(60 1845.3285),(61 1872.0541),(62 1873.481),(63 1877.6145),(64 1871.5806),(65 1887.7665),(66 1906.9897),(67 1910.8402),(68 1917.7083),(69 1946.3967),(70 1947.848),(71 1939.9711),(72 1951.5575),(73 2078.3762),(74 2128.8171),(75 2179.4197),(76 2228.336),(77 2290.7095),(78 2332.5579),(79 2392.5847),
(1 702.1859),(2 945.93835),(3 1124.2129),(4 1211.7826),(5 1272.7097),(6 1305.0479),(7 1337.1556),(8 1350.6925),(9 1391.5814),(10 1445.4829),(11 1481.6676),(12 1522.3556),(13 1581.0254),(14 1602.4169),(15 1629.2836),(16 1665.7332),(17 1699.8223),(18 1714.3447),(19 1722.7096),(20 1754.2676),(21 1793.2755),(22 1828.2974),(23 1853.9469),(24 1851.5735),(25 1887.6486),(26 1898.1211),(27 1921.431),(28 1949.7374),(29 1958.2445),(30 1981.762),(31 2001.4768),(32 2001.5377),(33 2014.548),(34 2014.3037),(35 2056.0796),(36 2058.1023),(37 2066.3916),(38 2049.7202),(39 2041.339),(40 2040.7805),(41 2046.3859),(42 2039.9224),(43 2023.357),(44 2003.7368),(45 1989.135),(46 1966.1859),(47 1961.0885),(48 1936.692),(49 1911.0375),(50 1903.798),(51 1883.8837),(52 1882.9934),(53 1863.4089),(54 1845.4457),(55 1823.6171),(56 1809.4274),(57 1805.6091),(58 1821.1935),(59 1812.1553),(60 1811.7946),(61 1822.679),(62 1817.438),(63 1822.2504),(64 1818.5612),(65 1837.8975),(66 1859.7678),(67 1861.2518),(68 1870.8055),(69 1865.4943),(70 1879.5114),(71 1872.7805),(72 1903.3972),(73 1972.7993),(74 2026.4546),(75 2074.1748),(76 2131.5754),(77 2212.9407),(78 2255.906),(79 2308.4163),
(1 703.5332),(2 956.4376),(3 1153.034),(4 1229.3452),(5 1298.1774),(6 1330.1454),(7 1362.8851),(8 1375.8551),(9 1410.7511),(10 1467.4978),(11 1505.9164),(12 1536.6426),(13 1598.1533),(14 1628.0352),(15 1669.2262),(16 1701.5247),(17 1734.8492),(18 1759.5511),(19 1749.1304),(20 1789.4073),(21 1817.5038),(22 1882.9434),(23 1886.2217),(24 1891.5316),(25 1916.684),(26 1940.8372),(27 1955.7728),(28 1981.26),(29 2001.7463),(30 2032.4625),(31 2039.3348),(32 2044.045),(33 2065.1033),(34 2065.0833),(35 2073.5447),(36 2071.7188),(37 2058.7227),(38 2056.807),(39 2044.2787),(40 2048.6316),(41 2031.082),(42 2015.2611),(43 2003.6836),(44 1987.5615),(45 1980.6229),(46 1964.347),(47 1957.1915),(48 1913.9166),(49 1915.6813),(50 1912.3121),(51 1914.6296),(52 1893.6946),(53 1877.246),(54 1852.9323),(55 1813.9913),(56 1794.4291),(57 1779.0691),(58 1789.4965),(59 1780.1604),(60 1772.5327),(61 1793.8704),(62 1784.346),(63 1787.2258),(64 1790.192),(65 1777.7891),(66 1785.4763),(67 1785.3188),(68 1798.0375),(69 1799.482),(70 1820.0106),(71 1842.8887),(72 1847.1691),(73 1922.6974),(74 1967.062),(75 2027.301),(76 2084.2922),(77 2177.7969),(78 2225.9785),(79 2298.083),
(1 697.3253),(2 931.88214),(3 1108.4348),(4 1181.1654),(5 1232.574),(6 1267.367),(7 1301.0234),(8 1339.9487),(9 1377.505),(10 1425.07),(11 1461.0869),(12 1493.8408),(13 1547.433),(14 1567.3468),(15 1609.5924),(16 1647.1964),(17 1692.627),(18 1728.0027),(19 1741.2262),(20 1778.3549),(21 1812.796),(22 1842.4521),(23 1856.1538),(24 1856.7788),(25 1875.356),(26 1892.9265),(27 1908.9424),(28 1911.5063),(29 1918.0282),(30 1956.1079),(31 1984.5074),(32 1984.0813),(33 2016.4095),(34 2016.8335),(35 2021.823),(36 2002.7009),(37 1986.1857),(38 1987.2448),(39 1967.3552),(40 1946.7117),(41 1928.6667),(42 1929.0653),(43 1914.0858),(44 1901.6637),(45 1881.6555),(46 1852.8723),(47 1833.9324),(48 1819.5785),(49 1809.9746),(50 1814.2471),(51 1798.3711),(52 1784.0371),(53 1779.8773),(54 1771.9799),(55 1749.0463),(56 1759.6821),(57 1740.3962),(58 1752.314),(59 1748.5968),(60 1736.2162),(61 1750.4097),(62 1735.6909),(63 1754.4668),(64 1757.844),(65 1743.2257),(66 1740.1273),(67 1727.1401),(68 1743.596),(69 1734.4004),(70 1754.7532),(71 1770.8732),(72 1795.9675),(73 1895.2861),(74 1934.3729),(75 1992.1636),(76 2037.0352),(77 2106.134),(78 2161.8716),(79 2217.0024),
(1 689.4926),(2 913.212),(3 1069.756),(4 1156.2833),(5 1225.2174),(6 1265.8552),(7 1290.5565),(8 1319.3146),(9 1357.26),(10 1408.8599),(11 1453.9261),(12 1507.8724),(13 1549.5973),(14 1572.0771),(15 1609.5111),(16 1652.1132),(17 1686.2262),(18 1708.4163),(19 1733.2356),(20 1772.7516),(21 1825.4607),(22 1881.6051),(23 1905.2905),(24 1899.9178),(25 1938.9598),(26 1927.3176),(27 1937.8372),(28 1948.2858),(29 1956.5084),(30 2024.3387),(31 2028.7704),(32 2030.8707),(33 2055.4492),(34 2062.2957),(35 2080.0059),(36 2067.0322),(37 2021.4348),(38 2018.403),(39 2030.6025),(40 2015.4042),(41 1994.8472),(42 1975.9063),(43 1976.5018),(44 1969.8667),(45 1939.8342),(46 1940.9194),(47 1921.5605),(48 1879.72),(49 1886.8108),(50 1870.174),(51 1865.8926),(52 1844.8298),(53 1833.9332),(54 1818.513),(55 1807.1526),(56 1802.5825),(57 1767.172),(58 1794.7534),(59 1792.8921),(60 1791.6963),(61 1800.0056),(62 1795.2606),(63 1823.0823),(64 1805.1927),(65 1795.131),(66 1790.0675),(67 1804.5463),(68 1806.6718),(69 1799.3204),(70 1813.8324),(71 1818.5199),(72 1839.7228),(73 1946.9016),(74 2006.1073),(75 2049.976),(76 2109.182),(77 2179.784),(78 2245.0752),(79 2293.2563),
(1 685.02106),(2 902.89124),(3 1087.6558),(4 1179.2539),(5 1241.2427),(6 1282.5245),(7 1299.9049),(8 1335.2041),(9 1375.942),(10 1419.803),(11 1453.2548),(12 1495.9902),(13 1563.5835),(14 1587.6019),(15 1628.0166),(16 1660.7655),(17 1696.6014),(18 1723.1349),(19 1738.7661),(20 1743.7435),(21 1793.6495),(22 1841.0931),(23 1862.5275),(24 1864.9774),(25 1904.5905),(26 1925.4293),(27 1939.159),(28 1940.7001),(29 1943.1663),(30 1983.2489),(31 1986.2128),(32 1995.919),(33 2026.2384),(34 2031.2552),(35 2031.321),(36 2035.0623),(37 2027.394),(38 2017.3761),(39 2010.4229),(40 1989.2677),(41 1979.9762),(42 1962.5983),(43 1951.3936),(44 1940.476),(45 1920.0961),(46 1905.4734),(47 1879.985),(48 1845.4305),(49 1838.4033),(50 1834.2266),(51 1815.9565),(52 1798.4934),(53 1782.0635),(54 1760.899),(55 1742.4148),(56 1734.2056),(57 1717.1821),(58 1744.8944),(59 1755.2354),(60 1748.14),(61 1751.6343),(62 1762.7733),(63 1774.7416),(64 1793.0002),(65 1789.5895),(66 1775.9514),(67 1781.5238),(68 1792.9536),(69 1791.0381),(70 1805.3258),(71 1802.518),(72 1823.9033),(73 1922.1182),(74 2001.4141),(75 2061.6755),(76 2126.92),(77 2212.7544),(78 2273.643),(79 2328.7305),
(1 669.3874),(2 888.43225),(3 1059.4117),(4 1145.1493),(5 1199.9124),(6 1245.0245),(7 1271.0405),(8 1309.7397),(9 1354.4679),(10 1387.4731),(11 1432.2704),(12 1471.5623),(13 1540.0037),(14 1559.2607),(15 1596.122),(16 1635.0955),(17 1666.6156),(18 1690.6167),(19 1717.9498),(20 1728.7278),(21 1769.0975),(22 1811.4991),(23 1837.8231),(24 1846.3057),(25 1863.111),(26 1896.5743),(27 1909.1365),(28 1919.375),(29 1910.6476),(30 1951.3779),(31 1967.8615),(32 1982.452),(33 2020.4269),(34 2037.8801),(35 2037.3757),(36 2043.2313),(37 2012.4343),(38 1988.1204),(39 1994.5331),(40 1981.1543),(41 1969.7633),(42 1957.6646),(43 1956.3915),(44 1947.6512),(45 1922.1846),(46 1935.8907),(47 1893.3638),(48 1862.2493),(49 1867.6089),(50 1857.3204),(51 1833.4305),(52 1806.9431),(53 1790.7446),(54 1775.9504),(55 1757.3204),(56 1743.7241),(57 1715.8961),(58 1738.413),(59 1746.7301),(60 1751.6648),(61 1756.2919),(62 1756.5577),(63 1765.2089),(64 1752.8694),(65 1746.9348),(66 1752.8536),(67 1741.9608),(68 1759.764),(69 1775.4917),(70 1790.6821),(71 1804.7908),(72 1813.5292),(73 1914.9379),(74 1957.5795),(75 2019.9583),(76 2085.7097),(77 2150.396),(78 2179.4897),(79 2254.155),
(1 665.4608),(2 882.15314),(3 1052.4402),(4 1135.2003),(5 1203.1603),(6 1242.3937),(7 1275.0223),(8 1305.4285),(9 1347.3817),(10 1390.487),(11 1435.9617),(12 1482.484),(13 1553.5131),(14 1565.7218),(15 1628.7869),(16 1671.8389),(17 1729.5167),(18 1746.933),(19 1760.9102),(20 1805.9554),(21 1847.058),(22 1903.3551),(23 1936.7168),(24 1942.8179),(25 1959.7131),(26 1977.5535),(27 1986.8837),(28 2012.4615),(29 2029.7106),(30 2063.3398),(31 2081.1233),(32 2103.58),(33 2123.9487),(34 2162.0112),(35 2170.4722),(36 2173.8035),(37 2134.45),(38 2100.4807),(39 2082.5906),(40 2093.1304),(41 2079.2986),(42 2046.9215),(43 2027.8031),(44 2006.9961),(45 1986.4491),(46 1972.4656),(47 1963.163),(48 1940.064),(49 1926.656),(50 1917.3806),(51 1883.4203),(52 1858.9989),(53 1841.2026),(54 1820.7767),(55 1788.186),(56 1788.4532),(57 1752.2544),(58 1766.118),(59 1771.3618),(60 1767.9559),(61 1761.642),(62 1781.0427),(63 1795.6317),(64 1800.1522),(65 1794.7445),(66 1817.1445),(67 1812.5841),(68 1843.8207),(69 1849.8097),(70 1865.3312),(71 1870.8737),(72 1875.5756),(73 1958.7562),(74 2016.7142),(75 2077.6985),(76 2139.3264),(77 2202.609),(78 2269.8774),(79 2332.3135),
(1 632.7245),(2 849.0173),(3 995.92236),(4 1076.8572),(5 1135.7798),(6 1187.4486),(7 1206.1791),(8 1256.9902),(9 1281.9178),(10 1321.6664),(11 1366.8755),(12 1408.6652),(13 1461.9828),(14 1493.8958),(15 1527.7202),(16 1566.1865),(17 1594.0757),(18 1611.3732),(19 1627.9812),(20 1659.6646),(21 1695.867),(22 1731.2095),(23 1774.2839),(24 1771.8013),(25 1777.1431),(26 1809.0438),(27 1841.2566),(28 1863.5767),(29 1867.2848),(30 1902.9419),(31 1930.2393),(32 1937.5143),(33 1966.8945),(34 1989.3314),(35 2002.5973),(36 1989.9543),(37 1975.8724),(38 1948.4414),(39 1949.1866),(40 1957.0073),(41 1947.8152),(42 1929.2313),(43 1910.475),(44 1879.2225),(45 1866.3665),(46 1872.1715),(47 1863.2573),(48 1836.9404),(49 1809.168),(50 1807.7146),(51 1794.0345),(52 1770.1934),(53 1742.5834),(54 1728.0479),(55 1711.6278),(56 1677.4141),(57 1679.7385),(58 1700.2756),(59 1717.0573),(60 1713.9027),(61 1707.1296),(62 1709.7267),(63 1719.0968),(64 1712.1202),(65 1733.1915),(66 1722.0436),(67 1733.4658),(68 1748.9004),(69 1746.5328),(70 1744.4562),(71 1740.3158),(72 1759.5775),(73 1846.7949),(74 1903.4241),(75 1964.341),(76 2038.704),(77 2096.4563),(78 2170.1921),(79 2253.5344),
(1 634.1888),(2 833.37213),(3 975.40393),(4 1060.4171),(5 1114.9386),(6 1166.2408),(7 1205.2634),(8 1237.7671),(9 1265.2163),(10 1305.4886),(11 1351.3757),(12 1400.8164),(13 1445.1324),(14 1467.1624),(15 1502.0768),(16 1527.8816),(17 1545.5503),(18 1588.3158),(19 1602.4116),(20 1641.4044),(21 1687.703),(22 1729.9952),(23 1775.1493),(24 1770.8453),(25 1791.3582),(26 1804.248),(27 1833.9362),(28 1871.3278),(29 1887.3853),(30 1920.7683),(31 1936.4531),(32 1937.198),(33 1959.9698),(34 1967.1132),(35 1985.9884),(36 1969.9873),(37 1925.732),(38 1913.9451),(39 1913.0822),(40 1909.3081),(41 1897.3433),(42 1881.1366),(43 1850.5089),(44 1828.6089),(45 1809.7902),(46 1820.8917),(47 1813.5767),(48 1785.2815),(49 1772.6274),(50 1754.46),(51 1746.3314),(52 1727.3214),(53 1696.6805),(54 1677.94),(55 1658.0547),(56 1646.4559),(57 1642.2646),(58 1660.4594),(59 1663.6172),(60 1679.0927),(61 1674.9187),(62 1691.8467),(63 1694.3213),(64 1689.9806),(65 1691.9886),(66 1703.4159),(67 1696.6045),(68 1715.1184),(69 1725.9933),(70 1725.1638),(71 1731.3824),(72 1766.1915),(73 1862.4459),(74 1912.2081),(75 1984.1486),(76 2059.434),(77 2144.0964),(78 2223.7397),(79 2303.8337),
(1 636.1743),(2 834.80255),(3 994.07446),(4 1057.7131),(5 1120.4258),(6 1156.0125),(7 1200.2896),(8 1229.1802),(9 1268.0779),(10 1295.4005),(11 1346.1017),(12 1390.2249),(13 1440.47),(14 1473.5114),(15 1505.9408),(16 1533.4934),(17 1577.5936),(18 1596.6027),(19 1611.7819),(20 1658.7235),(21 1697.3295),(22 1756.4076),(23 1804.1208),(24 1797.7579),(25 1822.8593),(26 1839.6726),(27 1858.5216),(28 1901.0234),(29 1910.794),(30 1940.7443),(31 1939.2471),(32 1934.8727),(33 1938.9355),(34 1945.3086),(35 1953.0259),(36 1955.528),(37 1921.3643),(38 1911.0065),(39 1904.6055),(40 1906.2913),(41 1890.6249),(42 1887.449),(43 1869.5874),(44 1837.5852),(45 1816.6538),(46 1805.7882),(47 1794.3204),(48 1748.8011),(49 1732.2614),(50 1726.7041),(51 1736.9807),(52 1712.1271),(53 1711.8286),(54 1704.9225),(55 1680.5792),(56 1671.1932),(57 1661.7252),(58 1657.8613),(59 1668.2928),(60 1662.2996),(61 1664.4985),(62 1679.7451),(63 1698.8446),(64 1698.8636),(65 1707.9708),(66 1706.2917),(67 1710.1316),(68 1708.3777),(69 1713.6653),(70 1709.7196),(71 1707.294),(72 1739.3866),(73 1820.9158),(74 1880.2666),(75 1942.0999),(76 2035.9177),(77 2104.1724),(78 2179.5037),(79 2245.1567),
(1 621.51373),(2 822.24),(3 984.2901),(4 1046.6478),(5 1097.8567),(6 1134.6283),(7 1178.6466),(8 1195.2802),(9 1229.5172),(10 1257.9066),(11 1321.0929),(12 1343.2499),(13 1406.867),(14 1440.9998),(15 1474.0532),(16 1507.0287),(17 1538.4863),(18 1567.5414),(19 1586.7789),(20 1626.1486),(21 1669.9236),(22 1707.234),(23 1727.8167),(24 1738.2848),(25 1765.4453),(26 1791.7141),(27 1814.3516),(28 1847.4287),(29 1840.718),(30 1885.8789),(31 1874.3861),(32 1871.8467),(33 1896.5392),(34 1902.1708),(35 1915.5176),(36 1898.9199),(37 1888.1221),(38 1874.4382),(39 1867.3462),(40 1846.1067),(41 1830.0944),(42 1830.6172),(43 1805.1925),(44 1787.8944),(45 1764.286),(46 1755.9895),(47 1732.7502),(48 1716.8184),(49 1691.9231),(50 1699.362),(51 1701.5609),(52 1685.2988),(53 1670.5844),(54 1665.7733),(55 1640.2466),(56 1629.3005),(57 1617.2452),(58 1633.785),(59 1649.991),(60 1650.5059),(61 1640.5095),(62 1646.6385),(63 1666.5835),(64 1669.745),(65 1663.3683),(66 1650.3241),(67 1656.5311),(68 1655.2748),(69 1661.5482),(70 1674.3956),(71 1679.6361),(72 1712.6978),(73 1816.7462),(74 1832.2719),(75 1882.0875),(76 1954.1758),(77 2007.8888),(78 2074.5894),(79 2130.1008),
