1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 162475.4),(2 219829.94),(3 204572.17),(4 459425.22),(5 647864.6),(6 740332.3),(7 1067885.5),(8 1342385.8),(9 1484606.5),(10 1882944.9),(11 2242201.5),(12 2464931.3),(13 2924699.8),(14 3360446.3),(15 3628804),(16 4125993.3),(17 4593215.5),(18 4853580),(19 5318245.5),(20 5754967.5),(21 5989396),(22 6428824),(23 6817549.5),(24 7036633.5),(25 7456931.5),(26 7846291.5),(27 8071112.5),(28 8586497),(29 9044455),(30 9328568),(31 9840908),(32 10282773),(33 10502262),(34 10982015),(35 11388491),(36 11583853),(37 11977357),(38 12363640),(39 12504488),(40 12901672),(41 13286977),(42 13429413),(43 13870021),(44 14316552),(45 14515421),(46 14949461),(47 15436869),(48 15710947),(49 16221421),(50 16692383),(51 16902688),(52 17333858),(53 17790670),(54 18020256),(55 18452952),(56 18916404),(57 19160934),(58 19735606),(59 20371642),(60 20780860),(61 21487446),(62 22212278),(63 22710082),(64 23492272),(65 24307514),(66 24863566),(67 25691920),(68 26542662),(69 27195190),(70 28078426),(71 28977432),(72 29676624),(73 30730582),(74 31748566),(75 32625326),(76 33795036),(77 34974636),(78 35979256),(79 37247932),
(1 327.1902),(2 454.93237),(3 517.66327),(4 562.8044),(5 606.7882),(6 641.4569),(7 663.3079),(8 687.67804),(9 715.5477),(10 742.75525),(11 748.5331),(12 775.678),(13 796.7239),(14 821.6706),(15 830.5665),(16 829.3621),(17 824.9082),(18 820.0397),(19 799.8364),(20 788.65),(21 781.88794),(22 788.89575),(23 784.8509),(24 788.67084),(25 790.56116),(26 792.9099),(27 785.8471),(28 781.3017),(29 773.1017),(30 763.17944),(31 764.85547),(32 768.6404),(33 771.1315),(34 776.0502),(35 779.6739),(36 783.6716),(37 777.70276),(38 777.9965),(39 773.2233),(40 770.0461),(41 775.6748),(42 771.2637),(43 774.8768),(44 776.8817),(45 780.9241),(46 778.1567),(47 778.81366),(48 778.3667),(49 774.6372),(50 775.34467),(51 779.1887),(52 781.8854),(53 782.44775),(54 783.5646),(55 789.94226),(56 798.3879),(57 802.9816),(58 812.0942),(59 812.3461),(60 817.8639),(61 831.6681),(62 839.005),(63 846.543),(64 865.5905),(65 871.93036),(66 879.7392),(67 884.1581),(68 892.8011),(69 900.1082),(70 900.1535),(71 898.53046),(72 898.4819),(73 885.2308),(74 874.6699),(75 864.7958),(76 857.18823),(77 844.3655),(78 836.947),(79 826.9141),
(1 321.16293),(2 456.36258),(3 512.7942),(4 558.6574),(5 592.77374),(6 628.2374),(7 656.6718),(8 677.43176),(9 697.43304),(10 722.7257),(11 732.69385),(12 758.7709),(13 785.42),(14 807.25214),(15 821.4379),(16 822.12756),(17 826.7857),(18 821.1131),(19 805.18427),(20 792.8382),(21 790.78754),(22 793.08356),(23 789.5151),(24 778.7649),(25 777.706),(26 779.4332),(27 772.2952),(28 770.4576),(29 763.45636),(30 750.6706),(31 751.64124),(32 748.6307),(33 745.57886),(34 748.66895),(35 746.3414),(36 740.14886),(37 732.4248),(38 737.71497),(39 733.98627),(40 732.83246),(41 731.1525),(42 739.22723),(43 745.4222),(44 745.8117),(45 751.5419),(46 753.70605),(47 746.07184),(48 753.2002),(49 748.28876),(50 748.34784),(51 756.97546),(52 758.39966),(53 761.85754),(54 772.6234),(55 770.474),(56 772.41876),(57 780.7012),(58 786.74695),(59 779.9936),(60 782.9167),(61 792.92896),(62 803.7083),(63 812.2623),(64 826.86847),(65 831.1892),(66 845.4856),(67 854.51935),(68 868.2067),(69 869.2692),(70 867.1067),(71 872.79407),(72 867.58887),(73 866.9586),(74 853.00775),(75 848.95483),(76 846.2514),(77 849.6731),(78 850.81335),(79 849.6009),
(1 321.42126),(2 448.85175),(3 510.04086),(4 552.8093),(5 586.80334),(6 620.8261),(7 643.36676),(8 667.72314),(9 693.6356),(10 711.7409),(11 728.66345),(12 743.1618),(13 766.9572),(14 789.9064),(15 800.65686),(16 806.00116),(17 806.13806),(18 796.54504),(19 792.49115),(20 784.35284),(21 771.75055),(22 773.98694),(23 772.21844),(24 768.069),(25 761.6858),(26 757.0162),(27 760.6377),(28 756.81476),(29 751.43866),(30 745.6019),(31 744.1018),(32 736.38275),(33 744.34406),(34 745.0263),(35 752.84326),(36 749.1835),(37 742.24725),(38 742.6769),(39 734.08417),(40 727.49176),(41 727.6021),(42 729.61676),(43 737.892),(44 734.1681),(45 738.9569),(46 744.91724),(47 742.84735),(48 751.3754),(49 742.00305),(50 745.92285),(51 741.3909),(52 740.4328),(53 742.5122),(54 753.02686),(55 769.31213),(56 777.4566),(57 785.8315),(58 793.35126),(59 789.8842),(60 792.69604),(61 803.5096),(62 810.68896),(63 817.7996),(64 824.378),(65 830.13745),(66 840.195),(67 846.4939),(68 858.8345),(69 856.1363),(70 858.118),(71 865.92505),(72 866.13495),(73 868.10944),(74 859.0738),(75 855.0294),(76 840.59283),(77 833.97156),(78 832.9495),(79 829.6043),
(1 308.15588),(2 431.23322),(3 491.80502),(4 526.24084),(5 564.25336),(6 600.3226),(7 621.6546),(8 641.37964),(9 658.6958),(10 683.4642),(11 703.80237),(12 717.4412),(13 738.16077),(14 761.2502),(15 771.39026),(16 775.30414),(17 772.9018),(18 775.12885),(19 773.6098),(20 755.76825),(21 745.67334),(22 746.3349),(23 739.1614),(24 734.8713),(25 733.34955),(26 737.78503),(27 742.0197),(28 731.6367),(29 722.76544),(30 722.5326),(31 715.07477),(32 705.19495),(33 709.6795),(34 714.8081),(35 709.18475),(36 703.9938),(37 704.67206),(38 704.2074),(39 696.50586),(40 683.234),(41 679.8608),(42 673.5256),(43 682.6943),(44 684.2299),(45 690.07544),(46 696.6666),(47 693.3866),(48 697.94995),(49 696.61066),(50 689.91583),(51 687.5293),(52 690.0408),(53 691.9826),(54 704.2899),(55 709.6845),(56 720.9031),(57 722.74506),(58 726.09644),(59 726.3654),(60 724.1758),(61 730.7282),(62 738.0674),(63 749.1717),(64 753.2099),(65 767.506),(66 767.12305),(67 768.9076),(68 772.06647),(69 774.0839),(70 774.9744),(71 774.8188),(72 774.8453),(73 774.61646),(74 774.17596),(75 770.04736),(76 769.882),(77 759.37836),(78 755.6325),(79 760.61847),
(1 298.40082),(2 419.9286),(3 488.51364),(4 523.5665),(5 566.0439),(6 599.8153),(7 621.94104),(8 637.6522),(9 658.06854),(10 676.6886),(11 687.7727),(12 704.1975),(13 714.4792),(14 740.1023),(15 752.32764),(16 760.63165),(17 753.68567),(18 748.6985),(19 744.35876),(20 740.31726),(21 732.4142),(22 734.6302),(23 732.3553),(24 725.8912),(25 724.1322),(26 725.73944),(27 728.5149),(28 721.29736),(29 713.8625),(30 712.1174),(31 707.3884),(32 703.6186),(33 710.6098),(34 713.4606),(35 711.7446),(36 707.5254),(37 710.9397),(38 702.3541),(39 700.6587),(40 686.8626),(41 683.70325),(42 685.13837),(43 684.3917),(44 688.6225),(45 696.5109),(46 689.5785),(47 679.98096),(48 686.8419),(49 687.06274),(50 684.5632),(51 682.2329),(52 677.2466),(53 679.68384),(54 680.84985),(55 683.21857),(56 692.8579),(57 696.89905),(58 705.74445),(59 712.75775),(60 713.742),(61 717.0351),(62 720.628),(63 731.8349),(64 743.3439),(65 751.7656),(66 756.236),(67 766.7168),(68 770.70233),(69 770.71924),(70 770.87036),(71 765.9454),(72 769.66266),(73 767.33636),(74 766.2061),(75 764.8691),(76 749.84015),(77 746.6953),(78 735.1473),(79 736.95685),
(1 295.6497),(2 410.30106),(3 483.77902),(4 520.6519),(5 562.23145),(6 598.2782),(7 626.67926),(8 642.0732),(9 656.56384),(10 677.562),(11 694.5058),(12 707.4546),(13 729.16),(14 739.4247),(15 750.00946),(16 752.20557),(17 749.0415),(18 746.1216),(19 738.40454),(20 727.1341),(21 715.4014),(22 716.9166),(23 718.2863),(24 710.7326),(25 710.9716),(26 706.99115),(27 716.30383),(28 711.3309),(29 709.4033),(30 704.90137),(31 697.732),(32 700.762),(33 701.67413),(34 713.24976),(35 716.8659),(36 709.21497),(37 711.4155),(38 703.20935),(39 696.0422),(40 685.03815),(41 680.0026),(42 673.0013),(43 670.41327),(44 669.5153),(45 671.76385),(46 669.1591),(47 676.45605),(48 675.91394),(49 667.78467),(50 670.452),(51 662.18665),(52 660.68634),(53 661.9395),(54 663.8623),(55 669.84576),(56 675.1796),(57 687.41705),(58 695.544),(59 706.3408),(60 712.1758),(61 719.26385),(62 725.28876),(63 730.2876),(64 738.1499),(65 750.73425),(66 753.0024),(67 763.4727),(68 770.22864),(69 782.32104),(70 786.38116),(71 783.0935),(72 777.9362),(73 780.66864),(74 770.4551),(75 766.04736),(76 750.2852),(77 741.01855),(78 731.921),(79 728.1697),
(1 293.57977),(2 406.79108),(3 468.22488),(4 506.55557),(5 541.7422),(6 574.1221),(7 593.782),(8 603.049),(9 624.97424),(10 635.9482),(11 648.84247),(12 662.5205),(13 683.5391),(14 710.7597),(15 715.1783),(16 723.54266),(17 719.3624),(18 716.9593),(19 705.56915),(20 701.8912),(21 698.7625),(22 702.78143),(23 703.27606),(24 698.26697),(25 700.81586),(26 704.24896),(27 708.48157),(28 701.58545),(29 694.15216),(30 688.3685),(31 685.34814),(32 687.6708),(33 692.0879),(34 689.4228),(35 692.38165),(36 684.98315),(37 677.6527),(38 675.8362),(39 671.65826),(40 658.47125),(41 656.04425),(42 653.752),(43 656.101),(44 654.0275),(45 653.502),(46 652.56384),(47 651.7897),(48 653.2231),(49 648.4039),(50 643.4839),(51 646.4456),(52 647.15173),(53 650.4606),(54 650.2247),(55 655.61597),(56 659.983),(57 659.1641),(58 669.4065),(59 679.77734),(60 687.02124),(61 680.42786),(62 689.06354),(63 698.7008),(64 700.90564),(65 713.2793),(66 718.9589),(67 722.89215),(68 726.1493),(69 724.5506),(70 725.59937),(71 715.1363),(72 712.59424),(73 709.3591),(74 702.5503),(75 701.6059),(76 687.598),(77 688.5907),(78 681.90625),(79 686.3105),
(1 290.77603),(2 404.05212),(3 476.22006),(4 516.5497),(5 551.5293),(6 583.9402),(7 608.7785),(8 622.202),(9 640.497),(10 655.3545),(11 663.40497),(12 675.8871),(13 692.64557),(14 713.05145),(15 730.79834),(16 739.6321),(17 738.0182),(18 733.8767),(19 724.81775),(20 718.9069),(21 719.1675),(22 715.9465),(23 707.148),(24 705.868),(25 705.90936),(26 709.89655),(27 712.15753),(28 701.30316),(29 697.0193),(30 697.7529),(31 694.19214),(32 690.2554),(33 689.8109),(34 688.8856),(35 692.7548),(36 682.44617),(37 682.9801),(38 672.0239),(39 668.7515),(40 659.8251),(41 652.5328),(42 649.75397),(43 650.0953),(44 649.75446),(45 654.0067),(46 649.0252),(47 653.4532),(48 648.6161),(49 647.9848),(50 646.31335),(51 649.4393),(52 650.4848),(53 643.14453),(54 639.7074),(55 645.05035),(56 650.051),(57 655.24176),(58 662.8282),(59 672.6547),(60 674.7829),(61 678.56647),(62 682.2286),(63 690.13226),(64 698.46814),(65 707.1009),(66 721.8453),(67 732.493),(68 734.7365),(69 744.5196),(70 736.2094),(71 740.4344),(72 730.1992),(73 727.5197),(74 724.0671),(75 718.812),(76 716.6577),(77 712.292),(78 704.85284),(79 704.8264),
(1 280.98312),(2 392.46973),(3 454.46103),(4 493.58884),(5 524.0368),(6 550.2418),(7 567.6227),(8 582.4127),(9 599.2703),(10 614.44775),(11 631.7584),(12 646.82806),(13 659.30865),(14 689.724),(15 702.0482),(16 708.44116),(17 714.155),(18 707.666),(19 704.6769),(20 701.41876),(21 691.29144),(22 695.21106),(23 691.6309),(24 687.0324),(25 686.21954),(26 688.89264),(27 693.6215),(28 685.62854),(29 685.9609),(30 676.30383),(31 672.57446),(32 672.94147),(33 673.9696),(34 680.1212),(35 675.4217),(36 669.3176),(37 673.12305),(38 671.82996),(39 664.1647),(40 658.63947),(41 649.8864),(42 643.01544),(43 646.1651),(44 646.7153),(45 645.387),(46 646.27496),(47 652.50964),(48 651.8469),(49 649.331),(50 649.66486),(51 658.5476),(52 662.3028),(53 661.0666),(54 661.67096),(55 661.125),(56 661.13696),(57 664.5821),(58 675.14813),(59 686.2244),(60 693.4531),(61 700.712),(62 708.4103),(63 712.2581),(64 709.0679),(65 719.693),(66 728.89075),(67 738.38605),(68 743.344),(69 745.67535),(70 746.3443),(71 743.19336),(72 735.8831),(73 735.4181),(74 734.79254),(75 722.5201),(76 720.8224),(77 721.15015),(78 715.35504),(79 723.8586),
(1 278.2506),(2 388.7934),(3 460.71756),(4 505.4333),(5 537.2882),(6 567.2552),(7 588.87354),(8 604.27014),(9 626.75964),(10 638.84216),(11 657.4528),(12 676.9633),(13 699.6548),(14 725.3086),(15 738.0641),(16 740.79956),(17 737.0133),(18 732.465),(19 727.1508),(20 716.4322),(21 705.6716),(22 708.0563),(23 703.51373),(24 699.2869),(25 693.9797),(26 694.6574),(27 694.82074),(28 680.685),(29 677.99585),(30 672.6067),(31 665.9622),(32 665.6767),(33 674.9945),(34 671.73846),(35 673.78076),(36 664.62305),(37 666.5007),(38 666.2716),(39 653.54834),(40 646.49536),(41 636.00494),(42 633.15686),(43 635.5023),(44 639.77136),(45 635.9481),(46 635.0195),(47 634.11597),(48 638.244),(49 634.3945),(50 638.37054),(51 640.9349),(52 646.76605),(53 647.80585),(54 651.35925),(55 643.9283),(56 648.3749),(57 653.3542),(58 665.3254),(59 672.3764),(60 674.1157),(61 688.5801),(62 693.2933),(63 703.9486),(64 708.80347),(65 713.1769),(66 720.2606),(67 725.1642),(68 729.8248),(69 734.34875),(70 730.5221),(71 727.8265),(72 731.7575),(73 725.6101),(74 720.24927),(75 718.3714),(76 716.5581),(77 711.6506),(78 708.4146),(79 709.4222),
(1 267.7775),(2 376.353),(3 452.87094),(4 491.81747),(5 524.01575),(6 555.81683),(7 570.4736),(8 581.06287),(9 597.8035),(10 613.2779),(11 629.62476),(12 640.14087),(13 662.0559),(14 679.8734),(15 684.521),(16 685.15955),(17 692.5917),(18 690.6259),(19 685.80365),(20 675.7767),(21 670.1163),(22 675.0411),(23 677.00507),(24 664.48395),(25 668.5976),(26 661.2958),(27 661.7816),(28 658.454),(29 651.51697),(30 643.99225),(31 641.25604),(32 646.0198),(33 651.4648),(34 653.1104),(35 651.0016),(36 652.6224),(37 656.8812),(38 645.40393),(39 642.441),(40 635.6956),(41 627.27484),(42 632.4108),(43 633.8711),(44 635.63806),(45 637.5438),(46 634.54596),(47 641.0227),(48 641.25226),(49 636.7502),(50 641.8725),(51 644.72656),(52 651.2315),(53 640.4263),(54 647.4046),(55 646.50745),(56 650.7291),(57 658.3461),(58 660.1517),(59 672.33594),(60 673.15796),(61 679.5011),(62 684.16376),(63 694.3844),(64 695.4572),(65 696.95496),(66 707.4324),(67 712.0075),(68 718.5827),(69 723.17377),(70 720.3115),(71 717.74695),(72 713.8487),(73 708.7575),(74 706.1432),(75 709.47906),(76 705.9146),(77 701.8699),(78 705.7757),(79 710.5728),
(1 272.34653),(2 384.4048),(3 451.10114),(4 491.67972),(5 521.3936),(6 557.64215),(7 579.9604),(8 593.73627),(9 615.9427),(10 625.2649),(11 642.9716),(12 657.75885),(13 681.2435),(14 703.006),(15 713.356),(16 720.63513),(17 719.0353),(18 725.76495),(19 720.16187),(20 714.804),(21 706.38354),(22 709.822),(23 701.79926),(24 692.0487),(25 696.814),(26 693.3161),(27 684.7062),(28 681.4343),(29 671.6523),(30 668.01794),(31 655.6328),(32 655.68567),(33 655.82587),(34 653.77893),(35 651.30756),(36 652.1281),(37 655.60767),(38 650.85925),(39 648.9672),(40 642.69507),(41 637.79047),(42 632.4783),(43 634.455),(44 637.28406),(45 644.88885),(46 637.00305),(47 634.2448),(48 631.7917),(49 628.49994),(50 630.4346),(51 629.8076),(52 636.8914),(53 633.3498),(54 641.86566),(55 642.274),(56 646.9453),(57 650.4094),(58 658.0005),(59 667.8993),(60 668.50757),(61 677.54974),(62 690.3921),(63 699.4242),(64 711.0982),(65 709.2923),(66 717.88617),(67 717.34717),(68 720.9468),(69 725.4855),(70 731.76404),(71 731.34607),(72 727.6982),(73 726.0013),(74 718.1142),(75 713.62915),(76 711.2896),(77 708.37933),(78 703.0751),(79 709.69836),
(1 265.47583),(2 371.75992),(3 434.7862),(4 474.6524),(5 504.25336),(6 536.09045),(7 545.9807),(8 560.97003),(9 576.6801),(10 593.97815),(11 608.6564),(12 617.6852),(13 633.59705),(14 650.12573),(15 662.5227),(16 664.376),(17 664.4957),(18 660.706),(19 656.80347),(20 660.1923),(21 651.0242),(22 651.5698),(23 647.63995),(24 645.315),(25 647.2449),(26 646.4232),(27 644.796),(28 639.06696),(29 632.63214),(30 631.7475),(31 614.7819),(32 609.9824),(33 608.1633),(34 612.38074),(35 612.5374),(36 607.3174),(37 614.1724),(38 609.71063),(39 609.50415),(40 603.1095),(41 598.6568),(42 601.55597),(43 610.6195),(44 612.5667),(45 613.9098),(46 614.1909),(47 614.6808),(48 623.1678),(49 618.564),(50 617.72687),(51 615.17413),(52 615.15924),(53 617.39044),(54 621.3378),(55 623.70197),(56 632.7092),(57 634.3985),(58 634.3608),(59 647.2337),(60 643.58795),(61 646.78424),(62 649.3773),(63 659.7235),(64 666.2713),(65 664.02673),(66 665.0635),(67 668.2669),(68 679.044),(69 682.1297),(70 678.89166),(71 677.28625),(72 673.8208),(73 671.975),(74 664.8726),(75 663.7715),(76 657.3358),(77 652.9294),(78 653.7955),(79 659.5606),
(1 263.32053),(2 369.8683),(3 435.39883),(4 475.02667),(5 502.81607),(6 533.3764),(7 547.75336),(8 560.9774),(9 579.4389),(10 591.1399),(11 607.17114),(12 623.54974),(13 643.7414),(14 657.9443),(15 667.4035),(16 665.7599),(17 661.63556),(18 662.95636),(19 660.3307),(20 654.7467),(21 651.56445),(22 646.624),(23 645.408),(24 643.26074),(25 648.1636),(26 644.7667),(27 642.5309),(28 635.25134),(29 630.38385),(30 627.5725),(31 616.1502),(32 611.1072),(33 609.805),(34 620.4099),(35 615.74194),(36 616.27295),(37 616.6899),(38 609.8052),(39 605.1997),(40 591.2159),(41 588.4397),(42 587.0484),(43 582.0194),(44 588.6868),(45 585.8465),(46 587.8033),(47 590.2006),(48 586.22186),(49 584.56226),(50 582.16266),(51 586.3282),(52 587.9456),(53 585.73267),(54 587.06085),(55 589.1904),(56 603.3354),(57 604.5087),(58 612.75507),(59 616.2653),(60 620.3136),(61 625.576),(62 630.1441),(63 638.11993),(64 643.44806),(65 643.4065),(66 646.0212),(67 650.1575),(68 654.49396),(69 657.439),(70 655.8128),(71 649.59875),(72 645.63257),(73 644.0415),(74 636.1177),(75 624.1322),(76 618.5474),(77 608.1658),(78 610.1225),(79 615.44116),
(1 260.0847),(2 361.63788),(3 430.4884),(4 465.96222),(5 499.94324),(6 527.6709),(7 547.8634),(8 565.9772),(9 582.1593),(10 598.88275),(11 614.5066),(12 630.11316),(13 657.5548),(14 663.4017),(15 670.9638),(16 672.9301),(17 665.4689),(18 665.64343),(19 665.3006),(20 655.54803),(21 654.1258),(22 651.28253),(23 644.226),(24 648.7892),(25 650.4046),(26 645.0716),(27 645.8968),(28 638.5127),(29 629.91864),(30 627.68616),(31 623.3842),(32 622.51544),(33 620.99036),(34 620.10944),(35 615.01917),(36 624.8071),(37 624.29),(38 619.07355),(39 615.2125),(40 612.9545),(41 603.26337),(42 605.3146),(43 600.56976),(44 605.0408),(45 603.0405),(46 610.28),(47 614.46655),(48 614.964),(49 600.9297),(50 605.333),(51 614.3173),(52 615.7497),(53 611.22107),(54 611.97235),(55 615.5636),(56 629.4352),(57 635.0672),(58 639.2647),(59 640.16046),(60 638.6384),(61 646.2377),(62 653.14307),(63 656.25714),(64 660.27423),(65 658.9866),(66 656.2707),(67 664.4765),(68 669.7443),(69 664.56165),(70 668.5239),(71 663.7031),(72 655.8102),(73 657.8225),(74 654.63983),(75 642.898),(76 638.1838),(77 633.20764),(78 631.91547),(79 638.0711),
(1 255.05934),(2 353.8054),(3 419.69135),(4 457.27325),(5 489.9113),(6 514.6064),(7 532.32745),(8 545.23236),(9 556.6418),(10 565.91235),(11 582.63635),(12 592.62994),(13 615.7735),(14 624.0557),(15 634.31055),(16 633.0538),(17 625.9406),(18 626.31067),(19 626.1875),(20 617.7766),(21 612.06647),(22 615.13257),(23 608.6433),(24 602.0022),(25 608.67236),(26 602.20654),(27 606.81696),(28 604.81726),(29 601.1699),(30 594.7477),(31 588.90076),(32 589.74615),(33 586.28406),(34 590.2995),(35 588.78107),(36 589.369),(37 584.7608),(38 591.1674),(39 592.5108),(40 586.00867),(41 583.1606),(42 584.8274),(43 582.4139),(44 588.63135),(45 581.32837),(46 579.27625),(47 577.087),(48 578.4525),(49 578.94086),(50 572.89105),(51 578.5974),(52 574.7037),(53 572.8393),(54 579.9957),(55 584.12415),(56 592.8003),(57 594.86145),(58 599.74493),(59 601.0034),(60 602.7636),(61 605.01843),(62 604.60376),(63 600.3354),(64 607.7224),(65 615.5227),(66 619.3779),(67 619.21344),(68 627.9011),(69 622.41595),(70 623.8298),(71 624.8063),(72 624.3165),(73 625.68225),(74 615.10254),(75 611.3847),(76 606.07733),(77 592.3567),(78 594.6145),(79 593.59814),
(1 251.03354),(2 352.3576),(3 419.66138),(4 451.655),(5 483.43817),(6 506.16263),(7 523.02856),(8 536.05994),(9 544.36945),(10 560.1066),(11 567.9854),(12 581.2301),(13 604.7075),(14 614.9021),(15 627.5487),(16 624.8925),(17 622.79517),(18 619.3155),(19 614.36786),(20 609.5097),(21 610.1189),(22 609.6288),(23 604.67706),(24 604.11816),(25 606.56934),(26 606.5455),(27 609.42487),(28 609.597),(29 599.2632),(30 597.1886),(31 586.9024),(32 591.68646),(33 589.4825),(34 591.33923),(35 591.72406),(36 591.9863),(37 587.9981),(38 590.3895),(39 596.3208),(40 586.02216),(41 580.2446),(42 571.5143),(43 569.47455),(44 574.09485),(45 572.824),(46 574.78705),(47 577.15076),(48 577.83014),(49 576.0332),(50 571.2104),(51 576.0094),(52 579.0909),(53 572.3681),(54 575.95123),(55 575.0546),(56 580.39325),(57 586.0353),(58 585.6223),(59 588.31586),(60 588.4942),(61 587.39856),(62 593.73334),(63 602.1152),(64 607.40295),(65 606.57),(66 606.06274),(67 616.13165),(68 616.81085),(69 617.60236),(70 621.3945),(71 619.88446),(72 613.4358),(73 612.08136),(74 606.29816),(75 605.0023),(76 602.9571),(77 594.67596),(78 595.08124),(79 596.989),
(1 248.01302),(2 346.44183),(3 406.3776),(4 441.28912),(5 466.59848),(6 498.1098),(7 512.9161),(8 525.74304),(9 533.9647),(10 547.84863),(11 559.3619),(12 570.52594),(13 589.5483),(14 600.1731),(15 609.8474),(16 607.4934),(17 606.56116),(18 604.52185),(19 602.1637),(20 601.50836),(21 610.09357),(22 610.68274),(23 608.3664),(24 604.6164),(25 606.0634),(26 605.7566),(27 607.7896),(28 609.3955),(29 600.249),(30 597.23413),(31 586.9753),(32 588.93054),(33 589.32855),(34 582.4116),(35 581.5761),(36 580.0222),(37 588.20197),(38 585.9824),(39 583.75104),(40 575.178),(41 571.02734),(42 566.7692),(43 561.20685),(44 565.902),(45 567.83844),(46 564.23157),(47 562.4673),(48 559.73724),(49 562.26166),(50 563.85254),(51 561.93066),(52 564.2822),(53 560.6361),(54 561.1078),(55 569.22034),(56 572.3993),(57 577.6619),(58 582.85266),(59 581.706),(60 583.7175),(61 584.6207),(62 586.1387),(63 594.1028),(64 598.5119),(65 597.86975),(66 597.264),(67 595.6497),(68 597.50684),(69 596.8275),(70 598.8518),(71 600.54425),(72 596.2774),(73 589.95),(74 588.06),(75 577.3626),(76 576.41846),(77 573.37726),(78 570.71063),(79 572.9765),
