1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 98056.914),(2 323530.03),(3 610292.3),(4 854123.7),(5 1002939.2),(6 1070057.9),(7 1134065.5),(8 1186649.1),(9 1220423.4),(10 1249954.4),(11 1283589.5),(12 1315481.3),(13 1352231.1),(14 1379774),(15 1414648.6),(16 1438849.4),(17 1474313.4),(18 1506143.4),(19 1551018.5),(20 1603260.6),(21 1650251),(22 1666631.4),(23 1689059.9),(24 1718068.6),(25 1753065.6),(26 1799937),(27 1849451),(28 1886246.4),(29 1925324.6),(30 1955866.5),(31 1987278),(32 2006006.6),(33 2022189.5),(34 2031945),(35 2056109.4),(36 2074607.5),(37 2079557.9),(38 2069828),(39 2078795.6),(40 2087610.4),(41 2111053.3),(42 2120401),(43 2117172.5),(44 2110780.8),(45 2082666.4),(46 2060897.1),(47 2055558.5),(48 2059112.5),(49 2049713.6),(50 2011317.6),(51 1979815.6),(52 1952579.6),(53 1943070.6),(54 1954302.4),(55 1967828.6),(56 1998167),(57 2013881.4),(58 2012931.4),(59 1997388.6),(60 1968945.4),(61 1940936),(62 1911295.1),(63 1899197.4),(64 1884789.4),(65 1874194.4),(66 1846166.9),(67 1825708.6),(68 1818082.6),(69 1842196.4),(70 1884610.5),(71 1917628.1),(72 1956754.1),(73 2002031.5),(74 2038720.4),(75 2070034.5),(76 2083335.5),(77 2094060),(78 2083134.6),(79 2080429.4),
(1 25.007591),(2 31.065994),(3 34.21824),(4 36.590828),(5 37.901756),(6 38.859524),(7 39.452995),(8 40.552803),(9 41.150463),(10 41.833538),(11 42.346832),(12 42.450325),(13 42.758312),(14 42.867756),(15 42.533737),(16 42.851574),(17 42.764545),(18 42.92492),(19 42.55112),(20 43.349644),(21 42.838215),(22 42.911686),(23 42.89696),(24 43.027817),(25 43.188698),(26 43.40548),(27 43.493443),(28 43.410213),(29 43.162827),(30 43.545826),(31 43.245007),(32 43.25271),(33 43.275387),(34 43.129993),(35 42.962364),(36 43.26718),(37 43.39152),(38 43.231823),(39 43.562668),(40 43.62248),(41 43.669373),(42 43.881294),(43 43.55709),(44 43.628586),(45 43.289284),(46 43.26828),(47 43.030617),(48 43.459038),(49 43.522728),(50 43.505035),(51 43.345474),(52 43.441143),(53 42.903603),(54 42.63245),(55 42.794292),(56 42.808792),(57 42.741356),(58 42.596355),(59 42.31254),(60 42.596264),(61 42.57261),(62 42.175453),(63 42.434334),(64 42.498745),(65 42.5961),(66 43.006954),(67 43.22767),(68 43.34537),(69 42.90705),(70 42.60485),(71 43.150265),(72 42.983936),(73 43.203186),(74 43.311703),(75 43.446323),(76 43.86091),(77 43.41249),(78 43.54542),(79 43.338684),
(1 24.744965),(2 30.845634),(3 33.85804),(4 36.412804),(5 37.55792),(6 38.292805),(7 39.152195),(8 39.44104),(9 40.492073),(10 41.21191),(11 41.92467),(12 41.709522),(13 41.890545),(14 42.49856),(15 42.694),(16 42.689987),(17 42.861725),(18 43.102577),(19 42.912426),(20 43.00009),(21 42.797897),(22 42.94314),(23 43.075268),(24 43.14107),(25 43.45182),(26 43.494568),(27 43.059963),(28 43.231575),(29 43.017574),(30 43.198074),(31 43.264668),(32 43.0668),(33 43.107193),(34 42.844376),(35 42.827114),(36 42.611282),(37 42.98294),(38 43.07495),(39 43.483456),(40 43.65777),(41 43.516533),(42 43.340168),(43 42.90824),(44 42.57957),(45 42.497826),(46 42.813274),(47 43.09483),(48 42.926308),(49 43.132057),(50 43.269543),(51 43.305687),(52 43.33831),(53 43.108547),(54 43.400402),(55 43.546246),(56 43.253624),(57 43.352913),(58 43.223473),(59 43.281673),(60 43.285835),(61 43.379578),(62 43.36935),(63 43.62543),(64 43.51675),(65 43.235123),(66 43.282497),(67 43.643143),(68 43.407578),(69 43.17581),(70 43.131306),(71 43.318344),(72 43.320213),(73 43.32418),(74 43.466526),(75 43.66007),(76 43.94752),(77 43.832226),(78 43.957233),(79 43.8339),
(1 23.983316),(2 29.526163),(3 32.76819),(4 34.933754),(5 36.185123),(6 37.417652),(7 38.273743),(8 39.105175),(9 39.540356),(10 39.904755),(11 40.30745),(12 40.641975),(13 41.123627),(14 41.310352),(15 41.13759),(16 41.424168),(17 41.294403),(18 40.931557),(19 41.190346),(20 41.34151),(21 41.500713),(22 41.32408),(23 41.404137),(24 41.71846),(25 41.780174),(26 42.078495),(27 41.94058),(28 42.05773),(29 42.037205),(30 41.96295),(31 41.888332),(32 42.291946),(33 42.303986),(34 42.15658),(35 42.322285),(36 42.419697),(37 42.13023),(38 42.41049),(39 42.52083),(40 42.29619),(41 41.841766),(42 42.312782),(43 42.553806),(44 42.425365),(45 42.501858),(46 42.757557),(47 42.728325),(48 42.804764),(49 43.07369),(50 43.057777),(51 43.080433),(52 43.4778),(53 42.954613),(54 43.10051),(55 43.237125),(56 43.506493),(57 43.295204),(58 43.160076),(59 43.490593),(60 43.0968),(61 43.39322),(62 42.901543),(63 43.164276),(64 43.13313),(65 42.67934),(66 43.0913),(67 43.10853),(68 43.200024),(69 42.6509),(70 42.566856),(71 42.864494),(72 42.543114),(73 43.272846),(74 43.283123),(75 43.142704),(76 43.086823),(77 43.025158),(78 43.15093),(79 43.0958),
(1 25.017015),(2 30.491474),(3 33.712646),(4 35.61125),(5 36.684284),(6 38.30812),(7 39.217617),(8 39.973003),(9 40.19456),(10 40.334274),(11 40.685123),(12 40.823715),(13 41.255886),(14 41.734917),(15 41.569344),(16 41.619255),(17 41.86717),(18 42.028297),(19 42.102352),(20 42.07664),(21 42.396408),(22 42.54603),(23 42.8122),(24 42.62381),(25 42.714108),(26 43.20791),(27 43.288773),(28 43.001343),(29 42.72669),(30 42.80109),(31 42.684677),(32 42.581604),(33 42.58695),(34 42.58622),(35 42.620033),(36 42.78759),(37 42.920425),(38 42.66662),(39 42.907173),(40 42.959675),(41 42.712894),(42 43.134624),(43 42.978703),(44 42.919178),(45 43.49927),(46 43.14089),(47 43.21918),(48 43.082535),(49 43.108734),(50 43.301163),(51 43.238754),(52 43.547215),(53 43.58483),(54 43.41609),(55 43.42171),(56 43.40105),(57 43.592735),(58 43.890095),(59 43.948605),(60 43.484436),(61 43.666206),(62 43.7786),(63 44.024734),(64 44.067806),(65 43.86273),(66 43.90415),(67 43.949806),(68 43.98863),(69 43.71514),(70 43.79387),(71 43.77759),(72 44.202866),(73 44.275467),(74 44.334633),(75 43.742027),(76 43.827366),(77 43.73647),(78 43.915337),(79 43.87072),
(1 24.252262),(2 29.879574),(3 33.093666),(4 35.34263),(5 36.484394),(6 37.732513),(7 39.064903),(8 39.792557),(9 40.25244),(10 40.878963),(11 41.237576),(12 41.68772),(13 41.95655),(14 42.129814),(15 41.800167),(16 42.215588),(17 42.030846),(18 42.037537),(19 42.01187),(20 42.21459),(21 41.943623),(22 41.983192),(23 42.470665),(24 42.29208),(25 42.68116),(26 43.013554),(27 42.78529),(28 43.013817),(29 42.634777),(30 42.78892),(31 42.635464),(32 43.002853),(33 42.703506),(34 42.563164),(35 42.506607),(36 42.438034),(37 42.496128),(38 42.75656),(39 43.056007),(40 43.41455),(41 43.123608),(42 43.453564),(43 43.361813),(44 43.412113),(45 43.360016),(46 43.024902),(47 43.000557),(48 43.12425),(49 43.06508),(50 42.953934),(51 43.09692),(52 43.224377),(53 43.306347),(54 42.93595),(55 42.708214),(56 42.633472),(57 42.642803),(58 42.63018),(59 42.763054),(60 42.57734),(61 42.43404),(62 42.56109),(63 42.842987),(64 42.846813),(65 42.42325),(66 42.58558),(67 42.54534),(68 42.688774),(69 42.576733),(70 42.563293),(71 42.655796),(72 42.79272),(73 43.287144),(74 43.42011),(75 43.346752),(76 43.27776),(77 42.647457),(78 43.100536),(79 43.42124),
(1 23.977772),(2 29.439802),(3 32.40147),(4 34.79932),(5 36.132793),(6 37.106888),(7 37.86914),(8 38.816353),(9 39.045353),(10 39.598736),(11 39.87935),(12 39.82387),(13 40.24708),(14 40.596066),(15 40.49305),(16 40.92972),(17 40.67911),(18 41.051346),(19 41.340984),(20 41.54633),(21 41.210266),(22 41.281513),(23 41.256588),(24 41.409657),(25 41.313786),(26 41.841187),(27 41.98525),(28 41.994328),(29 41.906116),(30 41.831097),(31 42.077778),(32 42.73878),(33 42.201298),(34 42.12025),(35 42.481434),(36 42.247883),(37 42.509888),(38 43.05866),(39 43.558445),(40 43.66199),(41 43.445354),(42 43.89535),(43 43.739914),(44 43.708324),(45 43.459892),(46 43.31914),(47 43.412617),(48 43.35236),(49 43.69378),(50 43.38544),(51 43.30192),(52 43.49067),(53 43.390656),(54 43.97287),(55 44.138508),(56 43.862877),(57 44.025642),(58 44.2184),(59 43.6916),(60 43.561188),(61 43.67271),(62 43.561703),(63 43.371822),(64 43.143486),(65 43.35175),(66 43.586445),(67 43.097263),(68 43.354404),(69 43.425873),(70 43.199535),(71 42.760372),(72 42.98153),(73 43.025265),(74 43.13114),(75 43.61582),(76 43.88104),(77 43.555588),(78 43.64009),(79 43.284634),
(1 23.901146),(2 29.850988),(3 32.599735),(4 34.852158),(5 35.881496),(6 37.02176),(7 38.169716),(8 39.132412),(9 39.35442),(10 40.17849),(11 40.55003),(12 40.888287),(13 40.961044),(14 41.15836),(15 41.159187),(16 41.514362),(17 41.53093),(18 41.70828),(19 41.83863),(20 42.00075),(21 41.449062),(22 41.428207),(23 41.29376),(24 41.423954),(25 41.488903),(26 41.640568),(27 41.503567),(28 41.462128),(29 41.3258),(30 40.910957),(31 41.0852),(32 41.486893),(33 41.13496),(34 40.884914),(35 41.070526),(36 40.822037),(37 41.101505),(38 41.574245),(39 41.888515),(40 42.007305),(41 41.51298),(42 42.08629),(43 41.788364),(44 41.842644),(45 41.967384),(46 41.89538),(47 41.85261),(48 41.93161),(49 41.92753),(50 42.6732),(51 42.88063),(52 43.286232),(53 43.024902),(54 43.809937),(55 43.02358),(56 42.73955),(57 43.088802),(58 43.01403),(59 43.03026),(60 43.19726),(61 43.363323),(62 43.452766),(63 43.578068),(64 43.72213),(65 43.326538),(66 43.479897),(67 43.383194),(68 43.38798),(69 43.31938),(70 43.483215),(71 43.19117),(72 43.11171),(73 42.938465),(74 42.769398),(75 42.711205),(76 42.992508),(77 42.456646),(78 42.4701),(79 42.228504),
(1 24.355267),(2 30.009418),(3 33.242035),(4 35.30436),(5 36.458748),(6 37.607616),(7 38.55767),(8 39.144398),(9 39.76369),(10 40.08745),(11 40.581825),(12 41.08389),(13 41.16457),(14 40.8186),(15 40.68951),(16 41.19835),(17 41.21681),(18 41.24184),(19 41.483032),(20 41.42969),(21 40.99967),(22 40.933544),(23 41.053196),(24 41.309734),(25 41.518024),(26 41.72204),(27 41.504364),(28 41.894295),(29 41.936226),(30 42.09401),(31 41.93887),(32 41.862877),(33 41.666874),(34 41.831635),(35 42.45769),(36 42.298725),(37 42.460403),(38 42.33908),(39 42.63823),(40 42.480705),(41 42.59875),(42 42.960163),(43 42.62844),(44 42.212902),(45 42.196434),(46 42.289562),(47 42.356846),(48 42.5667),(49 42.339146),(50 42.91284),(51 42.449436),(52 42.765984),(53 43.16571),(54 42.796104),(55 42.824894),(56 42.72754),(57 42.443085),(58 42.779972),(59 42.53187),(60 42.7884),(61 42.816734),(62 43.0301),(63 42.93052),(64 42.957287),(65 42.98631),(66 43.4863),(67 42.964363),(68 42.8206),(69 42.976185),(70 43.110916),(71 42.917305),(72 42.799183),(73 43.03871),(74 43.129135),(75 42.818146),(76 42.80264),(77 42.600834),(78 43.05917),(79 42.877167),
(1 24.106197),(2 29.443434),(3 32.575798),(4 34.231762),(5 35.774982),(6 36.491783),(7 37.469055),(8 38.23107),(9 38.628166),(10 39.092464),(11 39.631134),(12 39.79871),(13 40.15342),(14 40.257694),(15 40.23553),(16 40.377857),(17 40.695824),(18 40.732815),(19 40.812878),(20 41.04286),(21 40.753),(22 41.07611),(23 40.701878),(24 41.265408),(25 41.33788),(26 41.720913),(27 41.516064),(28 41.5283),(29 41.41931),(30 41.719383),(31 41.672268),(32 41.532345),(33 41.64049),(34 41.513233),(35 41.693172),(36 41.62229),(37 41.622707),(38 41.756657),(39 41.702835),(40 41.83972),(41 41.475212),(42 41.679886),(43 41.597023),(44 41.705093),(45 41.45586),(46 41.692543),(47 41.667866),(48 41.621674),(49 41.59697),(50 41.962536),(51 42.25097),(52 42.313213),(53 42.334568),(54 42.23566),(55 42.367085),(56 41.942),(57 42.288876),(58 41.657253),(59 41.63262),(60 41.77611),(61 41.87384),(62 41.738556),(63 41.609604),(64 41.686954),(65 41.91095),(66 41.6623),(67 41.78253),(68 41.66265),(69 41.649467),(70 41.693142),(71 41.891838),(72 41.947975),(73 42.183273),(74 42.154377),(75 41.834286),(76 41.664913),(77 41.491344),(78 42.221912),(79 41.804165),
(1 24.4065),(2 29.71489),(3 32.77607),(4 34.753235),(5 36.131695),(6 37.579838),(7 38.13546),(8 39.150524),(9 39.265987),(10 39.47101),(11 40.063084),(12 40.373405),(13 40.51831),(14 40.50987),(15 40.521694),(16 40.799767),(17 40.979572),(18 40.894936),(19 40.9579),(20 41.27857),(21 40.863937),(22 40.98238),(23 40.96415),(24 40.902744),(25 41.197136),(26 41.51504),(27 41.217693),(28 41.270943),(29 41.035027),(30 41.382813),(31 41.383053),(32 41.614265),(33 41.27333),(34 41.42114),(35 41.99857),(36 41.54866),(37 41.29852),(38 41.73974),(39 41.923443),(40 41.676167),(41 41.162933),(42 41.35078),(43 41.857582),(44 41.634136),(45 41.178997),(46 41.131836),(47 41.52829),(48 41.64571),(49 42.329117),(50 42.345276),(51 42.54443),(52 42.84305),(53 42.837803),(54 42.72087),(55 43.276634),(56 42.565655),(57 42.488403),(58 42.114944),(59 42.228294),(60 41.96944),(61 42.043053),(62 42.28952),(63 42.180344),(64 42.24616),(65 42.345455),(66 42.691723),(67 42.331326),(68 42.404938),(69 42.48583),(70 42.38015),(71 42.474487),(72 42.17828),(73 42.37233),(74 42.48858),(75 42.53293),(76 42.28967),(77 42.131397),(78 42.81248),(79 42.691826),
(1 24.016043),(2 29.37871),(3 32.775677),(4 34.697224),(5 36.036522),(6 37.054886),(7 37.973667),(8 38.72091),(9 39.19983),(10 39.728703),(11 40.184513),(12 39.979088),(13 40.352745),(14 40.371956),(15 40.429256),(16 40.523132),(17 40.788498),(18 40.954216),(19 40.958374),(20 41.527016),(21 41.261623),(22 41.47094),(23 41.67238),(24 41.357304),(25 41.362545),(26 41.522038),(27 41.60643),(28 41.654118),(29 41.55785),(30 41.512268),(31 41.47867),(32 41.41666),(33 41.09013),(34 41.054142),(35 41.23758),(36 41.49334),(37 41.31963),(38 40.94173),(39 41.41228),(40 41.553993),(41 41.83316),(42 41.537968),(43 41.576298),(44 41.596245),(45 41.601963),(46 41.626743),(47 41.520985),(48 41.82059),(49 42.101696),(50 42.22724),(51 42.049713),(52 42.043392),(53 42.071224),(54 42.13933),(55 42.311848),(56 41.944847),(57 42.15918),(58 41.85756),(59 41.988422),(60 41.900204),(61 42.511276),(62 42.220833),(63 42.329887),(64 42.832443),(65 42.86293),(66 42.497837),(67 42.069885),(68 42.13305),(69 42.62693),(70 42.65308),(71 42.92651),(72 42.737183),(73 42.85717),(74 43.292576),(75 42.817116),(76 42.881615),(77 42.833935),(78 42.775093),(79 42.72737),
(1 23.84834),(2 29.299637),(3 31.735579),(4 33.422726),(5 35.22718),(6 35.897892),(7 36.826385),(8 37.503338),(9 37.755302),(10 38.184982),(11 38.75067),(12 38.594685),(13 38.90068),(14 39.355602),(15 39.13968),(16 39.38431),(17 39.322582),(18 39.415497),(19 39.37622),(20 39.561146),(21 39.899437),(22 39.626354),(23 39.207535),(24 39.41069),(25 39.743164),(26 40.04956),(27 40.01939),(28 40.17142),(29 40.37478),(30 40.346878),(31 40.226032),(32 40.4301),(33 40.38953),(34 40.43331),(35 40.589615),(36 40.86579),(37 40.94873),(38 40.80368),(39 41.0964),(40 40.998356),(41 40.920506),(42 40.86947),(43 40.79177),(44 40.837433),(45 40.563175),(46 40.34813),(47 40.496593),(48 40.495525),(49 40.731644),(50 40.624424),(51 41.09505),(52 41.110992),(53 41.236767),(54 41.012447),(55 41.12285),(56 41.19414),(57 40.749302),(58 40.69956),(59 40.813625),(60 41.34003),(61 41.343483),(62 41.198174),(63 41.739902),(64 41.712933),(65 41.407055),(66 41.23707),(67 41.428562),(68 41.01122),(69 40.979954),(70 40.940742),(71 41.208515),(72 41.345894),(73 41.605675),(74 41.608944),(75 41.38795),(76 41.331455),(77 40.994205),(78 41.272522),(79 41.471767),
(1 23.807734),(2 29.324736),(3 32.27901),(4 34.03301),(5 35.458817),(6 36.18651),(7 37.369293),(8 37.960667),(9 38.415573),(10 39.162895),(11 39.769794),(12 39.72008),(13 39.470806),(14 39.901028),(15 39.705486),(16 40.33087),(17 39.81084),(18 39.953354),(19 39.84191),(20 40.1782),(21 40.185192),(22 39.993877),(23 40.159122),(24 40.298317),(25 40.243958),(26 40.501316),(27 40.326614),(28 40.35376),(29 40.32488),(30 40.422485),(31 40.694954),(32 40.697136),(33 40.506397),(34 40.296844),(35 40.0598),(36 40.49217),(37 40.717308),(38 40.87165),(39 40.583187),(40 40.80456),(41 40.5412),(42 40.30088),(43 40.24517),(44 40.2793),(45 40.21253),(46 40.229748),(47 40.39526),(48 40.681675),(49 40.594185),(50 40.567417),(51 40.657482),(52 41.111526),(53 40.907085),(54 41.035652),(55 40.93522),(56 41.236713),(57 40.85701),(58 40.94527),(59 41.21872),(60 41.313984),(61 41.52271),(62 41.437527),(63 41.42506),(64 41.47816),(65 41.455734),(66 41.41636),(67 41.73644),(68 41.283146),(69 41.58655),(70 41.411865),(71 41.31791),(72 41.052128),(73 41.30687),(74 41.23235),(75 40.916912),(76 40.846516),(77 40.87501),(78 41.085213),(79 41.07792),
(1 24.326536),(2 29.783157),(3 32.820484),(4 34.898113),(5 36.47639),(6 37.15585),(7 38.122288),(8 38.800995),(9 39.5116),(10 40.14168),(11 40.29163),(12 40.490303),(13 40.878136),(14 41.129345),(15 41.22958),(16 41.550186),(17 41.146202),(18 41.023445),(19 41.21708),(20 41.21482),(21 40.839424),(22 40.84451),(23 41.50027),(24 41.767746),(25 41.77991),(26 41.89614),(27 41.715034),(28 41.07136),(29 41.147743),(30 41.263866),(31 41.705845),(32 41.722916),(33 41.67321),(34 41.286976),(35 41.434853),(36 41.34291),(37 41.958233),(38 41.93099),(39 41.730682),(40 41.84259),(41 41.87959),(42 41.889156),(43 42.07222),(44 41.67613),(45 41.647934),(46 41.820644),(47 41.351055),(48 41.765617),(49 41.36483),(50 41.858475),(51 41.64368),(52 41.62353),(53 41.37808),(54 41.765724),(55 41.63649),(56 41.83582),(57 41.94901),(58 41.753605),(59 41.958443),(60 42.095734),(61 42.12711),(62 42.07158),(63 41.88877),(64 42.01178),(65 41.817783),(66 42.160503),(67 41.860336),(68 41.814156),(69 41.732185),(70 41.731743),(71 41.50722),(72 41.608494),(73 42.092197),(74 41.71579),(75 41.555103),(76 41.519955),(77 41.463936),(78 41.840954),(79 41.34311),
(1 23.491137),(2 29.012815),(3 32.41542),(4 34.367153),(5 35.521114),(6 36.44115),(7 37.19535),(8 38.011875),(9 38.395767),(10 38.954304),(11 39.240673),(12 39.237823),(13 39.43358),(14 40.160427),(15 40.078194),(16 39.804893),(17 39.2668),(18 40.073288),(19 39.88107),(20 39.850758),(21 39.9322),(22 39.6939),(23 39.808575),(24 39.70008),(25 40.06481),(26 40.115936),(27 40.4925),(28 40.671005),(29 40.268566),(30 40.413223),(31 40.28188),(32 40.498756),(33 40.288837),(34 40.274647),(35 40.43499),(36 40.227154),(37 40.826275),(38 40.91203),(39 40.69001),(40 40.719368),(41 41.27184),(42 41.286457),(43 40.690277),(44 40.619804),(45 40.679577),(46 40.581505),(47 40.67105),(48 40.835068),(49 40.608532),(50 40.97525),(51 40.657555),(52 41.099163),(53 40.71537),(54 40.891636),(55 40.785744),(56 41.085823),(57 41.23909),(58 40.656048),(59 40.886208),(60 40.95305),(61 41.259663),(62 41.20208),(63 40.728573),(64 41.073986),(65 40.49895),(66 40.88904),(67 40.870857),(68 40.689632),(69 40.633545),(70 40.65615),(71 40.556328),(72 40.586052),(73 40.644115),(74 41.170216),(75 41.37256),(76 41.146313),(77 41.04223),(78 40.84386),(79 40.953148),
(1 23.500078),(2 29.236198),(3 32.12851),(4 33.857483),(5 35.143852),(6 36.326702),(7 37.07576),(8 37.79837),(9 38.5951),(10 39.25118),(11 39.55817),(12 39.93945),(13 39.851143),(14 40.368782),(15 40.418655),(16 40.63557),(17 40.102768),(18 40.5278),(19 40.375317),(20 40.639194),(21 40.879105),(22 40.657585),(23 40.926563),(24 40.488354),(25 41.091537),(26 41.390003),(27 41.461704),(28 41.58449),(29 40.359463),(30 40.51275),(31 40.268597),(32 40.71438),(33 40.747456),(34 41.005863),(35 41.12396),(36 41.120754),(37 41.40053),(38 41.397907),(39 41.187313),(40 41.43472),(41 41.57821),(42 41.250633),(43 41.391552),(44 41.13139),(45 41.47095),(46 41.263664),(47 41.203304),(48 41.284225),(49 41.191757),(50 41.505966),(51 41.385674),(52 41.38668),(53 41.32351),(54 41.521187),(55 41.434044),(56 41.468243),(57 41.19792),(58 40.89172),(59 41.013813),(60 40.98652),(61 41.08081),(62 41.768696),(63 41.622528),(64 41.808586),(65 41.57859),(66 41.87022),(67 41.664665),(68 41.889206),(69 41.61274),(70 41.359257),(71 41.91328),(72 41.682423),(73 42.006012),(74 42.07843),(75 41.576088),(76 41.44907),(77 41.550236),(78 41.564453),(79 41.766197),
(1 23.193634),(2 28.767754),(3 32.24536),(4 34.115204),(5 35.28809),(6 36.32386),(7 37.077988),(8 37.849705),(9 38.583347),(10 39.330284),(11 39.242104),(12 39.270332),(13 39.617916),(14 40.090546),(15 40.174374),(16 40.59396),(17 40.095413),(18 40.542892),(19 40.086025),(20 40.299362),(21 40.385223),(22 40.10058),(23 40.304733),(24 40.226288),(25 40.16747),(26 40.22623),(27 40.625668),(28 40.920727),(29 40.508286),(30 40.53923),(31 39.847942),(32 40.23053),(33 40.201366),(34 40.19496),(35 40.17821),(36 40.34861),(37 40.591537),(38 40.539238),(39 40.474762),(40 40.47945),(41 40.80799),(42 40.608067),(43 40.60822),(44 40.516857),(45 40.216736),(46 40.259083),(47 40.29334),(48 40.432716),(49 40.677216),(50 40.822865),(51 40.47202),(52 40.79962),(53 40.53705),(54 40.42558),(55 39.963314),(56 39.504642),(57 39.502155),(58 39.41671),(59 39.79283),(60 39.983475),(61 40.018448),(62 40.269188),(63 40.33399),(64 40.451916),(65 40.14692),(66 40.33155),(67 40.669796),(68 40.51009),(69 40.31721),(70 40.479214),(71 40.50556),(72 40.646767),(73 40.56547),(74 40.79658),(75 40.60805),(76 40.6149),(77 40.588192),(78 40.81257),(79 41.23714),
