1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 7576.91),(2 21768.705),(3 45630.387),(4 70960.73),(5 101285.48),(6 136511.03),(7 175540.95),(8 225951.8),(9 283540.72),(10 340751.16),(11 406329.5),(12 473646.75),(13 564699.3),(14 656580.44),(15 763811),(16 865850.56),(17 975373.8),(18 1082824),(19 1205350.1),(20 1322107.9),(21 1444901),(22 1558679.9),(23 1671198.5),(24 1774918.9),(25 1886094),(26 1995419.9),(27 2123185),(28 2246086.8),(29 2354830.8),(30 2455114.8),(31 2521281.8),(32 2576751),(33 2657502.3),(34 2730145.3),(35 2812722),(36 2890453.8),(37 2971611.3),(38 3042280.8),(39 3128059),(40 3197452.8),(41 3285604.8),(42 3362763),(43 3464036.8),(44 3580076.3),(45 3699278.8),(46 3825633.3),(47 3978969.3),(48 4150686.8),(49 4361102),(50 4546998),(51 4787552),(52 4995018.5),(53 5295973.5),(54 5562700.5),(55 5843246.5),(56 6115394.5),(57 6396952.5),(58 6689878),(59 6991916),(60 7298752),(61 7667769.5),(62 8066513.5),(63 8469143),(64 8839437),(65 9209713),(66 9549711),(67 9873103),(68 10157612),(69 10467191),(70 10796734),(71 11149065),(72 11486380),(73 11827972),(74 12150493),(75 12474912),(76 12736947),(77 12977875),(78 13210663),(79 13426781),
(1 1473.4814),(2 2011.1808),(3 2348.764),(4 2519.6743),(5 2664.3787),(6 2867.9065),(7 2935.8157),(8 3108.776),(9 3226.0645),(10 3369.1516),(11 3524.9666),(12 3711.4255),(13 3784.7964),(14 3944.1265),(15 4143.2085),(16 4275.0474),(17 4432.321),(18 4556.013),(19 4697.963),(20 4819.261),(21 4945.323),(22 5085.135),(23 5143.1177),(24 5214.6587),(25 5319.6387),(26 5370.2256),(27 5454.056),(28 5479.0967),(29 5515.4536),(30 5553.0654),(31 5569.113),(32 5605.638),(33 5640.574),(34 5742.166),(35 5756.2725),(36 5739.1655),(37 5719.1323),(38 5761.787),(39 5836.651),(40 5832.815),(41 5878.685),(42 5898.678),(43 5952.2686),(44 5987.502),(45 6018.0034),(46 6075.755),(47 6112.1694),(48 6194.8),(49 6256.931),(50 6375.028),(51 6436.8574),(52 6484.329),(53 6582.1484),(54 6623.1763),(55 6664.685),(56 6715.8994),(57 6764.6675),(58 6752.1777),(59 6798.7036),(60 6848.1416),(61 6813.004),(62 6824.9053),(63 6900.4043),(64 6897.476),(65 6973.6914),(66 6944.98),(67 6975.096),(68 6980.688),(69 7033.6025),(70 7113.164),(71 7145.3267),(72 7141.241),(73 7197.7583),(74 7229.834),(75 7240.719),(76 7257.9224),(77 7285.0254),(78 7275.4863),(79 7350.07),
(1 1444.814),(2 2006.2795),(3 2332.7344),(4 2488.94),(5 2581.9866),(6 2806.5593),(7 2850.2854),(8 3022.5002),(9 3166.4695),(10 3332.4521),(11 3443.4944),(12 3599.559),(13 3756.1787),(14 3950.3423),(15 4085.5212),(16 4224.079),(17 4336.25),(18 4453.0957),(19 4627.6904),(20 4796.3013),(21 4928.207),(22 5054.764),(23 5144.9233),(24 5225.729),(25 5347.6396),(26 5419.2383),(27 5450.996),(28 5474.6577),(29 5511.4995),(30 5561.441),(31 5570.5884),(32 5606.0625),(33 5643.6724),(34 5622.8013),(35 5640.2725),(36 5640.1216),(37 5607.443),(38 5636.7036),(39 5732.204),(40 5734.0957),(41 5782.755),(42 5854.7534),(43 5843.256),(44 5862.2017),(45 5897.3164),(46 5958.591),(47 6026.485),(48 6061.605),(49 6137.022),(50 6159.147),(51 6255.047),(52 6308.172),(53 6378.99),(54 6468.4185),(55 6508.4946),(56 6515.439),(57 6539.5864),(58 6551.2837),(59 6591.7617),(60 6613.0464),(61 6716.919),(62 6722.537),(63 6808.972),(64 6837.7256),(65 6865.545),(66 6855.728),(67 6838.8965),(68 6856.5225),(69 6882.4087),(70 6913.543),(71 6971.996),(72 6987.245),(73 6987.8516),(74 7023.1274),(75 7029.321),(76 7010.494),(77 7049.391),(78 7054.0093),(79 7117.256),
(1 1459.0521),(2 1986.0427),(3 2338.782),(4 2476.1072),(5 2613.7144),(6 2816.4338),(7 2885.8188),(8 3024.9312),(9 3132.897),(10 3333.3904),(11 3435.673),(12 3592.5747),(13 3722.4138),(14 3889.7498),(15 4112.7056),(16 4255.332),(17 4408.9824),(18 4559.387),(19 4761.16),(20 4884.7217),(21 5026.749),(22 5188.415),(23 5289.2627),(24 5365.1416),(25 5502.1035),(26 5615.5493),(27 5654.6777),(28 5727.056),(29 5768.1665),(30 5789.4624),(31 5849.2153),(32 5845.6665),(33 5887.954),(34 5935.698),(35 5908.2744),(36 5885.0107),(37 5863.149),(38 5909.9805),(39 5959.8574),(40 5941.0576),(41 5949.3037),(42 5971.582),(43 6005.404),(44 5974.0757),(45 6021.323),(46 6081.023),(47 6107.9927),(48 6166.807),(49 6224.69),(50 6244.092),(51 6361.7295),(52 6401.678),(53 6486.4287),(54 6575.789),(55 6607.2295),(56 6640.2285),(57 6677.7847),(58 6723.665),(59 6838.8184),(60 6840.4146),(61 6926.725),(62 6953.4907),(63 7011.944),(64 7087.99),(65 7080.8613),(66 7138.5967),(67 7092.2734),(68 7161.2563),(69 7187.3774),(70 7151.656),(71 7190.1255),(72 7214.881),(73 7253.7505),(74 7243.092),(75 7243.424),(76 7270.015),(77 7251.131),(78 7321.2427),(79 7349.9688),
(1 1425.7211),(2 1955.2362),(3 2264.876),(4 2430.2378),(5 2578.1199),(6 2751.5337),(7 2815.6255),(8 2980.7493),(9 3020.536),(10 3221.3213),(11 3387.0327),(12 3549.0073),(13 3641.8347),(14 3821.8005),(15 4004.048),(16 4167.3164),(17 4319.516),(18 4418.3247),(19 4572.861),(20 4688.324),(21 4834.77),(22 4931.969),(23 5031.614),(24 5053.2183),(25 5177.3037),(26 5265.536),(27 5317.841),(28 5343.129),(29 5399.0596),(30 5453.5166),(31 5435.699),(32 5486.313),(33 5511.2847),(34 5527.1807),(35 5510.8784),(36 5509.309),(37 5527.4556),(38 5574.1475),(39 5583.8154),(40 5606.1533),(41 5605.257),(42 5635.9707),(43 5652.1826),(44 5646.6807),(45 5741.961),(46 5816.339),(47 5869.3237),(48 5945.7783),(49 5964.1816),(50 5974.631),(51 6058.7246),(52 6107.985),(53 6204.773),(54 6213.7803),(55 6237.824),(56 6283.819),(57 6345.7563),(58 6401.511),(59 6419.1724),(60 6465.7563),(61 6552.7925),(62 6585.0635),(63 6612.2114),(64 6702.9346),(65 6740.246),(66 6787.976),(67 6779.5854),(68 6808.584),(69 6826.181),(70 6853.2837),(71 6821.5635),(72 6885.519),(73 6874.497),(74 6862.5405),(75 6935.4443),(76 6942.6943),(77 6964.538),(78 7018.15),(79 7015.5425),
(1 1401.953),(2 1936.766),(3 2238.8264),(4 2396.936),(5 2533.088),(6 2725.382),(7 2796.2085),(8 2966.5747),(9 3097.6782),(10 3285.208),(11 3435.4453),(12 3530.2842),(13 3683.166),(14 3865.161),(15 4039.5608),(16 4198.2207),(17 4317.1167),(18 4463.4414),(19 4620.4644),(20 4704.1455),(21 4823.4517),(22 4908.538),(23 4943.6445),(24 5011.968),(25 5064.8955),(26 5155.503),(27 5156.8003),(28 5223.67),(29 5271.491),(30 5314.9404),(31 5322.397),(32 5386.911),(33 5406.6777),(34 5394.188),(35 5412.4644),(36 5431.1035),(37 5450.1304),(38 5479.735),(39 5497.4844),(40 5508.1064),(41 5580.8687),(42 5595.4863),(43 5657.9165),(44 5701.375),(45 5778.9077),(46 5828.5493),(47 5883.853),(48 5964.0244),(49 5999.24),(50 6017.9385),(51 6106.481),(52 6180.337),(53 6265.748),(54 6323.2007),(55 6329.899),(56 6409.1563),(57 6418.985),(58 6491.5327),(59 6523.862),(60 6538.558),(61 6611.164),(62 6630.632),(63 6741.7837),(64 6779.336),(65 6795.9663),(66 6816.7334),(67 6886.384),(68 6900.9985),(69 6935.2983),(70 6955.2207),(71 6951.0117),(72 7018.043),(73 6990.0083),(74 7044.529),(75 7103.36),(76 7141.457),(77 7151.138),(78 7206.397),(79 7212.558),
(1 1415.0616),(2 1914.6294),(3 2230.6775),(4 2378.6416),(5 2520.968),(6 2704.6057),(7 2765.5972),(8 2939.3743),(9 3052.2268),(10 3229.5195),(11 3416.3062),(12 3541.663),(13 3689.6118),(14 3836.031),(15 3998.959),(16 4118.895),(17 4278.833),(18 4419.8174),(19 4602.393),(20 4740.096),(21 4881.5464),(22 4994.596),(23 5086.967),(24 5171.8994),(25 5226.9287),(26 5305.5234),(27 5362.3457),(28 5394.455),(29 5398.9214),(30 5489.824),(31 5467.1523),(32 5524.9556),(33 5545.425),(34 5503.811),(35 5516.948),(36 5532.471),(37 5576.6577),(38 5556.8794),(39 5636.1045),(40 5609.8867),(41 5651.2715),(42 5684.1743),(43 5702.468),(44 5736.7026),(45 5747.6367),(46 5800.1724),(47 5815.9004),(48 5877.6265),(49 5946.5054),(50 6011.38),(51 6074.6436),(52 6159.198),(53 6231.455),(54 6279.6504),(55 6361.16),(56 6404.5703),(57 6451.9805),(58 6463.483),(59 6506.7075),(60 6535.006),(61 6610.688),(62 6635.9536),(63 6688.345),(64 6736.278),(65 6767.5127),(66 6797.4204),(67 6850.684),(68 6863.2754),(69 6881.755),(70 6927.268),(71 7009.4863),(72 7052.6113),(73 7043.709),(74 7065.3354),(75 7069.6377),(76 7114.1855),(77 7114.5376),(78 7163.3613),(79 7194.4463),
(1 1342.8928),(2 1852.4523),(3 2145.7722),(4 2297.1597),(5 2441.652),(6 2604.2478),(7 2709.3477),(8 2880.0684),(9 3007.9192),(10 3181.4958),(11 3338.5486),(12 3474.358),(13 3564.8638),(14 3673.9678),(15 3802.2559),(16 3896.1597),(17 4012.6208),(18 4196.689),(19 4307.7935),(20 4395.2593),(21 4553.7515),(22 4642.9463),(23 4727.284),(24 4818.5996),(25 4927.9307),(26 5006.787),(27 5071.787),(28 5101.8755),(29 5131.2373),(30 5126.6694),(31 5137.5444),(32 5143.0283),(33 5141.3716),(34 5137.9463),(35 5133.919),(36 5224.8545),(37 5268.8228),(38 5295.316),(39 5368.8374),(40 5391.5166),(41 5445.2305),(42 5458.7896),(43 5482.2163),(44 5578.8545),(45 5594.6265),(46 5661.2197),(47 5666.968),(48 5721.7783),(49 5756.4653),(50 5800.0894),(51 5885.7427),(52 5951.7275),(53 6021.0903),(54 6076.2437),(55 6086.158),(56 6123.88),(57 6200.5093),(58 6229.214),(59 6319.439),(60 6344.643),(61 6388.4463),(62 6416.424),(63 6444.2803),(64 6473.3345),(65 6534.84),(66 6543.7476),(67 6543.876),(68 6532.8325),(69 6559.7373),(70 6613.6743),(71 6635.3125),(72 6661.059),(73 6663.111),(74 6644.3057),(75 6638.4097),(76 6655.54),(77 6627.5044),(78 6636.719),(79 6677.5396),
(1 1357.6366),(2 1867.6267),(3 2153.806),(4 2316.2075),(5 2455.602),(6 2625.193),(7 2727.0376),(8 2878.288),(9 2992.68),(10 3124.0864),(11 3303.5815),(12 3415.1792),(13 3532.972),(14 3667.5852),(15 3824.9949),(16 3940.7026),(17 4070.8564),(18 4193.589),(19 4338.503),(20 4450.5747),(21 4561.089),(22 4659.2783),(23 4775.7515),(24 4856.7944),(25 4962.8984),(26 5029.7593),(27 5064.6934),(28 5112.545),(29 5110.4956),(30 5158.687),(31 5196.6567),(32 5158.2866),(33 5144.2314),(34 5192.9785),(35 5192.1655),(36 5257.163),(37 5266.2935),(38 5256.308),(39 5317.5713),(40 5308.9087),(41 5354.7896),(42 5341.912),(43 5330.115),(44 5406.9063),(45 5431.318),(46 5527.528),(47 5549.354),(48 5584.2554),(49 5575.388),(50 5657.496),(51 5762.5586),(52 5802.614),(53 5843.065),(54 5911.2886),(55 5950.8),(56 6017.22),(57 6054.4995),(58 6068.6416),(59 6085.9585),(60 6109.212),(61 6139.835),(62 6226.589),(63 6256.452),(64 6292.0796),(65 6408.81),(66 6463.5596),(67 6506.44),(68 6504.62),(69 6561.847),(70 6594.8564),(71 6644.402),(72 6669.0654),(73 6705.83),(74 6754.5503),(75 6793.754),(76 6817.3247),(77 6818.3765),(78 6850.0864),(79 6860.593),
(1 1320.086),(2 1803.394),(3 2096.4543),(4 2243.2458),(5 2389.9717),(6 2543.341),(7 2637.5242),(8 2768.1504),(9 2906.3423),(10 3045.2476),(11 3209.5774),(12 3309.6624),(13 3439.5923),(14 3599.7415),(15 3751.016),(16 3865.2493),(17 4020.6438),(18 4179.2026),(19 4271.8926),(20 4332.2603),(21 4464.7407),(22 4513.9277),(23 4591.4653),(24 4703.6895),(25 4788.699),(26 4840.2905),(27 4915.181),(28 5011.0586),(29 5009.22),(30 5077.2554),(31 5156.784),(32 5140.8174),(33 5103.436),(34 5130.241),(35 5092.7407),(36 5151.254),(37 5138.0703),(38 5120.558),(39 5145.373),(40 5119.0815),(41 5151.2085),(42 5188.943),(43 5219.698),(44 5287.0127),(45 5331.181),(46 5397.823),(47 5409.0127),(48 5483.693),(49 5555.2),(50 5603.8613),(51 5640.559),(52 5662.1655),(53 5733.94),(54 5803.1294),(55 5808.3145),(56 5863.119),(57 5874.241),(58 5922.0317),(59 6003.2114),(60 6031.5786),(61 6076.6987),(62 6115.303),(63 6142.4746),(64 6191.6714),(65 6234.8813),(66 6286.6826),(67 6317.3975),(68 6334.994),(69 6395.404),(70 6391.4595),(71 6407.622),(72 6436.606),(73 6429.801),(74 6434.3906),(75 6449.4863),(76 6477.7407),(77 6505.394),(78 6564.95),(79 6576.9185),
(1 1297.3994),(2 1801.8774),(3 2058.105),(4 2224.8757),(5 2346.8147),(6 2550.1204),(7 2632.8943),(8 2814.9668),(9 2910.8208),(10 3040.7568),(11 3217.0579),(12 3314.293),(13 3497.5186),(14 3622.0535),(15 3785.0352),(16 3917.9885),(17 4023.2742),(18 4174.46),(19 4257.3027),(20 4378.9263),(21 4514.2656),(22 4592.3115),(23 4696.862),(24 4791.577),(25 4854.2554),(26 4922.42),(27 4993.943),(28 5065.112),(29 5037.723),(30 5076.109),(31 5091.8774),(32 5077.653),(33 5044.8843),(34 5041.746),(35 5041.611),(36 5064.019),(37 5037.451),(38 5064.9966),(39 5105.157),(40 5119.8086),(41 5138.1953),(42 5159.8037),(43 5149.4077),(44 5211.752),(45 5222.9365),(46 5277.7427),(47 5334.9063),(48 5373.414),(49 5454.514),(50 5461.936),(51 5515.638),(52 5545.3643),(53 5584.0674),(54 5674.236),(55 5671.3125),(56 5708.0527),(57 5738.246),(58 5768.579),(59 5808.478),(60 5837.5293),(61 5864.8174),(62 5961.5547),(63 6009.6294),(64 6042.7266),(65 6112.387),(66 6164.663),(67 6224.2866),(68 6242.281),(69 6306.47),(70 6308.1865),(71 6338.2344),(72 6326.626),(73 6332.2813),(74 6311.0347),(75 6356.058),(76 6338.9946),(77 6372.2656),(78 6382.222),(79 6403.362),
(1 1294.6154),(2 1783.0895),(3 2059.4182),(4 2228.0063),(5 2338.6897),(6 2514.165),(7 2571.1582),(8 2742.369),(9 2845.6975),(10 2999.07),(11 3143.5269),(12 3276.473),(13 3421.684),(14 3550.693),(15 3690.43),(16 3775.7026),(17 3871.678),(18 4020.2476),(19 4113.5156),(20 4238.583),(21 4351.3193),(22 4426.524),(23 4491.364),(24 4574.372),(25 4649.8623),(26 4690.793),(27 4733.113),(28 4732.4326),(29 4721.422),(30 4752.1743),(31 4725.577),(32 4742.1396),(33 4748.584),(34 4708.0454),(35 4738.4556),(36 4725.3164),(37 4746.8784),(38 4745.598),(39 4814.5063),(40 4812.4565),(41 4835.3374),(42 4879.2827),(43 4905.15),(44 4971.063),(45 5013.8433),(46 5042.5137),(47 5113.9434),(48 5145.4683),(49 5229.9355),(50 5272.0723),(51 5350.466),(52 5377.216),(53 5411.886),(54 5431.1455),(55 5479.465),(56 5543.585),(57 5591.211),(58 5614.1187),(59 5638.1216),(60 5670.451),(61 5716.2534),(62 5756.099),(63 5794.9087),(64 5814.364),(65 5842.836),(66 5876.098),(67 5903.152),(68 5927.938),(69 5932.658),(70 5935.9),(71 5950.1997),(72 5955.6724),(73 5996.1753),(74 6001.6147),(75 6059.9375),(76 6044.555),(77 6054.811),(78 6051.164),(79 6019.9277),
(1 1247.1172),(2 1751.7656),(3 1996.417),(4 2148.1077),(5 2276.6196),(6 2442.7454),(7 2507.8735),(8 2654.8167),(9 2803.411),(10 2927.463),(11 3058.631),(12 3189.538),(13 3325.2307),(14 3451.67),(15 3580.9177),(16 3672.5676),(17 3797.61),(18 3968.468),(19 4052.711),(20 4171.087),(21 4253.4946),(22 4338.9126),(23 4459.952),(24 4531.2876),(25 4600.8545),(26 4661.6284),(27 4704.7476),(28 4735.0913),(29 4713.485),(30 4735.1323),(31 4755.7305),(32 4717.8906),(33 4718.2163),(34 4700.6045),(35 4726.2407),(36 4730.6133),(37 4720.1274),(38 4775.3022),(39 4772.4463),(40 4793.1357),(41 4799.7925),(42 4795.336),(43 4814.7417),(44 4837.266),(45 4859.8423),(46 4895.85),(47 4911.5225),(48 4952.9688),(49 4990.7295),(50 5030.2935),(51 5058.95),(52 5102.0703),(53 5171.3926),(54 5227.151),(55 5263.5425),(56 5288.5513),(57 5335.8467),(58 5372.3716),(59 5390.5166),(60 5426.334),(61 5470.4316),(62 5527.5923),(63 5577.0684),(64 5591.718),(65 5613.298),(66 5631.2124),(67 5675.3486),(68 5667.6265),(69 5616.8843),(70 5669.0967),(71 5717.3594),(72 5735.1206),(73 5709.3135),(74 5730.9224),(75 5732.354),(76 5730.662),(77 5766.37),(78 5752.162),(79 5743.5317),
(1 1206.7926),(2 1687.034),(3 1950.1067),(4 2087.3516),(5 2225.9124),(6 2391.111),(7 2468.8618),(8 2608.7068),(9 2768.414),(10 2856.9775),(11 2983.4766),(12 3080.4456),(13 3238.5532),(14 3369.4587),(15 3536.769),(16 3618.8809),(17 3738.8682),(18 3872.9888),(19 4000.9116),(20 4093.113),(21 4164.8604),(22 4239.2075),(23 4316.9473),(24 4372.6465),(25 4383.2095),(26 4467.8037),(27 4516.6226),(28 4516.714),(29 4536.6465),(30 4580.685),(31 4596.7783),(32 4573.537),(33 4565.2295),(34 4544.0083),(35 4566.876),(36 4572.932),(37 4573.2793),(38 4568.307),(39 4579.7373),(40 4586.254),(41 4610.8457),(42 4633.8633),(43 4668.9297),(44 4689.5923),(45 4733.64),(46 4821.53),(47 4815.4917),(48 4855.688),(49 4922.1543),(50 4967.413),(51 5047.3735),(52 5037.662),(53 5111.1206),(54 5238.232),(55 5293.9614),(56 5346.1665),(57 5407.5615),(58 5380.9194),(59 5413.0195),(60 5439.0864),(61 5462.1396),(62 5475.7383),(63 5526.689),(64 5542.8765),(65 5554.4683),(66 5601.346),(67 5619.8184),(68 5639.524),(69 5656.351),(70 5664.233),(71 5740.4585),(72 5753.1606),(73 5790.4375),(74 5815.7837),(75 5829.4688),(76 5832.7495),(77 5817.3745),(78 5816.2705),(79 5807.0923),
(1 1198.0736),(2 1674.9642),(3 1941.2941),(4 2074.3623),(5 2178.6558),(6 2337.5747),(7 2392.2913),(8 2502.6887),(9 2648.4185),(10 2745.5532),(11 2870.2786),(12 2963.0125),(13 3098.5596),(14 3223.189),(15 3334.546),(16 3377.3616),(17 3505.337),(18 3642.0977),(19 3699.169),(20 3779.1458),(21 3891.5852),(22 3974.138),(23 4056.482),(24 4151.1143),(25 4152.975),(26 4173.9453),(27 4254.369),(28 4298.6743),(29 4292.4556),(30 4332.545),(31 4330.185),(32 4295.092),(33 4334.13),(34 4340.906),(35 4362.756),(36 4328.7505),(37 4341.4277),(38 4365.2256),(39 4366.0303),(40 4362.047),(41 4374.0435),(42 4397.7944),(43 4405.694),(44 4487.3),(45 4517.35),(46 4565.7666),(47 4615.4595),(48 4656.4956),(49 4703.955),(50 4735.9507),(51 4780.43),(52 4796.526),(53 4838.2026),(54 4891.272),(55 4910.392),(56 4952.7275),(57 4996.1577),(58 4992.9385),(59 5009.346),(60 5035.179),(61 5084.5337),(62 5132.682),(63 5182.9775),(64 5166.124),(65 5202.099),(66 5207.043),(67 5235.941),(68 5244.702),(69 5269.362),(70 5309.514),(71 5338.192),(72 5369.3516),(73 5408.407),(74 5426.6636),(75 5425.853),(76 5424.5254),(77 5444.227),(78 5423.804),(79 5436.9604),
(1 1192.4163),(2 1667.9291),(3 1911.9119),(4 2051.9172),(5 2181.8054),(6 2345.8137),(7 2409.626),(8 2542.9778),(9 2681.3464),(10 2790.3708),(11 2921.8357),(12 3014.8538),(13 3164.3047),(14 3257.9795),(15 3396.3052),(16 3474.4155),(17 3613.4543),(18 3715.3025),(19 3850.6367),(20 3925.3398),(21 4005.3113),(22 4086.0679),(23 4119.18),(24 4195.182),(25 4241.8823),(26 4279.35),(27 4289.1724),(28 4332.305),(29 4365.9185),(30 4382.1846),(31 4418.399),(32 4425.1563),(33 4423.495),(34 4420.9775),(35 4420.156),(36 4437.569),(37 4405.952),(38 4410.0713),(39 4468.731),(40 4468.279),(41 4470.54),(42 4493.2515),(43 4531.817),(44 4548.8945),(45 4613.9556),(46 4649.382),(47 4667.81),(48 4683.9263),(49 4747.4487),(50 4763.384),(51 4797.1455),(52 4819.378),(53 4861.8906),(54 4924.5293),(55 4958.0806),(56 4971.0566),(57 5027.246),(58 5049.8257),(59 5045.42),(60 5046.415),(61 5056.849),(62 5087.5137),(63 5129.491),(64 5154.226),(65 5208.3247),(66 5247.577),(67 5253.96),(68 5253.0234),(69 5302.9956),(70 5308.134),(71 5333.6313),(72 5361.4443),(73 5370.135),(74 5374.5195),(75 5423.762),(76 5407.5522),(77 5417.2573),(78 5430.916),(79 5441.649),
(1 1162.1385),(2 1603.5123),(3 1844.0068),(4 1993.4481),(5 2085.38),(6 2281.4277),(7 2333.7317),(8 2474.8157),(9 2574.5334),(10 2697.4172),(11 2824.6729),(12 2943.1575),(13 3059.2615),(14 3159.2437),(15 3290.6052),(16 3383.437),(17 3527.3408),(18 3633.775),(19 3738.0723),(20 3828.9448),(21 3908.0364),(22 4008.7207),(23 4056.1807),(24 4113.022),(25 4171.3115),(26 4229.242),(27 4221.794),(28 4229.5034),(29 4263.4414),(30 4300.166),(31 4309.5737),(32 4294.191),(33 4281.397),(34 4287.4233),(35 4301.0303),(36 4310.741),(37 4323.3306),(38 4297.8755),(39 4317.858),(40 4298.52),(41 4265.8115),(42 4256.0645),(43 4277.9653),(44 4272.6714),(45 4277.1475),(46 4292.1445),(47 4335.0713),(48 4375.1836),(49 4420.439),(50 4476.122),(51 4501.5386),(52 4478.7246),(53 4534.4893),(54 4565.1094),(55 4600.885),(56 4640.6006),(57 4682.0327),(58 4728.3677),(59 4707.8687),(60 4751.0146),(61 4804.232),(62 4830.593),(63 4900.6973),(64 4892.966),(65 4914.1963),(66 4933.6343),(67 4993.053),(68 5006.41),(69 5033.6724),(70 5016.2725),(71 5048.057),(72 5054.779),(73 5060.7954),(74 5111.77),(75 5165.7373),(76 5142.9434),(77 5164.7305),(78 5163.7583),(79 5205.175),
