1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 109537.125),(2 184759.67),(3 234285.69),(4 470150.25),(5 694329),(6 894616.06),(7 1249308.9),(8 1610425.9),(9 1960377.6),(10 2440182),(11 2963679.3),(12 3465028.8),(13 4144183),(14 4804487.5),(15 5502202.5),(16 6272343.5),(17 7173466),(18 8039616.5),(19 9002304),(20 10060220),(21 11267048),(22 12297125),(23 13575949),(24 14678688),(25 15713355),(26 16861072),(27 17950386),(28 18942672),(29 20211108),(30 21220906),(31 22225596),(32 23350454),(33 24367024),(34 25275094),(35 26360010),(36 27598390),(37 28527218),(38 29719270),(39 30834992),(40 31793582),(41 32944262),(42 33929356),(43 34785740),(44 35717696),(45 36610436),(46 37364410),(47 38396704),(48 39329204),(49 40180704),(50 41204430),(51 42333372),(52 43227348),(53 44552770),(54 45795730),(55 47069504),(56 48560640),(57 49937364),(58 51178228),(59 52639840),(60 54076076),(61 55304492),(62 56729068),(63 58125188),(64 59258924),(65 60740204),(66 62207892),(67 63367100),(68 64837372),(69 66306068),(70 67547990),(71 69073000),(72 70463930),(73 71765816),(74 73246810),(75 74747170),(76 75782480),(77 77112696),(78 78385860),(79 79357800),
(1 330.09802),(2 493.3855),(3 602.24634),(4 670.5324),(5 716.1521),(6 731.432),(7 726.93805),(8 698.63586),(9 663.00494),(10 631.62146),(11 615.1451),(12 619.807),(13 640.56445),(14 666.4141),(15 700.7467),(16 731.69135),(17 756.4569),(18 774.1214),(19 767.0804),(20 745.50745),(21 735.1178),(22 726.37555),(23 718.33264),(24 702.0835),(25 696.6348),(26 698.3683),(27 712.9824),(28 725.16547),(29 742.39746),(30 753.455),(31 757.43713),(32 761.01654),(33 760.7566),(34 756.9665),(35 763.3777),(36 763.0652),(37 759.4806),(38 758.4928),(39 756.64453),(40 745.4371),(41 734.11847),(42 731.48944),(43 735.7357),(44 740.5172),(45 749.10645),(46 758.14465),(47 760.47626),(48 760.9222),(49 754.2379),(50 747.1188),(51 742.6538),(52 740.78467),(53 736.7927),(54 726.1631),(55 724.14685),(56 724.802),(57 730.0478),(58 731.4315),(59 738.5484),(60 741.6626),(61 749.35406),(62 743.54584),(63 739.50165),(64 736.3081),(65 730.74554),(66 716.3589),(67 715.5183),(68 716.6769),(69 715.5704),(70 710.48773),(71 712.19116),(72 713.2621),(73 718.1076),(74 720.64136),(75 713.31573),(76 711.3573),(77 708.0827),(78 711.7366),(79 708.06824),
(1 331.0903),(2 489.79117),(3 591.4277),(4 656.52496),(5 692.7072),(6 709.0151),(7 697.0069),(8 677.2108),(9 640.88074),(10 609.8996),(11 593.7822),(12 599.47437),(13 619.68097),(14 647.1403),(15 679.19806),(16 706.3758),(17 725.10944),(18 742.9397),(19 738.91565),(20 723.7195),(21 715.1472),(22 696.85144),(23 684.45197),(24 678.32184),(25 674.00104),(26 679.0252),(27 684.9115),(28 698.9152),(29 708.67285),(30 717.6463),(31 718.6819),(32 719.9564),(33 716.2377),(34 710.20734),(35 714.65625),(36 717.61707),(37 714.2541),(38 712.35144),(39 707.37714),(40 698.05194),(41 689.14014),(42 689.4366),(43 695.0594),(44 697.09314),(45 704.61444),(46 709.56494),(47 707.09314),(48 706.1649),(49 701.1099),(50 700.11487),(51 698.5611),(52 692.2942),(53 699.06165),(54 697.2064),(55 700.9833),(56 703.31586),(57 704.37506),(58 699.78766),(59 701.3203),(60 699.13336),(61 703.23175),(62 707.98737),(63 706.1241),(64 700.1183),(65 699.47754),(66 684.62616),(67 679.0001),(68 672.6761),(69 666.3924),(70 672.3428),(71 675.1516),(72 674.37537),(73 679.24426),(74 679.7003),(75 674.21106),(76 678.1348),(77 678.2292),(78 676.2676),(79 675.49524),
(1 319.0941),(2 470.04614),(3 564.79224),(4 629.3684),(5 671.0583),(6 681.89374),(7 680.5854),(8 657.2365),(9 622.24554),(10 594.971),(11 577.2281),(12 588.17145),(13 603.7771),(14 626.73425),(15 658.0977),(16 681.4505),(17 705.24896),(18 717.84576),(19 711.1177),(20 703.921),(21 693.84894),(22 688.5673),(23 690.769),(24 686.1483),(25 684.93225),(26 684.1411),(27 691.9735),(28 701.50165),(29 702.8748),(30 713.933),(31 719.5143),(32 717.94824),(33 708.53955),(34 713.186),(35 714.05414),(36 720.05225),(37 715.73785),(38 708.09845),(39 696.3819),(40 697.75464),(41 693.37714),(42 692.8131),(43 695.74615),(44 693.0669),(45 691.24994),(46 700.53156),(47 703.00934),(48 703.70734),(49 703.67725),(50 707.09),(51 700.4323),(52 695.33984),(53 693.2257),(54 690.9557),(55 683.84906),(56 676.4849),(57 684.61005),(58 678.2661),(59 678.9655),(60 680.52277),(61 686.88055),(62 688.12866),(63 692.5169),(64 686.4355),(65 688.43646),(66 684.47217),(67 673.90247),(68 665.0505),(69 664.4411),(70 662.9089),(71 658.5968),(72 656.86816),(73 655.46783),(74 660.9171),(75 657.53644),(76 655.531),(77 650.96075),(78 655.62994),(79 657.44446),
(1 319.50977),(2 464.06763),(3 565.1168),(4 625.7124),(5 664.5772),(6 671.72766),(7 672.4342),(8 651.56866),(9 623.80597),(10 589.62787),(11 569.6713),(12 577.81036),(13 590.15234),(14 616.76227),(15 643.55963),(16 666.71735),(17 681.9445),(18 690.83606),(19 689.4479),(20 678.12726),(21 667.1341),(22 658.7993),(23 657.0989),(24 651.00226),(25 644.5927),(26 651.9399),(27 657.0515),(28 664.6875),(29 668.34),(30 674.6419),(31 673.2364),(32 680.6662),(33 678.0294),(34 677.1755),(35 680.17413),(36 684.7289),(37 682.5265),(38 682.00714),(39 673.05505),(40 669.5064),(41 670.593),(42 664.3672),(43 668.15924),(44 665.4257),(45 666.09186),(46 677.6789),(47 673.23987),(48 672.0122),(49 672.4644),(50 677.1462),(51 676.6273),(52 672.11536),(53 670.1591),(54 662.0042),(55 657.8535),(56 660.55975),(57 671.1766),(58 674.41486),(59 680.9213),(60 681.6724),(61 682.72266),(62 680.004),(63 682.98083),(64 680.53046),(65 678.96924),(66 669.7429),(67 658.4212),(68 659.9691),(69 661.40405),(70 662.797),(71 661.88293),(72 663.58044),(73 661.9064),(74 660.81494),(75 662.8486),(76 656.362),(77 650.1289),(78 636.9685),(79 637.00977),
(1 310.05756),(2 456.3122),(3 543.51855),(4 601.1772),(5 638.5736),(6 658.9811),(7 661.6328),(8 649.2695),(9 617.23114),(10 589.85236),(11 575.5359),(12 578.74176),(13 594.67664),(14 619.0322),(15 648.1634),(16 673.1136),(17 688.58014),(18 693.6108),(19 689.92444),(20 675.4871),(21 661.9449),(22 647.767),(23 652.0658),(24 647.23444),(25 638.74744),(26 641.9899),(27 651.55176),(28 664.68884),(29 665.91656),(30 668.67664),(31 666.19257),(32 670.295),(33 666.05884),(34 668.13025),(35 672.0892),(36 680.6663),(37 675.7429),(38 674.2545),(39 663.42523),(40 657.60864),(41 651.40924),(42 646.3678),(43 646.68195),(44 645.3279),(45 648.1233),(46 655.68066),(47 659.6913),(48 662.7066),(49 653.72797),(50 652.00366),(51 648.9146),(52 650.85706),(53 650.9997),(54 644.20636),(55 641.8516),(56 648.40845),(57 651.7776),(58 658.6165),(59 659.6653),(60 658.56793),(61 651.18353),(62 649.8502),(63 652.53845),(64 651.18994),(65 653.6873),(66 649.7417),(67 642.0784),(68 642.4273),(69 640.9134),(70 641.5336),(71 641.8686),(72 642.9961),(73 637.5098),(74 636.3336),(75 637.3755),(76 637.4477),(77 635.452),(78 630.52655),(79 626.9151),
(1 307.61987),(2 455.23618),(3 545.98975),(4 602.0957),(5 634.6524),(6 652.8105),(7 646.07745),(8 633.5242),(9 606.6313),(10 571.4658),(11 562.3798),(12 569.73096),(13 578.23895),(14 600.34436),(15 625.7435),(16 653.3921),(17 668.27466),(18 667.1969),(19 668.9921),(20 654.3289),(21 645.38055),(22 633.7473),(23 632.30457),(24 619.1527),(25 619.37854),(26 627.6906),(27 636.594),(28 644.10565),(29 652.32465),(30 653.74445),(31 653.5916),(32 652.67395),(33 648.7107),(34 651.69604),(35 656.81006),(36 664.59644),(37 662.7189),(38 662.60767),(39 656.89636),(40 659.4459),(41 650.5418),(42 646.17),(43 647.74084),(44 647.07043),(45 652.2999),(46 660.19934),(47 664.3923),(48 661.599),(49 653.5509),(50 649.843),(51 644.6432),(52 641.375),(53 648.8113),(54 642.8908),(55 640.1314),(56 637.45624),(57 641.8572),(58 645.1066),(59 649.31195),(60 646.43726),(61 650.53784),(62 647.2726),(63 644.7291),(64 640.50385),(65 642.46277),(66 640.83997),(67 646.71857),(68 652.932),(69 652.16046),(70 658.49805),(71 651.5767),(72 649.4889),(73 649.2455),(74 643.8142),(75 646.43036),(76 640.75775),(77 642.89966),(78 638.26324),(79 627.8785),
(1 302.8453),(2 446.5353),(3 532.582),(4 585.1437),(5 618.08813),(6 634.1676),(7 634.3479),(8 610.2978),(9 587.35596),(10 550.0498),(11 536.0358),(12 543.4338),(13 557.0105),(14 574.8769),(15 604.0228),(16 633.24976),(17 652.53015),(18 659.6201),(19 653.5657),(20 636.9372),(21 625.87103),(22 615.98926),(23 614.1877),(24 603.2931),(25 595.7432),(26 609.4188),(27 618.4648),(28 625.53156),(29 635.7331),(30 637.4185),(31 634.9072),(32 634.36725),(33 633.2045),(34 634.71985),(35 642.5306),(36 654.4132),(37 658.4771),(38 657.4106),(39 650.74664),(40 642.8007),(41 630.7018),(42 621.3666),(43 618.02527),(44 619.0351),(45 622.7588),(46 626.40906),(47 626.31805),(48 624.00464),(49 617.30347),(50 612.1318),(51 617.4846),(52 618.2598),(53 618.2133),(54 617.9124),(55 618.2696),(56 623.71686),(57 626.91223),(58 629.309),(59 634.7985),(60 640.4273),(61 635.8757),(62 638.2094),(63 633.12756),(64 626.5046),(65 628.8019),(66 621.5069),(67 619.21094),(68 618.10486),(69 618.69434),(70 624.9194),(71 631.5104),(72 633.01697),(73 631.78986),(74 623.14246),(75 624.631),(76 619.4483),(77 616.2974),(78 617.41656),(79 613.09735),
(1 298.20566),(2 433.76144),(3 519.8797),(4 571.3145),(5 603.5168),(6 618.7221),(7 610.0235),(8 601.717),(9 573.0142),(10 547.4858),(11 543.0472),(12 547.9312),(13 560.7961),(14 582.90106),(15 604.88916),(16 626.3353),(17 635.35754),(18 633.4212),(19 630.06433),(20 616.7235),(21 607.4474),(22 603.43585),(23 606.38965),(24 605.2307),(25 600.40063),(26 610.6443),(27 620.8238),(28 624.26495),(29 632.0245),(30 639.3473),(31 640.7639),(32 635.46674),(33 630.7852),(34 624.24744),(35 628.5606),(36 633.3524),(37 638.39954),(38 636.34033),(39 630.88184),(40 625.29553),(41 618.1055),(42 612.5005),(43 612.0919),(44 611.6638),(45 617.38837),(46 621.6528),(47 624.59937),(48 630.0665),(49 625.4462),(50 620.56995),(51 615.9526),(52 608.66766),(53 610.7595),(54 610.25165),(55 613.1675),(56 619.9104),(57 621.8944),(58 619.09644),(59 622.712),(60 629.20154),(61 627.58606),(62 623.0791),(63 622.4777),(64 613.4546),(65 604.06085),(66 598.99713),(67 600.5873),(68 602.89514),(69 600.5048),(70 605.10315),(71 609.7799),(72 614.4755),(73 617.93933),(74 616.6769),(75 616.05365),(76 606.5636),(77 602.4854),(78 597.10095),(79 600.29175),
(1 291.92545),(2 432.5397),(3 522.87524),(4 570.57007),(5 600.13873),(6 613.7924),(7 613.8021),(8 600.52356),(9 569.74176),(10 545.5061),(11 538.195),(12 544.4433),(13 567.4652),(14 588.3916),(15 615.71826),(16 635.25903),(17 643.59546),(18 650.49146),(19 646.5633),(20 640.0918),(21 631.0183),(22 625.37354),(23 632.413),(24 624.9073),(25 618.9964),(26 628.5237),(27 642.84674),(28 642.0947),(29 647.78033),(30 658.2115),(31 662.9157),(32 666.2709),(33 658.2431),(34 648.02734),(35 644.0897),(36 647.6979),(37 657.17285),(38 662.876),(39 660.736),(40 653.1014),(41 649.29083),(42 641.1286),(43 633.6189),(44 636.8401),(45 643.6313),(46 651.927),(47 650.58966),(48 653.93317),(49 654.0816),(50 650.4815),(51 645.6625),(52 640.4728),(53 640.76514),(54 634.1836),(55 633.29016),(56 636.8663),(57 640.4984),(58 636.97205),(59 640.343),(60 644.1562),(61 643.4601),(62 644.42773),(63 644.6321),(64 639.8271),(65 628.19556),(66 622.4399),(67 621.1443),(68 613.09595),(69 611.27454),(70 607.34656),(71 606.0132),(72 608.997),(73 608.56854),(74 606.0867),(75 613.1809),(76 612.7351),(77 614.3554),(78 610.94305),(79 604.889),
(1 292.0333),(2 432.03568),(3 519.42334),(4 569.4727),(5 603.0048),(6 622.2553),(7 625.2168),(8 611.3343),(9 582.1431),(10 554.9177),(11 539.252),(12 538.33014),(13 554.105),(14 583.06805),(15 610.61707),(16 628.1994),(17 643.3041),(18 653.4037),(19 643.05066),(20 629.6792),(21 620.8062),(22 617.4092),(23 621.8892),(24 619.228),(25 619.72986),(26 625.77924),(27 637.67975),(28 639.25604),(29 641.258),(30 646.55585),(31 645.801),(32 640.85175),(33 636.01294),(34 637.0139),(35 639.47345),(36 641.93085),(37 644.5928),(38 646.7665),(39 651.08777),(40 647.7433),(41 645.69214),(42 636.6337),(43 636.9293),(44 639.70605),(45 647.9885),(46 655.62103),(47 656.2688),(48 658.50745),(49 655.23535),(50 649.61694),(51 645.6216),(52 648.154),(53 649.6583),(54 646.40405),(55 645.0504),(56 649.07825),(57 657.0857),(58 667.8232),(59 668.9847),(60 670.95935),(61 667.3879),(62 659.9248),(63 666.61584),(64 658.95526),(65 647.96533),(66 641.18195),(67 642.7832),(68 642.9871),(69 646.1882),(70 643.7057),(71 642.1191),(72 641.4684),(73 635.24274),(74 630.57983),(75 630.02045),(76 624.0493),(77 620.3714),(78 615.44934),(79 612.1342),
(1 287.5048),(2 421.47253),(3 507.09146),(4 558.39166),(5 582.5025),(6 588.2931),(7 588.7518),(8 584.1148),(9 570.30554),(10 546.952),(11 540.74506),(12 544.43634),(13 564.09015),(14 590.0658),(15 616.5609),(16 635.3311),(17 642.19507),(18 643.1724),(19 641.29816),(20 637.52924),(21 632.953),(22 625.41187),(23 629.68225),(24 624.3133),(25 632.5005),(26 644.0326),(27 651.5052),(28 651.4677),(29 651.37885),(30 652.5898),(31 652.8032),(32 643.4257),(33 641.2115),(34 644.80817),(35 648.7719),(36 642.6854),(37 646.70685),(38 643.6046),(39 640.29504),(40 636.07794),(41 633.90424),(42 626.68787),(43 624.25726),(44 626.2148),(45 631.2294),(46 641.0348),(47 643.8597),(48 648.0178),(49 647.936),(50 646.12915),(51 643.6412),(52 640.61743),(53 645.8309),(54 650.0641),(55 646.21594),(56 648.7761),(57 649.35504),(58 653.3968),(59 646.2128),(60 642.6458),(61 640.39124),(62 635.2568),(63 637.857),(64 632.52795),(65 625.81),(66 618.9715),(67 622.8582),(68 620.6897),(69 617.7886),(70 617.4013),(71 615.0385),(72 609.8079),(73 609.35455),(74 603.626),(75 605.4431),(76 599.09045),(77 598.23035),(78 593.2052),(79 584.8215),
(1 276.576),(2 405.72342),(3 485.65802),(4 532.7243),(5 557.8814),(6 565.4012),(7 571.7521),(8 566.5943),(9 546.6165),(10 525.73676),(11 523.0987),(12 529.63574),(13 543.3685),(14 569.57886),(15 593.84174),(16 617.3443),(17 629.41034),(18 629.417),(19 627.0141),(20 614.6646),(21 608.7948),(22 605.27405),(23 607.3447),(24 603.92126),(25 610.2188),(26 616.3595),(27 613.6181),(28 616.58276),(29 616.57),(30 619.9364),(31 619.5401),(32 616.0756),(33 616.23004),(34 621.49945),(35 622.08606),(36 619.62976),(37 619.1242),(38 617.0371),(39 620.0952),(40 617.64813),(41 613.6093),(42 609.88354),(43 609.33014),(44 611.5705),(45 618.0493),(46 626.38617),(47 635.00525),(48 634.68365),(49 623.8193),(50 623.75793),(51 615.5365),(52 609.2915),(53 609.4884),(54 614.6699),(55 615.8983),(56 622.28314),(57 623.85754),(58 627.37305),(59 621.2549),(60 624.3051),(61 620.0675),(62 615.7808),(63 617.6384),(64 615.4651),(65 611.91986),(66 612.6569),(67 611.67474),(68 606.5234),(69 606.9611),(70 606.74835),(71 612.1657),(72 609.4524),(73 610.3889),(74 604.7717),(75 597.0834),(76 589.7827),(77 579.36395),(78 577.7143),(79 573.02356),
(1 278.52396),(2 411.35397),(3 495.80505),(4 542.80884),(5 564.3438),(6 571.16754),(7 571.87805),(8 563.14716),(9 539.1841),(10 525.3899),(11 516.3706),(12 527.23444),(13 545.92084),(14 573.1028),(15 595.9363),(16 621.9379),(17 638.0204),(18 636.383),(19 633.87463),(20 621.86896),(21 618.202),(22 610.98694),(23 617.69806),(24 615.3219),(25 621.0657),(26 628.47156),(27 628.4429),(28 626.8551),(29 632.87787),(30 631.8063),(31 632.0302),(32 626.28436),(33 627.01154),(34 628.3188),(35 626.3853),(36 626.9273),(37 623.5454),(38 625.24615),(39 627.4663),(40 620.23303),(41 607.7381),(42 603.3506),(43 597.9756),(44 593.80597),(45 597.999),(46 602.7564),(47 603.87714),(48 603.89514),(49 605.951),(50 611.9396),(51 607.1396),(52 601.6188),(53 604.4566),(54 605.43634),(55 602.8977),(56 607.3954),(57 607.3954),(58 611.4494),(59 615.96564),(60 613.53406),(61 613.35236),(62 614.43256),(63 619.57745),(64 618.82275),(65 612.5791),(66 608.0872),(67 606.33655),(68 610.8122),(69 610.3352),(70 612.11835),(71 611.20044),(72 606.3921),(73 607.881),(74 600.99805),(75 599.66656),(76 599.3655),(77 595.8294),(78 590.2017),(79 581.53345),
(1 271.8241),(2 396.13635),(3 483.81778),(4 528.5991),(5 554.249),(6 565.8325),(7 567.2517),(8 553.18835),(9 529.9912),(10 512.18024),(11 509.04175),(12 520.40924),(13 539.04425),(14 563.6053),(15 589.03564),(16 611.4577),(17 623.99207),(18 621.8943),(19 617.08826),(20 595.92206),(21 584.0581),(22 576.4703),(23 574.1839),(24 575.7867),(25 579.7675),(26 588.3293),(27 587.7636),(28 590.21106),(29 592.6397),(30 598.21893),(31 597.36993),(32 593.91907),(33 588.96545),(34 591.1945),(35 593.75366),(36 595.20294),(37 598.2419),(38 597.32886),(39 592.3391),(40 587.378),(41 575.4849),(42 571.22363),(43 570.69),(44 574.232),(45 578.20624),(46 585.4175),(47 586.43665),(48 585.4667),(49 582.33386),(50 579.2195),(51 579.044),(52 579.5305),(53 581.7203),(54 586.21216),(55 587.85535),(56 588.1396),(57 592.6589),(58 593.9409),(59 594.89984),(60 598.9262),(61 601.8374),(62 603.66174),(63 612.4559),(64 606.9637),(65 599.49744),(66 593.98206),(67 589.81506),(68 587.7736),(69 589.8735),(70 593.2009),(71 591.52826),(72 586.7859),(73 589.9951),(74 587.6346),(75 587.6481),(76 587.2067),(77 578.6781),(78 571.51935),(79 572.13965),
(1 267.30707),(2 387.56863),(3 465.06882),(4 508.8341),(5 534.51697),(6 546.62885),(7 544.99634),(8 534.8417),(9 517.6829),(10 503.69275),(11 494.23047),(12 508.52707),(13 520.42145),(14 538.9787),(15 561.2413),(16 578.24164),(17 589.94543),(18 585.0311),(19 580.0729),(20 559.95825),(21 553.5402),(22 544.1385),(23 545.0297),(24 547.9586),(25 554.23),(26 559.1577),(27 565.37445),(28 567.2146),(29 570.029),(30 565.843),(31 561.6345),(32 558.6504),(33 561.9574),(34 559.82214),(35 563.25214),(36 564.8184),(37 567.24304),(38 566.31805),(39 559.03125),(40 558.3026),(41 553.52216),(42 550.80817),(43 552.17175),(44 550.5222),(45 550.92755),(46 551.3392),(47 552.3838),(48 559.6452),(49 559.1646),(50 559.12933),(51 562.30176),(52 558.1118),(53 565.2117),(54 568.65784),(55 568.5768),(56 566.47723),(57 565.0179),(58 564.2073),(59 563.975),(60 569.27747),(61 566.4094),(62 568.7408),(63 569.7177),(64 567.096),(65 557.3413),(66 553.84143),(67 552.0667),(68 555.2522),(69 551.9041),(70 546.92737),(71 551.13367),(72 554.3782),(73 555.7752),(74 555.8984),(75 560.23334),(76 551.8042),(77 545.51746),(78 544.71765),(79 538.99347),
(1 261.86395),(2 382.1232),(3 463.32834),(4 505.4655),(5 528.29816),(6 531.88666),(7 532.4762),(8 521.37915),(9 505.1863),(10 488.76782),(11 479.3659),(12 488.1825),(13 498.91345),(14 519.7523),(15 541.3356),(16 557.6976),(17 566.69934),(18 565.7343),(19 560.3394),(20 544.04114),(21 541.0115),(22 536.1982),(23 535.6976),(24 530.3016),(25 532.9422),(26 538.3721),(27 542.9562),(28 546.27106),(29 548.1943),(30 549.5481),(31 547.50793),(32 548.2408),(33 544.96985),(34 545.46655),(35 552.246),(36 554.76263),(37 555.29987),(38 555.6071),(39 549.1457),(40 542.8528),(41 534.1289),(42 531.30566),(43 532.3123),(44 532.7569),(45 530.8198),(46 530.7406),(47 530.552),(48 533.9752),(49 536.0569),(50 541.1226),(51 544.4373),(52 543.34595),(53 544.5719),(54 546.7196),(55 550.2673),(56 551.1777),(57 554.3756),(58 556.8355),(59 559.5273),(60 558.52966),(61 556.6846),(62 558.78186),(63 563.88794),(64 561.98706),(65 556.10596),(66 550.0365),(67 550.31726),(68 553.2306),(69 550.34174),(70 548.5982),(71 549.35706),(72 548.21747),(73 546.6805),(74 543.70123),(75 545.95734),(76 541.73016),(77 532.6822),(78 529.81165),(79 525.22235),
(1 261.0136),(2 376.2437),(3 452.00613),(4 491.092),(5 516.12036),(6 522.8592),(7 522.3936),(8 507.5219),(9 491.7367),(10 472.8473),(11 465.99173),(12 476.45587),(13 493.65485),(14 512.82513),(15 531.6092),(16 543.69586),(17 553.8135),(18 554.8615),(19 549.95123),(20 532.15027),(21 528.83514),(22 522.0625),(23 523.7404),(24 526.7762),(25 525.6073),(26 523.3654),(27 525.3787),(28 523.968),(29 529.33954),(30 530.41974),(31 528.5746),(32 529.2381),(33 533.04285),(34 531.0774),(35 529.9283),(36 533.57385),(37 532.6386),(38 530.00037),(39 530.43195),(40 525.2761),(41 520.5487),(42 521.1941),(43 524.41547),(44 522.51685),(45 522.9269),(46 524.9482),(47 521.67365),(48 522.03296),(49 525.8762),(50 520.7768),(51 520.0122),(52 519.6186),(53 526.24207),(54 526.5844),(55 528.39075),(56 527.7907),(57 532.72345),(58 532.1733),(59 528.52374),(60 529.7136),(61 529.03705),(62 530.12195),(63 532.99554),(64 529.0846),(65 530.0409),(66 531.9546),(67 527.2433),(68 529.0498),(69 527.2903),(70 526.71497),(71 528.4328),(72 528.2638),(73 527.6403),(74 525.48627),(75 525.15857),(76 516.8145),(77 513.75714),(78 506.08176),(79 502.38803),
(1 253.20161),(2 363.09436),(3 435.60254),(4 482.76688),(5 506.4049),(6 509.16367),(7 503.00186),(8 495.6323),(9 483.2642),(10 468.7939),(11 464.79678),(12 467.52365),(13 484.21988),(14 505.9771),(15 525.5605),(16 539.8648),(17 559.4965),(18 556.50616),(19 548.6671),(20 530.41437),(21 518.8622),(22 508.56726),(23 510.0579),(24 510.84714),(25 518.2488),(26 518.8871),(27 523.57916),(28 525.8007),(29 527.6567),(30 529.366),(31 530.4483),(32 528.69714),(33 526.869),(34 518.3268),(35 521.20276),(36 521.7772),(37 521.8117),(38 519.33875),(39 522.5733),(40 521.04144),(41 520.52594),(42 520.8811),(43 525.98334),(44 527.66815),(45 523.0379),(46 525.4351),(47 525.8748),(48 525.58484),(49 529.6017),(50 529.291),(51 524.6955),(52 522.3121),(53 529.30524),(54 528.0486),(55 530.52344),(56 527.1118),(57 528.5453),(58 528.2274),(59 528.1573),(60 530.34863),(61 535.4443),(62 536.55023),(63 535.9886),(64 535.4709),(65 534.9387),(66 533.95337),(67 534.7374),(68 537.77997),(69 538.9285),(70 539.6947),(71 542.3871),(72 541.83484),(73 541.43823),(74 541.84216),(75 541.7334),(76 531.0303),(77 531.5175),(78 527.30664),(79 524.8463),
