1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 59603.02),(2 220218.45),(3 482524.53),(4 810589.94),(5 1223395.8),(6 1710098.1),(7 2232981.8),(8 2780338.5),(9 3345013.3),(10 3957160.8),(11 4539964.5),(12 5121852),(13 5791865.5),(14 6552245.5),(15 7515230.5),(16 8751377),(17 10304687),(18 12244029),(19 14605285),(20 17382228),(21 20641464),(22 24442336),(23 28694118),(24 33406538),(25 38512784),(26 43820510),(27 49092436),(28 54078188),(29 59290636),(30 64828384),(31 70811830),(32 77003640),(33 83278344),(34 88723300),(35 93428470),(36 97508904),(37 101108220),(38 104493270),(39 107308136),(40 109608060),(41 111476740),(42 112928090),(43 113846970),(44 114120810),(45 113923260),(46 112810470),(47 111214184),(48 109220760),(49 106928220),(50 104427750),(51 101631160),(52 98683736),(53 95427680),(54 91731370),(55 88633896),(56 85490470),(57 82615200),(58 79976360),(59 77582620),(60 75445064),(61 73653050),(62 72545350),(63 71405896),(64 70319320),(65 69583110),(66 69047880),(67 68811970),(68 69166140),(69 69705620),(70 70720890),(71 72174320),(72 73879940),(73 75704370),(74 77410650),(75 79227576),(76 80962470),(77 82461690),(78 83953850),(79 85475384),
(1 97.904816),(2 103.99172),(3 117.092674),(4 125.34373),(5 127.09569),(6 138.23726),(7 136.80797),(8 143.00926),(9 148.80562),(10 147.4165),(11 155.14569),(12 153.09276),(13 157.86987),(14 159.40831),(15 161.56577),(16 164.55092),(17 166.2722),(18 168.71251),(19 169.17645),(20 171.41858),(21 173.5205),(22 173.23734),(23 178.39789),(24 179.34921),(25 180.84262),(26 180.22949),(27 183.3518),(28 183.5725),(29 186.65367),(30 184.65334),(31 187.6797),(32 192.58707),(33 191.57071),(34 192.22273),(35 192.14273),(36 195.15733),(37 195.96617),(38 195.01086),(39 197.64223),(40 195.77905),(41 197.53685),(42 199.59488),(43 198.62032),(44 198.65059),(45 198.87022),(46 200.49724),(47 200.78934),(48 200.44559),(49 202.9185),(50 202.06793),(51 204.45396),(52 203.63112),(53 202.76369),(54 201.80475),(55 198.94284),(56 202.5401),(57 203.10109),(58 202.12282),(59 202.53075),(60 200.97739),(61 202.33829),(62 202.44778),(63 202.78604),(64 201.39192),(65 200.95164),(66 200.26192),(67 201.3953),(68 198.6289),(69 196.12955),(70 196.29785),(71 194.81543),(72 194.63873),(73 193.39713),(74 192.28186),(75 196.20607),(76 194.87762),(77 193.91603),(78 193.56792),(79 192.80133),
(1 98.922035),(2 105.45304),(3 117.23036),(4 125.81217),(5 128.00867),(6 138.40462),(7 137.85648),(8 143.68073),(9 150.7357),(10 150.50198),(11 155.28888),(12 153.4313),(13 158.37454),(14 163.15842),(15 160.92358),(16 166.84442),(17 167.42831),(18 168.4283),(19 170.84518),(20 171.8602),(21 172.35239),(22 171.58778),(23 175.3576),(24 179.40076),(25 181.23871),(26 181.63498),(27 185.11198),(28 184.94339),(29 188.47556),(30 188.10867),(31 191.59805),(32 193.67026),(33 192.31091),(34 195.27328),(35 193.6717),(36 195.1987),(37 197.8168),(38 199.88992),(39 200.99167),(40 199.62968),(41 200.82912),(42 201.2155),(43 199.20206),(44 200.80742),(45 199.62064),(46 197.45026),(47 198.17726),(48 199.5536),(49 202.93619),(50 200.63405),(51 203.33238),(52 205.51204),(53 203.32574),(54 203.95851),(55 202.78809),(56 205.1549),(57 203.03415),(58 202.7922),(59 203.26912),(60 202.65149),(61 200.95656),(62 203.3539),(63 202.72928),(64 202.21574),(65 203.82301),(66 201.23943),(67 201.20456),(68 201.75447),(69 200.46823),(70 199.35577),(71 197.09335),(72 196.44412),(73 199.21909),(74 196.97137),(75 196.94643),(76 198.15022),(77 196.28246),(78 198.62987),(79 198.02101),
(1 97.92374),(2 103.7981),(3 114.85698),(4 125.59825),(5 127.33698),(6 136.37096),(7 138.1829),(8 144.15392),(9 149.18681),(10 150.1958),(11 155.39876),(12 155.84102),(13 160.41145),(14 164.19229),(15 164.3954),(16 169.53062),(17 170.00926),(18 171.98772),(19 173.22693),(20 172.7048),(21 176.90625),(22 176.98781),(23 182.18507),(24 185.51332),(25 186.13434),(26 184.7253),(27 186.53372),(28 186.95581),(29 188.48016),(30 188.0845),(31 189.58905),(32 192.47853),(33 192.9912),(34 194.73125),(35 192.40833),(36 192.58665),(37 195.04677),(38 196.39714),(39 195.05562),(40 196.10947),(41 196.06868),(42 199.04338),(43 197.12845),(44 196.98975),(45 197.34132),(46 198.59201),(47 197.84583),(48 197.78476),(49 196.00839),(50 198.13643),(51 198.22682),(52 197.79758),(53 198.00026),(54 195.39688),(55 199.18164),(56 197.62746),(57 199.85478),(58 200.5752),(59 201.32439),(60 202.54382),(61 202.69711),(62 206.24107),(63 203.6403),(64 203.31453),(65 204.82771),(66 203.28545),(67 201.24405),(68 203.73122),(69 201.83987),(70 201.80249),(71 201.09888),(72 202.78717),(73 204.81108),(74 202.26126),(75 200.3279),(76 198.88728),(77 198.6712),(78 198.81471),(79 196.65727),
(1 97.372635),(2 102.0047),(3 114.25828),(4 123.68615),(5 126.03531),(6 135.22719),(7 134.14043),(8 140.49307),(9 145.06396),(10 145.37498),(11 150.782),(12 149.88756),(13 155.34729),(14 156.72061),(15 157.02199),(16 162.15819),(17 161.8863),(18 165.94427),(19 165.64021),(20 166.63379),(21 171.03163),(22 169.77296),(23 174.27783),(24 177.1729),(25 177.37979),(26 177.4494),(27 179.40468),(28 180.5007),(29 181.70282),(30 183.6723),(31 182.40567),(32 186.24344),(33 187.04034),(34 188.95114),(35 187.28874),(36 187.32541),(37 188.71187),(38 190.12193),(39 190.8969),(40 191.43622),(41 192.96045),(42 194.73647),(43 194.52333),(44 194.46191),(45 193.36661),(46 194.73676),(47 193.92038),(48 195.30377),(49 196.19504),(50 197.55199),(51 198.85846),(52 198.10158),(53 200.5564),(54 198.23575),(55 199.69872),(56 198.70255),(57 200.03989),(58 199.83252),(59 200.07329),(60 198.95786),(61 198.77168),(62 201.1817),(63 201.69511),(64 200.8127),(65 202.5655),(66 200.00986),(67 200.25856),(68 199.66803),(69 198.5305),(70 197.80147),(71 196.93933),(72 196.75475),(73 198.22075),(74 196.73027),(75 194.67827),(76 193.62038),(77 196.07962),(78 193.86699),(79 193.66599),
(1 96.97124),(2 101.0908),(3 114.94174),(4 124.4066),(5 126.72981),(6 136.05069),(7 136.24625),(8 142.24489),(9 144.34181),(10 146.40195),(11 151.14569),(12 151.36588),(13 156.33754),(14 156.97272),(15 159.02034),(16 165.24025),(17 163.19472),(18 167.67513),(19 166.2941),(20 168.1506),(21 172.20737),(22 173.26848),(23 176.05577),(24 179.21078),(25 182.22742),(26 180.1681),(27 183.8265),(28 182.97836),(29 184.3119),(30 186.96516),(31 188.12839),(32 189.00806),(33 190.24626),(34 194.26617),(35 191.26831),(36 193.70529),(37 190.82005),(38 191.79355),(39 193.0058),(40 191.86424),(41 192.34875),(42 193.55083),(43 193.02457),(44 192.17688),(45 190.90407),(46 191.94798),(47 190.50859),(48 188.99458),(49 191.51552),(50 190.62477),(51 191.81287),(52 191.24454),(53 193.25235),(54 193.05298),(55 191.94296),(56 194.75177),(57 193.98909),(58 195.37138),(59 194.99367),(60 193.92499),(61 195.15164),(62 196.8885),(63 197.2395),(64 194.7624),(65 195.67506),(66 193.18129),(67 194.2197),(68 192.05486),(69 191.25175),(70 190.31958),(71 190.04959),(72 189.16202),(73 190.13023),(74 189.18669),(75 188.95425),(76 187.11488),(77 187.41153),(78 188.21983),(79 186.36534),
(1 96.448074),(2 101.55671),(3 112.23122),(4 121.56909),(5 124.03243),(6 132.81203),(7 133.92406),(8 139.54716),(9 141.79897),(10 144.4416),(11 148.82571),(12 149.41393),(13 152.93213),(14 154.18504),(15 157.2064),(16 160.1035),(17 160.59721),(18 164.08351),(19 163.36697),(20 164.78633),(21 167.40273),(22 169.67317),(23 171.84666),(24 175.88693),(25 177.27625),(26 175.57588),(27 180.93663),(28 179.6114),(29 180.90901),(30 182.10213),(31 184.34682),(32 183.64604),(33 184.54213),(34 186.33127),(35 184.18948),(36 186.22699),(37 185.27386),(38 184.68306),(39 185.3547),(40 184.60492),(41 185.83621),(42 186.14232),(43 185.5792),(44 187.49445),(45 185.85155),(46 187.58984),(47 187.79851),(48 188.73811),(49 189.07988),(50 188.01144),(51 188.57497),(52 190.66202),(53 191.28181),(54 191.27516),(55 191.34398),(56 191.68837),(57 190.92569),(58 191.95749),(59 192.2071),(60 191.36967),(61 192.03423),(62 193.11827),(63 192.06595),(64 191.51878),(65 191.31406),(66 192.34464),(67 191.81235),(68 191.23746),(69 191.06677),(70 190.55272),(71 191.4881),(72 190.62302),(73 190.65742),(74 189.8183),(75 191.17084),(76 190.41302),(77 190.22389),(78 190.56259),(79 189.2867),
(1 93.851036),(2 99.10368),(3 110.34833),(4 119.04581),(5 121.350815),(6 130.74307),(7 130.56172),(8 136.15578),(9 139.01897),(10 142.02745),(11 145.7331),(12 147.33176),(13 148.6728),(14 152.62442),(15 154.13287),(16 156.13556),(17 157.30328),(18 160.5315),(19 160.52432),(20 162.02812),(21 162.893),(22 166.03041),(23 167.59291),(24 170.92314),(25 172.11794),(26 173.19267),(27 176.57234),(28 174.83455),(29 178.36247),(30 178.66838),(31 181.60454),(32 181.6816),(33 183.92487),(34 185.64658),(35 186.30711),(36 184.55283),(37 185.11661),(38 186.22423),(39 186.55621),(40 186.61826),(41 186.51974),(42 185.13249),(43 187.92084),(44 186.33095),(45 187.69771),(46 186.96365),(47 187.3835),(48 188.15106),(49 186.49379),(50 190.0815),(51 188.03654),(52 188.93898),(53 190.34247),(54 189.71687),(55 191.65796),(56 193.08981),(57 190.74568),(58 191.43022),(59 191.55774),(60 191.7993),(61 194.39526),(62 195.17441),(63 193.95569),(64 194.63268),(65 193.22452),(66 193.05359),(67 192.55112),(68 191.31963),(69 191.18924),(70 189.116),(71 189.48326),(72 186.57483),(73 187.3359),(74 188.79317),(75 189.11716),(76 188.31903),(77 189.59576),(78 187.13953),(79 186.76154),
(1 88.6483),(2 95.54385),(3 107.740456),(4 114.6779),(5 118.18113),(6 125.15062),(7 125.5293),(8 131.79688),(9 133.72809),(10 136.19014),(11 142.97404),(12 142.61879),(13 146.9418),(14 150.31732),(15 152.70305),(16 152.9924),(17 153.74577),(18 158.39807),(19 158.76616),(20 160.66702),(21 161.65996),(22 162.86748),(23 166.4023),(24 169.8863),(25 168.78242),(26 169.92024),(27 172.38356),(28 174.39415),(29 175.35298),(30 175.34358),(31 177.35675),(32 178.62065),(33 179.44511),(34 178.90346),(35 180.1995),(36 177.83005),(37 180.22334),(38 179.76477),(39 177.86838),(40 180.86877),(41 180.25885),(42 179.19345),(43 182.61478),(44 179.66205),(45 180.905),(46 180.60393),(47 177.9792),(48 180.08667),(49 178.524),(50 179.16379),(51 181.00394),(52 180.6076),(53 183.89235),(54 182.17902),(55 183.22673),(56 183.83261),(57 183.06277),(58 184.80058),(59 184.00145),(60 183.88911),(61 187.3298),(62 186.61794),(63 187.52573),(64 185.67487),(65 184.3701),(66 184.3524),(67 185.01277),(68 186.89589),(69 185.09106),(70 181.48096),(71 181.78206),(72 181.53023),(73 183.0604),(74 182.6716),(75 182.73434),(76 183.8534),(77 182.6693),(78 181.01456),(79 180.90935),
(1 91.1595),(2 98.109795),(3 110.13254),(4 116.04181),(5 118.15604),(6 127.7538),(7 126.81397),(8 133.0565),(9 134.60312),(10 137.10512),(11 142.26521),(12 142.82594),(13 145.41823),(14 151.44922),(15 152.14482),(16 153.957),(17 154.30876),(18 159.69168),(19 159.99579),(20 160.26807),(21 163.02107),(22 163.11414),(23 167.0021),(24 169.7842),(25 169.53116),(26 171.11166),(27 172.5986),(28 172.0978),(29 174.7344),(30 174.0847),(31 176.76883),(32 178.4262),(33 178.85222),(34 179.97551),(35 177.7265),(36 177.12611),(37 179.3544),(38 180.21364),(39 180.71455),(40 179.29106),(41 180.59499),(42 179.73213),(43 178.78174),(44 178.12115),(45 180.29083),(46 180.08235),(47 181.66312),(48 180.58577),(49 183.40024),(50 181.81955),(51 185.76744),(52 183.55513),(53 183.94945),(54 183.16469),(55 184.82596),(56 185.24829),(57 185.95772),(58 186.38292),(59 187.03679),(60 187.30826),(61 189.59258),(62 190.16277),(63 190.69345),(64 188.02458),(65 187.74593),(66 188.0174),(67 185.56485),(68 186.70224),(69 184.20999),(70 184.3225),(71 183.1334),(72 184.25313),(73 183.26543),(74 184.68315),(75 184.42212),(76 184.76035),(77 183.40784),(78 183.46437),(79 183.04097),
(1 92.51762),(2 98.31133),(3 109.61977),(4 115.75176),(5 118.64655),(6 127.462555),(7 129.11058),(8 136.16026),(9 136.64377),(10 140.6075),(11 141.97418),(12 141.63138),(13 147.09207),(14 149.41527),(15 152.88638),(16 153.78781),(17 152.51189),(18 156.30505),(19 155.38828),(20 158.0936),(21 159.57823),(22 160.73108),(23 163.29001),(24 166.88692),(25 169.3394),(26 171.55836),(27 172.05258),(28 173.60402),(29 173.49098),(30 174.71573),(31 177.21906),(32 177.8247),(33 177.7657),(34 178.02904),(35 179.15738),(36 179.29495),(37 181.82645),(38 180.96422),(39 181.38608),(40 183.23222),(41 183.66714),(42 183.425),(43 183.48904),(44 183.49373),(45 184.9159),(46 182.81947),(47 184.27065),(48 184.76613),(49 185.55385),(50 187.43732),(51 187.27345),(52 186.67644),(53 185.33388),(54 184.55092),(55 186.24802),(56 186.79213),(57 187.37285),(58 186.7311),(59 187.43422),(60 188.41797),(61 187.97871),(62 190.17586),(63 189.0547),(64 188.33492),(65 188.1302),(66 188.70921),(67 188.40273),(68 187.62575),(69 186.70404),(70 187.38585),(71 186.24626),(72 187.74947),(73 187.2569),(74 185.74527),(75 186.25522),(76 186.92978),(77 186.8615),(78 186.22858),(79 182.51607),
(1 93.12472),(2 99.08744),(3 110.190544),(4 116.811516),(5 118.169334),(6 126.935936),(7 127.18754),(8 131.8752),(9 133.70474),(10 138.48274),(11 140.772),(12 140.4772),(13 146.34355),(14 146.65782),(15 151.08817),(16 152.25764),(17 155.18913),(18 159.09062),(19 157.50316),(20 160.62405),(21 161.71436),(22 163.69276),(23 164.38997),(24 166.80396),(25 170.1446),(26 168.23894),(27 169.16582),(28 173.03555),(29 174.1297),(30 174.05124),(31 176.98499),(32 177.6114),(33 179.20903),(34 177.54451),(35 177.40616),(36 178.92526),(37 178.50784),(38 177.69797),(39 177.44162),(40 179.04451),(41 178.21571),(42 177.2978),(43 178.78043),(44 177.15361),(45 178.10112),(46 178.10817),(47 175.86063),(48 177.64595),(49 178.12793),(50 178.83003),(51 182.69334),(52 180.89966),(53 181.26872),(54 179.79575),(55 182.12215),(56 181.15855),(57 181.70558),(58 183.37976),(59 181.67975),(60 183.22348),(61 181.97685),(62 184.1358),(63 186.28886),(64 183.90623),(65 183.82353),(66 184.98842),(67 183.79028),(68 181.97975),(69 181.89835),(70 182.4291),(71 181.53036),(72 182.34808),(73 182.52068),(74 181.65445),(75 181.63074),(76 181.4183),(77 182.72702),(78 181.4484),(79 180.24554),
(1 90.851234),(2 97.83824),(3 109.00908),(4 115.23451),(5 117.63432),(6 126.56703),(7 127.730644),(8 131.9263),(9 135.6969),(10 139.41595),(11 141.93913),(12 141.98952),(13 144.83829),(14 145.81468),(15 149.23631),(16 149.85097),(17 152.47131),(18 155.60518),(19 153.06682),(20 156.50159),(21 157.48962),(22 159.57004),(23 160.67706),(24 162.20052),(25 167.05376),(26 164.87982),(27 167.98846),(28 168.9113),(29 169.42575),(30 169.28575),(31 170.83716),(32 170.59546),(33 172.30664),(34 171.87572),(35 172.26462),(36 172.80891),(37 174.50876),(38 173.90292),(39 172.99892),(40 172.48747),(41 174.37228),(42 174.91711),(43 173.81772),(44 176.23373),(45 175.857),(46 176.98566),(47 175.4589),(48 178.01608),(49 180.79585),(50 178.15942),(51 179.53293),(52 179.72578),(53 181.12184),(54 180.436),(55 180.92117),(56 180.17024),(57 181.22615),(58 182.23685),(59 182.07889),(60 181.17033),(61 183.36473),(62 181.55481),(63 183.98105),(64 183.72719),(65 181.23235),(66 182.35226),(67 181.97313),(68 180.07755),(69 181.16618),(70 177.76619),(71 180.05887),(72 178.85312),(73 179.48152),(74 178.37881),(75 178.0814),(76 177.79626),(77 179.30086),(78 176.78049),(79 177.22919),
(1 89.47161),(2 96.944664),(3 109.16017),(4 115.36145),(5 116.34354),(6 125.839355),(7 126.15592),(8 130.79358),(9 133.54778),(10 136.62651),(11 140.13788),(12 139.63486),(13 142.44948),(14 146.36444),(15 148.52394),(16 149.08899),(17 150.94936),(18 153.77582),(19 152.32979),(20 155.55219),(21 157.16153),(22 158.66081),(23 160.62048),(24 163.19678),(25 165.41887),(26 165.3266),(27 165.8138),(28 166.33527),(29 168.19392),(30 170.15431),(31 171.73067),(32 172.60312),(33 172.94926),(34 170.7585),(35 173.894),(36 173.76987),(37 173.38387),(38 174.41428),(39 174.864),(40 173.54715),(41 172.30814),(42 175.68431),(43 174.25365),(44 173.42792),(45 174.33324),(46 171.77312),(47 173.65622),(48 173.71744),(49 175.59488),(50 175.03128),(51 175.26997),(52 177.14871),(53 177.33104),(54 176.17522),(55 177.47182),(56 176.83238),(57 179.56473),(58 177.31223),(59 178.66554),(60 177.48946),(61 178.22398),(62 179.59818),(63 179.05112),(64 182.08383),(65 178.10103),(66 177.22653),(67 178.9198),(68 176.68184),(69 178.18637),(70 175.46423),(71 177.04066),(72 174.30116),(73 174.52327),(74 174.56772),(75 173.07907),(76 174.2016),(77 174.33572),(78 174.6204),(79 174.24751),
(1 88.44974),(2 95.229515),(3 107.671074),(4 114.92648),(5 116.025154),(6 124.82287),(7 126.04865),(8 131.21416),(9 132.94382),(10 136.44583),(11 138.70471),(12 141.30858),(13 142.27986),(14 146.79565),(15 147.16304),(16 149.03284),(17 150.22845),(18 153.49443),(19 150.91827),(20 154.92815),(21 156.3724),(22 159.33713),(23 160.70332),(24 161.55072),(25 163.06544),(26 163.539),(27 165.21616),(28 167.27016),(29 168.64203),(30 170.48744),(31 173.96846),(32 173.4637),(33 174.94891),(34 173.70547),(35 173.64932),(36 173.48694),(37 175.3454),(38 175.36774),(39 175.86179),(40 175.7297),(41 175.53282),(42 175.16394),(43 175.99852),(44 174.2597),(45 175.13686),(46 176.68271),(47 175.2385),(48 175.03377),(49 177.68933),(50 178.46779),(51 179.74692),(52 180.77277),(53 181.32536),(54 179.6192),(55 182.75026),(56 180.20493),(57 180.94693),(58 179.03862),(59 181.15364),(60 181.19951),(61 181.65439),(62 183.79439),(63 182.88092),(64 181.57883),(65 184.29877),(66 183.32076),(67 184.05135),(68 182.41302),(69 182.30482),(70 181.10822),(71 179.66743),(72 178.45029),(73 178.41518),(74 178.92642),(75 179.6289),(76 179.47731),(77 180.14815),(78 180.76262),(79 178.34787),
(1 86.158005),(2 92.92969),(3 103.40933),(4 110.36573),(5 112.06869),(6 119.32022),(7 121.46345),(8 125.46338),(9 128.00757),(10 131.45908),(11 132.59453),(12 132.45543),(13 136.75003),(14 137.31923),(15 141.76846),(16 143.6525),(17 145.02997),(18 148.44133),(19 147.6658),(20 149.64876),(21 149.08696),(22 150.80055),(23 153.58218),(24 154.51875),(25 156.00017),(26 156.64363),(27 160.84547),(28 160.03975),(29 160.51321),(30 160.98813),(31 163.43965),(32 164.68742),(33 166.171),(34 165.38484),(35 166.09198),(36 165.6916),(37 168.41628),(38 167.24739),(39 168.51508),(40 169.27547),(41 168.3542),(42 167.10318),(43 169.56322),(44 168.8618),(45 168.03658),(46 169.70067),(47 168.32175),(48 168.94368),(49 171.64995),(50 170.59308),(51 173.20627),(52 173.40546),(53 172.42427),(54 172.24486),(55 172.55194),(56 171.6319),(57 169.4289),(58 171.0442),(59 171.52405),(60 171.86127),(61 171.88985),(62 173.5244),(63 173.21927),(64 172.74323),(65 174.73213),(66 172.79753),(67 170.48091),(68 173.31262),(69 170.09308),(70 171.3528),(71 170.0456),(72 169.788),(73 167.79825),(74 166.60977),(75 169.00809),(76 168.69434),(77 169.5453),(78 169.11554),(79 167.31213),
(1 85.06762),(2 94.012886),(3 105.372055),(4 110.87013),(5 115.181404),(6 121.39154),(7 121.54038),(8 126.19509),(9 128.82669),(10 131.42018),(11 134.66815),(12 135.30351),(13 138.32224),(14 141.40599),(15 144.63113),(16 145.5871),(17 145.24573),(18 149.3258),(19 146.65582),(20 150.2728),(21 149.2465),(22 153.05984),(23 155.00345),(24 157.52396),(25 158.8395),(26 159.06966),(27 160.46642),(28 160.37302),(29 162.842),(30 163.67645),(31 164.87364),(32 165.73802),(33 167.88449),(34 165.81628),(35 167.5007),(36 168.66005),(37 168.34377),(38 168.06422),(39 167.67877),(40 167.81416),(41 168.46558),(42 170.33139),(43 170.21236),(44 168.45491),(45 170.21887),(46 169.32521),(47 167.93126),(48 170.98517),(49 172.01349),(50 171.60297),(51 172.75143),(52 172.81973),(53 171.88815),(54 173.24265),(55 172.53973),(56 171.49786),(57 170.78839),(58 174.29286),(59 172.6918),(60 172.11081),(61 172.02136),(62 171.03214),(63 172.3423),(64 170.92873),(65 172.11299),(66 171.86963),(67 170.01593),(68 172.7178),(69 169.69025),(70 167.38063),(71 168.32526),(72 166.62964),(73 166.29535),(74 164.92625),(75 168.40587),(76 166.05122),(77 167.21555),(78 166.21466),(79 165.78601),
(1 83.17078),(2 90.778435),(3 101.69603),(4 107.11652),(5 110.367516),(6 115.45537),(7 116.001785),(8 122.0833),(9 123.74049),(10 127.36433),(11 130.39969),(12 132.29178),(13 133.9505),(14 133.84569),(15 137.23088),(16 139.73741),(17 139.34468),(18 142.90651),(19 142.37799),(20 145.19397),(21 145.62392),(22 148.44002),(23 150.27951),(24 154.25998),(25 153.29756),(26 154.84384),(27 157.2785),(28 157.90506),(29 157.69237),(30 157.9607),(31 159.92133),(32 160.40901),(33 161.99052),(34 161.99165),(35 163.31645),(36 162.75417),(37 165.30527),(38 166.51163),(39 166.7498),(40 166.67256),(41 167.65253),(42 166.47745),(43 165.91655),(44 167.81851),(45 168.50682),(46 166.76465),(47 166.47478),(48 166.199),(49 169.09021),(50 167.70612),(51 169.36679),(52 168.8184),(53 167.73561),(54 166.7644),(55 167.97018),(56 168.15569),(57 169.08444),(58 167.74185),(59 168.84044),(60 167.35947),(61 169.67313),(62 167.63535),(63 168.65755),(64 167.6614),(65 167.34601),(66 166.41476),(67 167.71733),(68 167.4563),(69 166.65994),(70 164.07193),(71 165.27113),(72 163.70686),(73 165.95093),(74 166.13745),(75 166.51053),(76 165.76695),(77 166.3221),(78 164.47627),(79 164.27805),
(1 84.219055),(2 90.59094),(3 101.13248),(4 108.11454),(5 110.79759),(6 117.33485),(7 119.37334),(8 124.36048),(9 126.66349),(10 128.03465),(11 131.96066),(12 133.76968),(13 135.91167),(14 136.33833),(15 139.75233),(16 140.43326),(17 142.4782),(18 145.14711),(19 145.21323),(20 147.23589),(21 146.57413),(22 150.67592),(23 152.97935),(24 156.26312),(25 156.8571),(26 157.97),(27 159.37415),(28 160.14984),(29 161.18073),(30 159.88866),(31 162.56667),(32 163.28957),(33 163.52231),(34 162.98318),(35 162.42302),(36 163.6077),(37 164.919),(38 165.1062),(39 166.3776),(40 164.81728),(41 164.71768),(42 165.36386),(43 165.41728),(44 165.50328),(45 167.06874),(46 165.19046),(47 166.60028),(48 165.98639),(49 167.60313),(50 168.50984),(51 169.15552),(52 169.53772),(53 168.42867),(54 167.05856),(55 168.80037),(56 169.04573),(57 169.8237),(58 169.80821),(59 169.48503),(60 168.7444),(61 169.83826),(62 169.77621),(63 170.33545),(64 171.01335),(65 170.19392),(66 166.03334),(67 166.63821),(68 166.52304),(69 166.45209),(70 166.54466),(71 165.0913),(72 165.28613),(73 164.17783),(74 166.15851),(75 165.21974),(76 166.16612),(77 165.27477),(78 165.47786),(79 164.47746),
