1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 13912.488),(2 38476.418),(3 80534.33),(4 131528.73),(5 190333.75),(6 251524.05),(7 321239.72),(8 390023.97),(9 458951.63),(10 512203.9),(11 565689),(12 605275.56),(13 655740.75),(14 699691.56),(15 739067.25),(16 776095.25),(17 806072.2),(18 836497.3),(19 876425.5),(20 904392.8),(21 955757),(22 1008479.2),(23 1071150.8),(24 1129289),(25 1201192.5),(26 1283074.9),(27 1361233.1),(28 1454137.6),(29 1541096.5),(30 1626212),(31 1698804.1),(32 1777019.9),(33 1857691.4),(34 1909824.1),(35 1948071),(36 1982477),(37 2018528.9),(38 2070049),(39 2119930),(40 2189180.8),(41 2265143.3),(42 2355994.3),(43 2458635.3),(44 2556811.3),(45 2672496),(46 2778777.5),(47 2887075.3),(48 3004463.8),(49 3110384),(50 3209592.3),(51 3322729.3),(52 3454767.8),(53 3571553.3),(54 3678128.8),(55 3797792),(56 3938688),(57 4107888.3),(58 4262921.5),(59 4421085.5),(60 4565127.5),(61 4694815),(62 4814382.5),(63 4927547),(64 5048199.5),(65 5152193.5),(66 5278110.5),(67 5397560.5),(68 5506882.5),(69 5629526.5),(70 5736057.5),(71 5857501.5),(72 5954063.5),(73 6053629.5),(74 6160818.5),(75 6263424.5),(76 6416907.5),(77 6559513.5),(78 6702068),(79 6874746.5),
(1 47.44505),(2 53.045322),(3 56.81035),(4 58.72293),(5 59.517418),(6 61.024883),(7 61.430584),(8 62.06679),(9 62.35918),(10 63.220688),(11 64.21613),(12 64.67995),(13 65.754974),(14 65.32341),(15 64.61508),(16 64.58091),(17 64.865814),(18 65.675156),(19 66.44837),(20 65.54593),(21 66.32432),(22 65.06632),(23 64.9901),(24 65.65394),(25 65.952126),(26 66.88297),(27 65.72159),(28 67.08064),(29 65.80015),(30 65.83357),(31 67.08784),(32 67.38072),(33 66.89078),(34 67.5429),(35 67.22587),(36 67.64502),(37 67.67717),(38 67.65257),(39 67.32479),(40 67.66381),(41 67.53438),(42 67.26397),(43 67.6809),(44 67.66153),(45 68.33049),(46 67.96271),(47 68.14804),(48 68.68504),(49 69.0555),(50 69.1727),(51 68.43289),(52 69.03485),(53 69.36647),(54 68.638374),(55 69.266556),(56 69.32454),(57 68.501785),(58 68.423485),(59 68.03588),(60 69.01358),(61 70.269165),(62 70.789375),(63 70.96964),(64 70.44047),(65 70.122635),(66 71.66063),(67 70.96657),(68 72.086754),(69 71.393005),(70 72.136086),(71 71.93434),(72 71.93356),(73 72.66368),(74 72.906685),(75 71.74719),(76 72.07921),(77 71.68055),(78 71.61721),(79 72.5631),
(1 47.457195),(2 52.74036),(3 55.2293),(4 57.942337),(5 59.071625),(6 60.59607),(7 61.25315),(8 61.900597),(9 62.83967),(10 63.004936),(11 63.903202),(12 64.85143),(13 64.656975),(14 65.39054),(15 65.44045),(16 65.91817),(17 65.46834),(18 66.05621),(19 65.981384),(20 65.82321),(21 66.21196),(22 66.73991),(23 65.941475),(24 65.655174),(25 65.56896),(26 65.90265),(27 65.3954),(28 65.88867),(29 66.862755),(30 66.89886),(31 67.29131),(32 67.814255),(33 66.35163),(34 67.86456),(35 68.001434),(36 68.4376),(37 69.46836),(38 68.85481),(39 68.20812),(40 69.02798),(41 68.45373),(42 69.31),(43 68.88666),(44 68.33973),(45 69.356415),(46 68.79547),(47 69.61513),(48 69.82218),(49 70.32912),(50 70.34388),(51 69.351845),(52 70.4027),(53 70.17454),(54 70.334045),(55 70.174095),(56 70.08187),(57 70.32557),(58 70.6461),(59 69.96235),(60 70.22143),(61 70.01636),(62 71.029015),(63 70.1137),(64 71.51245),(65 71.370834),(66 71.932274),(67 70.84907),(68 71.315765),(69 70.61432),(70 71.93424),(71 71.23157),(72 72.53084),(73 72.71567),(74 72.98891),(75 72.255455),(76 71.88219),(77 71.50737),(78 71.26471),(79 70.62507),
(1 46.930748),(2 52.456917),(3 55.95202),(4 57.8502),(5 59.661964),(6 60.319542),(7 61.980293),(8 62.4339),(9 62.874805),(10 63.477554),(11 64.1863),(12 64.47934),(13 65.14796),(14 66.08463),(15 65.194244),(16 65.36914),(17 65.674),(18 65.11401),(19 64.9654),(20 64.986336),(21 65.06805),(22 65.35333),(23 64.97243),(24 65.59804),(25 65.55711),(26 65.21101),(27 64.58807),(28 65.30679),(29 66.41147),(30 66.14836),(31 66.64555),(32 66.68047),(33 65.83101),(34 66.2863),(35 65.933716),(36 66.886116),(37 67.04329),(38 67.0591),(39 67.02042),(40 67.7203),(41 67.02212),(42 67.49589),(43 67.46357),(44 67.54631),(45 68.331894),(46 67.19352),(47 67.93169),(48 67.666306),(49 69.49162),(50 68.93253),(51 69.081604),(52 68.63023),(53 68.90459),(54 68.46196),(55 68.775795),(56 68.438095),(57 68.20502),(58 68.13095),(59 68.18779),(60 68.61936),(61 68.71806),(62 69.02593),(63 68.60827),(64 69.56348),(65 68.22195),(66 68.47313),(67 69.16737),(68 68.05444),(69 69.27379),(70 69.13928),(71 69.42628),(72 69.69139),(73 70.13419),(74 70.296135),(75 70.53577),(76 70.06425),(77 70.81489),(78 70.86159),(79 71.7167),
(1 45.81352),(2 51.34343),(3 54.585217),(4 56.234562),(5 56.5685),(6 58.506714),(7 59.698765),(8 60.50272),(9 60.65253),(10 60.894638),(11 60.871353),(12 61.962177),(13 62.323353),(14 63.272026),(15 62.916557),(16 63.564247),(17 63.63686),(18 63.520664),(19 63.461296),(20 63.504753),(21 64.046524),(22 63.477364),(23 63.274704),(24 63.56368),(25 63.672134),(26 63.97907),(27 63.69462),(28 63.958824),(29 64.4844),(30 65.3451),(31 64.74312),(32 65.824974),(33 65.57341),(34 66.14482),(35 65.76852),(36 66.58829),(37 65.99777),(38 66.25254),(39 66.30971),(40 65.62713),(41 66.180244),(42 66.368904),(43 66.44094),(44 65.78763),(45 65.64136),(46 66.165794),(47 65.96073),(48 66.12704),(49 67.242294),(50 67.707504),(51 67.71627),(52 67.0102),(53 67.912025),(54 67.64938),(55 67.3346),(56 68.01296),(57 68.206),(58 67.20699),(59 66.20067),(60 67.1891),(61 67.27114),(62 68.399376),(63 67.30726),(64 67.84783),(65 68.31949),(66 68.71457),(67 68.858376),(68 68.519875),(69 68.60124),(70 70.11334),(71 69.25793),(72 69.31938),(73 69.2596),(74 69.69963),(75 69.48861),(76 69.72193),(77 70.06831),(78 70.22347),(79 70.095825),
(1 45.57489),(2 51.087887),(3 54.097145),(4 55.527203),(5 56.60274),(6 57.936577),(7 58.789505),(8 59.532784),(9 59.71828),(10 60.790195),(11 60.6723),(12 61.418884),(13 62.41635),(14 63.238884),(15 63.102154),(16 62.595913),(17 63.74578),(18 63.13265),(19 63.289772),(20 63.498287),(21 63.11513),(22 63.618195),(23 63.37841),(24 63.416702),(25 63.467278),(26 64.26162),(27 63.330803),(28 63.359203),(29 64.11366),(30 65.34611),(31 65.00829),(32 65.23944),(33 65.86891),(34 65.609695),(35 64.92064),(36 66.57466),(37 66.447914),(38 67.64614),(39 67.201614),(40 66.12208),(41 66.70075),(42 66.415924),(43 66.67309),(44 66.46428),(45 66.86078),(46 66.95241),(47 67.03652),(48 66.32718),(49 67.41175),(50 67.59265),(51 67.43002),(52 67.328575),(53 68.01449),(54 68.33696),(55 68.186424),(56 67.92864),(57 67.24542),(58 67.163445),(59 66.73082),(60 66.564674),(61 67.092834),(62 67.4388),(63 67.417435),(64 67.00453),(65 67.08178),(66 67.04581),(67 67.108894),(68 67.14256),(69 67.77611),(70 68.3499),(71 68.30205),(72 68.126015),(73 68.541245),(74 69.058014),(75 68.59788),(76 68.7379),(77 69.048706),(78 69.26836),(79 68.22481),
(1 44.626694),(2 50.153214),(3 52.359592),(4 53.657063),(5 55.162704),(6 56.729027),(7 57.502953),(8 58.110977),(9 58.76623),(10 59.398586),(11 60.29468),(12 60.341644),(13 60.50554),(14 61.76898),(15 61.44339),(16 61.40213),(17 60.503643),(18 60.955334),(19 61.32595),(20 61.61213),(21 61.25692),(22 61.07053),(23 60.652363),(24 61.21144),(25 62.257843),(26 61.942024),(27 61.596363),(28 62.072296),(29 62.82172),(30 63.17201),(31 63.209034),(32 63.0569),(33 63.995487),(34 64.09102),(35 63.680614),(36 63.61238),(37 64.53104),(38 65.02265),(39 64.72817),(40 64.7242),(41 64.55679),(42 64.66804),(43 65.15254),(44 65.24973),(45 65.31344),(46 64.892334),(47 64.55578),(48 65.33457),(49 65.928635),(50 65.54557),(51 65.88397),(52 65.76156),(53 65.917946),(54 66.44068),(55 66.04022),(56 65.48305),(57 65.48032),(58 65.690796),(59 65.35349),(60 65.690025),(61 65.44727),(62 66.26501),(63 65.44931),(64 65.576866),(65 64.93637),(66 65.98166),(67 65.64701),(68 67.38155),(69 67.20643),(70 67.05931),(71 66.36974),(72 66.897026),(73 67.83049),(74 67.578964),(75 67.01203),(76 66.88309),(77 67.62984),(78 67.508804),(79 67.02909),
(1 44.35246),(2 49.74549),(3 52.599422),(4 55.116577),(5 56.516903),(6 57.84873),(7 58.728718),(8 58.956642),(9 59.116768),(10 59.563095),(11 60.126137),(12 61.081524),(13 61.809986),(14 61.81488),(15 61.44655),(16 62.204422),(17 61.560993),(18 62.49905),(19 62.472576),(20 62.746376),(21 62.466156),(22 64.26457),(23 63.101128),(24 63.2444),(25 62.98345),(26 63.766697),(27 63.383194),(28 63.702656),(29 63.813362),(30 63.689285),(31 63.89728),(32 63.395226),(33 63.640667),(34 64.92027),(35 64.31142),(36 64.89605),(37 64.96869),(38 65.415375),(39 64.75478),(40 64.594864),(41 64.7542),(42 64.58317),(43 64.9594),(44 65.18509),(45 65.206154),(46 65.31235),(47 64.89245),(48 66.08669),(49 66.72673),(50 66.92857),(51 66.34756),(52 66.29926),(53 66.862915),(54 66.844696),(55 66.04641),(56 65.37614),(57 66.00577),(58 66.808495),(59 66.14231),(60 66.243484),(61 66.80211),(62 67.81738),(63 66.86908),(64 66.987274),(65 67.07259),(66 67.13686),(67 66.8043),(68 66.85962),(69 67.00741),(70 66.74194),(71 67.2162),(72 67.09297),(73 67.04031),(74 66.83816),(75 67.26723),(76 67.84677),(77 67.8532),(78 67.87602),(79 66.11765),
(1 43.96634),(2 49.575974),(3 52.80127),(4 54.950214),(5 56.06239),(6 57.273228),(7 57.556362),(8 59.091656),(9 59.652725),(10 59.232033),(11 59.767685),(12 60.164288),(13 61.364628),(14 61.175972),(15 62.187016),(16 61.39555),(17 61.779385),(18 61.30277),(19 62.6284),(20 62.32574),(21 61.73525),(22 62.437237),(23 62.771362),(24 63.47832),(25 62.33481),(26 62.426357),(27 62.79786),(28 62.760654),(29 62.750465),(30 63.041214),(31 63.953197),(32 63.4145),(33 64.209114),(34 64.225266),(35 63.966976),(36 64.273056),(37 65.00505),(38 66.030426),(39 65.44353),(40 65.17087),(41 64.90416),(42 65.13176),(43 64.74245),(44 64.360016),(45 64.843704),(46 64.30639),(47 64.74334),(48 65.55314),(49 65.7746),(50 65.67945),(51 65.80067),(52 66.35528),(53 66.11682),(54 65.67255),(55 66.300934),(56 65.26684),(57 65.21692),(58 65.15886),(59 65.40125),(60 65.06896),(61 65.11579),(62 66.70922),(63 65.63717),(64 64.91557),(65 65.16107),(66 65.27368),(67 65.59653),(68 64.78433),(69 65.632324),(70 65.57949),(71 65.17114),(72 65.64295),(73 66.07341),(74 66.195015),(75 66.07005),(76 65.82488),(77 66.05788),(78 65.96697),(79 66.710754),
(1 43.936115),(2 49.81936),(3 51.992245),(4 53.931263),(5 55.732353),(6 56.626747),(7 56.971207),(8 57.86943),(9 59.157875),(10 59.222332),(11 59.692818),(12 60.44109),(13 61.160664),(14 61.28402),(15 60.976246),(16 61.396736),(17 61.180695),(18 60.22547),(19 60.958714),(20 60.904526),(21 61.309795),(22 61.1427),(23 61.116955),(24 60.89959),(25 62.42301),(26 61.92774),(27 61.757397),(28 61.602955),(29 61.80639),(30 62.748474),(31 61.82832),(32 61.466488),(33 61.84146),(34 62.287853),(35 61.778767),(36 62.10739),(37 62.495983),(38 63.23689),(39 63.04476),(40 63.224495),(41 63.38915),(42 63.74025),(43 63.48686),(44 63.440613),(45 63.28679),(46 63.39409),(47 63.878426),(48 64.30084),(49 64.88832),(50 65.20543),(51 63.985012),(52 64.7516),(53 65.3452),(54 65.48343),(55 65.317566),(56 64.67819),(57 65.13924),(58 65.234856),(59 64.829285),(60 65.46481),(61 65.637344),(62 66.07375),(63 65.473335),(64 65.92995),(65 65.65497),(66 65.53711),(67 65.9551),(68 65.86097),(69 66.091324),(70 66.41978),(71 66.672),(72 66.94581),(73 66.921),(74 67.34357),(75 66.613495),(76 66.97385),(77 66.84381),(78 66.913605),(79 67.25966),
(1 43.494152),(2 48.46841),(3 51.542988),(4 53.544537),(5 54.434433),(6 55.798702),(7 55.88733),(8 56.72819),(9 58.020477),(10 57.970577),(11 58.42982),(12 58.95083),(13 59.141064),(14 60.442307),(15 60.152355),(16 59.978226),(17 60.336952),(18 60.484646),(19 60.628143),(20 60.48756),(21 60.6628),(22 61.324787),(23 60.641514),(24 60.530178),(25 61.44067),(26 61.353012),(27 60.977886),(28 61.57167),(29 62.358383),(30 62.59692),(31 62.83203),(32 62.27261),(33 62.982494),(34 63.0491),(35 62.610725),(36 62.78835),(37 63.18157),(38 63.06397),(39 62.841076),(40 63.41906),(41 62.60331),(42 62.150146),(43 62.80106),(44 63.091408),(45 63.36202),(46 63.26681),(47 64.095825),(48 63.090538),(49 63.431786),(50 63.26026),(51 63.735264),(52 63.7834),(53 63.599674),(54 64.032684),(55 64.43008),(56 64.639626),(57 64.20634),(58 63.633793),(59 64.51063),(60 64.74191),(61 64.30103),(62 64.2952),(63 64.5936),(64 65.2572),(65 65.231026),(66 65.13651),(67 65.732254),(68 64.79629),(69 64.39505),(70 65.479645),(71 65.45711),(72 66.269226),(73 65.30445),(74 65.63416),(75 65.50563),(76 65.21327),(77 65.046165),(78 65.62892),(79 64.85673),
(1 42.74146),(2 48.059624),(3 50.505035),(4 52.56566),(5 53.918884),(6 54.91048),(7 55.760677),(8 56.424007),(9 57.312767),(10 58.246662),(11 58.19339),(12 58.29102),(13 58.7919),(14 59.70935),(15 59.167336),(16 59.848705),(17 59.78084),(18 59.682148),(19 59.809513),(20 59.708824),(21 59.343555),(22 59.50397),(23 59.518993),(24 60.4029),(25 60.695164),(26 60.181374),(27 59.682148),(28 60.451427),(29 60.03073),(30 61.052063),(31 60.522354),(32 60.09449),(33 60.953293),(34 61.356228),(35 61.470913),(36 62.028725),(37 62.534565),(38 62.567917),(39 61.870655),(40 61.58069),(41 61.709694),(42 61.05749),(43 61.993717),(44 61.678024),(45 62.056736),(46 62.04685),(47 61.978466),(48 62.040787),(49 62.620796),(50 63.436184),(51 62.30031),(52 62.795967),(53 62.620777),(54 62.770126),(55 63.335705),(56 63.40667),(57 63.27328),(58 62.99283),(59 62.90031),(60 63.164032),(61 63.035297),(62 63.33294),(63 62.663765),(64 63.826046),(65 63.199802),(66 63.384212),(67 63.251217),(68 63.338295),(69 63.914093),(70 64.44341),(71 63.52586),(72 64.70237),(73 64.86122),(74 64.70595),(75 63.851536),(76 64.61303),(77 64.17346),(78 64.974304),(79 65.90643),
(1 43.26987),(2 48.34),(3 51.03084),(4 52.736183),(5 54.614246),(6 54.096245),(7 55.274914),(8 56.27488),(9 55.86597),(10 56.703747),(11 57.7005),(12 57.318115),(13 58.7156),(14 59.469097),(15 58.838146),(16 58.66353),(17 58.949448),(18 59.321095),(19 59.456017),(20 59.360992),(21 59.38774),(22 59.336006),(23 59.598076),(24 59.94445),(25 59.70544),(26 59.887833),(27 60.495407),(28 60.67428),(29 60.77898),(30 61.233475),(31 61.62612),(32 61.55056),(33 62.726982),(34 61.838276),(35 61.721813),(36 63.199654),(37 62.782604),(38 63.155323),(39 62.54676),(40 62.652573),(41 62.735256),(42 63.254513),(43 64.38734),(44 63.7605),(45 64.0811),(46 64.196236),(47 63.94669),(48 64.611206),(49 65.14835),(50 65.5297),(51 64.77679),(52 64.24575),(53 64.62882),(54 64.792404),(55 64.738686),(56 65.549644),(57 64.86386),(58 65.111435),(59 65.15826),(60 64.94392),(61 64.9629),(62 65.33523),(63 63.859314),(64 64.85386),(65 65.89781),(66 65.5434),(67 64.75215),(68 65.38791),(69 65.732994),(70 66.125854),(71 66.05921),(72 66.08727),(73 66.88375),(74 66.542816),(75 65.31142),(76 65.60781),(77 65.97384),(78 66.23659),(79 66.09779),
(1 42.346363),(2 47.46439),(3 49.441612),(4 51.15906),(5 52.67181),(6 53.03615),(7 54.359196),(8 54.501705),(9 54.72389),(10 55.86979),(11 56.820473),(12 56.797623),(13 58.29116),(14 57.945152),(15 57.417355),(16 57.655144),(17 58.02104),(18 58.3775),(19 58.038757),(20 59.14942),(21 58.66499),(22 58.74318),(23 58.155407),(24 58.35611),(25 58.213917),(26 58.082523),(27 58.55883),(28 58.951244),(29 59.430332),(30 59.017204),(31 60.103584),(32 59.240833),(33 59.6138),(34 59.426235),(35 59.9209),(36 59.287266),(37 59.658237),(38 60.197353),(39 60.19479),(40 60.53276),(41 60.29436),(42 60.246418),(43 60.963314),(44 61.327065),(45 62.019638),(46 61.926178),(47 61.892677),(48 62.30154),(49 62.71143),(50 62.612915),(51 62.28689),(52 62.083954),(53 62.274185),(54 62.071762),(55 62.156242),(56 61.91323),(57 62.3567),(58 62.08237),(59 62.36633),(60 61.680775),(61 62.5441),(62 62.249405),(63 61.81752),(64 62.538776),(65 62.387417),(66 63.043373),(67 62.716793),(68 62.74009),(69 63.36784),(70 63.52875),(71 63.535263),(72 63.982746),(73 64.03396),(74 64.62738),(75 63.543755),(76 63.765312),(77 63.9745),(78 64.22182),(79 64.40728),
(1 41.46523),(2 46.396183),(3 48.182613),(4 50.179676),(5 52.037754),(6 52.699203),(7 53.339497),(8 54.361347),(9 54.649654),(10 55.40113),(11 55.57306),(12 56.522346),(13 56.902493),(14 57.17939),(15 57.930546),(16 57.66981),(17 57.884464),(18 57.504795),(19 58.027885),(20 57.70263),(21 57.866364),(22 57.71715),(23 57.65768),(24 58.16056),(25 58.85049),(26 58.110573),(27 57.908073),(28 57.864517),(29 59.00657),(30 58.217056),(31 58.73162),(32 58.17495),(33 58.787857),(34 58.813847),(35 58.433685),(36 58.765045),(37 59.15964),(38 60.439274),(39 59.968925),(40 60.130196),(41 60.01872),(42 60.522175),(43 60.817013),(44 61.05706),(45 60.590076),(46 60.679817),(47 60.698574),(48 60.655594),(49 62.02822),(50 62.524773),(51 61.545444),(52 62.06805),(53 61.797287),(54 61.396736),(55 61.729786),(56 62.373825),(57 62.5713),(58 61.898174),(59 62.317287),(60 62.142887),(61 62.678387),(62 62.680874),(63 62.585846),(64 62.68076),(65 62.99874),(66 63.295734),(67 63.311993),(68 63.085136),(69 63.68935),(70 63.07193),(71 63.27614),(72 63.51328),(73 63.91778),(74 63.390167),(75 63.20033),(76 63.106712),(77 62.83528),(78 62.40159),(79 62.628727),
(1 41.255806),(2 46.26212),(3 48.203026),(4 50.099586),(5 51.657192),(6 52.2392),(7 53.104893),(8 54.025185),(9 54.18601),(10 54.982758),(11 55.183495),(12 55.463985),(13 56.256657),(14 56.896683),(15 56.411835),(16 56.745346),(17 56.418262),(18 56.806747),(19 56.726147),(20 56.735077),(21 57.324707),(22 56.57446),(23 57.315067),(24 57.693153),(25 57.49141),(26 57.844418),(27 56.98779),(28 57.477394),(29 57.829075),(30 58.82388),(31 58.43411),(32 58.23686),(33 58.721832),(34 58.277122),(35 58.31782),(36 58.622044),(37 59.029663),(38 59.339207),(39 59.6556),(40 59.782173),(41 59.041832),(42 59.996696),(43 60.23858),(44 60.32706),(45 60.087795),(46 59.912556),(47 60.026382),(48 60.456367),(49 61.084827),(50 61.545525),(51 60.5958),(52 61.289726),(53 61.085716),(54 60.969765),(55 61.050465),(56 60.953995),(57 60.937286),(58 60.813145),(59 60.40755),(60 61.24193),(61 60.76618),(62 60.610355),(63 61.551605),(64 61.206493),(65 61.06794),(66 61.189087),(67 61.585052),(68 61.605385),(69 62.516964),(70 62.153187),(71 61.55139),(72 61.877068),(73 61.718433),(74 62.108284),(75 61.75603),(76 61.533302),(77 62.007233),(78 61.76818),(79 61.942272),
(1 40.59152),(2 45.549435),(3 48.289524),(4 49.592712),(5 51.203568),(6 52.521236),(7 52.998257),(8 52.919193),(9 54.065468),(10 54.116795),(11 54.98234),(12 55.398857),(13 56.4406),(14 56.632336),(15 56.40401),(16 56.206123),(17 56.054245),(18 56.451214),(19 56.734665),(20 57.01585),(21 57.20346),(22 56.77865),(23 57.082268),(24 57.47429),(25 57.316006),(26 56.952385),(27 57.4568),(28 57.288452),(29 57.902645),(30 57.421062),(31 57.847317),(32 57.519234),(33 58.272865),(34 58.111042),(35 58.72273),(36 58.2188),(37 59.17671),(38 59.31533),(39 58.77394),(40 59.281075),(41 59.774178),(42 59.947315),(43 59.621597),(44 59.67755),(45 60.057487),(46 59.34716),(47 59.29513),(48 59.61417),(49 59.92123),(50 59.90782),(51 60.00947),(52 59.806404),(53 60.388657),(54 60.626095),(55 60.62351),(56 59.926224),(57 60.755173),(58 60.713394),(59 61.088036),(60 60.07454),(61 59.949856),(62 59.647865),(63 60.142056),(64 60.061245),(65 60.409218),(66 61.380863),(67 60.985226),(68 61.531467),(69 62.144794),(70 61.813087),(71 61.664063),(72 62.03304),(73 61.595436),(74 62.708603),(75 61.92288),(76 61.43497),(77 61.848892),(78 61.741028),(79 61.007286),
(1 40.41558),(2 45.760754),(3 48.246128),(4 49.941616),(5 51.573524),(6 51.998035),(7 53.288475),(8 53.52087),(9 53.820576),(10 54.376),(11 54.82115),(12 55.0785),(13 56.116226),(14 56.020767),(15 55.36528),(16 56.13432),(17 56.376606),(18 55.76883),(19 56.06324),(20 56.216534),(21 55.722862),(22 56.418015),(23 56.127487),(24 56.442436),(25 56.152252),(26 56.556053),(27 56.12047),(28 56.520664),(29 57.084763),(30 56.88713),(31 57.060863),(32 57.304886),(33 57.35587),(34 57.33978),(35 57.82523),(36 57.701397),(37 57.804836),(38 58.475628),(39 58.491344),(40 57.392727),(41 57.534706),(42 57.85518),(43 57.730843),(44 57.83495),(45 58.41686),(46 58.534267),(47 58.558266),(48 58.07218),(49 58.43674),(50 58.834602),(51 58.443966),(52 58.386913),(53 58.898),(54 59.982952),(55 60.200817),(56 60.23386),(57 60.04752),(58 59.98464),(59 59.63116),(60 59.5241),(61 59.948124),(62 59.537735),(63 59.947277),(64 60.565006),(65 59.792877),(66 60.30227),(67 60.668457),(68 61.176624),(69 60.88893),(70 61.16804),(71 60.719757),(72 60.75802),(73 60.952976),(74 61.16809),(75 60.84985),(76 60.914654),(77 60.229767),(78 61.29811),(79 60.82732),
