1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 660339),(2 2712842.3),(3 6521639.5),(4 11929675),(5 19062098),(6 28296762),(7 38665596),(8 54218644),(9 69772650),(10 87531050),(11 108959520),(12 132710340),(13 158302720),(14 189194190),(15 217097490),(16 242432400),(17 269395300),(18 293977900),(19 320609630),(20 349465060),(21 376750850),(22 403612160),(23 426110980),(24 442579550),(25 454132900),(26 462339680),(27 465957630),(28 466828640),(29 463416220),(30 460495070),(31 452660770),(32 444924400),(33 433544450),(34 420228260),(35 403857920),(36 386235870),(37 369127400),(38 349552400),(39 331201800),(40 310614500),(41 288773600),(42 268475870),(43 249064430),(44 230936780),(45 214585780),(46 199638850),(47 186224510),(48 173718130),(49 162516450),(50 153589900),(51 145584030),(52 139465740),(53 134020440),(54 129045570),(55 124918460),(56 121588490),(57 118777060),(58 116272024),(59 114734360),(60 113670550),(61 113413096),(62 113610240),(63 114241630),(64 115705976),(65 116996770),(66 118966070),(67 121853910),(68 125399850),(69 129456030),(70 135034380),(71 140490270),(72 148083310),(73 156706610),(74 166531020),(75 175779060),(76 185382000),(77 195348030),(78 207973460),(79 220096130),
(1 708.58417),(2 796.10364),(3 867.5842),(4 942.9923),(5 998.4199),(6 1070.9457),(7 1068.7941),(8 1080.9166),(9 1134.4011),(10 1152.3677),(11 1181.742),(12 1205.2954),(13 1234.659),(14 1258.8165),(15 1270.2037),(16 1293.1597),(17 1305.852),(18 1293.5125),(19 1290.1552),(20 1282.2113),(21 1280.8771),(22 1265.3263),(23 1245.9098),(24 1237.206),(25 1234.3513),(26 1219.183),(27 1196.4832),(28 1180.66),(29 1184.7223),(30 1168.5071),(31 1154.4026),(32 1143.4941),(33 1121.052),(34 1115.6581),(35 1114.4695),(36 1117.7249),(37 1109.7491),(38 1111.5735),(39 1111.0001),(40 1114.7234),(41 1115.807),(42 1111.7084),(43 1111.0806),(44 1121.6418),(45 1130.606),(46 1133.9635),(47 1153.4209),(48 1149.7574),(49 1152.821),(50 1163.349),(51 1186.7489),(52 1177.1719),(53 1179.3342),(54 1191.961),(55 1193.8071),(56 1183.6984),(57 1206.1328),(58 1212.1648),(59 1222.6456),(60 1219.6465),(61 1219.2477),(62 1224.0425),(63 1242.3622),(64 1235.9027),(65 1241.2476),(66 1264.3727),(67 1257.8584),(68 1265.3185),(69 1255.3645),(70 1267.806),(71 1269.5165),(72 1273.9742),(73 1265.2236),(74 1271.4421),(75 1247.842),(76 1274.3599),(77 1273.5481),(78 1263.4326),(79 1258.8986),
(1 707.6412),(2 785.61816),(3 847.4536),(4 936.0626),(5 973.56714),(6 1047.8213),(7 1056.379),(8 1069.121),(9 1097.3597),(10 1107.1965),(11 1154.326),(12 1146.192),(13 1168.9366),(14 1195.4933),(15 1212.3838),(16 1226.7654),(17 1243.606),(18 1227.7826),(19 1229.4182),(20 1232.1743),(21 1225.7874),(22 1224.1525),(23 1199.7177),(24 1194.6041),(25 1189.1895),(26 1175.6034),(27 1170.5197),(28 1154.2456),(29 1166.8302),(30 1153.3545),(31 1158.7355),(32 1152.2885),(33 1138.5961),(34 1130.8058),(35 1129.177),(36 1133.0394),(37 1122.2576),(38 1119.303),(39 1126.2941),(40 1130.0612),(41 1133.7618),(42 1132.0413),(43 1149.6198),(44 1145.9161),(45 1156.4364),(46 1164.689),(47 1173.6184),(48 1157.6703),(49 1161.2335),(50 1151.2502),(51 1160.6205),(52 1166.0051),(53 1174.8141),(54 1167.8372),(55 1163.4081),(56 1166.9586),(57 1197.4834),(58 1176.8156),(59 1206.2772),(60 1189.746),(61 1200.3922),(62 1192.3314),(63 1216.5725),(64 1216.7527),(65 1210.7461),(66 1224.8795),(67 1230.3925),(68 1231.6276),(69 1224.2897),(70 1245.5419),(71 1236.1611),(72 1223.5828),(73 1229.0519),(74 1250.2874),(75 1205.2515),(76 1220.3556),(77 1227.7725),(78 1209.9952),(79 1227.3059),
(1 688.15155),(2 755.9721),(3 830.3337),(4 902.7544),(5 927.3101),(6 1005.8417),(7 1013.7854),(8 1031.612),(9 1048.7249),(10 1061.2708),(11 1116.053),(12 1113.9221),(13 1115.5782),(14 1143.2899),(15 1174.0492),(16 1181.0051),(17 1217.0338),(18 1190.9774),(19 1194.642),(20 1211.5657),(21 1200.8619),(22 1192.5583),(23 1182.6249),(24 1176.0786),(25 1173.9579),(26 1172.6226),(27 1159.3312),(28 1151.5098),(29 1143.4111),(30 1129.9476),(31 1129.9514),(32 1127.0894),(33 1119.7128),(34 1113.4823),(35 1111.3279),(36 1119.6339),(37 1115.4244),(38 1112.573),(39 1110.6533),(40 1108.5419),(41 1114.7537),(42 1111.9366),(43 1114.3107),(44 1114.0834),(45 1121.3157),(46 1137.7567),(47 1133.5184),(48 1134.0706),(49 1128.868),(50 1125.8309),(51 1135.7573),(52 1125.3934),(53 1133.311),(54 1121.9894),(55 1126.987),(56 1144.2714),(57 1152.6022),(58 1137.8729),(59 1167.5048),(60 1151.0645),(61 1154.3545),(62 1149.0664),(63 1161.2264),(64 1163.2698),(65 1153.207),(66 1167.5308),(67 1153.4738),(68 1180.701),(69 1171.5792),(70 1185.9725),(71 1184.9404),(72 1179.2083),(73 1162.333),(74 1175.203),(75 1156.0758),(76 1158.5208),(77 1167.8877),(78 1147.4712),(79 1156.873),
(1 656.0049),(2 728.19556),(3 811.80865),(4 863.4436),(5 904.6902),(6 962.87585),(7 983.3733),(8 1003.3),(9 1021.98883),(10 1043.1406),(11 1087.3687),(12 1099.0132),(13 1101.1235),(14 1126.7709),(15 1136.7631),(16 1140.9448),(17 1162.1389),(18 1127.531),(19 1133.6149),(20 1148.7427),(21 1142.0024),(22 1126.5444),(23 1111.0253),(24 1108.8376),(25 1096.2548),(26 1089.6171),(27 1075.2037),(28 1073.0481),(29 1075.078),(30 1068.205),(31 1066.3732),(32 1059.1119),(33 1047.4116),(34 1044.5288),(35 1040.457),(36 1037.9995),(37 1035.2383),(38 1029.7855),(39 1032.7299),(40 1038.6987),(41 1033.3923),(42 1040.9136),(43 1041.4724),(44 1032.3981),(45 1043.4309),(46 1056.416),(47 1054.2087),(48 1048.897),(49 1054.9282),(50 1065.2239),(51 1074.5437),(52 1072.3413),(53 1062.6454),(54 1063.1646),(55 1060.6598),(56 1086.9468),(57 1101.2845),(58 1096.0049),(59 1111.6141),(60 1107.1992),(61 1112.3357),(62 1111.5149),(63 1119.7429),(64 1143.5814),(65 1134.1832),(66 1161.7278),(67 1161.0505),(68 1166.0907),(69 1167.4644),(70 1162.4895),(71 1159.4382),(72 1167.7882),(73 1152.8783),(74 1177.616),(75 1161.4707),(76 1135.2726),(77 1142.5513),(78 1130.5049),(79 1137.4551),
(1 656.12036),(2 730.82495),(3 804.9384),(4 855.543),(5 875.3976),(6 938.392),(7 963.37756),(8 978.33075),(9 986.56775),(10 1003.7123),(11 1049.8778),(12 1041.2375),(13 1046.1215),(14 1077.774),(15 1085.9049),(16 1108.5753),(17 1144.8494),(18 1107.6229),(19 1106.8079),(20 1103.5199),(21 1102.1399),(22 1098.7216),(23 1090.736),(24 1078.0132),(25 1075.522),(26 1072.9222),(27 1056.2877),(28 1054.0723),(29 1058.1958),(30 1065.3457),(31 1067.654),(32 1054.1967),(33 1057.262),(34 1057.4286),(35 1059.0752),(36 1062.884),(37 1047.3258),(38 1052.3195),(39 1051.4282),(40 1045.9031),(41 1038.5786),(42 1043.7725),(43 1049.1934),(44 1053.2899),(45 1060.4213),(46 1075.0033),(47 1060.729),(48 1048.0657),(49 1050.5953),(50 1052.8123),(51 1061.254),(52 1041.7078),(53 1046.9443),(54 1041.4427),(55 1034.9841),(56 1070.6488),(57 1066.2715),(58 1070.4608),(59 1070.971),(60 1070.1471),(61 1086.9443),(62 1076.1858),(63 1080.657),(64 1102.6084),(65 1096.0571),(66 1115.0104),(67 1125.2461),(68 1118.079),(69 1133.2036),(70 1131.3848),(71 1114.4833),(72 1123.3014),(73 1114.3667),(74 1123.8501),(75 1120.3969),(76 1108.26),(77 1102.7618),(78 1092.8475),(79 1084.7002),
(1 641.67816),(2 714.665),(3 791.6409),(4 830.1206),(5 855.1332),(6 916.48425),(7 944.0665),(8 979.5828),(9 992.9449),(10 997.5545),(11 1049.5156),(12 1040.8193),(13 1052.0765),(14 1087.9188),(15 1109.012),(16 1118.1229),(17 1172.5273),(18 1142.0881),(19 1139.9043),(20 1138.1028),(21 1139.7836),(22 1117.1854),(23 1114.6604),(24 1111.9591),(25 1101.84),(26 1102.1025),(27 1085.366),(28 1087.1086),(29 1084.7615),(30 1088.7731),(31 1074.8907),(32 1078.7855),(33 1076.7484),(34 1078.2489),(35 1067.8176),(36 1076.8219),(37 1070.23),(38 1082.648),(39 1082.4924),(40 1076.1919),(41 1070.1615),(42 1059.405),(43 1058.342),(44 1065.9152),(45 1085.2759),(46 1089.5941),(47 1092.5488),(48 1074.7806),(49 1078.3723),(50 1083.8438),(51 1086.8094),(52 1079.4489),(53 1063.555),(54 1065.4053),(55 1058.5859),(56 1084.0216),(57 1096.231),(58 1101.4745),(59 1098.7986),(60 1090.1985),(61 1098.5944),(62 1091.1282),(63 1091.8228),(64 1116.0305),(65 1094.0939),(66 1102.3082),(67 1103.4733),(68 1100.7051),(69 1114.4613),(70 1116.528),(71 1111.5302),(72 1126.0573),(73 1113.9226),(74 1122.4084),(75 1114.942),(76 1106.1841),(77 1097.7252),(78 1091.3058),(79 1083.0782),
(1 612.5585),(2 693.89435),(3 758.27423),(4 808.8945),(5 830.4972),(6 887.32214),(7 925.6533),(8 945.58417),(9 966.2606),(10 958.65753),(11 1004.48364),(12 997.49994),(13 1003.5424),(14 1048.0793),(15 1057.701),(16 1073.5387),(17 1103.9598),(18 1080.1377),(19 1089.4404),(20 1091.3374),(21 1084.14),(22 1061.5847),(23 1043.5613),(24 1029.6244),(25 1019.13965),(26 1013.5602),(27 1005.8214),(28 995.45795),(29 982.82544),(30 995.1077),(31 987.16345),(32 988.4804),(33 976.12524),(34 978.58185),(35 974.3287),(36 973.04755),(37 981.15356),(38 978.63965),(39 986.4827),(40 988.5648),(41 993.6606),(42 1001.9951),(43 997.6542),(44 1001.75977),(45 1009.5377),(46 1026.0721),(47 1045.0844),(48 1023.2688),(49 1032.1691),(50 1047.3154),(51 1052.3248),(52 1051.5371),(53 1044.1635),(54 1043.3392),(55 1042.1099),(56 1063.2968),(57 1075.8715),(58 1080.0436),(59 1077.9308),(60 1069.0986),(61 1082.6465),(62 1080.1208),(63 1067.7483),(64 1088.1772),(65 1083.4639),(66 1090.9445),(67 1108.0262),(68 1103.3046),(69 1108.1978),(70 1105.0579),(71 1106.2635),(72 1108.2979),(73 1104.9359),(74 1110.353),(75 1105.7268),(76 1107.398),(77 1085.889),(78 1079.6879),(79 1074.278),
(1 611.82227),(2 679.73),(3 739.3132),(4 807.5262),(5 828.4267),(6 886.64526),(7 908.6057),(8 941.85754),(9 955.4362),(10 952.60406),(11 992.7432),(12 1001.58905),(13 1009.2998),(14 1039.7197),(15 1045.5448),(16 1061.7643),(17 1089.2316),(18 1059.8495),(19 1072.7954),(20 1071.2623),(21 1069.2384),(22 1058.4127),(23 1052.2085),(24 1044.0698),(25 1037.3058),(26 1024.8636),(27 1014.35187),(28 1005.6395),(29 1004.0909),(30 1005.01636),(31 1009.5372),(32 999.58026),(33 1002.30927),(34 999.48236),(35 990.75385),(36 996.9257),(37 1006.0105),(38 1017.35004),(39 1010.5065),(40 1003.68616),(41 996.4397),(42 996.6489),(43 1000.1875),(44 1003.06226),(45 1009.26337),(46 1006.96545),(47 1018.6461),(48 1008.5794),(49 1009.54736),(50 1009.698),(51 1007.53955),(52 1009.0874),(53 1011.6501),(54 1019.3693),(55 1033.1716),(56 1027.4283),(57 1048.7888),(58 1044.3474),(59 1049.1067),(60 1047.1195),(61 1052.5107),(62 1049.4872),(63 1051.7921),(64 1066.4114),(65 1065.2416),(66 1066.9166),(67 1082.7744),(68 1080.7954),(69 1067.9956),(70 1074.0942),(71 1071.1292),(72 1084.8184),(73 1083.3286),(74 1069.3214),(75 1073.3717),(76 1085.1259),(77 1064.3127),(78 1067.5007),(79 1054.1991),
(1 599.6062),(2 651.6778),(3 717.542),(4 772.9043),(5 788.6867),(6 857.98444),(7 876.5859),(8 904.4118),(9 920.6347),(10 909.6693),(11 952.8302),(12 947.12726),(13 961.6118),(14 991.89923),(15 999.6747),(16 1012.3881),(17 1037.2667),(18 1014.16516),(19 1026.1176),(20 1026.6537),(21 1033.2808),(22 1023.276),(23 1017.62225),(24 1006.3611),(25 1005.883),(26 991.71576),(27 993.75037),(28 985.61096),(29 979.2865),(30 976.17126),(31 987.398),(32 984.57263),(33 982.4444),(34 986.3972),(35 976.1667),(36 979.47955),(37 979.804),(38 979.09607),(39 987.87274),(40 992.49347),(41 988.79736),(42 980.3852),(43 996.19977),(44 987.95996),(45 987.2458),(46 981.44104),(47 986.1926),(48 982.95264),(49 986.0991),(50 973.3809),(51 980.83),(52 979.33527),(53 984.384),(54 982.2419),(55 987.4569),(56 986.99854),(57 1011.7333),(58 995.6127),(59 1004.33014),(60 998.5905),(61 994.5101),(62 999.5863),(63 988.6951),(64 1014.6998),(65 1024.7185),(66 1023.90546),(67 1027.936),(68 1024.3115),(69 1010.8597),(70 1023.1315),(71 1023.9362),(72 1017.0122),(73 1020.166),(74 1013.11163),(75 1010.07184),(76 1014.3473),(77 994.7703),(78 993.50934),(79 981.04443),
(1 591.63763),(2 652.12256),(3 703.621),(4 761.71124),(5 774.3786),(6 837.6687),(7 849.3195),(8 878.10236),(9 892.88745),(10 884.13586),(11 915.4781),(12 927.1016),(13 938.026),(14 948.67053),(15 968.75305),(16 967.4958),(17 1003.31067),(18 982.97546),(19 991.1767),(20 1002.0965),(21 998.1968),(22 989.9265),(23 977.8176),(24 967.973),(25 968.88025),(26 956.33276),(27 959.4441),(28 942.6655),(29 938.0876),(30 941.1897),(31 937.2589),(32 944.33563),(33 941.63495),(34 938.94995),(35 937.1791),(36 938.324),(37 939.5904),(38 939.12714),(39 936.8692),(40 942.4449),(41 927.2383),(42 933.09106),(43 946.9483),(44 943.573),(45 947.85626),(46 944.76227),(47 949.4097),(48 949.29926),(49 946.0961),(50 945.6861),(51 937.8628),(52 945.4615),(53 948.118),(54 941.34753),(55 950.9963),(56 957.0706),(57 975.8725),(58 966.8972),(59 967.4455),(60 977.1004),(61 967.6902),(62 977.18915),(63 971.2404),(64 994.3129),(65 995.96814),(66 993.28375),(67 995.9633),(68 1015.1701),(69 994.12537),(70 997.9132),(71 1014.6003),(72 1014.4274),(73 1008.8445),(74 1013.45013),(75 1009.42096),(76 1024.822),(77 1023.1733),(78 1018.58466),(79 1012.4878),
(1 578.796),(2 640.7321),(3 682.9051),(4 734.41144),(5 750.65265),(6 807.4199),(7 826.458),(8 854.5468),(9 879.1288),(10 877.9448),(11 898.4616),(12 916.61615),(13 927.85986),(14 943.62225),(15 961.2757),(16 972.1776),(17 997.0524),(18 988.6577),(19 999.52295),(20 1007.9449),(21 1011.58527),(22 1018.20953),(23 1001.9839),(24 1005.1349),(25 995.84296),(26 988.0319),(27 996.78046),(28 977.1931),(29 980.87067),(30 973.01324),(31 960.32245),(32 964.3458),(33 958.51685),(34 956.75494),(35 947.8106),(36 937.5327),(37 939.7605),(38 947.375),(39 937.19867),(40 934.4323),(41 930.80554),(42 921.7006),(43 921.56775),(44 923.96954),(45 925.2653),(46 924.5682),(47 929.2641),(48 922.98553),(49 932.2801),(50 925.42126),(51 920.7176),(52 926.6951),(53 939.22565),(54 932.48425),(55 941.4552),(56 961.77747),(57 958.9608),(58 971.70996),(59 965.0931),(60 975.54877),(61 965.5852),(62 967.9408),(63 965.1214),(64 973.75494),(65 987.49066),(66 995.9228),(67 983.15704),(68 996.3999),(69 985.89685),(70 978.48126),(71 992.48846),(72 999.3962),(73 984.2079),(74 985.053),(75 980.83386),(76 985.67896),(77 980.85297),(78 984.0564),(79 976.66077),
(1 564.0492),(2 620.50555),(3 671.168),(4 712.20905),(5 728.0175),(6 789.02875),(7 803.515),(8 846.58984),(9 854.212),(10 862.3244),(11 889.2335),(12 904.19366),(13 926.64514),(14 922.43695),(15 946.4964),(16 947.5967),(17 972.72894),(18 952.6802),(19 966.4496),(20 969.6844),(21 961.075),(22 972.63367),(23 955.80084),(24 956.2316),(25 955.09076),(26 940.78644),(27 943.59875),(28 935.7808),(29 934.2292),(30 927.0845),(31 917.81647),(32 927.78656),(33 924.5195),(34 929.9757),(35 923.22815),(36 917.29517),(37 932.5716),(38 941.0735),(39 951.7262),(40 949.36615),(41 933.7375),(42 933.9359),(43 935.36414),(44 936.8637),(45 945.36536),(46 950.79065),(47 955.66345),(48 948.944),(49 947.1079),(50 942.5016),(51 939.7191),(52 951.1107),(53 956.41284),(54 945.69226),(55 934.16095),(56 955.6489),(57 947.65546),(58 955.6165),(59 951.66656),(60 941.85376),(61 952.27356),(62 940.90405),(63 944.3376),(64 954.47833),(65 962.1461),(66 970.1888),(67 967.7858),(68 972.9902),(69 962.7629),(70 949.8209),(71 967.65015),(72 972.7432),(73 955.07544),(74 959.32715),(75 950.73285),(76 963.4798),(77 963.1089),(78 960.0115),(79 942.34534),
(1 572.5081),(2 615.3539),(3 666.2346),(4 705.63684),(5 722.8879),(6 781.9305),(7 790.5453),(8 836.0479),(9 844.30145),(10 853.13904),(11 858.7248),(12 878.55145),(13 907.8965),(14 910.93054),(15 930.2852),(16 927.48),(17 940.9364),(18 945.86206),(19 942.03735),(20 941.7788),(21 932.2651),(22 924.5845),(23 918.3701),(24 920.4529),(25 913.3079),(26 898.2818),(27 892.3301),(28 894.00934),(29 891.26404),(30 883.2539),(31 882.27515),(32 889.69916),(33 883.8726),(34 887.4909),(35 876.61786),(36 873.86096),(37 878.6323),(38 881.5925),(39 878.9266),(40 881.618),(41 874.76746),(42 869.66895),(43 876.69275),(44 881.93176),(45 879.1899),(46 878.66003),(47 889.3754),(48 885.43494),(49 882.6567),(50 890.9263),(51 891.09283),(52 898.3997),(53 901.5916),(54 901.6453),(55 900.6147),(56 934.1016),(57 913.83765),(58 917.7012),(59 920.04987),(60 922.28577),(61 930.91846),(62 930.49634),(63 928.0732),(64 942.1407),(65 943.7822),(66 949.8554),(67 959.3693),(68 961.01514),(69 957.0466),(70 961.7955),(71 971.06573),(72 967.8958),(73 956.3081),(74 952.61487),(75 952.9987),(76 961.28845),(77 952.04474),(78 948.8607),(79 942.0344),
(1 562.3121),(2 604.7331),(3 647.64594),(4 691.9811),(5 707.06757),(6 751.2604),(7 769.53864),(8 809.2442),(9 825.1786),(10 832.8713),(11 850.753),(12 879.75214),(13 907.16016),(14 913.0022),(15 923.4119),(16 919.6005),(17 942.3936),(18 946.94275),(19 937.68066),(20 925.36426),(21 917.0781),(22 907.6959),(23 901.08374),(24 908.5902),(25 900.00073),(26 892.7675),(27 891.9802),(28 888.36395),(29 892.753),(30 886.98236),(31 881.5851),(32 880.9891),(33 886.0171),(34 896.13947),(35 893.2196),(36 894.0987),(37 904.20197),(38 921.3064),(39 915.1947),(40 919.7314),(41 916.07367),(42 912.61786),(43 925.7733),(44 933.5895),(45 933.3581),(46 932.3789),(47 936.3133),(48 936.5779),(49 935.1821),(50 932.90247),(51 932.4189),(52 939.0186),(53 944.04297),(54 933.2405),(55 943.78204),(56 955.68744),(57 937.7175),(58 947.418),(59 944.3179),(60 944.8357),(61 948.86926),(62 940.80493),(63 948.79407),(64 953.63605),(65 949.97394),(66 951.81036),(67 969.1327),(68 959.0796),(69 956.07733),(70 947.70435),(71 953.35516),(72 952.8239),(73 951.1331),(74 940.3098),(75 932.7653),(76 937.70575),(77 924.5664),(78 934.2255),(79 918.3327),
(1 540.34143),(2 590.74084),(3 626.10077),(4 684.98486),(5 700.1753),(6 736.4909),(7 748.2845),(8 787.64124),(9 806.76385),(10 805.44116),(11 833.84564),(12 848.1174),(13 865.235),(14 874.14),(15 895.58826),(16 895.0107),(17 908.8404),(18 913.1657),(19 905.77985),(20 920.7683),(21 913.2305),(22 897.69),(23 890.4214),(24 891.9941),(25 880.39746),(26 878.8415),(27 879.8544),(28 887.1069),(29 883.9678),(30 875.0027),(31 873.82495),(32 872.90924),(33 874.114),(34 887.99976),(35 887.912),(36 887.25366),(37 887.0794),(38 899.8987),(39 898.60565),(40 902.2048),(41 904.2173),(42 906.8569),(43 910.4753),(44 922.46936),(45 919.71576),(46 911.25305),(47 916.6872),(48 917.01355),(49 915.4111),(50 912.3232),(51 927.1955),(52 926.42084),(53 923.0787),(54 918.16754),(55 923.01483),(56 932.04987),(57 926.088),(58 913.4548),(59 919.15344),(60 917.5321),(61 909.36993),(62 903.4827),(63 905.3836),(64 920.3375),(65 905.1611),(66 913.33075),(67 912.4543),(68 917.2246),(69 921.4527),(70 906.80566),(71 912.04517),(72 916.38654),(73 917.9305),(74 924.91003),(75 913.7419),(76 909.6518),(77 905.47284),(78 907.4662),(79 901.1364),
(1 509.35068),(2 551.55383),(3 588.14465),(4 647.96954),(5 665.3815),(6 702.7927),(7 727.66473),(8 754.18286),(9 772.88574),(10 792.5492),(11 819.74493),(12 833.2264),(13 852.89325),(14 866.93616),(15 873.1308),(16 880.59753),(17 885.46344),(18 889.76733),(19 891.2777),(20 887.6528),(21 881.44104),(22 877.00214),(23 857.1385),(24 858.83307),(25 848.19055),(26 838.01105),(27 823.66034),(28 819.241),(29 816.2968),(30 809.38403),(31 809.5402),(32 808.89374),(33 814.3754),(34 818.46387),(35 824.9),(36 822.227),(37 826.95917),(38 834.81464),(39 833.59503),(40 843.95966),(41 853.32574),(42 848.89435),(43 857.9003),(44 865.46375),(45 868.34906),(46 870.222),(47 875.14276),(48 873.6581),(49 881.0123),(50 886.64075),(51 892.6847),(52 883.91223),(53 890.70166),(54 884.0329),(55 890.68414),(56 892.2253),(57 895.3133),(58 899.14453),(59 889.74066),(60 900.1146),(61 899.691),(62 898.604),(63 904.20874),(64 901.7106),(65 897.9754),(66 912.961),(67 909.06476),(68 906.5335),(69 907.29767),(70 897.23486),(71 899.5561),(72 903.366),(73 894.57837),(74 913.29834),(75 894.47845),(76 893.14453),(77 891.8458),(78 887.5339),(79 888.712),
(1 498.22678),(2 545.3298),(3 580.4648),(4 634.26227),(5 656.34094),(6 691.2141),(7 705.03375),(8 727.19904),(9 746.7288),(10 763.17914),(11 789.4426),(12 797.39453),(13 814.25507),(14 829.26196),(15 840.7961),(16 846.2435),(17 863.1157),(18 859.08124),(19 863.5793),(20 864.4231),(21 858.24146),(22 848.672),(23 847.1784),(24 827.87305),(25 821.2075),(26 818.3955),(27 811.734),(28 803.3072),(29 801.84784),(30 797.9941),(31 796.5885),(32 792.42615),(33 796.894),(34 801.39655),(35 807.9075),(36 807.5965),(37 801.8933),(38 807.8206),(39 808.6719),(40 809.4396),(41 806.786),(42 805.45844),(43 812.7608),(44 823.21106),(45 823.0484),(46 825.0576),(47 822.5325),(48 828.87964),(49 830.0264),(50 831.846),(51 842.26697),(52 834.05133),(53 836.96234),(54 846.56165),(55 836.18585),(56 841.8681),(57 839.807),(58 843.56177),(59 839.39703),(60 843.94727),(61 845.61835),(62 847.33655),(63 846.7733),(64 858.9953),(65 853.47595),(66 868.53894),(67 865.57117),(68 862.141),(69 860.4258),(70 862.6406),(71 869.5738),(72 859.27356),(73 865.6654),(74 875.1822),(75 860.8947),(76 855.0262),(77 851.4738),(78 841.08606),(79 843.6254),
