1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 804108),(2 2892562),(3 6133662.5),(4 10046876),(5 14117093),(6 18094128),(7 21990826),(8 25542960),(9 28313320),(10 30673066),(11 33013278),(12 35473940),(13 38249610),(14 41123020),(15 44353764),(16 48406720),(17 53351440),(18 59329040),(19 66023628),(20 73757740),(21 80886090),(22 88410320),(23 97156540),(24 105422940),(25 114157770),(26 123730456),(27 133150710),(28 142803060),(29 152946740),(30 162443920),(31 171832300),(32 181821940),(33 191080690),(34 200745340),(35 211291310),(36 221594940),(37 231903020),(38 242151680),(39 252250800),(40 263303300),(41 273194460),(42 283043840),(43 293087000),(44 302560670),(45 311903360),(46 320959460),(47 329783580),(48 338242620),(49 346423460),(50 354178430),(51 361809300),(52 368758370),(53 376030300),(54 383257600),(55 390236770),(56 397532900),(57 405235500),(58 413850880),(59 423216900),(60 433607260),(61 444843520),(62 455737250),(63 466978530),(64 478323170),(65 490807200),(66 503275260),(67 514690800),(68 526736500),(69 539343400),(70 551147260),(71 560338240),(72 569314900),(73 576660540),(74 582574140),(75 587249300),(76 590135040),(77 591917100),(78 592153000),(79 590582460),
(1 2123.545),(2 1744.5751),(3 1985.4528),(4 2179.442),(5 2090.2053),(6 2312.0466),(7 2286.4326),(8 2388.5203),(9 2507.9617),(10 2454.0515),(11 2634.8582),(12 2634.7146),(13 2723.3328),(14 2841.412),(15 2868.1174),(16 2987.2522),(17 3089.2769),(18 3113.9478),(19 3202.225),(20 3254.6746),(21 3326.5364),(22 3381.064),(23 3415.8882),(24 3490.8523),(25 3544.5022),(26 3624.8025),(27 3640.8015),(28 3643.9177),(29 3686.6),(30 3687.6719),(31 3729.6428),(32 3749.1758),(33 3738.2139),(34 3723.3445),(35 3699.7922),(36 3692.2566),(37 3710.9092),(38 3671.1318),(39 3629.3972),(40 3592.2388),(41 3568.2932),(42 3565.5752),(43 3588.5676),(44 3569.4863),(45 3559.7183),(46 3488.1877),(47 3511.8267),(48 3502.5),(49 3461.8843),(50 3480.3413),(51 3457.0603),(52 3499.4233),(53 3404.3542),(54 3419.6736),(55 3393.4502),(56 3433.0022),(57 3399.1975),(58 3427.6973),(59 3328.1309),(60 3408.0793),(61 3343.126),(62 3333.2058),(63 3373.1135),(64 3271.2224),(65 3361.7378),(66 3271.7793),(67 3309.4438),(68 3314.5032),(69 3285.5767),(70 3253.2139),(71 3384.3206),(72 3194.2332),(73 3305.1238),(74 3271.6956),(75 3246.2087),(76 3232.7778),(77 3187.433),(78 3214.6096),(79 3169.0027),
(1 2201.7595),(2 1776.4796),(3 2021.828),(4 2226.456),(5 2113.7844),(6 2348.8813),(7 2353.071),(8 2421.4849),(9 2539.2834),(10 2494.8076),(11 2659.6287),(12 2710.9417),(13 2780.8853),(14 2862.2913),(15 2901.0376),(16 3008.916),(17 3149.355),(18 3152.2024),(19 3260.8293),(20 3273.021),(21 3355.3574),(22 3391.3342),(23 3458.4133),(24 3549.15),(25 3635.6526),(26 3716.5173),(27 3705.3574),(28 3720.5686),(29 3764.6895),(30 3780.2659),(31 3776.7617),(32 3846.9915),(33 3805.1306),(34 3792.8215),(35 3789.216),(36 3791.2468),(37 3811.1743),(38 3778.3506),(39 3727.2786),(40 3693.472),(41 3666.511),(42 3650.913),(43 3641.4006),(44 3621.6868),(45 3608.7969),(46 3550.7583),(47 3538.6584),(48 3522.6948),(49 3447.7017),(50 3512.7498),(51 3443.1357),(52 3502.9578),(53 3396.536),(54 3408.182),(55 3419.45),(56 3420.6182),(57 3430.0916),(58 3397.679),(59 3327.4465),(60 3426.08),(61 3282.6782),(62 3332.5876),(63 3357.114),(64 3242.2556),(65 3306.574),(66 3190.4143),(67 3252.6357),(68 3269.4243),(69 3208.7856),(70 3224.6895),(71 3332.9043),(72 3113.692),(73 3230.2085),(74 3220.746),(75 3147.7498),(76 3150.1128),(77 3104.956),(78 3113.0217),(79 3124.4436),
(1 2072.0134),(2 1683.6023),(3 1914.894),(4 2111.9998),(5 2012.1963),(6 2237.0906),(7 2266.1438),(8 2286.806),(9 2436.8171),(10 2397.959),(11 2540.9536),(12 2592.5579),(13 2671.0828),(14 2749.2915),(15 2808.1365),(16 2901.6357),(17 3032.0693),(18 2982.7078),(19 3098.5977),(20 3128.1091),(21 3223.8752),(22 3280.7224),(23 3346.8281),(24 3449.4211),(25 3505.3552),(26 3540.466),(27 3525.4878),(28 3527.889),(29 3568.4595),(30 3577.5188),(31 3609.2725),(32 3648.807),(33 3623.7703),(34 3636.154),(35 3606.6682),(36 3610.1587),(37 3640.9297),(38 3623.8892),(39 3597.1116),(40 3566.9448),(41 3560.79),(42 3574.3237),(43 3548.5264),(44 3515.412),(45 3547.907),(46 3441.4973),(47 3458.7227),(48 3459.439),(49 3386.8157),(50 3443.1545),(51 3369.217),(52 3462.8982),(53 3296.9878),(54 3292.4421),(55 3257.6514),(56 3246.7476),(57 3270.7927),(58 3270.151),(59 3184.2136),(60 3298.29),(61 3189.4946),(62 3198.087),(63 3244.6792),(64 3158.758),(65 3238.8818),(66 3104.1926),(67 3177.9612),(68 3192.6567),(69 3150.3096),(70 3142.8176),(71 3193.5205),(72 3020.9343),(73 3104.868),(74 3128.6655),(75 3033.2446),(76 3100.9204),(77 3040.4165),(78 3042.4512),(79 3070.8806),
(1 1958.7655),(2 1614.8212),(3 1829.0034),(4 2020.7942),(5 1949.2228),(6 2130.1494),(7 2171.892),(8 2208.9658),(9 2346.253),(10 2355.3645),(11 2453.454),(12 2498.2942),(13 2602.4707),(14 2668.359),(15 2734.3247),(16 2836.4988),(17 2957.0183),(18 2897.027),(19 3024.13),(20 3061.5737),(21 3131.083),(22 3219.833),(23 3280.4749),(24 3338.986),(25 3389.1047),(26 3421.7993),(27 3434.2964),(28 3442.1462),(29 3466.7212),(30 3508.3596),(31 3521.38),(32 3517.7007),(33 3544.199),(34 3516.621),(35 3496.078),(36 3495.1523),(37 3500.8313),(38 3532.1306),(39 3499.5317),(40 3436.9854),(41 3432.5027),(42 3450.9722),(43 3427.8699),(44 3379.9214),(45 3424.2334),(46 3304.8188),(47 3330.1567),(48 3312.893),(49 3241.8777),(50 3282.938),(51 3211.8408),(52 3275.5688),(53 3136.4197),(54 3142.2532),(55 3147.633),(56 3100.3108),(57 3135.3916),(58 3153.3372),(59 3044.0203),(60 3161.6929),(61 3102.5166),(62 3048.272),(63 3108.382),(64 3004.627),(65 3094.9302),(66 2998.0486),(67 3025.3557),(68 3028.5347),(69 3020.6443),(70 3017.1956),(71 3078.9653),(72 2905.965),(73 2963.3062),(74 2997.276),(75 2880.6985),(76 2946.867),(77 2885.995),(78 2907.1067),(79 2918.5647),
(1 1974.3595),(2 1609.466),(3 1820.2522),(4 2033.0916),(5 1967.5798),(6 2154.8213),(7 2199.6016),(8 2207.6895),(9 2358.7766),(10 2370.2476),(11 2481.5298),(12 2515.3538),(13 2601.9412),(14 2657.7195),(15 2741.8396),(16 2784.2876),(17 2946.3157),(18 2838.9253),(19 2975.1816),(20 3007.4707),(21 3044.913),(22 3103.304),(23 3153.395),(24 3252.4856),(25 3309.967),(26 3332.3733),(27 3405.4858),(28 3341.9036),(29 3377.4736),(30 3413.8896),(31 3436.4993),(32 3450.2847),(33 3446.3655),(34 3446.9377),(35 3413.579),(36 3403.2297),(37 3429.8606),(38 3400.6394),(39 3410.2212),(40 3378.182),(41 3338.9224),(42 3326.2996),(43 3337.733),(44 3297.523),(45 3336.7097),(46 3237.373),(47 3239.3428),(48 3195.0095),(49 3145.4365),(50 3209.6506),(51 3147.031),(52 3210.4993),(53 3093.0034),(54 3083.3228),(55 3098.3884),(56 3029.428),(57 3041.387),(58 3069.9153),(59 2939.572),(60 3050.5095),(61 2988.1765),(62 2947.0686),(63 3038.738),(64 2939.6301),(65 3033.2375),(66 2977.145),(67 3004.3481),(68 3000.1265),(69 2953.6445),(70 2942.7922),(71 3048.3877),(72 2891.3464),(73 2988.4526),(74 2996.9517),(75 2888.6116),(76 2932.2476),(77 2907.7312),(78 2906.5962),(79 2921.6563),
(1 1814.6631),(2 1525.8304),(3 1724.5646),(4 1924.6869),(5 1841.3887),(6 2003.0626),(7 2058.9456),(8 2095.4155),(9 2217.2559),(10 2245.9673),(11 2379.3196),(12 2387.9348),(13 2471.2087),(14 2545.3909),(15 2657.4768),(16 2697.3813),(17 2842.047),(18 2767.524),(19 2899.4124),(20 2927.3591),(21 2985.4468),(22 3018.4397),(23 3068.469),(24 3137.2083),(25 3177.521),(26 3214.4663),(27 3251.1223),(28 3221.205),(29 3224.8032),(30 3250.252),(31 3279.515),(32 3260.918),(33 3227.339),(34 3224.8103),(35 3199.0947),(36 3190.0188),(37 3195.3577),(38 3174.51),(39 3154.672),(40 3125.0898),(41 3101.0156),(42 3098.8972),(43 3084.0247),(44 3057.265),(45 3077.9417),(46 3048.055),(47 3029.4873),(48 3016.1501),(49 2988.4163),(50 2998.4863),(51 2967.183),(52 3008.016),(53 2905.5828),(54 2914.572),(55 2924.9863),(56 2888.0947),(57 2907.2893),(58 2933.417),(59 2809.4512),(60 2947.9692),(61 2897.535),(62 2832.587),(63 2859.0823),(64 2774.1672),(65 2854.921),(66 2781.0488),(67 2805.8142),(68 2845.9827),(69 2780.8862),(70 2779.938),(71 2839.8047),(72 2694.5256),(73 2792.673),(74 2790.601),(75 2732.6282),(76 2748.7078),(77 2719.7297),(78 2701.374),(79 2744.1824),
(1 1830.4993),(2 1539.576),(3 1733.9894),(4 1956.8259),(5 1907.4729),(6 2016.1769),(7 2110.9395),(8 2099.6528),(9 2207.568),(10 2276.0125),(11 2384.631),(12 2413.2913),(13 2526.577),(14 2563.8271),(15 2658.7344),(16 2704.7764),(17 2821.574),(18 2798.655),(19 2928.2363),(20 2958.2424),(21 2998.388),(22 3034.311),(23 3094.2546),(24 3163.5024),(25 3202.5483),(26 3205.5513),(27 3258.9133),(28 3238.8875),(29 3203.1365),(30 3261.6877),(31 3269.8242),(32 3278.833),(33 3262.028),(34 3266.248),(35 3217.393),(36 3227.4377),(37 3211.8174),(38 3201.0325),(39 3169.7034),(40 3130.2458),(41 3114.5867),(42 3092.1914),(43 3067.2244),(44 3066.29),(45 3069.4045),(46 3041.7493),(47 3005.6667),(48 2993.1094),(49 2980.5164),(50 3008.0647),(51 2949.9517),(52 3009.8855),(53 2893.9194),(54 2929.925),(55 2935.6782),(56 2885.277),(57 2914.9072),(58 2932.467),(59 2796.8743),(60 2940.4683),(61 2873.998),(62 2850.9407),(63 2855.5752),(64 2811.9355),(65 2913.2651),(66 2857.361),(67 2856.3088),(68 2887.6765),(69 2826.493),(70 2812.3596),(71 2871.9338),(72 2728.7869),(73 2842.3044),(74 2787.267),(75 2744.727),(76 2780.624),(77 2738.3174),(78 2702.2341),(79 2734.0273),
(1 1719.5824),(2 1457.7106),(3 1659.5038),(4 1887.1066),(5 1793.1439),(6 1933.96),(7 2002.8871),(8 1990.8214),(9 2123.0054),(10 2187.1584),(11 2246.0696),(12 2271.9495),(13 2390.5088),(14 2430.3445),(15 2500.7153),(16 2584.3406),(17 2697.2732),(18 2680.9468),(19 2798.5085),(20 2814.5315),(21 2881.2434),(22 2959.9531),(23 3029.419),(24 3058.0093),(25 3096.647),(26 3110.83),(27 3162.8416),(28 3149.0356),(29 3131.7634),(30 3165.374),(31 3169.5928),(32 3181.888),(33 3146.1238),(34 3142.4666),(35 3081.5325),(36 3072.7024),(37 3090.8333),(38 3052.275),(39 3024.6365),(40 2985.0823),(41 2974.682),(42 2941.2822),(43 2900.8826),(44 2895.171),(45 2904.6719),(46 2857.4097),(47 2826.279),(48 2792.292),(49 2788.8894),(50 2841.0051),(51 2776.0854),(52 2850.2798),(53 2769.6187),(54 2771.5117),(55 2773.168),(56 2698.165),(57 2739.5781),(58 2759.8813),(59 2642.826),(60 2783.2886),(61 2692.7808),(62 2684.827),(63 2684.842),(64 2624.13),(65 2719.9524),(66 2647.798),(67 2630.263),(68 2667.7297),(69 2587.8948),(70 2598.8914),(71 2658.2234),(72 2533.2803),(73 2638.4702),(74 2597.3784),(75 2566.6296),(76 2612.9966),(77 2548.7302),(78 2538.4194),(79 2559.0596),
(1 1697.7295),(2 1441.7893),(3 1664.4431),(4 1892.9733),(5 1806.4661),(6 1940.0221),(7 2024.1672),(8 2014.0459),(9 2135.0264),(10 2194.0366),(11 2297.7256),(12 2346.7678),(13 2444.6353),(14 2480.8206),(15 2534.7346),(16 2600.3853),(17 2707.993),(18 2676.9177),(19 2806.8752),(20 2825.327),(21 2881.482),(22 2944.1172),(23 2965.336),(24 3019.4617),(25 3076.613),(26 3100.2688),(27 3150.372),(28 3176.9917),(29 3158.2625),(30 3182.0989),(31 3187.0886),(32 3211.4497),(33 3177.001),(34 3144.001),(35 3115.4595),(36 3106.6948),(37 3116.0986),(38 3066.5896),(39 3062.8357),(40 3011.373),(41 3013.5452),(42 2977.1526),(43 2934.2185),(44 2931.862),(45 2934.902),(46 2889.9988),(47 2853.8618),(48 2833.0303),(49 2800.1328),(50 2864.8027),(51 2772.3196),(52 2856.5356),(53 2763.973),(54 2765.0054),(55 2774.4312),(56 2695.5789),(57 2746.5828),(58 2761.245),(59 2649.8232),(60 2800.6228),(61 2697.6077),(62 2707.9126),(63 2716.0864),(64 2666.6409),(65 2764.9714),(66 2698.4019),(67 2691.5476),(68 2705.1868),(69 2619.3787),(70 2618.871),(71 2676.0706),(72 2565.5151),(73 2616.5022),(74 2609.2456),(75 2550.9822),(76 2614.2537),(77 2538.976),(78 2556.9019),(79 2563.8516),
(1 1657.7095),(2 1415.0914),(3 1619.8135),(4 1856.5482),(5 1760.7592),(6 1883.0667),(7 1995.4467),(8 1991.9408),(9 2110.751),(10 2177.2942),(11 2251.7625),(12 2313.3574),(13 2420.2031),(14 2442.6792),(15 2530.626),(16 2581.4773),(17 2701.1418),(18 2687.4707),(19 2827.5369),(20 2834.9822),(21 2900.5322),(22 2907.3772),(23 2960.5598),(24 3014.669),(25 3048.503),(26 3073.0085),(27 3117.8733),(28 3147.752),(29 3154.33),(30 3152.7263),(31 3183.6873),(32 3170.9517),(33 3125.5068),(34 3125.8052),(35 3068.9036),(36 3075.3857),(37 3082.6138),(38 3049.3762),(39 3042.5408),(40 2998.9285),(41 2983.2395),(42 2956.273),(43 2952.0999),(44 2893.8875),(45 2954.5872),(46 2898.1824),(47 2892.7615),(48 2876.8918),(49 2866.247),(50 2884.9097),(51 2822.726),(52 2898.1238),(53 2818.8152),(54 2805.2527),(55 2805.2585),(56 2749.9138),(57 2776.5298),(58 2769.1228),(59 2685.769),(60 2795.5918),(61 2684.1167),(62 2684.7522),(63 2671.6553),(64 2652.2021),(65 2733.0474),(66 2649.3782),(67 2641.622),(68 2684.6943),(69 2589.391),(70 2633.4434),(71 2652.3315),(72 2538.8271),(73 2587.2527),(74 2580.2947),(75 2522.187),(76 2568.6338),(77 2484.6863),(78 2487.487),(79 2501.9143),
(1 1575.3077),(2 1358.8381),(3 1541.6313),(4 1764.614),(5 1668.811),(6 1786.7416),(7 1869.4329),(8 1883.782),(9 1993.0967),(10 2088.1187),(11 2149.916),(12 2162.4866),(13 2305.9272),(14 2331.414),(15 2423.5354),(16 2512.805),(17 2608.0898),(18 2633.0781),(19 2740.5298),(20 2749.6294),(21 2835.2441),(22 2885.5737),(23 2909.4863),(24 2970.4255),(25 2984.5813),(26 3004.7034),(27 3043.729),(28 3038.8533),(29 3046.0322),(30 3038.3242),(31 3058.8684),(32 3060.6592),(33 3065.583),(34 3086.7813),(35 3035.3457),(36 3027.383),(37 3014.218),(38 2969.7646),(39 2954.4011),(40 2900.8552),(41 2906.1074),(42 2840.4866),(43 2867.7737),(44 2777.034),(45 2826.6262),(46 2773.7634),(47 2765.1663),(48 2750.6326),(49 2762.3438),(50 2743.8345),(51 2721.3062),(52 2761.5693),(53 2676.46),(54 2678.5762),(55 2676.1465),(56 2619.6821),(57 2654.2017),(58 2638.6328),(59 2575.773),(60 2663.0173),(61 2586.675),(62 2579.6245),(63 2569.5808),(64 2553.2866),(65 2626.079),(66 2520.4155),(67 2509.779),(68 2542.1052),(69 2464.5315),(70 2472.1208),(71 2516.4114),(72 2421.6348),(73 2454.6125),(74 2455.3281),(75 2411.1797),(76 2454.8042),(77 2383.5688),(78 2402.1934),(79 2402.8914),
(1 1584.1527),(2 1365.4154),(3 1551.5504),(4 1751.2416),(5 1677.7981),(6 1782.8668),(7 1862.9886),(8 1871.5061),(9 1983.7115),(10 2108.3252),(11 2164.376),(12 2191.0464),(13 2313.2185),(14 2343.0874),(15 2415.8835),(16 2492.5266),(17 2577.226),(18 2590.907),(19 2697.0396),(20 2706.3374),(21 2795.4106),(22 2857.9543),(23 2884.2295),(24 2939.92),(25 2964.6948),(26 2965.433),(27 3014.6753),(28 2990.6394),(29 3011.0542),(30 3016.4834),(31 3009.923),(32 3019.0269),(33 2997.4924),(34 3000.49),(35 2945.5247),(36 2925.931),(37 2923.6008),(38 2885.7078),(39 2863.5986),(40 2825.94),(41 2813.2527),(42 2763.269),(43 2755.4678),(44 2713.8525),(45 2720.4321),(46 2705.3347),(47 2660.219),(48 2629.1943),(49 2641.9211),(50 2650.6152),(51 2622.0232),(52 2664.7202),(53 2573.6687),(54 2579.441),(55 2564.2368),(56 2535.809),(57 2563.468),(58 2567.385),(59 2517.4983),(60 2589.5286),(61 2483.3113),(62 2491.9387),(63 2502.7185),(64 2493.73),(65 2567.3245),(66 2470.3164),(67 2458.3757),(68 2496.7402),(69 2459.7888),(70 2452.1243),(71 2482.4033),(72 2391.2817),(73 2449.3198),(74 2426.1362),(75 2397.6982),(76 2440.4678),(77 2362.5066),(78 2380.7014),(79 2394.628),
(1 1459.251),(2 1260.3983),(3 1448.2488),(4 1624.1344),(5 1561.6633),(6 1635.7285),(7 1710.5703),(8 1757.501),(9 1861.3418),(10 1970.8025),(11 2021.0466),(12 2050.9668),(13 2178.1445),(14 2200.533),(15 2264.79),(16 2323.7612),(17 2421.1096),(18 2470.3743),(19 2574.3948),(20 2584.03),(21 2646.0632),(22 2701.7844),(23 2715.8296),(24 2740.1038),(25 2764.236),(26 2795.965),(27 2837.4563),(28 2810.4766),(29 2802.3499),(30 2801.781),(31 2815.7097),(32 2806.2808),(33 2804.3728),(34 2763.6968),(35 2725.649),(36 2692.893),(37 2702.4678),(38 2677.4448),(39 2652.062),(40 2638.5583),(41 2613.7622),(42 2578.2654),(43 2557.8518),(44 2542.6536),(45 2517.1729),(46 2506.6711),(47 2459.8433),(48 2445.2488),(49 2429.715),(50 2450.5645),(51 2425.381),(52 2468.263),(53 2378.0127),(54 2399.4595),(55 2399.8406),(56 2374.388),(57 2378.9517),(58 2384.8184),(59 2350.0015),(60 2398.617),(61 2309.682),(62 2358.7927),(63 2319.4084),(64 2310.7078),(65 2361.2449),(66 2300.0076),(67 2279.8716),(68 2323.8157),(69 2276.498),(70 2318.8018),(71 2358.4646),(72 2266.136),(73 2327.3992),(74 2282.8594),(75 2258.039),(76 2313.5146),(77 2218.0762),(78 2240.032),(79 2241.2737),
(1 1465.819),(2 1269.9357),(3 1454.4911),(4 1621.875),(5 1579.2869),(6 1627.6707),(7 1730.5079),(8 1770.7377),(9 1855.8152),(10 1986.4753),(11 2003.1862),(12 2058.5195),(13 2169.4277),(14 2162.995),(15 2262.8625),(16 2277.8752),(17 2408.2034),(18 2425.9402),(19 2509.7007),(20 2528.3706),(21 2576.6687),(22 2620.7986),(23 2640.492),(24 2661.6167),(25 2696.391),(26 2738.129),(27 2762.4392),(28 2764.141),(29 2771.5747),(30 2778.386),(31 2777.675),(32 2773.9822),(33 2785.3408),(34 2730.626),(35 2713.2583),(36 2676.5063),(37 2673.8596),(38 2658.7998),(39 2633.5786),(40 2624.1172),(41 2596.591),(42 2547.679),(43 2551.8584),(44 2542.9546),(45 2580.5432),(46 2530.854),(47 2494.9668),(48 2502.2886),(49 2518.7363),(50 2531.4497),(51 2506.1162),(52 2535.1506),(53 2476.3586),(54 2475.3345),(55 2476.217),(56 2438.6272),(57 2454.423),(58 2452.3435),(59 2396.1062),(60 2465.9302),(61 2357.0962),(62 2368.9587),(63 2354.5051),(64 2374.9854),(65 2390.2793),(66 2325.713),(67 2294.3062),(68 2334.0825),(69 2258.7087),(70 2263.7761),(71 2273.9517),(72 2211.9998),(73 2272.7651),(74 2233.6687),(75 2218.3547),(76 2274.6765),(77 2172.8672),(78 2210.9458),(79 2222.8008),
(1 1445.6746),(2 1256.0505),(3 1409.55),(4 1577.8153),(5 1543.836),(6 1574.5844),(7 1692.815),(8 1744.7345),(9 1843.262),(10 1941.5034),(11 1976.8094),(12 2031.3691),(13 2147.1204),(14 2196.3538),(15 2255.02),(16 2310.1155),(17 2409.7356),(18 2425.1763),(19 2544.985),(20 2557.0288),(21 2588.0125),(22 2633.365),(23 2660.3787),(24 2670.7444),(25 2688.274),(26 2739.2986),(27 2737.1074),(28 2747.792),(29 2739.9575),(30 2750.2354),(31 2724.8435),(32 2714.2876),(33 2709.2974),(34 2683.6917),(35 2659.6558),(36 2641.6313),(37 2613.5066),(38 2573.8457),(39 2554.787),(40 2540.7112),(41 2554.2407),(42 2505.7585),(43 2511.9246),(44 2460.2593),(45 2505.24),(46 2450.2625),(47 2418.4348),(48 2420.0952),(49 2414.6282),(50 2411.0986),(51 2368.108),(52 2355.5696),(53 2332.222),(54 2353.1553),(55 2358.5225),(56 2327.4412),(57 2342.6218),(58 2311.733),(59 2246.3342),(60 2349.524),(61 2243.6956),(62 2265.4187),(63 2239.1682),(64 2309.4836),(65 2301.007),(66 2265.5073),(67 2248.9968),(68 2269.7813),(69 2229.8772),(70 2273.9407),(71 2243.967),(72 2203.302),(73 2274.3916),(74 2221.413),(75 2208.8704),(76 2249.4082),(77 2138.0686),(78 2190.9358),(79 2189.6995),
(1 1409.5017),(2 1242.3721),(3 1396.841),(4 1573.6832),(5 1537.704),(6 1567.7346),(7 1688.2019),(8 1729.6925),(9 1823.6069),(10 1914.0903),(11 1965.3503),(12 2002.5736),(13 2113.8076),(14 2131.9268),(15 2185.7458),(16 2270.3616),(17 2335.7727),(18 2386.0254),(19 2466.7222),(20 2487.4673),(21 2526.6987),(22 2576.1653),(23 2592.7925),(24 2616.079),(25 2616.9246),(26 2677.2212),(27 2651.9126),(28 2691.5007),(29 2678.4695),(30 2668.4287),(31 2664.73),(32 2627.6853),(33 2627.253),(34 2607.8252),(35 2579.412),(36 2568.0205),(37 2543.6267),(38 2542.2063),(39 2510.3008),(40 2505.4932),(41 2497.8018),(42 2434.406),(43 2464.688),(44 2423.1401),(45 2447.3562),(46 2427.771),(47 2377.6294),(48 2391.7556),(49 2398.8977),(50 2384.8635),(51 2382.6636),(52 2391.4976),(53 2332.2168),(54 2355.0735),(55 2363.1526),(56 2329.0557),(57 2335.7847),(58 2328.6848),(59 2307.1252),(60 2385.1868),(61 2282.5593),(62 2295.3035),(63 2244.9568),(64 2328.4897),(65 2321.027),(66 2268.2217),(67 2245.0508),(68 2270.553),(69 2201.7297),(70 2247.3582),(71 2237.1216),(72 2186.181),(73 2229.6125),(74 2194.0789),(75 2197.0916),(76 2236.558),(77 2130.9966),(78 2175.596),(79 2166.4912),
