1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 140023.63),(2 412909.75),(3 879992.2),(4 1410987.4),(5 2101296.8),(6 2736349.3),(7 3481004.8),(8 4196453.5),(9 5052018),(10 5842146),(11 6721536),(12 7547444),(13 8470875),(14 9274825),(15 10231351),(16 11063889),(17 11993848),(18 12834764),(19 13705401),(20 14511744),(21 15405236),(22 16224680),(23 17189586),(24 17872590),(25 18682750),(26 19339662),(27 20211034),(28 20925634),(29 21863784),(30 22563584),(31 23446158),(32 24070656),(33 25004670),(34 25734250),(35 26806870),(36 27881970),(37 29142442),(38 30333360),(39 31744170),(40 33101776),(41 34696430),(42 36219372),(43 38112904),(44 39794468),(45 41483090),(46 42989190),(47 44435956),(48 45768240),(49 47237948),(50 48092692),(51 49067564),(52 49711424),(53 50494660),(54 51018164),(55 51699216),(56 52231964),(57 52599724),(58 52787180),(59 53011730),(60 53127500),(61 53283740),(62 53476064),(63 53629924),(64 53799296),(65 53931340),(66 54192308),(67 54431060),(68 54621876),(69 54710996),(70 54670016),(71 54840852),(72 54998676),(73 55304524),(74 55771908),(75 56749268),(76 57465380),(77 58212524),(78 59092052),(79 59915228),
(1 841.5734),(2 1072.9901),(3 1147.6401),(4 1222.3469),(5 1248.8129),(6 1316.0873),(7 1339.6729),(8 1393.5991),(9 1356.6603),(10 1388.1249),(11 1401.6045),(12 1441.564),(13 1412.9298),(14 1454.4622),(15 1431.9321),(16 1468.122),(17 1428.822),(18 1460.0317),(19 1446.1847),(20 1491.7205),(21 1456.3745),(22 1483.3386),(23 1462.1688),(24 1498.3306),(25 1493.2665),(26 1507.971),(27 1501.0425),(28 1533.1632),(29 1498.7098),(30 1506.3949),(31 1472.8107),(32 1482.7004),(33 1452.7405),(34 1451.7894),(35 1435.4302),(36 1447.1439),(37 1438.6029),(38 1467.4452),(39 1462.8531),(40 1491.0776),(41 1468.631),(42 1523.3085),(43 1513.8958),(44 1543.132),(45 1515.073),(46 1559.5714),(47 1541.3087),(48 1568.85),(49 1528.3801),(50 1562.8263),(51 1552.5013),(52 1581.4733),(53 1546.335),(54 1575.3641),(55 1543.9459),(56 1571.3838),(57 1539.5148),(58 1564.5038),(59 1550.2681),(60 1594.1501),(61 1576.9318),(62 1600.9648),(63 1577.7769),(64 1596.4199),(65 1556.2716),(66 1574.7731),(67 1535.3448),(68 1537.2759),(69 1514.3196),(70 1543.7166),(71 1527.8867),(72 1554.8395),(73 1530.5104),(74 1548.7924),(75 1560.2421),(76 1586.0034),(77 1598.9844),(78 1650.3655),(79 1621.5059),
(1 841.154),(2 1083.2971),(3 1162.8254),(4 1251.5217),(5 1269.9407),(6 1321.1577),(7 1323.9777),(8 1378.4684),(9 1381.0405),(10 1412.7797),(11 1411.4717),(12 1437.8135),(13 1421.5824),(14 1467.6537),(15 1432.1907),(16 1475.0092),(17 1450.0476),(18 1510.7499),(19 1485.9241),(20 1496.809),(21 1451.8315),(22 1493.3269),(23 1497.0271),(24 1543.7274),(25 1524.2225),(26 1553.583),(27 1532.5248),(28 1550.2877),(29 1514.5228),(30 1558.3372),(31 1514.8906),(32 1508.1672),(33 1493.8907),(34 1527.3203),(35 1485.3584),(36 1491.9729),(37 1457.3583),(38 1479.3501),(39 1455.2418),(40 1494.2837),(41 1485.8875),(42 1532.3981),(43 1536.6798),(44 1576.3405),(45 1533.8539),(46 1575.9426),(47 1559.9836),(48 1562.0175),(49 1527.6364),(50 1564.0754),(51 1535.1963),(52 1574.2526),(53 1542.1222),(54 1568.1147),(55 1536.583),(56 1582.4167),(57 1540.3864),(58 1564.953),(59 1563.1841),(60 1608.148),(61 1576.7288),(62 1612.9277),(63 1593.3656),(64 1610.5222),(65 1556.2365),(66 1570.021),(67 1521.6345),(68 1541.5607),(69 1507.4298),(70 1540.3357),(71 1516.5868),(72 1558.0737),(73 1543.6931),(74 1579.351),(75 1577.909),(76 1614.7844),(77 1626.4125),(78 1682.5159),(79 1624.3699),
(1 809.55725),(2 1036.9009),(3 1107.9331),(4 1195.9652),(5 1200.1366),(6 1236.281),(7 1257.5573),(8 1311.3583),(9 1311.3921),(10 1339.9052),(11 1342.9608),(12 1356.9161),(13 1349.5488),(14 1378.6902),(15 1355.2253),(16 1392.6548),(17 1360.1921),(18 1404.8356),(19 1400.2428),(20 1421.319),(21 1382.8293),(22 1426.1842),(23 1406.0046),(24 1455.985),(25 1461.4999),(26 1482.9985),(27 1466.8628),(28 1494.466),(29 1472.9458),(30 1485.8975),(31 1457.3988),(32 1458.2692),(33 1442.5944),(34 1458.6785),(35 1422.3042),(36 1434.4011),(37 1396.3275),(38 1426.8053),(39 1405.6791),(40 1444.4204),(41 1438.1682),(42 1462.4209),(43 1466.0992),(44 1536.2905),(45 1496.9076),(46 1528.6918),(47 1507.0481),(48 1516.6116),(49 1493.14),(50 1520.8954),(51 1478.2128),(52 1502.382),(53 1485.0823),(54 1523.6353),(55 1498.9646),(56 1520.9689),(57 1506.3331),(58 1518.3711),(59 1493.6826),(60 1538.6779),(61 1508.5728),(62 1568.1053),(63 1539.9424),(64 1550.0109),(65 1503.2571),(66 1521.2855),(67 1470.477),(68 1499.2294),(69 1448.7426),(70 1466.8524),(71 1451.4761),(72 1477.5868),(73 1478.9951),(74 1506.6154),(75 1517.656),(76 1528.0496),(77 1560.79),(78 1602.3477),(79 1570.4712),
(1 828.4043),(2 1047.3309),(3 1123.6545),(4 1196.7732),(5 1208.1927),(6 1244.7694),(7 1268.8778),(8 1305.9446),(9 1309.732),(10 1364.0476),(11 1360.547),(12 1376.912),(13 1351.1494),(14 1426.7393),(15 1374.1843),(16 1404.9749),(17 1360.9678),(18 1406.2377),(19 1386.2709),(20 1424.2516),(21 1396.072),(22 1431.401),(23 1413.8649),(24 1457.0084),(25 1461.8027),(26 1481.0862),(27 1457.9365),(28 1485.7035),(29 1466.8219),(30 1486.9993),(31 1454.6399),(32 1469.1418),(33 1438.1802),(34 1458.7964),(35 1420.733),(36 1451.3739),(37 1414.9099),(38 1433.6252),(39 1406.1566),(40 1446.5903),(41 1437.3676),(42 1472.053),(43 1487.8678),(44 1537.4504),(45 1520.5361),(46 1536.7089),(47 1522.2368),(48 1536.8606),(49 1504.5981),(50 1515.4198),(51 1488.7018),(52 1516.5371),(53 1488.5038),(54 1507.7098),(55 1477.5581),(56 1499.4187),(57 1490.4387),(58 1528.4949),(59 1513.9131),(60 1552.2416),(61 1531.4935),(62 1569.0397),(63 1548.2974),(64 1550.2623),(65 1498.8733),(66 1498.9725),(67 1459.1117),(68 1495.1962),(69 1451.4786),(70 1483.9377),(71 1465.6489),(72 1499.3184),(73 1486.2788),(74 1511.3334),(75 1536.536),(76 1554.5765),(77 1560.9286),(78 1631.4039),(79 1592.1903),
(1 801.94556),(2 1037.8789),(3 1117.7191),(4 1189.1503),(5 1200.227),(6 1250.9761),(7 1269.3317),(8 1319.3386),(9 1300.1891),(10 1349.3237),(11 1322.5265),(12 1331.0656),(13 1324.6328),(14 1377.5477),(15 1347.9811),(16 1379.035),(17 1355.019),(18 1400.2319),(19 1357.8894),(20 1402.1381),(21 1372.8633),(22 1400.4929),(23 1387.3599),(24 1430.7969),(25 1437.8263),(26 1446.9075),(27 1418.0664),(28 1452.7305),(29 1439.0537),(30 1461.2809),(31 1428.1674),(32 1448.8801),(33 1410.8838),(34 1437.9916),(35 1416.8955),(36 1438.0708),(37 1410.4248),(38 1432.1149),(39 1418.9215),(40 1473.4893),(41 1445.0745),(42 1488.3898),(43 1479.6178),(44 1506.6075),(45 1497.9121),(46 1546.3833),(47 1509.3512),(48 1518.3694),(49 1487.8237),(50 1516.4558),(51 1480.476),(52 1503.1996),(53 1475.1001),(54 1479.5427),(55 1453.3303),(56 1465.1354),(57 1460.976),(58 1497.467),(59 1488.9666),(60 1533.4044),(61 1512.7709),(62 1541.4001),(63 1519.1874),(64 1526.0427),(65 1500.5017),(66 1514.7079),(67 1464.9597),(68 1488.4352),(69 1454.3596),(70 1468.9159),(71 1445.4716),(72 1474.7098),(73 1470.3386),(74 1498.5933),(75 1492.3953),(76 1510.547),(77 1525.0171),(78 1596.8063),(79 1540.8381),
(1 795.7676),(2 1046.7565),(3 1117.755),(4 1211.4767),(5 1220.8607),(6 1257.0264),(7 1255.0869),(8 1292.4545),(9 1300.8923),(10 1342.019),(11 1316.2179),(12 1351.0144),(13 1338.4556),(14 1393.7566),(15 1350.1456),(16 1380.2645),(17 1361.1827),(18 1387.1969),(19 1360.7997),(20 1392.0438),(21 1372.7488),(22 1394.5497),(23 1392.77),(24 1434.8414),(25 1413.0612),(26 1431.0017),(27 1422.176),(28 1461.4066),(29 1446.0074),(30 1463.42),(31 1434.773),(32 1434.7299),(33 1417.437),(34 1458.2762),(35 1430.6013),(36 1439.8502),(37 1378.8213),(38 1414.1702),(39 1426.409),(40 1439.9962),(41 1443.1449),(42 1493.9597),(43 1493.0323),(44 1536.282),(45 1512.5431),(46 1560.238),(47 1526.8263),(48 1546.8086),(49 1509.6641),(50 1526.4701),(51 1505.8),(52 1533.0272),(53 1516.5875),(54 1540.4146),(55 1515.1974),(56 1537.5355),(57 1516.142),(58 1547.7235),(59 1502.9578),(60 1533.7313),(61 1519.5685),(62 1549.7261),(63 1517.9095),(64 1535.6815),(65 1478.385),(66 1477.5538),(67 1426.2593),(68 1450.8461),(69 1406.7465),(70 1442.3516),(71 1422.0857),(72 1465.768),(73 1451.8165),(74 1497.5623),(75 1487.7173),(76 1492.5577),(77 1522.8574),(78 1587.518),(79 1541.642),
(1 791.25714),(2 1025.9106),(3 1090.5135),(4 1166.0967),(5 1191.9867),(6 1239.0396),(7 1229.1472),(8 1285.3657),(9 1267.6993),(10 1308.1929),(11 1274.8126),(12 1325.4818),(13 1314.9218),(14 1369.037),(15 1328.2241),(16 1369.0105),(17 1346.537),(18 1379.2324),(19 1352.2942),(20 1388.4819),(21 1351.4711),(22 1367.3702),(23 1353.4376),(24 1403.1696),(25 1390.0629),(26 1396.6523),(27 1400.9392),(28 1435.6119),(29 1411.4854),(30 1429.311),(31 1410.6575),(32 1421.3066),(33 1397.6672),(34 1422.1409),(35 1396.032),(36 1417.7539),(37 1358.4073),(38 1392.234),(39 1382.4581),(40 1409.3507),(41 1405.5269),(42 1454.5804),(43 1462.5675),(44 1492.8425),(45 1469.9005),(46 1520.2728),(47 1498.88),(48 1521.3326),(49 1484.6465),(50 1518.1892),(51 1501.365),(52 1519.2167),(53 1500.4694),(54 1513.3682),(55 1470.3851),(56 1484.8082),(57 1457.9825),(58 1460.5035),(59 1431.8651),(60 1477.0345),(61 1434.0774),(62 1467.5098),(63 1451.1104),(64 1455.4849),(65 1429.4365),(66 1444.0468),(67 1399.819),(68 1411.0012),(69 1390.0807),(70 1412.3135),(71 1391.8395),(72 1433.5941),(73 1428.2286),(74 1476.8059),(75 1443.9542),(76 1456.5416),(77 1465.9558),(78 1538.1277),(79 1504.1312),
(1 763.7939),(2 990.56415),(3 1052.6212),(4 1125.5503),(5 1155.9163),(6 1192.9635),(7 1184.3213),(8 1260.9768),(9 1256.5466),(10 1288.2487),(11 1262.1971),(12 1285.3335),(13 1270.2108),(14 1309.9645),(15 1296.3645),(16 1335.2922),(17 1305.6044),(18 1336.9768),(19 1310.3799),(20 1338.667),(21 1315.0531),(22 1339.2471),(23 1321.8564),(24 1362.2638),(25 1331.3911),(26 1351.897),(27 1358.335),(28 1372.0178),(29 1343.8158),(30 1342.6134),(31 1334.9385),(32 1351.0442),(33 1332.9063),(34 1370.1688),(35 1333.8756),(36 1351.3408),(37 1315.8242),(38 1359.1367),(39 1347.8599),(40 1379.7039),(41 1354.2737),(42 1401.7128),(43 1405.5101),(44 1450.0667),(45 1430.4637),(46 1458.0072),(47 1438.5236),(48 1461.3491),(49 1432.2334),(50 1449.3842),(51 1441.1951),(52 1460.0076),(53 1442.6093),(54 1459.7157),(55 1431.1552),(56 1466.4146),(57 1445.2056),(58 1461.3539),(59 1439.8004),(60 1481.8223),(61 1451.4138),(62 1479.2533),(63 1445.6656),(64 1455.4777),(65 1419.8252),(66 1425.8589),(67 1381.353),(68 1413.2783),(69 1386.8611),(70 1424.6044),(71 1398.9989),(72 1432.0062),(73 1428.4211),(74 1473.9471),(75 1468.9435),(76 1493.7843),(77 1485.4398),(78 1509.9822),(79 1478.2936),
(1 773.7352),(2 1010.3506),(3 1072.6472),(4 1152.0504),(5 1173.2631),(6 1225.377),(7 1212.8837),(8 1266.638),(9 1250.3606),(10 1302.8959),(11 1290.9924),(12 1331.1189),(13 1308.2275),(14 1330.7698),(15 1315.3639),(16 1358.6198),(17 1327.7952),(18 1370.1191),(19 1351.1946),(20 1387.0924),(21 1350.7789),(22 1393.9816),(23 1355.5487),(24 1404.6769),(25 1389.883),(26 1420.012),(27 1403.5839),(28 1426.1588),(29 1404.6144),(30 1419.6879),(31 1399.9131),(32 1420.1335),(33 1396.0762),(34 1406.0326),(35 1366.3296),(36 1409.0945),(37 1362.9338),(38 1402.9484),(39 1408.06),(40 1439.6838),(41 1406.9009),(42 1460.5453),(43 1453.2529),(44 1509.2092),(45 1472.6434),(46 1508.0471),(47 1487.6721),(48 1504.5895),(49 1470.4708),(50 1482.1385),(51 1459.808),(52 1470.2043),(53 1448.6661),(54 1468.1173),(55 1426.5446),(56 1457.0494),(57 1439.2366),(58 1451.5149),(59 1421.3962),(60 1444.436),(61 1414.1102),(62 1483.0615),(63 1444.0886),(64 1470.8911),(65 1424.8077),(66 1427.524),(67 1380.053),(68 1415.8984),(69 1380.7134),(70 1416.2006),(71 1402.0244),(72 1450.2655),(73 1440.4763),(74 1481.8146),(75 1475.6573),(76 1495.5944),(77 1507.0522),(78 1566.0487),(79 1505.7634),
(1 764.7993),(2 998.7916),(3 1042.5479),(4 1125.0933),(5 1147.308),(6 1184.178),(7 1177.0444),(8 1219.1797),(9 1214.111),(10 1261.6814),(11 1248.7821),(12 1282.8505),(13 1276.9362),(14 1307.5864),(15 1297.1976),(16 1322.3397),(17 1289.269),(18 1321.8783),(19 1310.3015),(20 1308.442),(21 1292.804),(22 1319.2975),(23 1312.8457),(24 1350.2292),(25 1331.1166),(26 1370.6023),(27 1366.3014),(28 1370.8744),(29 1355.9216),(30 1372.2792),(31 1348.955),(32 1365.2985),(33 1327.808),(34 1347.6477),(35 1302.796),(36 1333.9036),(37 1308.1587),(38 1356.8743),(39 1324.2805),(40 1364.2843),(41 1341.5635),(42 1379.162),(43 1384.5801),(44 1442.2002),(45 1422.3849),(46 1457.0201),(47 1441.3335),(48 1447.4585),(49 1404.7648),(50 1427.494),(51 1402.9843),(52 1417.9215),(53 1379.1038),(54 1403.3472),(55 1369.7078),(56 1402.525),(57 1388.5002),(58 1424.251),(59 1402.0657),(60 1433.491),(61 1425.3993),(62 1459.2904),(63 1438.8936),(64 1432.1),(65 1403.6456),(66 1412.9802),(67 1380.0294),(68 1403.0791),(69 1373.7601),(70 1403.102),(71 1379.9192),(72 1425.4135),(73 1400.7052),(74 1454.3442),(75 1448.4626),(76 1464.6527),(77 1461.4321),(78 1520.139),(79 1468.4486),
(1 776.41296),(2 1009.258),(3 1070.3591),(4 1146.569),(5 1165.1517),(6 1208.1825),(7 1196.3881),(8 1247.0575),(9 1250.9658),(10 1287.164),(11 1264.55),(12 1287.3015),(13 1288.5059),(14 1329.7332),(15 1305.2684),(16 1336.8792),(17 1287.1709),(18 1308.5844),(19 1306.993),(20 1327.8497),(21 1310.5796),(22 1361.7019),(23 1340.3043),(24 1388.7955),(25 1361.0846),(26 1388.0598),(27 1376.5657),(28 1380.2705),(29 1382.6869),(30 1388.2783),(31 1367.5958),(32 1376.9817),(33 1335.4958),(34 1344.2738),(35 1310.5963),(36 1328.4095),(37 1301.1327),(38 1340.271),(39 1339.2944),(40 1368.1456),(41 1344.7598),(42 1385.9672),(43 1357.7747),(44 1403.7437),(45 1390.1249),(46 1433.7146),(47 1411.3868),(48 1424.5819),(49 1397.1057),(50 1430.452),(51 1409.294),(52 1410.6228),(53 1388.2983),(54 1409.9432),(55 1399.4861),(56 1414.6093),(57 1398.673),(58 1429.33),(59 1390.5062),(60 1429.0083),(61 1413.687),(62 1453.1973),(63 1422.9365),(64 1447.8317),(65 1390.6567),(66 1395.6171),(67 1357.0267),(68 1388.0438),(69 1346.9319),(70 1381.5978),(71 1369.6835),(72 1401.5334),(73 1384.5775),(74 1429.028),(75 1427.3037),(76 1442.8698),(77 1432.8693),(78 1488.2266),(79 1445.3059),
(1 781.46857),(2 1010.49554),(3 1061.8466),(4 1123.1809),(5 1133.2913),(6 1181.6935),(7 1181.468),(8 1246.7611),(9 1222.729),(10 1262.6033),(11 1240.3489),(12 1282.5292),(13 1254.9121),(14 1273.6252),(15 1270.0042),(16 1303.9172),(17 1281.4642),(18 1296.7365),(19 1281.3225),(20 1304.015),(21 1299.0591),(22 1339.0317),(23 1329.3981),(24 1376.635),(25 1339.1193),(26 1356.8243),(27 1340.7589),(28 1353.2139),(29 1352.51),(30 1376.3713),(31 1352.6588),(32 1361.9423),(33 1330.5812),(34 1362.033),(35 1331.9869),(36 1356.416),(37 1322.0802),(38 1347.1697),(39 1343.7529),(40 1371.2727),(41 1357.7623),(42 1387.925),(43 1381.1025),(44 1414.389),(45 1404.4934),(46 1432.3541),(47 1415.1868),(48 1449.1914),(49 1403.5078),(50 1418.323),(51 1374.834),(52 1394.8204),(53 1368.0361),(54 1378.3932),(55 1346.0089),(56 1377.4364),(57 1367.0319),(58 1404.5461),(59 1375.6593),(60 1407.7325),(61 1385.2438),(62 1424.3911),(63 1395.3351),(64 1403.4918),(65 1370.5106),(66 1370.5416),(67 1343.4318),(68 1360.5931),(69 1312.933),(70 1340.0656),(71 1318.35),(72 1343.8525),(73 1319.2106),(74 1371.2574),(75 1364.7764),(76 1394.1967),(77 1413.0948),(78 1453.172),(79 1427.831),
(1 761.2621),(2 977.4321),(3 1046.8499),(4 1106.9357),(5 1121.6628),(6 1154.0936),(7 1151.7155),(8 1220.5518),(9 1203.0303),(10 1232.6927),(11 1228.4492),(12 1248.2435),(13 1242.7627),(14 1269.6064),(15 1259.0737),(16 1282.241),(17 1258.213),(18 1284.2764),(19 1260.9694),(20 1287.6333),(21 1269.9166),(22 1302.2607),(23 1284.6415),(24 1326.7714),(25 1313.3741),(26 1335.5922),(27 1313.9343),(28 1347.3838),(29 1341.867),(30 1343.7974),(31 1317.1836),(32 1325.8555),(33 1298.9198),(34 1309.2759),(35 1288.8596),(36 1310.0798),(37 1295.239),(38 1333.0559),(39 1311.3096),(40 1345.7617),(41 1332.2852),(42 1345.6923),(43 1321.8088),(44 1380.9631),(45 1363.5404),(46 1408.1833),(47 1371.1656),(48 1405.5222),(49 1358.7316),(50 1366.8619),(51 1340.7997),(52 1375.005),(53 1358.8485),(54 1380.1732),(55 1347.6974),(56 1367.3308),(57 1344.3292),(58 1369.343),(59 1338.1736),(60 1370.64),(61 1356.2506),(62 1390.5166),(63 1387.2745),(64 1390.5454),(65 1354.2557),(66 1345.8463),(67 1324.7534),(68 1352.0245),(69 1305.6969),(70 1334.5463),(71 1308.0592),(72 1328.3599),(73 1321.3674),(74 1379.6707),(75 1353.8104),(76 1382.6465),(77 1385.5066),(78 1450.5814),(79 1400.0886),
(1 770.1293),(2 981.50726),(3 1054.554),(4 1117.0344),(5 1127.0679),(6 1159.9462),(7 1152.5736),(8 1217.082),(9 1199.4124),(10 1241.5122),(11 1245.8356),(12 1278.1201),(13 1270.5684),(14 1306.9352),(15 1289.7087),(16 1296.7183),(17 1279.8335),(18 1303.5961),(19 1286.4163),(20 1310.6874),(21 1283.2301),(22 1308.0364),(23 1265.884),(24 1311.6),(25 1313.777),(26 1325.8712),(27 1309.1428),(28 1332.3285),(29 1309.7856),(30 1325.3798),(31 1309.0806),(32 1310.2454),(33 1286.7457),(34 1297.9575),(35 1279.4517),(36 1303.662),(37 1284.415),(38 1320.2632),(39 1315.804),(40 1355.8853),(41 1329.6543),(42 1377.929),(43 1365.3037),(44 1424.5492),(45 1398.678),(46 1420.6398),(47 1412.6075),(48 1447.5334),(49 1397.5581),(50 1416.5826),(51 1383.9861),(52 1418.408),(53 1404.9072),(54 1418.8394),(55 1391.8346),(56 1403.3767),(57 1379.7722),(58 1417.0763),(59 1384.5923),(60 1396.6656),(61 1398.7689),(62 1418.2831),(63 1384.4231),(64 1385.2101),(65 1338.7097),(66 1342.8873),(67 1315.7604),(68 1320.0354),(69 1284.1477),(70 1328.4213),(71 1301.6282),(72 1333.4579),(73 1332.5927),(74 1377.834),(75 1354.9868),(76 1384.8641),(77 1399.0283),(78 1459.1685),(79 1411.2416),
(1 732.7786),(2 947.7883),(3 1000.4461),(4 1057.585),(5 1071.5764),(6 1100.6119),(7 1111.8019),(8 1151.9384),(9 1137.5275),(10 1173.2502),(11 1160.3342),(12 1191.8464),(13 1174.5769),(14 1227.0287),(15 1201.9672),(16 1218.6898),(17 1203.7268),(18 1221.2667),(19 1204.3595),(20 1225.2693),(21 1208.8711),(22 1246.6615),(23 1223.7837),(24 1240.526),(25 1250.1306),(26 1256.3274),(27 1241.9086),(28 1269.9366),(29 1264.7476),(30 1284.1279),(31 1250.6952),(32 1275.2395),(33 1242.2638),(34 1277.3),(35 1247.8602),(36 1264.2645),(37 1247.281),(38 1272.1178),(39 1254.9722),(40 1285.1167),(41 1276.7565),(42 1290.1921),(43 1268.2435),(44 1326.5234),(45 1309.2601),(46 1351.2565),(47 1312.3597),(48 1338.6255),(49 1314.5936),(50 1333.3025),(51 1304.025),(52 1315.4915),(53 1294.3728),(54 1316.9072),(55 1298.8248),(56 1312.8568),(57 1287.964),(58 1335.4642),(59 1316.1685),(60 1326.2098),(61 1308.3173),(62 1341.4154),(63 1309.8534),(64 1337.9902),(65 1306.5433),(66 1303.1188),(67 1274.2783),(68 1289.3921),(69 1258.0055),(70 1282.6533),(71 1275.8297),(72 1312.1288),(73 1287.3298),(74 1332.492),(75 1324.5104),(76 1358.9934),(77 1361.1643),(78 1409.5483),(79 1363.4136),
(1 743.3652),(2 958.5906),(3 1025.3278),(4 1086.2084),(5 1090.6426),(6 1112.4414),(7 1120.5493),(8 1173.9268),(9 1161.9692),(10 1183.1187),(11 1181.0344),(12 1210.5997),(13 1182.4236),(14 1224.7917),(15 1203.6315),(16 1213.7048),(17 1200.5465),(18 1230.543),(19 1206.007),(20 1231.741),(21 1210.3236),(22 1252.3588),(23 1238.1132),(24 1268.3387),(25 1262.7367),(26 1264.2344),(27 1244.8196),(28 1268.5708),(29 1252.1338),(30 1262.5383),(31 1243.1228),(32 1259.3171),(33 1232.7693),(34 1253.1643),(35 1228.2032),(36 1255.3688),(37 1221.7659),(38 1246.6874),(39 1216.1068),(40 1262.9562),(41 1262.951),(42 1302.6765),(43 1308.117),(44 1346.5377),(45 1319.9944),(46 1347.0719),(47 1323.3359),(48 1359.6193),(49 1325.1095),(50 1330.9719),(51 1304.7185),(52 1328.52),(53 1308.1354),(54 1325.0844),(55 1307.6478),(56 1335.1548),(57 1314.6417),(58 1345.6558),(59 1328.3099),(60 1347.9856),(61 1335.9475),(62 1359.177),(63 1323.7781),(64 1342.307),(65 1300.7765),(66 1307.6174),(67 1277.3212),(68 1306.9208),(69 1256.5518),(70 1277.1669),(71 1273.7737),(72 1317.7002),(73 1290.9312),(74 1331.385),(75 1326.1732),(76 1353.8274),(77 1366.5931),(78 1403.4525),(79 1372.4724),
