1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 653063.7),(2 1905144.4),(3 3248562),(4 4720547),(5 6275017.5),(6 8002714),(7 9341600),(8 10860643),(9 13083201),(10 14817037),(11 16320588),(12 17982716),(13 19453382),(14 20832172),(15 22411506),(16 24175920),(17 26056070),(18 28657066),(19 31364566),(20 33715652),(21 35831132),(22 37410636),(23 39090484),(24 40709444),(25 41611276),(26 41984300),(27 42079180),(28 42378092),(29 42699148),(30 42585740),(31 42889876),(32 43770140),(33 44057908),(34 45232350),(35 46319404),(36 47262476),(37 48270932),(38 49053150),(39 49537948),(40 49943172),(41 50720500),(42 50991520),(43 51431980),(44 52373020),(45 53355796),(46 53893548),(47 54280788),(48 54671390),(49 55602268),(50 56200660),(51 56649056),(52 57838156),(53 58204830),(54 57861932),(55 57737420),(56 57741492),(57 57752224),(58 57405932),(59 56820544),(60 56058436),(61 54853940),(62 53732670),(63 52613120),(64 51470124),(65 50350132),(66 49375604),(67 48051548),(68 46310124),(69 45324948),(70 44833180),(71 43746204),(72 42786984),(73 41362708),(74 40496450),(75 39947116),(76 39457132),(77 38874750),(78 38168176),(79 38010350),
(1 280.6329),(2 300.42),(3 293.54974),(4 298.47015),(5 305.80493),(6 308.3648),(7 304.3974),(8 297.7783),(9 298.7534),(10 294.25497),(11 298.64523),(12 302.85382),(13 301.5899),(14 305.70114),(15 296.45914),(16 296.93176),(17 303.85718),(18 299.50497),(19 296.48425),(20 301.23807),(21 296.22394),(22 296.8769),(23 292.9478),(24 294.81744),(25 302.97528),(26 304.04962),(27 305.32138),(28 309.59537),(29 303.37344),(30 307.15518),(31 298.2976),(32 300.55368),(33 302.96887),(34 308.6422),(35 304.55206),(36 300.29498),(37 303.19724),(38 311.5113),(39 305.828),(40 308.78366),(41 305.63428),(42 302.23624),(43 304.01654),(44 304.5081),(45 301.34988),(46 305.37744),(47 301.27255),(48 310.41702),(49 311.16763),(50 313.15738),(51 306.67758),(52 309.391),(53 312.29858),(54 307.50012),(55 302.30814),(56 309.46582),(57 310.08664),(58 304.97327),(59 307.12228),(60 309.399),(61 307.345),(62 306.95776),(63 302.59457),(64 300.0461),(65 303.72134),(66 305.47836),(67 301.65637),(68 307.18698),(69 309.67273),(70 310.5389),(71 310.0238),(72 312.50613),(73 319.17282),(74 314.1982),(75 312.20557),(76 313.8821),(77 311.6391),(78 315.73062),(79 314.5761),
(1 282.02414),(2 305.29874),(3 300.0333),(4 304.57407),(5 304.915),(6 308.9345),(7 306.58957),(8 303.63858),(9 300.17215),(10 301.43558),(11 304.51315),(12 298.4696),(13 301.33932),(14 304.71356),(15 298.6918),(16 304.84018),(17 303.7879),(18 301.9442),(19 297.85275),(20 301.48264),(21 300.40247),(22 302.02658),(23 294.76617),(24 299.16498),(25 306.11893),(26 303.29855),(27 300.69647),(28 300.5325),(29 298.29974),(30 298.78574),(31 303.26215),(32 298.98212),(33 303.99994),(34 309.81018),(35 302.57852),(36 299.25583),(37 302.8848),(38 304.5464),(39 301.20276),(40 302.85315),(41 303.37012),(42 301.46472),(43 304.52762),(44 302.2563),(45 306.12573),(46 306.00983),(47 302.06384),(48 307.38315),(49 314.146),(50 308.2632),(51 301.0174),(52 301.60147),(53 303.80627),(54 303.367),(55 302.10596),(56 308.57697),(57 306.61206),(58 307.76773),(59 300.67447),(60 306.14172),(61 300.7702),(62 306.6194),(63 305.3693),(64 304.88785),(65 306.98026),(66 302.19067),(67 294.60477),(68 297.7057),(69 309.2711),(70 308.90668),(71 308.35715),(72 305.74863),(73 312.9178),(74 311.06683),(75 303.96667),(76 305.459),(77 309.10733),(78 311.76254),(79 309.73297),
(1 284.40854),(2 304.23285),(3 305.00623),(4 303.54022),(5 307.01166),(6 305.28482),(7 306.51364),(8 309.33728),(9 307.17633),(10 307.05682),(11 308.82364),(12 305.69),(13 304.79404),(14 304.95813),(15 300.2798),(16 303.2834),(17 301.9969),(18 302.57437),(19 305.6872),(20 305.08655),(21 304.90878),(22 304.30295),(23 303.84546),(24 299.7538),(25 307.225),(26 306.68918),(27 304.12186),(28 307.53592),(29 300.25),(30 303.41568),(31 304.3822),(32 301.7676),(33 304.5267),(34 306.1622),(35 304.35956),(36 302.53644),(37 305.035),(38 302.94473),(39 303.20917),(40 300.9021),(41 309.1534),(42 312.01462),(43 311.8506),(44 304.55273),(45 309.05325),(46 312.3767),(47 305.0953),(48 302.80835),(49 312.67477),(50 313.29544),(51 303.57584),(52 303.30597),(53 304.96762),(54 304.01004),(55 303.5901),(56 308.7865),(57 309.6738),(58 309.71356),(59 313.30243),(60 309.0786),(61 309.96796),(62 312.27545),(63 311.11642),(64 306.68497),(65 309.60782),(66 307.2063),(67 299.87637),(68 303.97195),(69 305.56342),(70 308.8412),(71 308.304),(72 306.68442),(73 310.39053),(74 311.23407),(75 313.8131),(76 307.86493),(77 311.90396),(78 309.3942),(79 306.68063),
(1 274.2585),(2 299.64087),(3 292.73956),(4 296.90677),(5 300.3946),(6 298.74023),(7 294.5014),(8 291.8956),(9 292.14288),(10 292.07983),(11 294.99292),(12 298.92557),(13 296.59192),(14 300.0836),(15 294.3122),(16 294.9401),(17 294.28946),(18 293.21515),(19 288.71506),(20 295.7267),(21 294.0297),(22 292.3989),(23 287.43063),(24 290.00897),(25 294.8696),(26 298.28064),(27 292.1485),(28 298.78458),(29 298.66458),(30 294.68643),(31 296.01935),(32 297.37695),(33 298.9863),(34 301.85416),(35 297.5037),(36 296.4993),(37 296.2889),(38 296.96976),(39 297.22372),(40 298.07602),(41 292.09793),(42 295.34518),(43 300.07532),(44 300.5126),(45 299.8988),(46 300.92828),(47 295.01187),(48 308.90686),(49 307.76926),(50 305.87424),(51 302.06274),(52 301.3822),(53 304.62552),(54 297.32364),(55 295.0834),(56 300.54114),(57 295.72546),(58 300.77045),(59 301.2482),(60 302.05774),(61 302.916),(62 301.1634),(63 290.18723),(64 292.4019),(65 294.8106),(66 295.06104),(67 294.4937),(68 295.54492),(69 303.11212),(70 301.08014),(71 300.6656),(72 303.75214),(73 308.15097),(74 308.23724),(75 305.556),(76 302.82748),(77 304.39532),(78 307.2568),(79 303.6531),
(1 275.53128),(2 292.99664),(3 294.81888),(4 298.71875),(5 300.5156),(6 295.9218),(7 296.07254),(8 294.5872),(9 293.6132),(10 294.49274),(11 295.30408),(12 295.16846),(13 298.04895),(14 298.58365),(15 296.41995),(16 298.3463),(17 298.6304),(18 298.39856),(19 298.51035),(20 302.2007),(21 298.63745),(22 296.42496),(23 292.76324),(24 295.3263),(25 302.8825),(26 298.9559),(27 301.1167),(28 297.7918),(29 293.45435),(30 296.3317),(31 299.42477),(32 295.22452),(33 299.09293),(34 302.58508),(35 299.33588),(36 292.59827),(37 295.12122),(38 297.0083),(39 294.30685),(40 298.6083),(41 293.30954),(42 295.88977),(43 294.20428),(44 295.1219),(45 299.8319),(46 302.85867),(47 297.36243),(48 296.0844),(49 306.44403),(50 302.52496),(51 296.67322),(52 299.38467),(53 297.05475),(54 294.46964),(55 291.33362),(56 297.85748),(57 297.4122),(58 297.52106),(59 297.96323),(60 298.57455),(61 301.27463),(62 301.54395),(63 301.62497),(64 300.48685),(65 303.14288),(66 304.7781),(67 296.7782),(68 296.92926),(69 306.9727),(70 309.5855),(71 305.3965),(72 307.2363),(73 305.08975),(74 311.82578),(75 304.57227),(76 301.05032),(77 302.25012),(78 298.17682),(79 302.46283),
(1 274.71405),(2 292.83072),(3 293.325),(4 293.80804),(5 294.87003),(6 290.9633),(7 286.91553),(8 292.53812),(9 291.55203),(10 296.6935),(11 302.25696),(12 296.95273),(13 294.87817),(14 292.88443),(15 288.42084),(16 288.13184),(17 290.31277),(18 288.73727),(19 289.6636),(20 295.4858),(21 292.64255),(22 296.40567),(23 288.00772),(24 292.58075),(25 290.3314),(26 289.88718),(27 287.1041),(28 286.75363),(29 287.6586),(30 289.41788),(31 289.34995),(32 291.80966),(33 291.33545),(34 296.75473),(35 292.32437),(36 290.40942),(37 289.5826),(38 289.47668),(39 290.01605),(40 290.13132),(41 291.17545),(42 291.19977),(43 292.6616),(44 293.1386),(45 296.03604),(46 300.62448),(47 292.97556),(48 294.89822),(49 299.94995),(50 298.97934),(51 294.3199),(52 291.6657),(53 293.0317),(54 291.27316),(55 296.26276),(56 292.3239),(57 295.2646),(58 296.73157),(59 295.1372),(60 296.19244),(61 297.06058),(62 298.5002),(63 293.93088),(64 292.13055),(65 295.30807),(66 291.6138),(67 289.0057),(68 291.1476),(69 291.84985),(70 297.35278),(71 296.93613),(72 299.5747),(73 299.29114),(74 306.75067),(75 304.0929),(76 301.1133),(77 299.27505),(78 296.3337),(79 299.3911),
(1 268.58072),(2 285.3491),(3 286.27536),(4 286.13196),(5 286.20627),(6 290.2184),(7 290.92548),(8 293.0131),(9 289.27112),(10 285.94446),(11 286.70944),(12 287.071),(13 287.7471),(14 292.25153),(15 289.8987),(16 291.26184),(17 289.3483),(18 289.9249),(19 284.1749),(20 288.42957),(21 288.74326),(22 287.4303),(23 281.1999),(24 285.7624),(25 291.92532),(26 289.21716),(27 283.85934),(28 287.15985),(29 285.93436),(30 284.67368),(31 278.10388),(32 280.95233),(33 292.8261),(34 294.69974),(35 284.42548),(36 286.681),(37 293.4322),(38 288.68417),(39 289.40143),(40 293.10104),(41 289.3342),(42 290.20526),(43 292.34076),(44 289.6392),(45 289.14328),(46 292.43985),(47 287.39124),(48 296.96573),(49 297.53925),(50 295.6237),(51 289.74286),(52 292.6609),(53 294.65106),(54 292.5952),(55 286.06943),(56 288.90244),(57 289.6832),(58 292.83997),(59 292.56348),(60 286.8289),(61 293.25912),(62 293.46445),(63 286.63037),(64 287.10504),(65 288.853),(66 286.26746),(67 282.62747),(68 291.5719),(69 294.10657),(70 292.27502),(71 289.197),(72 292.21875),(73 293.16525),(74 299.10202),(75 295.73682),(76 292.8539),(77 291.57962),(78 289.4123),(79 292.43707),
(1 271.3729),(2 292.4206),(3 290.4293),(4 289.38293),(5 297.66122),(6 291.15073),(7 292.1816),(8 290.5076),(9 289.765),(10 290.8057),(11 294.90463),(12 289.54416),(13 293.07626),(14 292.96976),(15 290.1768),(16 295.79178),(17 297.45825),(18 289.53543),(19 291.25424),(20 295.29526),(21 291.59482),(22 289.09564),(23 287.95837),(24 290.97733),(25 296.29092),(26 291.7613),(27 288.96323),(28 289.8324),(29 290.72943),(30 292.59766),(31 294.78357),(32 290.66696),(33 293.70444),(34 298.08502),(35 292.75284),(36 293.1979),(37 292.06656),(38 292.38257),(39 290.0772),(40 295.39514),(41 291.511),(42 292.63528),(43 294.65195),(44 293.209),(45 293.60394),(46 296.25214),(47 291.43408),(48 291.54916),(49 300.57498),(50 297.46625),(51 293.3335),(52 292.86914),(53 292.58112),(54 291.88507),(55 289.33902),(56 293.26953),(57 296.68423),(58 290.8754),(59 291.4889),(60 296.0094),(61 292.17163),(62 294.31726),(63 289.30618),(64 290.1812),(65 294.0731),(66 289.01825),(67 287.98624),(68 292.79916),(69 293.15277),(70 296.0224),(71 299.28436),(72 296.54575),(73 300.49152),(74 302.59558),(75 297.92712),(76 298.83057),(77 295.08383),(78 299.43515),(79 293.939),
(1 260.1474),(2 282.14963),(3 279.9887),(4 284.91953),(5 285.15375),(6 281.33118),(7 279.9514),(8 282.49185),(9 279.18307),(10 282.42862),(11 283.35138),(12 279.3409),(13 279.7793),(14 278.00284),(15 278.36404),(16 276.79053),(17 280.12402),(18 281.99292),(19 279.36032),(20 284.33438),(21 282.54678),(22 281.34763),(23 275.4656),(24 277.1778),(25 281.3342),(26 280.87085),(27 281.67813),(28 279.0833),(29 276.81165),(30 276.06406),(31 276.8915),(32 280.1064),(33 280.45642),(34 286.79535),(35 284.15),(36 281.61377),(37 280.1784),(38 275.57266),(39 280.46634),(40 286.84784),(41 283.08612),(42 280.47025),(43 277.6791),(44 280.37576),(45 287.52634),(46 291.5077),(47 283.4984),(48 282.31482),(49 283.7287),(50 284.58798),(51 280.03574),(52 285.35516),(53 284.82474),(54 282.05588),(55 281.60544),(56 282.9509),(57 280.84232),(58 281.00092),(59 284.3491),(60 285.5354),(61 285.13113),(62 285.22314),(63 283.57336),(64 286.30893),(65 284.4952),(66 281.49994),(67 277.2815),(68 280.0343),(69 279.74564),(70 281.67322),(71 285.7394),(72 286.95538),(73 289.046),(74 289.7621),(75 285.558),(76 283.7561),(77 286.5556),(78 283.1536),(79 288.70496),
(1 268.45563),(2 289.4978),(3 287.606),(4 288.05566),(5 290.31204),(6 289.65143),(7 289.25864),(8 290.30743),(9 285.49167),(10 283.41943),(11 285.24368),(12 290.12936),(13 288.72186),(14 296.45367),(15 288.93222),(16 293.33133),(17 295.88437),(18 287.63852),(19 287.31775),(20 292.9448),(21 286.29147),(22 286.61343),(23 282.57397),(24 285.25397),(25 291.3631),(26 292.54514),(27 286.75037),(28 287.97913),(29 289.83014),(30 291.3431),(31 287.05563),(32 285.72958),(33 289.86136),(34 295.44775),(35 284.49655),(36 285.01273),(37 287.2417),(38 286.46945),(39 287.44977),(40 286.47415),(41 287.03525),(42 290.73856),(43 291.90707),(44 289.45267),(45 289.44388),(46 287.39417),(47 287.22516),(48 296.10736),(49 300.44992),(50 296.98596),(51 291.28973),(52 293.4156),(53 295.82672),(54 289.90463),(55 289.6481),(56 293.4352),(57 290.61743),(58 289.12225),(59 285.47586),(60 290.26596),(61 291.084),(62 292.21573),(63 287.66806),(64 286.66077),(65 289.12277),(66 289.35553),(67 283.55298),(68 285.97037),(69 289.1384),(70 291.21234),(71 292.01834),(72 293.47354),(73 299.02625),(74 298.47485),(75 293.7649),(76 295.6834),(77 293.8492),(78 292.70624),(79 295.87802),
(1 259.13507),(2 278.10117),(3 277.20584),(4 274.8419),(5 278.43494),(6 278.8241),(7 277.12442),(8 274.6958),(9 271.44885),(10 275.00955),(11 278.86166),(12 273.886),(13 276.3364),(14 277.9303),(15 274.36252),(16 278.51413),(17 275.93442),(18 275.32333),(19 272.96393),(20 276.65784),(21 274.77725),(22 271.74057),(23 268.89008),(24 270.9998),(25 282.7295),(26 282.42722),(27 272.8934),(28 274.09616),(29 275.9385),(30 273.57764),(31 273.81934),(32 272.51404),(33 274.35986),(34 280.65353),(35 276.4816),(36 274.23935),(37 273.75),(38 273.72223),(39 272.7536),(40 274.3904),(41 275.0736),(42 274.3254),(43 278.66156),(44 276.24084),(45 278.07034),(46 278.9909),(47 272.98654),(48 276.86862),(49 283.79086),(50 283.6144),(51 275.3422),(52 278.58682),(53 275.627),(54 276.47284),(55 276.7979),(56 280.06967),(57 279.64706),(58 278.09183),(59 279.2572),(60 280.38565),(61 279.22467),(62 279.27094),(63 280.0333),(64 274.73633),(65 278.0767),(66 278.0292),(67 274.58926),(68 278.41312),(69 277.7003),(70 278.3661),(71 275.99683),(72 279.09412),(73 286.48193),(74 289.011),(75 283.27548),(76 279.02643),(77 281.09158),(78 281.50198),(79 277.81638),
(1 256.1862),(2 275.82117),(3 276.6937),(4 279.91824),(5 276.79367),(6 271.52744),(7 266.95908),(8 274.23428),(9 274.5542),(10 274.60703),(11 280.71643),(12 277.62708),(13 273.59634),(14 274.6835),(15 273.9224),(16 273.89737),(17 272.13675),(18 272.46652),(19 274.54874),(20 275.74484),(21 274.93317),(22 272.56824),(23 269.9307),(24 269.0711),(25 273.26685),(26 279.2258),(27 272.63776),(28 270.41565),(29 268.85358),(30 272.0122),(31 272.83426),(32 275.97748),(33 274.22235),(34 276.93573),(35 275.1749),(36 274.81064),(37 273.41748),(38 274.58652),(39 272.44965),(40 277.58972),(41 275.148),(42 278.4434),(43 276.65082),(44 275.3315),(45 278.657),(46 285.00064),(47 278.0085),(48 281.11588),(49 283.71124),(50 280.08603),(51 272.8149),(52 277.87454),(53 279.42047),(54 275.91565),(55 277.28052),(56 274.78827),(57 275.4988),(58 278.3544),(59 278.8416),(60 281.14645),(61 280.14063),(62 276.33884),(63 276.81326),(64 276.67368),(65 279.71045),(66 275.31134),(67 275.03802),(68 274.90332),(69 275.7722),(70 275.71732),(71 279.57526),(72 281.48114),(73 280.40454),(74 288.06125),(75 285.63733),(76 277.87283),(77 277.70157),(78 280.09033),(79 275.92847),
(1 249.89835),(2 271.97104),(3 271.3968),(4 269.8943),(5 276.4191),(6 276.20673),(7 274.03287),(8 269.30893),(9 266.65546),(10 265.06775),(11 273.69077),(12 276.78912),(13 273.82544),(14 277.16635),(15 275.5536),(16 275.40353),(17 272.32733),(18 273.38086),(19 266.96158),(20 271.4376),(21 272.31757),(22 271.83136),(23 267.2211),(24 271.65384),(25 276.99548),(26 276.75555),(27 272.22482),(28 271.25076),(29 271.9569),(30 272.46475),(31 272.60944),(32 271.72092),(33 278.43716),(34 278.78732),(35 277.80008),(36 272.07104),(37 274.8),(38 274.62106),(39 271.62277),(40 276.98367),(41 276.52652),(42 274.15292),(43 275.15283),(44 276.72382),(45 274.20627),(46 276.8863),(47 273.41122),(48 278.83185),(49 281.8678),(50 282.2789),(51 274.9968),(52 276.5342),(53 274.88702),(54 272.52634),(55 270.87494),(56 273.92468),(57 273.1226),(58 275.20053),(59 273.35712),(60 276.09378),(61 272.46292),(62 275.84412),(63 270.97498),(64 271.87326),(65 272.71426),(66 269.32733),(67 271.65408),(68 272.194),(69 277.7782),(70 279.21802),(71 280.17148),(72 282.47812),(73 283.0411),(74 286.05872),(75 277.93008),(76 280.51334),(77 279.58173),(78 281.71182),(79 283.85107),
(1 252.11354),(2 270.8104),(3 272.4404),(4 273.0229),(5 276.76166),(6 276.06818),(7 273.17175),(8 271.5377),(9 269.1609),(10 264.75266),(11 268.5443),(12 271.3323),(13 270.732),(14 272.0422),(15 269.20224),(16 268.07977),(17 269.57498),(18 269.90018),(19 269.4849),(20 270.048),(21 266.53912),(22 264.89572),(23 267.75778),(24 263.11835),(25 273.80847),(26 269.5203),(27 268.4971),(28 266.9926),(29 266.131),(30 270.27835),(31 266.84827),(32 268.49237),(33 269.08994),(34 272.92886),(35 271.06995),(36 272.94858),(37 271.17072),(38 272.35208),(39 274.553),(40 271.3552),(41 270.77692),(42 270.94168),(43 272.0947),(44 272.98456),(45 277.10907),(46 277.83078),(47 273.5185),(48 276.32556),(49 284.2),(50 280.27634),(51 270.0856),(52 273.35876),(53 275.3048),(54 271.6841),(55 272.01022),(56 274.64236),(57 273.52686),(58 272.27112),(59 272.3761),(60 271.23538),(61 271.53833),(62 271.47333),(63 268.97437),(64 268.87097),(65 274.02927),(66 270.36557),(67 268.6784),(68 267.4058),(69 272.59424),(70 273.35202),(71 272.61447),(72 271.91718),(73 283.32986),(74 281.3838),(75 277.31638),(76 271.74924),(77 275.00958),(78 276.23846),(79 278.64246),
(1 254.13083),(2 273.35046),(3 272.97217),(4 274.01068),(5 272.1658),(6 268.48203),(7 266.04346),(8 270.6508),(9 264.55862),(10 267.9559),(11 270.72104),(12 270.94995),(13 269.18332),(14 273.59018),(15 265.47867),(16 268.08908),(17 269.69385),(18 263.70636),(19 270.02466),(20 268.32425),(21 268.67303),(22 271.8594),(23 270.12253),(24 266.74677),(25 271.34955),(26 272.7956),(27 269.46902),(28 265.54938),(29 265.58926),(30 267.24475),(31 268.98157),(32 269.79083),(33 270.62067),(34 273.5422),(35 274.66217),(36 271.15384),(37 271.97406),(38 269.1378),(39 269.20883),(40 272.0353),(41 276.19455),(42 274.06375),(43 274.08038),(44 272.48605),(45 275.77325),(46 278.92944),(47 269.50613),(48 272.73285),(49 274.42044),(50 277.75735),(51 271.35492),(52 271.901),(53 271.3308),(54 268.83334),(55 269.93738),(56 274.43326),(57 273.01382),(58 275.8513),(59 273.62152),(60 272.52945),(61 273.97107),(62 274.1155),(63 276.49277),(64 275.37558),(65 272.5787),(66 269.94455),(67 269.05664),(68 269.8843),(69 268.14365),(70 272.21158),(71 277.1475),(72 274.69208),(73 280.64368),(74 280.31305),(75 276.10687),(76 266.18658),(77 272.58655),(78 273.64752),(79 274.9447),
(1 242.88928),(2 260.61734),(3 258.42288),(4 262.7675),(5 265.08862),(6 265.61102),(7 265.457),(8 262.5533),(9 258.14124),(10 257.2317),(11 261.29785),(12 260.3871),(13 262.00818),(14 268.85477),(15 263.3218),(16 260.09927),(17 263.56268),(18 258.07886),(19 253.47443),(20 256.78088),(21 258.22653),(22 252.73184),(23 254.00427),(24 259.30258),(25 266.3868),(26 267.15335),(27 266.28964),(28 263.01743),(29 259.3965),(30 263.86908),(31 261.6507),(32 259.66122),(33 267.73517),(34 273.58344),(35 263.57358),(36 262.36362),(37 262.90402),(38 266.09564),(39 265.43835),(40 265.12106),(41 264.56784),(42 264.77643),(43 265.06262),(44 265.89417),(45 267.30707),(46 264.90256),(47 265.61826),(48 268.31662),(49 274.7092),(50 272.77573),(51 264.68744),(52 265.65695),(53 269.4072),(54 264.95294),(55 262.61905),(56 265.19995),(57 263.26147),(58 261.91254),(59 259.90356),(60 261.40912),(61 259.60333),(62 266.0611),(63 257.37686),(64 262.27988),(65 261.80176),(66 259.9176),(67 255.53539),(68 259.86584),(69 264.11575),(70 263.82175),(71 265.38657),(72 266.40277),(73 272.09094),(74 270.8238),(75 269.5951),(76 268.4097),(77 269.8127),(78 269.515),(79 268.25436),
(1 247.90298),(2 263.5449),(3 263.59906),(4 261.08978),(5 265.75385),(6 267.5912),(7 266.53833),(8 261.91653),(9 258.6334),(10 257.50162),(11 263.45352),(12 264.73392),(13 263.9763),(14 261.3118),(15 262.47757),(16 263.74185),(17 261.2557),(18 267.13834),(19 263.5143),(20 267.08282),(21 263.24518),(22 265.29117),(23 259.30408),(24 263.38916),(25 267.93445),(26 265.89847),(27 267.09106),(28 261.83868),(29 261.3973),(30 264.68326),(31 266.73157),(32 264.76654),(33 265.68222),(34 270.3323),(35 264.4427),(36 262.10342),(37 265.12595),(38 269.90466),(39 264.6618),(40 265.99698),(41 263.6032),(42 263.60544),(43 262.5537),(44 268.3056),(45 267.02695),(46 271.0839),(47 266.555),(48 268.71487),(49 274.15683),(50 270.84946),(51 262.15738),(52 266.96698),(53 269.3466),(54 265.71863),(55 268.97742),(56 267.35696),(57 267.68546),(58 264.5715),(59 264.77045),(60 268.2359),(61 267.28946),(62 268.88235),(63 264.52786),(64 262.95813),(65 264.88422),(66 263.07803),(67 261.14896),(68 261.42697),(69 263.33466),(70 266.35333),(71 271.67615),(72 268.14563),(73 276.6893),(74 272.72574),(75 269.0072),(76 262.75833),(77 270.56125),(78 268.8428),(79 270.03168),
(1 240.91943),(2 256.5001),(3 257.22476),(4 257.66556),(5 258.68793),(6 254.29924),(7 254.172),(8 258.3715),(9 259.52863),(10 257.64124),(11 265.03928),(12 258.41513),(13 255.12772),(14 258.13022),(15 254.80971),(16 256.06775),(17 257.76657),(18 259.8755),(19 257.7192),(20 258.814),(21 254.24731),(22 259.92493),(23 254.24594),(24 257.40817),(25 262.74567),(26 260.80975),(27 254.39223),(28 253.61829),(29 252.28346),(30 253.9736),(31 258.68515),(32 258.124),(33 256.86826),(34 263.0051),(35 261.38098),(36 258.30072),(37 257.72794),(38 260.49493),(39 259.6236),(40 262.99094),(41 259.01285),(42 262.37433),(43 255.88597),(44 253.40607),(45 261.24493),(46 264.55475),(47 257.5774),(48 259.9051),(49 262.0679),(50 262.47385),(51 259.22357),(52 255.8149),(53 260.3105),(54 255.53114),(55 256.39328),(56 263.77676),(57 261.43787),(58 262.31924),(59 261.50525),(60 262.0097),(61 261.11176),(62 261.49762),(63 262.68286),(64 260.75122),(65 261.0546),(66 256.82037),(67 255.65846),(68 254.70786),(69 260.36505),(70 261.12527),(71 264.63174),(72 262.2728),(73 264.6531),(74 265.64032),(75 263.3221),(76 259.36322),(77 262.5717),(78 260.9128),(79 258.05655),
