1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 54910.77),(2 199668.94),(3 438124.16),(4 764332.5),(5 1143596.4),(6 1601880.4),(7 2101951.8),(8 2658822),(9 3231284),(10 3820325),(11 4397629.5),(12 5007813),(13 5634677.5),(14 6237806.5),(15 6862676),(16 7507356.5),(17 8187842.5),(18 8910620),(19 9614986),(20 10362171),(21 11121227),(22 11859673),(23 12695293),(24 13382300),(25 14075119),(26 14777795),(27 15472561),(28 16165321),(29 16788862),(30 17454102),(31 18146918),(32 18914810),(33 19721438),(34 20625320),(35 21617458),(36 22667338),(37 23798402),(38 25109768),(39 26450864),(40 27890454),(41 29433866),(42 31153646),(43 33012912),(44 34913308),(45 36977436),(46 39083844),(47 41437692),(48 44048336),(49 46756860),(50 49621390),(51 52666400),(52 55698828),(53 59267504),(54 62591980),(55 65957652),(56 69315540),(57 72771864),(58 76304904),(59 79766360),(60 83103816),(61 86842280),(62 90593240),(63 94301864),(64 98064504),(65 101833280),(66 105659880),(67 109666216),(68 113863420),(69 117762850),(70 121714470),(71 125774840),(72 129820280),(73 133383910),(74 136595570),(75 140059900),(76 143449470),(77 146835460),(78 150226740),(79 153819120),
(1 64.99935),(2 73.919174),(3 80.66336),(4 82.96993),(5 86.09672),(6 87.40423),(7 90.77098),(8 92.63193),(9 93.469795),(10 94.516785),(11 95.54315),(12 96.60584),(13 96.53845),(14 96.27338),(15 97.44094),(16 97.123184),(17 97.30944),(18 97.07239),(19 96.88067),(20 97.487114),(21 97.212906),(22 97.42587),(23 99.08687),(24 99.19821),(25 99.53796),(26 99.31813),(27 99.4484),(28 100.545906),(29 101.10081),(30 101.66048),(31 102.12614),(32 100.866165),(33 100.77815),(34 100.96794),(35 102.30568),(36 102.97012),(37 103.89829),(38 105.03572),(39 106.757286),(40 108.45525),(41 109.69038),(42 110.98281),(43 111.907906),(44 112.47872),(45 112.91857),(46 113.95697),(47 115.52043),(48 116.50375),(49 117.48051),(50 117.03188),(51 118.662704),(52 120.78484),(53 122.78437),(54 122.567604),(55 122.900665),(56 124.21487),(57 125.04191),(58 125.58629),(59 126.518524),(60 124.620674),(61 126.47261),(62 124.74254),(63 124.01625),(64 122.84011),(65 121.4608),(66 120.56912),(67 120.31483),(68 120.82147),(69 120.4475),(70 119.11564),(71 117.725685),(72 117.273544),(73 117.129425),(74 115.394295),(75 115.185684),(76 114.10545),(77 113.69479),(78 112.26504),(79 111.985985),
(1 63.684006),(2 73.7553),(3 79.8842),(4 82.92538),(5 85.44242),(6 87.247185),(7 88.94548),(8 91.76519),(9 91.50066),(10 92.978004),(11 94.905075),(12 96.16906),(13 96.31833),(14 96.11144),(15 95.49122),(16 96.28648),(17 95.56151),(18 96.8877),(19 97.30381),(20 97.016426),(21 96.61043),(22 96.36273),(23 98.08946),(24 97.82454),(25 97.3236),(26 98.51427),(27 99.750534),(28 98.66232),(29 98.84837),(30 100.825005),(31 102.11383),(32 101.45046),(33 102.860115),(34 103.84173),(35 104.70198),(36 105.641396),(37 106.70059),(38 107.284195),(39 108.19463),(40 108.81352),(41 109.63776),(42 111.28394),(43 111.83497),(44 113.08893),(45 113.57032),(46 114.774994),(47 114.96421),(48 115.818756),(49 116.96656),(50 117.7777),(51 118.34659),(52 118.640594),(53 120.302444),(54 120.81109),(55 121.10636),(56 121.62105),(57 122.49696),(58 122.793686),(59 122.29511),(60 122.669395),(61 122.37671),(62 121.081345),(63 121.04286),(64 120.54008),(65 120.62451),(66 120.4085),(67 120.07306),(68 120.34256),(69 120.10129),(70 118.98724),(71 117.6719),(72 117.06329),(73 115.72137),(74 115.86474),(75 115.18892),(76 114.00407),(77 114.30858),(78 112.02514),(79 112.07728),
(1 64.08803),(2 74.09267),(3 79.77269),(4 83.65532),(5 85.09538),(6 87.731735),(7 89.64252),(8 91.24012),(9 92.3512),(10 92.84524),(11 94.82704),(12 95.9682),(13 95.745674),(14 96.621155),(15 95.826866),(16 95.436165),(17 96.06414),(18 97.43775),(19 97.586655),(20 98.52374),(21 98.88968),(22 98.95661),(23 99.883736),(24 99.49211),(25 99.63628),(26 98.9531),(27 100.379524),(28 99.918434),(29 99.81336),(30 100.82977),(31 100.64712),(32 100.390236),(33 102.0515),(34 102.78988),(35 103.05864),(36 104.116714),(37 104.08262),(38 105.54585),(39 107.08287),(40 106.83697),(41 107.73566),(42 109.3604),(43 109.53287),(44 111.02428),(45 112.23127),(46 112.85322),(47 114.191154),(48 113.98196),(49 114.958565),(50 116.29704),(51 118.41799),(52 119.52678),(53 122.273766),(54 122.5842),(55 123.171234),(56 123.34175),(57 124.352005),(58 123.68451),(59 124.507416),(60 125.16459),(61 124.391014),(62 125.35048),(63 125.80003),(64 124.6755),(65 123.57604),(66 123.31699),(67 123.54115),(68 123.78335),(69 122.72512),(70 122.16611),(71 120.92064),(72 120.22427),(73 118.81364),(74 117.88339),(75 116.37302),(76 114.29679),(77 112.45296),(78 112.16219),(79 111.37604),
(1 64.71684),(2 75.02515),(3 81.890854),(4 84.37318),(5 86.417625),(6 89.47588),(7 90.684204),(8 92.7746),(9 94.57658),(10 95.40609),(11 96.019325),(12 95.69083),(13 96.12273),(14 96.51846),(15 96.97272),(16 95.91291),(17 96.9361),(18 97.82789),(19 96.77758),(20 97.395424),(21 98.07759),(22 97.919),(23 97.63174),(24 97.496506),(25 98.27504),(26 97.94054),(27 100.189224),(28 100.67618),(29 101.560135),(30 101.98366),(31 104.06519),(32 105.54043),(33 106.44594),(34 106.41809),(35 106.320526),(36 107.24919),(37 108.583984),(38 109.73467),(39 111.47101),(40 112.132484),(41 113.27597),(42 114.35355),(43 113.975105),(44 115.019066),(45 115.38182),(46 115.776924),(47 117.613716),(48 118.45256),(49 119.71604),(50 120.994606),(51 122.52999),(52 122.53323),(53 125.915924),(54 125.843155),(55 126.38358),(56 127.09051),(57 128.40968),(58 128.25233),(59 128.77382),(60 128.74406),(61 128.12688),(62 126.936676),(63 127.74073),(64 127.07672),(65 126.011955),(66 127.00503),(67 126.655365),(68 127.42115),(69 126.51082),(70 125.3436),(71 123.86096),(72 123.30542),(73 121.093285),(74 119.9709),(75 119.18458),(76 118.45529),(77 117.01597),(78 115.92094),(79 114.824394),
(1 63.959057),(2 74.42477),(3 80.49213),(4 83.69305),(5 85.66571),(6 87.560036),(7 90.50598),(8 92.50389),(9 93.9177),(10 95.86934),(11 95.16727),(12 96.042534),(13 95.8979),(14 96.156),(15 96.37022),(16 95.670586),(17 96.561676),(18 97.510056),(19 96.2523),(20 97.63166),(21 98.01626),(22 97.99817),(23 99.1168),(24 99.03809),(25 100.77583),(26 100.675446),(27 101.73045),(28 102.06849),(29 103.58692),(30 103.6739),(31 103.93375),(32 104.46125),(33 104.30259),(34 105.240715),(35 104.65728),(36 105.41222),(37 107.74675),(38 109.29197),(39 110.62571),(40 111.38605),(41 111.6952),(42 112.59891),(43 112.54888),(44 113.50511),(45 113.616905),(46 114.7248),(47 115.93366),(48 116.91537),(49 118.35874),(50 118.53824),(51 118.95939),(52 119.447136),(53 121.99381),(54 123.35365),(55 124.25428),(56 124.954155),(57 126.13802),(58 126.72011),(59 124.879364),(60 124.66251),(61 124.250336),(62 123.44184),(63 126.573654),(64 125.65317),(65 123.98992),(66 123.89946),(67 123.31969),(68 121.59011),(69 121.56549),(70 119.92514),(71 118.348885),(72 117.93894),(73 116.97974),(74 116.059),(75 115.03934),(76 113.776886),(77 113.546646),(78 110.885315),(79 111.343895),
(1 62.685116),(2 72.89527),(3 78.84973),(4 81.484505),(5 83.40706),(6 85.54397),(7 87.66111),(8 89.8204),(9 90.98914),(10 92.49011),(11 93.35219),(12 94.2848),(13 95.35648),(14 95.6297),(15 96.18856),(16 95.70331),(17 95.50067),(18 95.31412),(19 95.00686),(20 96.58475),(21 95.787796),(22 95.49038),(23 96.37131),(24 96.15478),(25 96.755455),(26 97.80196),(27 98.98087),(28 98.123886),(29 98.370285),(30 97.83614),(31 98.57213),(32 99.66202),(33 100.10849),(34 100.042465),(35 101.332924),(36 103.10526),(37 103.72144),(38 106.42803),(39 107.73686),(40 108.11793),(41 107.73906),(42 108.8565),(43 109.12604),(44 110.42783),(45 110.697586),(46 111.443565),(47 112.06226),(48 113.63962),(49 114.09889),(50 113.91811),(51 117.166405),(52 117.858894),(53 119.24476),(54 120.46034),(55 120.02755),(56 121.52699),(57 122.6636),(58 122.08984),(59 121.06854),(60 121.87325),(61 121.12868),(62 119.740906),(63 122.2215),(64 121.63421),(65 120.59561),(66 119.73262),(67 119.73067),(68 119.78836),(69 119.69315),(70 119.10028),(71 118.41689),(72 116.72228),(73 115.90002),(74 115.41697),(75 114.76584),(76 112.49858),(77 112.165184),(78 109.9828),(79 109.635574),
(1 62.821686),(2 72.86477),(3 78.829994),(4 82.80922),(5 83.46352),(6 85.84033),(7 87.069435),(8 90.07241),(9 91.27837),(10 91.54428),(11 91.627106),(12 92.611824),(13 93.88129),(14 93.73364),(15 94.54954),(16 94.75942),(17 95.69704),(18 96.17684),(19 95.47662),(20 95.90559),(21 96.23499),(22 96.797165),(23 96.78646),(24 96.905235),(25 97.6531),(26 96.54053),(27 96.41404),(28 96.916435),(29 98.55957),(30 99.33137),(31 100.40076),(32 101.03292),(33 101.78123),(34 103.50512),(35 104.89081),(36 106.619415),(37 107.65627),(38 108.228516),(39 109.76538),(40 109.74392),(41 110.17978),(42 112.12019),(43 113.35344),(44 115.12032),(45 116.214485),(46 118.38518),(47 118.49394),(48 120.750885),(49 122.93575),(50 123.818756),(51 125.30213),(52 128.31316),(53 129.52792),(54 131.112),(55 132.35492),(56 131.59145),(57 132.6708),(58 133.0834),(59 133.39139),(60 132.60042),(61 131.56151),(62 131.78255),(63 131.87952),(64 131.14499),(65 130.20761),(66 128.90807),(67 128.69125),(68 128.18771),(69 127.974396),(70 126.68045),(71 126.0137),(72 123.60536),(73 122.7357),(74 119.65321),(75 117.29754),(76 115.99561),(77 116.06764),(78 114.65973),(79 112.91337),
(1 62.83913),(2 72.218025),(3 79.04509),(4 82.51082),(5 83.86648),(6 85.79002),(7 87.90382),(8 90.32492),(9 91.88541),(10 92.314156),(11 92.81537),(12 92.2865),(13 93.65583),(14 93.236145),(15 94.27619),(16 94.73005),(17 94.31111),(18 94.843285),(19 94.25456),(20 94.428345),(21 96.2082),(22 96.98584),(23 98.56498),(24 98.39407),(25 99.64107),(26 99.462265),(27 99.667564),(28 99.95056),(29 100.50118),(30 101.39659),(31 102.86428),(32 103.45522),(33 105.22896),(34 104.46009),(35 106.487434),(36 108.10465),(37 108.70197),(38 109.33917),(39 111.97494),(40 112.6391),(41 113.691444),(42 113.806076),(43 115.258095),(44 116.150345),(45 116.66776),(46 117.61641),(47 119.21894),(48 119.75253),(49 121.57),(50 123.46908),(51 124.22468),(52 125.658325),(53 127.22474),(54 129.04402),(55 131.51889),(56 131.07883),(57 131.29518),(58 133.17021),(59 132.94666),(60 133.74728),(61 133.23587),(62 133.44873),(63 133.91632),(64 131.93187),(65 131.46004),(66 132.75438),(67 131.36829),(68 132.64975),(69 132.57123),(70 131.50146),(71 130.649),(72 129.54478),(73 128.18114),(74 125.46079),(75 124.48551),(76 122.4039),(77 121.71121),(78 120.78238),(79 119.94009),
(1 63.126953),(2 72.85947),(3 78.70495),(4 82.87002),(5 84.17479),(6 86.125275),(7 87.2302),(8 90.43933),(9 90.40215),(10 91.18957),(11 93.29874),(12 94.2444),(13 94.38929),(14 94.32381),(15 96.10945),(16 96.788956),(17 95.643524),(18 95.9345),(19 95.69028),(20 96.364914),(21 96.63789),(22 95.48502),(23 96.83605),(24 97.58709),(25 98.653336),(26 99.56409),(27 99.59011),(28 100.117096),(29 100.46243),(30 101.997185),(31 102.859726),(32 101.50824),(33 102.64142),(34 102.452515),(35 102.9785),(36 104.72397),(37 105.28321),(38 106.10279),(39 107.56622),(40 108.325386),(41 109.46583),(42 110.29739),(43 110.93881),(44 110.807915),(45 112.753624),(46 112.1141),(47 112.85269),(48 113.16548),(49 114.27027),(50 113.84654),(51 115.159256),(52 117.251274),(53 117.17171),(54 118.52134),(55 118.97093),(56 118.31583),(57 119.069824),(58 120.11014),(59 119.082054),(60 119.0521),(61 118.8443),(62 117.902664),(63 119.96886),(64 118.85615),(65 119.28072),(66 118.26423),(67 118.328186),(68 119.1402),(69 118.49458),(70 117.476295),(71 117.17054),(72 115.64462),(73 114.46192),(74 113.52975),(75 111.7521),(76 111.0522),(77 110.50538),(78 111.10627),(79 110.92125),
(1 60.671375),(2 71.31216),(3 75.837296),(4 79.20714),(5 81.12173),(6 83.548645),(7 85.82853),(8 87.76635),(9 88.739975),(10 90.04752),(11 91.83499),(12 92.32028),(13 93.84987),(14 94.45611),(15 94.540375),(16 94.69653),(17 95.088196),(18 94.1761),(19 94.33421),(20 94.80478),(21 93.94126),(22 93.325294),(23 94.53058),(24 95.578865),(25 96.58288),(26 97.34195),(27 97.21053),(28 98.87583),(29 99.104515),(30 99.860794),(31 100.109344),(32 100.06628),(33 100.983376),(34 101.0918),(35 101.64272),(36 103.40975),(37 105.27674),(38 106.05906),(39 107.74489),(40 108.40181),(41 109.517426),(42 109.69894),(43 110.19219),(44 110.610374),(45 112.16369),(46 113.57688),(47 113.33967),(48 116.1016),(49 115.67603),(50 115.28654),(51 117.14418),(52 117.65708),(53 119.795),(54 121.88154),(55 121.89965),(56 122.64872),(57 122.295685),(58 123.48283),(59 121.297485),(60 121.898186),(61 121.08642),(62 121.917),(63 122.298355),(64 122.01617),(65 121.83393),(66 120.848946),(67 120.02624),(68 119.930336),(69 119.40945),(70 119.08383),(71 119.29725),(72 118.119736),(73 116.38323),(74 115.37759),(75 114.56593),(76 114.0348),(77 112.75234),(78 112.54662),(79 111.729034),
(1 61.35226),(2 70.58572),(3 76.672195),(4 80.20565),(5 82.268906),(6 84.80578),(7 86.48916),(8 87.90874),(9 89.43171),(10 90.5816),(11 91.29029),(12 93.71712),(13 93.621376),(14 95.25069),(15 93.981094),(16 95.01985),(17 94.97515),(18 94.683426),(19 93.54919),(20 94.48563),(21 95.40732),(22 94.85156),(23 96.10242),(24 97.881096),(25 98.02449),(26 98.561874),(27 98.92711),(28 99.10571),(29 98.7271),(30 100.221756),(31 101.70737),(32 102.571495),(33 103.28369),(34 102.82596),(35 104.25784),(36 103.98321),(37 104.91085),(38 105.72968),(39 106.98523),(40 107.042175),(41 107.64385),(42 109.64013),(43 110.75798),(44 111.570175),(45 112.92728),(46 113.039314),(47 113.97544),(48 113.96249),(49 116.11401),(50 117.847404),(51 118.815926),(52 118.14366),(53 120.87854),(54 121.13982),(55 120.99337),(56 121.149925),(57 120.383575),(58 121.44699),(59 120.2715),(60 120.46071),(61 119.769424),(62 119.92531),(63 119.52652),(64 118.91321),(65 118.358795),(66 118.55395),(67 117.8653),(68 117.82786),(69 118.061844),(70 116.62105),(71 116.04272),(72 115.87064),(73 114.627914),(74 113.40152),(75 113.05915),(76 111.73023),(77 111.52753),(78 110.8355),(79 110.14248),
(1 60.49833),(2 69.18245),(3 75.77501),(4 79.58028),(5 81.20226),(6 83.017845),(7 84.04425),(8 85.21177),(9 87.84186),(10 87.99807),(11 88.443665),(12 90.291145),(13 91.08979),(14 93.03551),(15 93.53695),(16 93.35505),(17 92.97338),(18 93.21575),(19 92.83269),(20 93.53545),(21 92.61817),(22 92.63451),(23 94.02772),(24 93.61303),(25 93.463776),(26 94.88714),(27 94.87246),(28 95.35802),(29 95.6651),(30 96.79296),(31 98.53339),(32 99.49316),(33 100.35711),(34 100.74096),(35 101.75054),(36 101.550674),(37 102.532455),(38 105.68693),(39 106.219055),(40 107.933235),(41 107.04685),(42 109.024994),(43 109.22399),(44 110.5272),(45 112.477104),(46 112.88361),(47 112.44324),(48 114.906975),(49 115.93017),(50 117.44195),(51 119.74669),(52 119.96269),(53 120.81606),(54 121.94599),(55 121.858986),(56 123.25591),(57 122.80933),(58 121.97237),(59 122.648),(60 122.573),(61 122.44394),(62 120.99379),(63 121.99858),(64 121.02301),(65 120.693405),(66 120.12542),(67 119.35327),(68 118.80383),(69 118.257385),(70 117.307434),(71 116.924805),(72 116.275185),(73 115.39534),(74 114.86498),(75 114.00168),(76 112.7633),(77 111.59451),(78 111.18708),(79 111.04337),
(1 60.3141),(2 69.59742),(3 76.22347),(4 79.11203),(5 80.978035),(6 81.81848),(7 84.17016),(8 85.789116),(9 86.6054),(10 88.30387),(11 88.19335),(12 88.65741),(13 90.135895),(14 91.86234),(15 92.2639),(16 92.6864),(17 92.34832),(18 92.196014),(19 91.33963),(20 92.49755),(21 92.35066),(22 91.95013),(23 92.56889),(24 92.9394),(25 94.30795),(26 94.88674),(27 96.44998),(28 96.44937),(29 96.19653),(30 97.44587),(31 97.82163),(32 99.147354),(33 99.82926),(34 101.20831),(35 102.53002),(36 103.161575),(37 104.57038),(38 105.68984),(39 106.64129),(40 106.88129),(41 108.27042),(42 110.49594),(43 111.56165),(44 111.3915),(45 111.29763),(46 111.29463),(47 112.27865),(48 113.56279),(49 114.95548),(50 116.62216),(51 117.594475),(52 119.27081),(53 122.02927),(54 122.678055),(55 122.2376),(56 122.87833),(57 122.60953),(58 122.53044),(59 122.24663),(60 122.20944),(61 123.31914),(62 122.45796),(63 122.62094),(64 121.501076),(65 120.58052),(66 120.7619),(67 120.13087),(68 120.68099),(69 119.6057),(70 118.954605),(71 117.913795),(72 116.95558),(73 115.07213),(74 113.50903),(75 112.1793),(76 110.77658),(77 109.63747),(78 109.05993),(79 108.49399),
(1 59.595005),(2 69.49538),(3 76.31742),(4 78.82271),(5 80.98857),(6 81.586945),(7 84.2428),(8 86.04917),(9 86.872246),(10 88.27309),(11 89.7191),(12 89.91081),(13 90.895065),(14 91.729195),(15 92.101105),(16 92.714066),(17 91.80484),(18 92.57604),(19 92.41614),(20 92.776085),(21 92.783035),(22 92.16207),(23 93.676704),(24 94.417046),(25 94.947685),(26 95.36656),(27 96.715225),(28 96.17065),(29 97.53492),(30 98.08663),(31 99.689),(32 100.15511),(33 100.9111),(34 101.82975),(35 102.874016),(36 104.10573),(37 105.215775),(38 106.06444),(39 106.562),(40 108.02176),(41 109.36418),(42 109.6234),(43 112.33679),(44 111.98365),(45 113.49837),(46 114.4004),(47 115.437744),(48 116.35033),(49 118.50339),(50 118.658356),(51 118.6951),(52 121.024124),(53 123.261375),(54 125.24051),(55 125.190796),(56 125.59152),(57 125.28276),(58 126.14663),(59 125.24636),(60 125.777504),(61 126.29219),(62 125.00916),(63 126.08315),(64 125.68794),(65 124.912),(66 124.512856),(67 123.84442),(68 123.31458),(69 123.081436),(70 121.406494),(71 120.092705),(72 120.0142),(73 118.97292),(74 117.92797),(75 115.479225),(76 114.953186),(77 114.52236),(78 112.79311),(79 111.45793),
(1 59.492268),(2 68.868515),(3 74.255516),(4 78.09871),(5 80.56049),(6 82.94056),(7 84.817406),(8 86.475266),(9 87.30985),(10 87.15873),(11 88.893906),(12 89.90326),(13 90.068596),(14 90.37949),(15 90.92456),(16 90.73375),(17 91.029655),(18 90.97114),(19 91.32643),(20 91.28844),(21 92.19921),(22 92.46138),(23 93.357956),(24 93.23235),(25 93.7671),(26 94.136406),(27 94.645065),(28 95.27636),(29 95.29859),(30 96.13743),(31 97.90567),(32 98.62305),(33 99.05997),(34 99.13369),(35 100.15891),(36 102.13806),(37 102.300606),(38 102.5324),(39 104.127495),(40 105.897385),(41 108.196106),(42 107.29902),(43 108.64569),(44 109.973656),(45 111.1547),(46 111.54546),(47 112.187614),(48 113.30891),(49 114.5507),(50 115.7333),(51 116.54185),(52 116.39131),(53 118.86016),(54 121.15145),(55 120.87279),(56 121.92954),(57 121.92045),(58 121.86015),(59 121.15175),(60 121.36542),(61 121.916176),(62 121.5051),(63 122.38686),(64 121.7918),(65 120.74566),(66 121.2499),(67 120.381905),(68 119.63781),(69 119.488754),(70 117.61178),(71 116.4908),(72 115.459694),(73 112.91494),(74 111.37745),(75 109.21497),(76 108.81697),(77 108.56162),(78 107.49439),(79 106.563866),
(1 60.55574),(2 70.23834),(3 75.12112),(4 78.77404),(5 80.93451),(6 82.71524),(7 84.2054),(8 85.505135),(9 86.16083),(10 87.31038),(11 87.884575),(12 88.850136),(13 90.05164),(14 90.88793),(15 91.26135),(16 90.75027),(17 91.68535),(18 91.73567),(19 91.62814),(20 92.18373),(21 92.233826),(22 92.33586),(23 93.48098),(24 92.77114),(25 94.32492),(26 94.60251),(27 95.294785),(28 94.31745),(29 95.834076),(30 96.55978),(31 97.226906),(32 98.934845),(33 99.13536),(34 99.74936),(35 102.69936),(36 102.81855),(37 104.12534),(38 104.29351),(39 107.267006),(40 106.55773),(41 107.564835),(42 109.08062),(43 109.74978),(44 110.585464),(45 111.5281),(46 111.60883),(47 114.34256),(48 113.47725),(49 114.28487),(50 115.993225),(51 117.149605),(52 116.78571),(53 117.397484),(54 118.84062),(55 119.25886),(56 119.88765),(57 119.758514),(58 120.15249),(59 120.369385),(60 118.71288),(61 119.6055),(62 119.638336),(63 119.46843),(64 119.906105),(65 118.68143),(66 118.30247),(67 117.63599),(68 117.67718),(69 117.15048),(70 115.72534),(71 115.03079),(72 114.071785),(73 113.778076),(74 113.017975),(75 111.843285),(76 109.42778),(77 108.86802),(78 107.652374),(79 106.939964),
(1 59.40768),(2 68.67182),(3 74.001915),(4 78.12675),(5 80.15353),(6 82.58153),(7 83.3558),(8 84.96917),(9 84.8382),(10 86.64266),(11 87.460175),(12 88.54227),(13 89.0203),(14 89.529755),(15 89.894646),(16 89.13326),(17 89.51684),(18 89.727806),(19 89.47446),(20 90.629524),(21 90.59962),(22 90.95821),(23 91.46001),(24 92.154655),(25 92.25659),(26 92.706924),(27 95.695564),(28 95.17704),(29 95.687256),(30 97.34743),(31 98.06234),(32 98.790596),(33 100.94117),(34 100.68095),(35 101.23278),(36 102.75752),(37 105.49134),(38 106.062416),(39 106.24718),(40 106.967125),(41 107.70112),(42 110.02316),(43 111.07984),(44 110.99329),(45 111.985466),(46 113.38908),(47 113.257805),(48 114.190834),(49 116.68367),(50 116.60147),(51 117.86882),(52 119.10637),(53 120.64118),(54 121.92734),(55 121.468994),(56 122.45158),(57 123.016304),(58 122.35734),(59 121.56298),(60 122.26992),(61 122.536514),(62 122.01645),(63 122.86082),(64 121.89533),(65 122.33638),(66 122.683044),(67 122.16419),(68 121.6137),(69 121.88089),(70 120.835724),(71 120.50479),(72 121.25097),(73 120.068),(74 118.9681),(75 117.63152),(76 115.989105),(77 115.66607),(78 113.62786),(79 113.175514),
(1 58.989563),(2 68.33617),(3 74.333115),(4 77.93546),(5 80.433586),(6 82.61986),(7 84.09617),(8 85.75647),(9 85.86299),(10 85.82283),(11 88.0438),(12 89.11248),(13 89.454),(14 89.809845),(15 90.78619),(16 90.17862),(17 90.160446),(18 91.00274),(19 90.11609),(20 91.25085),(21 92.13079),(22 91.52459),(23 93.13523),(24 93.99242),(25 94.13912),(26 93.991905),(27 95.11316),(28 95.799805),(29 97.125626),(30 97.909035),(31 99.03967),(32 101.50245),(33 102.87308),(34 103.92115),(35 105.36209),(36 106.675964),(37 107.1024),(38 108.735954),(39 109.77635),(40 111.01611),(41 111.132164),(42 112.51048),(43 112.99888),(44 114.5591),(45 115.882835),(46 116.17517),(47 116.79205),(48 116.936874),(49 119.099815),(50 119.20632),(51 122.42114),(52 122.78498),(53 124.98081),(54 125.28807),(55 125.731804),(56 126.695786),(57 127.88525),(58 128.3124),(59 126.90029),(60 127.0216),(61 125.42622),(62 125.060555),(63 125.8569),(64 125.264755),(65 125.361404),(66 125.16751),(67 124.05182),(68 123.93815),(69 124.584816),(70 123.64709),(71 122.79736),(72 122.022736),(73 120.113754),(74 119.74199),(75 117.9067),(76 116.52781),(77 115.47015),(78 114.42788),(79 113.36796),
