1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 934331),(2 3399325.8),(3 6779381.5),(4 10915295),(5 14980859),(6 19390922),(7 24626480),(8 30959010),(9 36624588),(10 42914996),(11 50214836),(12 57695820),(13 66651216),(14 77024540),(15 88849350),(16 101740570),(17 116321820),(18 132424650),(19 150271220),(20 171421860),(21 192618580),(22 215808780),(23 240600560),(24 268444930),(25 296219800),(26 327058660),(27 361136400),(28 396444000),(29 436098800),(30 477660830),(31 526369020),(32 575657300),(33 622363800),(34 669862850),(35 723319900),(36 780985340),(37 843523650),(38 923744000),(39 991995100),(40 1065444540),(41 1137119100),(42 1195614500),(43 1252114800),(44 1306491300),(45 1358361100),(46 1401851100),(47 1439444000),(48 1472427000),(49 1502527500),(50 1522940400),(51 1534792800),(52 1538640400),(53 1529918600),(54 1520148500),(55 1501846900),(56 1472495500),(57 1432908200),(58 1380343400),(59 1317054800),(60 1246063500),(61 1172811400),(62 1095611100),(63 1023531200),(64 952371460),(65 882137400),(66 812536100),(67 745055400),(68 679530600),(69 617849400),(70 557922750),(71 501143970),(72 447156600),(73 396457820),(74 350761470),(75 307576930),(76 268676830),(77 235143440),(78 207132860),(79 185836030),
(1 467.61807),(2 547.64386),(3 555.40656),(4 608.94617),(5 644.93695),(6 596.9017),(7 639.40326),(8 671.5484),(9 642.2319),(10 689.2453),(11 697.77563),(12 671.92975),(13 703.7666),(14 705.415),(15 688.25995),(16 683.69116),(17 700.3325),(18 709.226),(19 723.0762),(20 710.22723),(21 737.4241),(22 718.146),(23 727.87915),(24 728.37616),(25 710.84686),(26 717.25726),(27 720.1856),(28 728.7746),(29 725.788),(30 728.26807),(31 725.7678),(32 719.7922),(33 706.9149),(34 711.48926),(35 707.1314),(36 711.6807),(37 713.1563),(38 708.0857),(39 711.77405),(40 695.51514),(41 695.90656),(42 692.13916),(43 692.41724),(44 693.93726),(45 704.52466),(46 699.2117),(47 712.61316),(48 712.7347),(49 716.9353),(50 705.6432),(51 710.7287),(52 711.1586),(53 715.7893),(54 707.62787),(55 709.0386),(56 722.773),(57 732.21735),(58 728.5764),(59 732.3178),(60 729.4583),(61 741.19006),(62 738.6015),(63 730.4252),(64 738.658),(65 735.8606),(66 738.2762),(67 718.829),(68 725.2044),(69 733.9922),(70 734.0149),(71 730.85925),(72 728.41284),(73 732.1651),(74 738.39716),(75 734.96783),(76 743.64606),(77 727.0903),(78 712.80396),(79 739.08417),
(1 467.63055),(2 544.07916),(3 554.43475),(4 593.48065),(5 644.51355),(6 604.7172),(7 638.01184),(8 672.9116),(9 642.53766),(10 672.3249),(11 691.6187),(12 669.0209),(13 697.7395),(14 716.21924),(15 690.1128),(16 685.2173),(17 711.32263),(18 693.80084),(19 716.2053),(20 713.2583),(21 716.3115),(22 703.58405),(23 725.1158),(24 723.17126),(25 714.3129),(26 710.9945),(27 718.0384),(28 711.6495),(29 716.82855),(30 711.81165),(31 707.4566),(32 686.2878),(33 697.84045),(34 692.5331),(35 690.4006),(36 690.67206),(37 697.7291),(38 680.9677),(39 681.95764),(40 680.42346),(41 667.3608),(42 674.6072),(43 669.74426),(44 666.0452),(45 673.6694),(46 674.0205),(47 682.1397),(48 682.7786),(49 688.2819),(50 682.6583),(51 686.59174),(52 684.2042),(53 680.4026),(54 677.4628),(55 686.84796),(56 693.84216),(57 700.6025),(58 702.54987),(59 700.4729),(60 695.91504),(61 709.4011),(62 710.549),(63 707.9173),(64 718.4257),(65 711.1358),(66 716.06244),(67 712.16187),(68 716.69196),(69 723.6662),(70 723.273),(71 716.0574),(72 722.5119),(73 719.0577),(74 719.0259),(75 723.50635),(76 737.124),(77 710.8823),(78 700.77637),(79 726.4347),
(1 469.33768),(2 542.9743),(3 565.1036),(4 600.7255),(5 656.7566),(6 614.14636),(7 635.04785),(8 668.84155),(9 650.8747),(10 676.1256),(11 688.87354),(12 680.09515),(13 700.07544),(14 713.728),(15 681.39185),(16 695.6058),(17 732.26306),(18 691.74567),(19 721.6439),(20 743.3031),(21 726.25916),(22 710.30927),(23 740.84106),(24 734.8401),(25 729.9888),(26 725.01245),(27 739.59436),(28 735.9594),(29 738.5896),(30 735.32776),(31 727.7465),(32 718.8423),(33 732.8326),(34 730.0459),(35 721.3438),(36 724.3565),(37 716.74176),(38 710.1979),(39 716.58185),(40 713.6542),(41 710.0654),(42 706.68115),(43 705.5005),(44 704.8367),(45 712.26166),(46 710.00336),(47 713.4631),(48 725.80005),(49 718.6473),(50 715.3056),(51 718.46313),(52 717.04785),(53 708.1884),(54 704.0983),(55 708.7563),(56 714.787),(57 710.3854),(58 711.8052),(59 709.45026),(60 704.48004),(61 713.59235),(62 711.5647),(63 715.8653),(64 717.2263),(65 715.7812),(66 713.0191),(67 717.7383),(68 718.3039),(69 713.0335),(70 707.3167),(71 714.819),(72 723.416),(73 721.00006),(74 720.0704),(75 725.00604),(76 747.5912),(77 721.50244),(78 714.4761),(79 740.0455),
(1 462.00128),(2 531.4783),(3 552.698),(4 575.3987),(5 623.74475),(6 600.7973),(7 604.3002),(8 638.13727),(9 624.4298),(10 647.6824),(11 653.2312),(12 662.6355),(13 680.7735),(14 678.897),(15 662.7014),(16 689.63696),(17 709.7422),(18 671.29407),(19 696.5527),(20 719.18713),(21 697.0446),(22 698.5592),(23 723.7007),(24 707.978),(25 694.6405),(26 699.4858),(27 715.0768),(28 714.52655),(29 713.7166),(30 715.3923),(31 703.41534),(32 699.49225),(33 704.9019),(34 702.8823),(35 699.80255),(36 681.1901),(37 675.3777),(38 666.7938),(39 674.41364),(40 669.1747),(41 685.78485),(42 674.36633),(43 675.9972),(44 672.50885),(45 674.9809),(46 676.9678),(47 680.7553),(48 685.3199),(49 686.7069),(50 688.3411),(51 690.8847),(52 688.53784),(53 687.0209),(54 688.6024),(55 690.09863),(56 697.2776),(57 696.14844),(58 698.41956),(59 700.4038),(60 691.45593),(61 703.29596),(62 701.77313),(63 701.8598),(64 707.14624),(65 708.64624),(66 700.7691),(67 694.181),(68 690.3626),(69 696.6778),(70 694.4748),(71 696.0601),(72 698.34204),(73 700.6029),(74 702.27295),(75 705.23267),(76 718.87134),(77 694.4788),(78 691.4996),(79 712.56146),
(1 470.68134),(2 535.01),(3 560.2903),(4 589.0641),(5 618.55817),(6 613.3362),(7 607.2086),(8 645.37115),(9 641.04047),(10 664.4288),(11 652.7599),(12 669.91864),(13 667.8893),(14 677.6364),(15 678.95404),(16 685.5942),(17 700.28815),(18 661.84283),(19 695.753),(20 710.48706),(21 690.9772),(22 698.7524),(23 699.6125),(24 683.2519),(25 679.79114),(26 695.5516),(27 691.51794),(28 699.9787),(29 703.1833),(30 701.7565),(31 686.5109),(32 689.4642),(33 691.74005),(34 687.5569),(35 688.6882),(36 679.5802),(37 677.345),(38 665.64514),(39 668.26056),(40 669.0632),(41 666.70496),(42 663.18677),(43 662.83826),(44 656.60516),(45 662.46674),(46 664.133),(47 659.2217),(48 658.4433),(49 660.2915),(50 668.42847),(51 669.3851),(52 667.50964),(53 669.817),(54 669.55383),(55 675.3494),(56 681.575),(57 691.6909),(58 695.2771),(59 696.48645),(60 685.61694),(61 703.1223),(62 698.42694),(63 701.8069),(64 701.66864),(65 706.5576),(66 698.12634),(67 696.9528),(68 697.2893),(69 702.6834),(70 703.53766),(71 702.1683),(72 701.5611),(73 697.32306),(74 692.96716),(75 698.3772),(76 703.70435),(77 688.0884),(78 683.77325),(79 700.651),
(1 456.721),(2 512.40967),(3 538.5133),(4 568.62744),(5 586.1375),(6 589.60223),(7 586.44916),(8 618.28754),(9 619.2885),(10 639.29504),(11 622.9218),(12 641.9965),(13 633.70966),(14 652.5332),(15 670.0374),(16 662.4598),(17 661.1152),(18 651.67993),(19 676.15717),(20 678.2888),(21 668.1942),(22 690.0911),(23 670.578),(24 680.467),(25 685.89905),(26 701.3767),(27 680.27075),(28 693.68427),(29 691.5869),(30 675.86926),(31 668.5438),(32 676.65436),(33 678.3479),(34 678.22003),(35 679.22003),(36 669.49677),(37 674.3193),(38 672.39197),(39 674.84424),(40 667.00415),(41 669.8237),(42 661.27203),(43 653.2614),(44 658.00323),(45 668.2221),(46 667.4624),(47 662.77356),(48 667.42633),(49 666.6919),(50 674.42053),(51 667.81366),(52 664.788),(53 669.22217),(54 672.52094),(55 676.11774),(56 670.1017),(57 686.9911),(58 684.1828),(59 672.07806),(60 664.1974),(61 673.4009),(62 673.3319),(63 673.6878),(64 679.6314),(65 682.54266),(66 675.42816),(67 673.74365),(68 672.4745),(69 674.4137),(70 671.6049),(71 672.4549),(72 680.1112),(73 677.8234),(74 671.1968),(75 671.7104),(76 677.3326),(77 667.1017),(78 673.64636),(79 695.2663),
(1 448.4351),(2 506.99603),(3 530.2805),(4 575.34625),(5 586.14636),(6 598.89014),(7 595.2705),(8 615.5314),(9 607.4867),(10 617.57446),(11 607.3015),(12 631.56384),(13 624.06726),(14 638.6376),(15 662.04114),(16 647.9066),(17 638.65497),(18 648.5353),(19 669.11816),(20 651.4381),(21 651.8682),(22 673.3899),(23 650.55743),(24 661.6708),(25 670.9509),(26 675.01025),(27 662.11633),(28 672.1089),(29 672.4423),(30 659.34753),(31 648.3575),(32 651.4698),(33 653.10626),(34 646.68854),(35 650.62067),(36 633.51886),(37 639.33777),(38 639.714),(39 639.72974),(40 642.0308),(41 626.97546),(42 628.91986),(43 623.038),(44 634.89966),(45 628.68756),(46 635.2159),(47 624.9753),(48 627.48773),(49 632.9622),(50 644.43756),(51 639.72504),(52 636.7803),(53 641.92615),(54 641.0774),(55 643.31805),(56 636.7239),(57 659.4617),(58 657.64294),(59 659.45154),(60 648.6084),(61 661.8583),(62 666.05426),(63 663.3108),(64 662.5927),(65 663.96826),(66 658.15796),(67 660.2587),(68 659.71716),(69 660.2773),(70 660.01294),(71 662.6749),(72 662.44446),(73 663.16315),(74 665.18134),(75 662.0758),(76 666.78314),(77 658.44037),(78 658.8056),(79 678.47577),
(1 438.80057),(2 504.30908),(3 524.5331),(4 575.1252),(5 581.9335),(6 597.4049),(7 605.58716),(8 621.84357),(9 605.5858),(10 613.95026),(11 610.3673),(12 641.9432),(13 629.94934),(14 638.1618),(15 671.1937),(16 644.07074),(17 650.8323),(18 659.7271),(19 686.6634),(20 656.674),(21 655.05396),(22 667.6294),(23 644.1726),(24 655.45215),(25 667.7149),(26 661.9547),(27 662.5022),(28 674.522),(29 664.9545),(30 651.4148),(31 645.64453),(32 662.73004),(33 651.27484),(34 647.9488),(35 651.3891),(36 637.5819),(37 632.21344),(38 635.2316),(39 636.8455),(40 635.6078),(41 630.5399),(42 634.25415),(43 631.88025),(44 632.99457),(45 625.43756),(46 630.90155),(47 631.9942),(48 638.5273),(49 644.64545),(50 645.7405),(51 647.5627),(52 641.3806),(53 639.06006),(54 647.19305),(55 648.6975),(56 645.4423),(57 657.6613),(58 656.22),(59 651.78345),(60 655.63763),(61 666.02423),(62 673.33466),(63 669.02026),(64 666.8462),(65 676.1839),(66 673.6669),(67 674.571),(68 668.8009),(69 671.1889),(70 670.4013),(71 664.5592),(72 663.0893),(73 666.0631),(74 669.65594),(75 672.6597),(76 679.9826),(77 665.19727),(78 674.5579),(79 682.7229),
(1 425.70996),(2 502.06796),(3 524.1201),(4 568.0024),(5 568.8154),(6 567.039),(7 592.28253),(8 603.5411),(9 580.3267),(10 585.7245),(11 591.53217),(12 626.0623),(13 617),(14 623.18634),(15 659.26886),(16 622.74066),(17 647.82446),(18 655.1248),(19 685.7973),(20 661.31616),(21 656.87115),(22 659.1865),(23 647.43805),(24 659.184),(25 668.80225),(26 653.59576),(27 661.3112),(28 668.07306),(29 660.08765),(30 656.939),(31 654.00006),(32 654.3318),(33 653.7742),(34 660.4374),(35 659.58563),(36 644.06445),(37 649.5175),(38 652.7545),(39 649.683),(40 647.2409),(41 639.1059),(42 637.6342),(43 635.9133),(44 645.7068),(45 643.28284),(46 649.6985),(47 658.85565),(48 658.9246),(49 651.3807),(50 656.58777),(51 660.7947),(52 658.24316),(53 661.4542),(54 669.85236),(55 665.5819),(56 659.6161),(57 661.4016),(58 662.2427),(59 663.6004),(60 667.34644),(61 671.9911),(62 684.1004),(63 673.8581),(64 672.60266),(65 676.34827),(66 673.6964),(67 678.1912),(68 668.9885),(69 670.5118),(70 680.8374),(71 679.3247),(72 678.9729),(73 671.51245),(74 674.3678),(75 678.1405),(76 679.2107),(77 667.53284),(78 673.6104),(79 674.48865),
(1 416.29465),(2 496.54495),(3 509.5419),(4 547.3876),(5 559.9166),(6 554.92145),(7 577.15045),(8 594.3804),(9 570.08844),(10 572.96704),(11 579.1147),(12 619.108),(13 626.92975),(14 630.24243),(15 649.41785),(16 604.9934),(17 633.9929),(18 634.70276),(19 636.4316),(20 636.68396),(21 640.79865),(22 632.0713),(23 635.46533),(24 640.83453),(25 652.25775),(26 625.8487),(27 640.1452),(28 649.3099),(29 628.8716),(30 629.7285),(31 633.25726),(32 645.6424),(33 644.8555),(34 645.203),(35 632.31525),(36 622.1717),(37 624.36316),(38 619.2289),(39 610.4662),(40 617.3336),(41 618.5731),(42 614.865),(43 621.98065),(44 614.46387),(45 616.60144),(46 617.0998),(47 626.0141),(48 623.96515),(49 624.08594),(50 622.87463),(51 630.4146),(52 625.5683),(53 632.52594),(54 637.8152),(55 649.52795),(56 646.963),(57 645.02203),(58 646.0979),(59 645.9741),(60 643.31177),(61 656.3619),(62 662.84625),(63 652.2125),(64 649.2776),(65 659.2151),(66 650.33026),(67 657.46967),(68 647.1268),(69 648.2228),(70 658.7278),(71 652.7278),(72 657.1186),(73 655.5557),(74 653.36816),(75 657.5987),(76 657.21985),(77 649.42004),(78 660.3157),(79 655.8939),
(1 393.9448),(2 468.47272),(3 483.99594),(4 516.79834),(5 531.0697),(6 529.3231),(7 541.06647),(8 554.11),(9 536.74457),(10 542.4136),(11 551.9575),(12 592.71967),(13 621.43445),(14 605.29407),(15 604.0213),(16 578.9022),(17 604.76666),(18 603.12366),(19 594.97205),(20 613.856),(21 630.7714),(22 610.53326),(23 630.4269),(24 615.60114),(25 628.8754),(26 605.0073),(27 613.9303),(28 620.4494),(29 604.4282),(30 603.3266),(31 606.2988),(32 615.4396),(33 603.4326),(34 608.4193),(35 587.22546),(36 583.04956),(37 584.89655),(38 582.2981),(39 579.855),(40 580.6776),(41 587.72894),(42 577.9699),(43 586.4058),(44 584.72815),(45 580.9912),(46 580.19867),(47 584.0961),(48 580.6736),(49 583.7527),(50 589.3715),(51 595.18896),(52 595.2873),(53 592.6733),(54 599.76025),(55 602.3643),(56 603.4001),(57 606.6137),(58 610.3336),(59 618.6626),(60 617.16187),(61 622.4123),(62 627.5903),(63 617.0987),(64 612.7036),(65 616.8731),(66 618.2605),(67 621.9604),(68 613.84406),(69 618.82935),(70 622.2866),(71 627.9734),(72 627.53296),(73 619.78625),(74 622.6492),(75 630.2637),(76 619.4461),(77 617.20935),(78 634.8668),(79 632.84467),
(1 396.70352),(2 471.39853),(3 482.32834),(4 505.0707),(5 525.05176),(6 537.8395),(7 542.7743),(8 547.1605),(9 546.44385),(10 551.62665),(11 557.1448),(12 596.3241),(13 628.78784),(14 599.2763),(15 601.5486),(16 598.4879),(17 623.4705),(18 609.02637),(19 603.0917),(20 623.7199),(21 628.0008),(22 614.4998),(23 637.52783),(24 621.44885),(25 626.56287),(26 610.14014),(27 618.37085),(28 621.4241),(29 622.13617),(30 611.6889),(31 624.3807),(32 623.452),(33 622.0309),(34 617.3302),(35 602.6156),(36 605.86914),(37 603.6762),(38 607.85913),(39 607.5058),(40 609.05786),(41 601.40967),(42 592.15515),(43 593.11053),(44 589.5046),(45 590.4836),(46 592.15564),(47 595.3324),(48 593.208),(49 594.0812),(50 597.065),(51 602.83936),(52 594.5774),(53 591.21216),(54 601.16113),(55 604.9675),(56 607.56006),(57 611.7919),(58 608.64215),(59 610.7769),(60 605.3975),(61 620.97217),(62 621.6673),(63 613.8941),(64 607.95905),(65 610.28827),(66 609.26276),(67 607.83234),(68 602.1559),(69 607.55505),(70 614.87366),(71 619.3538),(72 613.87305),(73 610.3527),(74 618.6464),(75 621.05743),(76 604.8022),(77 604.5103),(78 618.87225),(79 614.27783),
(1 384.56818),(2 452.1795),(3 474.12238),(4 502.42215),(5 522.5687),(6 531.6268),(7 538.2573),(8 535.11694),(9 534.1081),(10 542.7631),(11 549.94635),(12 578.31244),(13 604.75476),(14 570.4909),(15 570.02765),(16 586.40924),(17 603.2078),(18 580.7485),(19 588.95264),(20 602.87067),(21 595.9115),(22 584.7821),(23 605.7489),(24 591.0233),(25 592.66455),(26 589.5791),(27 595.2785),(28 595.9189),(29 589.42755),(30 575.1079),(31 597.4175),(32 598.56384),(33 588.8106),(34 586.17365),(35 576.05536),(36 574.8843),(37 564.52783),(38 563.4092),(39 570.2111),(40 567.3886),(41 574.23956),(42 569.6975),(43 567.90155),(44 561.30914),(45 568.6352),(46 571.9074),(47 575.0103),(48 570.7072),(49 577.61487),(50 583.0575),(51 589.59393),(52 586.0016),(53 582.0789),(54 590.6236),(55 586.2819),(56 592.9523),(57 591.9026),(58 599.66125),(59 605.60754),(60 611.7599),(61 623.5614),(62 617.5899),(63 601.26874),(64 607.44885),(65 605.5682),(66 600.8024),(67 599.50305),(68 603.15466),(69 606.369),(70 612.2695),(71 614.96014),(72 608.4417),(73 606.53955),(74 611.67194),(75 618.00146),(76 605.70044),(77 600.1578),(78 615.73285),(79 608.0481),
(1 392.6794),(2 455.49622),(3 487.19037),(4 512.94073),(5 530.18005),(6 536.56433),(7 546.11957),(8 558.62994),(9 558.2608),(10 559.13416),(11 575.99365),(12 589.775),(13 621.1891),(14 579.84375),(15 569.55536),(16 612.0079),(17 609.6703),(18 594.18335),(19 602.86676),(20 617.6272),(21 609.43945),(22 599.05884),(23 612.86115),(24 607.29504),(25 606.05194),(26 604.7489),(27 612.35913),(28 608.3581),(29 597.30444),(30 592.9289),(31 612.8036),(32 600.02997),(33 591.7302),(34 592.0748),(35 580.0453),(36 581.87335),(37 569.90875),(38 572.43945),(39 576.68195),(40 571.37866),(41 569.8454),(42 566.017),(43 560.40344),(44 558.1389),(45 566.13385),(46 570.3689),(47 572.4188),(48 568.02386),(49 576.7783),(50 569.85864),(51 571.1449),(52 567.9006),(53 569.134),(54 578.3005),(55 569.723),(56 574.19507),(57 578.842),(58 578.728),(59 580.33496),(60 582.7729),(61 592.17737),(62 591.95215),(63 577.827),(64 578.50085),(65 586.76556),(66 581.5873),(67 584.67377),(68 586.89874),(69 584.8877),(70 592.9477),(71 594.9247),(72 590.05194),(73 598.36554),(74 600.94055),(75 601.99426),(76 598.8957),(77 597.56274),(78 612.8981),(79 595.93195),
(1 396.63498),(2 445.9841),(3 490.91907),(4 524.84174),(5 532.4982),(6 522.92676),(7 536.62134),(8 548.49243),(9 552.24677),(10 553.77124),(11 579.1912),(12 587.2116),(13 616.82056),(14 578.15216),(15 563.6458),(16 605.5562),(17 586.0233),(18 591.2534),(19 614.47534),(20 619.9395),(21 612.22394),(22 607.77374),(23 621.39343),(24 611.6267),(25 606.5313),(26 607.7371),(27 626.2828),(28 617.1886),(29 606.5514),(30 600.4747),(31 612.26227),(32 609.8147),(33 599.53485),(34 605.8685),(35 596.4179),(36 595.04596),(37 592.7022),(38 590.42126),(39 590.0588),(40 585.6699),(41 583.6158),(42 579.95325),(43 585.2923),(44 579.3432),(45 583.5513),(46 579.79706),(47 582.63574),(48 581.12616),(49 587.09973),(50 585.8569),(51 589.26324),(52 592.4681),(53 592.3115),(54 596.02594),(55 592.7597),(56 596.63983),(57 593.05646),(58 598.606),(59 597.7433),(60 602.43335),(61 605.39087),(62 607.39923),(63 598.02606),(64 603.97),(65 610.69916),(66 602.2479),(67 608.7217),(68 604.59265),(69 607.7188),(70 609.9729),(71 612.56274),(72 603.0375),(73 607.94415),(74 614.9242),(75 609.6343),(76 611.6691),(77 613.4124),(78 623.5159),(79 606.5796),
(1 391.6736),(2 437.11163),(3 484.1691),(4 513.6286),(5 527.8145),(6 509.5273),(7 520.95386),(8 530.9154),(9 540.8711),(10 544.4753),(11 577.904),(12 581.9244),(13 604.15594),(14 562.0378),(15 551.0019),(16 582.46075),(17 561.6425),(18 564.49054),(19 596.44556),(20 590.8839),(21 589.14795),(22 587.211),(23 598.50024),(24 577.3036),(25 582.6593),(26 580.1241),(27 593.6159),(28 582.8506),(29 576.5092),(30 565.4315),(31 574.8375),(32 569.9907),(33 565.41595),(34 565.5981),(35 559.4656),(36 546.6628),(37 542.8386),(38 543.0701),(39 546.0239),(40 547.7035),(41 553.7358),(42 551.3698),(43 549.1287),(44 544.51886),(45 550.93555),(46 548.01306),(47 550.0467),(48 555.7593),(49 557.00305),(50 554.97876),(51 562.2324),(52 558.9721),(53 556.11804),(54 559.6199),(55 568.32495),(56 574.13),(57 572.4341),(58 577.6197),(59 571.8433),(60 573.0358),(61 577.55286),(62 578.253),(63 567.49786),(64 573.37683),(65 581.2975),(66 579.58295),(67 577.496),(68 573.9816),(69 577.58374),(70 580.0488),(71 581.10706),(72 574.18567),(73 577.2988),(74 584.27124),(75 582.7511),(76 580.7112),(77 580.284),(78 590.52325),(79 572.04974),
(1 396.3812),(2 441.6226),(3 497.9418),(4 518.4539),(5 535.67206),(6 512.56494),(7 527.4278),(8 535.10596),(9 543.2082),(10 545.3268),(11 575.9666),(12 576.31934),(13 598.9138),(14 567.824),(15 559.7238),(16 580.5591),(17 564.4825),(18 565.8505),(19 596.9278),(20 583.89185),(21 584.60284),(22 580.20544),(23 590.9374),(24 558.113),(25 575.20746),(26 583.0239),(27 579.8582),(28 573.6782),(29 568.7842),(30 557.5191),(31 559.47974),(32 554.0699),(33 555.2168),(34 551.40454),(35 544.98865),(36 535.8929),(37 531.27875),(38 534.50055),(39 530.8393),(40 531.6252),(41 538.8305),(42 537.75385),(43 533.811),(44 531.84534),(45 536.3575),(46 534.77124),(47 538.89716),(48 543.04913),(49 547.0448),(50 551.52905),(51 554.6156),(52 555.36346),(53 555.7868),(54 559.3765),(55 566.35114),(56 572.4147),(57 565.66125),(58 570.5069),(59 568.1761),(60 571.0439),(61 579.5697),(62 580.0304),(63 574.88477),(64 577.7939),(65 575.95184),(66 575.3944),(67 579.0265),(68 573.24817),(69 576.39954),(70 580.60236),(71 584.3439),(72 575.00464),(73 585.89417),(74 585.2432),(75 583.7892),(76 573.1173),(77 577.2349),(78 589.05286),(79 572.4148),
(1 385.81555),(2 442.99274),(3 493.93518),(4 506.64005),(5 534.5751),(6 518.46924),(7 531.83606),(8 542.33374),(9 549.75543),(10 552.68353),(11 575.8367),(12 569.33453),(13 584.44696),(14 568.43677),(15 580.70245),(16 574.0544),(17 575.1651),(18 572.5868),(19 595.5821),(20 587.49176),(21 591.5201),(22 578.3658),(23 583.8967),(24 557.48553),(25 576.5417),(26 592.5948),(27 586.2),(28 587.16815),(29 581.1554),(30 579.44714),(31 578.02155),(32 566.5732),(33 566.50684),(34 556.4976),(35 559.3183),(36 546.75415),(37 547.911),(38 554.4951),(39 554.6912),(40 554.28296),(41 559.43),(42 562.4559),(43 559.7171),(44 560.8481),(45 553.1397),(46 560.07074),(47 558.2641),(48 562.3127),(49 562.43787),(50 565.1471),(51 565.54315),(52 569.5638),(53 573.92163),(54 570.83673),(55 572.25934),(56 576.259),(57 570.66046),(58 578.894),(59 577.00446),(60 577.95294),(61 581.3999),(62 580.8692),(63 568.47327),(64 577.7116),(65 579.3096),(66 576.8878),(67 573.73755),(68 573.1322),(69 575.50104),(70 571.18085),(71 567.2947),(72 573.3665),(73 579.30164),(74 576.72455),(75 572.78925),(76 565.2548),(77 572.4659),(78 581.00104),(79 564.19147),
