1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 799624),(2 2757130),(3 5481529.5),(4 9014085),(5 13152772),(6 17643076),(7 22657408),(8 27745344),(9 32403806),(10 36975932),(11 41230876),(12 45240108),(13 48663340),(14 51557364),(15 54291388),(16 57471164),(17 60224940),(18 64075984),(19 67176120),(20 70675360),(21 73503896),(22 76173336),(23 79736130),(24 83768220),(25 87033160),(26 90336100),(27 94035064),(28 98601180),(29 103109370),(30 109233736),(31 114543190),(32 120185304),(33 127328730),(34 134230000),(35 141508480),(36 150016980),(37 159281060),(38 169288910),(39 180289360),(40 192258100),(41 205079600),(42 219960210),(43 235352530),(44 252432320),(45 270952480),(46 291033300),(47 312653540),(48 336320800),(49 361047070),(50 387821220),(51 416462850),(52 447929860),(53 480676700),(54 514668200),(55 552328640),(56 592940100),(57 637254200),(58 684319040),(59 732307260),(60 779930300),(61 827910850),(62 875514430),(63 921605800),(64 966319600),(65 1009623100),(66 1051257000),(67 1092036500),(68 1132192100),(69 1171376000),(70 1209594900),(71 1246677000),(72 1283742600),(73 1323238100),(74 1361373400),(75 1399599000),(76 1436244600),(77 1465642500),(78 1489160100),(79 1509267100),
(1 1408.1902),(2 2063.237),(3 2109.083),(4 2094.378),(5 2201.422),(6 2383.3005),(7 2482.039),(8 2449.9004),(9 2479.726),(10 2607.6238),(11 2636.1182),(12 2653.4358),(13 2743.0845),(14 2758.477),(15 2706.3945),(16 2732.2751),(17 2816.5454),(18 2817.2307),(19 2743.0103),(20 2669.9512),(21 2713.8179),(22 2795.4077),(23 2818.0742),(24 2803.3196),(25 2821.8083),(26 2886.0415),(27 2979.3955),(28 2993.0557),(29 3105.8608),(30 3059.325),(31 3045.9639),(32 3096.5173),(33 3136.4124),(34 3151.1853),(35 3160.4917),(36 3152.2546),(37 3162.4973),(38 3184.5425),(39 3214.5667),(40 3181.341),(41 3148.5178),(42 3163.5178),(43 3233.6738),(44 3212.2878),(45 3211.8645),(46 3218.7788),(47 3228.5574),(48 3237.2034),(49 3243.6133),(50 3233.901),(51 3224.866),(52 3217.2664),(53 3225.9475),(54 3228.5024),(55 3234.3464),(56 3209.4429),(57 3199.1907),(58 3189.1936),(59 3184.6565),(60 3174.4841),(61 3186.5186),(62 3221.602),(63 3206.8213),(64 3175.1343),(65 3184.811),(66 3196.9915),(67 3232.0906),(68 3231.729),(69 3259.5454),(70 3296.148),(71 3301.0627),(72 3327.0313),(73 3392.1545),(74 3426.3462),(75 3466.749),(76 3470.5693),(77 3466.2148),(78 3493.2595),(79 3530.1538),
(1 1432.6631),(2 2102.0671),(3 2127.206),(4 2142.6326),(5 2277.9304),(6 2420.9973),(7 2492.6345),(8 2504.0522),(9 2555.9116),(10 2692.3508),(11 2714.7864),(12 2763.6306),(13 2865.7659),(14 2879.113),(15 2827.0645),(16 2828.2742),(17 2881.7273),(18 2829.3325),(19 2800.9014),(20 2797.3594),(21 2840.5098),(22 2872.027),(23 2908.4336),(24 2938.847),(25 2913.88),(26 2982.303),(27 3034.5527),(28 3058.7144),(29 3110.0808),(30 3084.9263),(31 3079.674),(32 3138.4155),(33 3211.0808),(34 3220.5117),(35 3180.4102),(36 3202.291),(37 3276.2678),(38 3272.5134),(39 3278.7036),(40 3278.2734),(41 3261.049),(42 3288.716),(43 3364.819),(44 3325.2834),(45 3295.6094),(46 3341.8027),(47 3315.8213),(48 3330.9683),(49 3361.4412),(50 3381.7358),(51 3383.587),(52 3376.9775),(53 3358.33),(54 3323.8325),(55 3311.4016),(56 3297.3774),(57 3313.97),(58 3309.349),(59 3312.48),(60 3314.7407),(61 3296.3037),(62 3270.317),(63 3259.0925),(64 3254.9883),(65 3278.5464),(66 3296.9458),(67 3296.8535),(68 3334.978),(69 3334.1018),(70 3345.5488),(71 3358.8508),(72 3383.9385),(73 3427.9326),(74 3452.474),(75 3475.07),(76 3499.249),(77 3511.4385),(78 3583.844),(79 3603.927),
(1 1362.6572),(2 1987.1469),(3 2035.6868),(4 2089.6975),(5 2221.2366),(6 2313.3477),(7 2407.061),(8 2478.0322),(9 2543.5986),(10 2645.5635),(11 2652.4182),(12 2678.8782),(13 2727.29),(14 2758.0232),(15 2726.462),(16 2738.3635),(17 2743.55),(18 2722.1526),(19 2721.9875),(20 2717.9001),(21 2736.852),(22 2732.952),(23 2779.8157),(24 2817.7153),(25 2803.0574),(26 2873.8596),(27 2996.125),(28 3037.488),(29 3050.859),(30 3043.8806),(31 3097.573),(32 3172.635),(33 3193.4365),(34 3205.4856),(35 3188.9153),(36 3230.234),(37 3261.7327),(38 3268.4714),(39 3225.8909),(40 3194.2935),(41 3222.6914),(42 3259.9407),(43 3262.2751),(44 3220.3875),(45 3204.3572),(46 3274.2095),(47 3268.5461),(48 3215.4497),(49 3254.2996),(50 3255.7449),(51 3279.772),(52 3257.1667),(53 3196.0464),(54 3173.3716),(55 3169.2065),(56 3180.5679),(57 3181.1042),(58 3198.9268),(59 3202.567),(60 3184.3071),(61 3165.3147),(62 3159.077),(63 3177.8374),(64 3199.7424),(65 3220.9707),(66 3214.671),(67 3239.377),(68 3237.158),(69 3268.072),(70 3313.4587),(71 3357.787),(72 3385.0107),(73 3410.5125),(74 3406.2297),(75 3405.4714),(76 3433.5925),(77 3462.3018),(78 3505.6357),(79 3518.9219),
(1 1325.7333),(2 1930.1976),(3 2008.5303),(4 2071.5854),(5 2176.933),(6 2254.0781),(7 2341.5576),(8 2403.7346),(9 2446.9543),(10 2558.0718),(11 2570.4724),(12 2550.4841),(13 2599.8516),(14 2631.8552),(15 2622.7837),(16 2646.5225),(17 2654.474),(18 2654.3074),(19 2662.1675),(20 2661.674),(21 2622.256),(22 2629.9275),(23 2692.01),(24 2728.8936),(25 2731.387),(26 2799.5645),(27 2881.373),(28 2947.731),(29 2938.9587),(30 2943.219),(31 2992.5186),(32 3012.9624),(33 2994.2737),(34 2993.2788),(35 3014.7542),(36 3042.6401),(37 3101.207),(38 3039.7825),(39 3019.9514),(40 3057.8975),(41 3088.641),(42 3096.6926),(43 3078.2354),(44 3058.3157),(45 3074.7407),(46 3093.387),(47 3078.5203),(48 3068.5828),(49 3090.0674),(50 3120.7158),(51 3151.4485),(52 3130.2937),(53 3071.6052),(54 3055.1858),(55 3070.0342),(56 3120.6252),(57 3141.415),(58 3136.3674),(59 3094.6465),(60 3065.1975),(61 3038.1465),(62 3059.4368),(63 3065.4573),(64 3068.458),(65 3096.3655),(66 3073.274),(67 3063.9878),(68 3050.4395),(69 3075.0884),(70 3113.0417),(71 3172.5417),(72 3178.0479),(73 3175.2473),(74 3159.945),(75 3197.501),(76 3211.082),(77 3254.6873),(78 3305.6958),(79 3363.4905),
(1 1275.1547),(2 1874.0145),(3 1973.8594),(4 2049.4966),(5 2127.7883),(6 2201.1038),(7 2278.4873),(8 2316.8079),(9 2353.0793),(10 2471.1277),(11 2510.2744),(12 2494.4324),(13 2552.7156),(14 2680.548),(15 2713.828),(16 2687.26),(17 2657.83),(18 2650.5195),(19 2649.4258),(20 2660.9006),(21 2626.6628),(22 2676.7278),(23 2739.3848),(24 2722.4001),(25 2731.4124),(26 2785.902),(27 2891.709),(28 2901.5151),(29 2872.9585),(30 2918.3884),(31 2918.6497),(32 2946.4885),(33 2918.0984),(34 2958.1802),(35 2986.549),(36 3005.943),(37 3012.9395),(38 2970.2666),(39 2977.3743),(40 3019.2322),(41 3018.1567),(42 2981.4016),(43 2976.547),(44 2982.2578),(45 2995.2747),(46 2996.7405),(47 2977.5425),(48 2972.7258),(49 2964.5186),(50 3003.2136),(51 2989.9202),(52 2972.7676),(53 2965.3584),(54 2985.9949),(55 2984.6846),(56 3046.297),(57 3047.6753),(58 3010.922),(59 2993.532),(60 3007.509),(61 3021.484),(62 3081.1843),(63 3109.228),(64 3076.6514),(65 3049.9548),(66 3038.9058),(67 3037.2827),(68 3048.8235),(69 3105.9858),(70 3155.2466),(71 3186.056),(72 3173.3552),(73 3217.7979),(74 3224.7976),(75 3242.4824),(76 3256.0896),(77 3295.4922),(78 3315.1545),(79 3356.5862),
(1 1221.6461),(2 1805.596),(3 1909.2738),(4 1972.6948),(5 2041.29),(6 2101.1553),(7 2180.2903),(8 2218.4216),(9 2268.7617),(10 2409.3652),(11 2460.3433),(12 2428.0867),(13 2483.299),(14 2587.4753),(15 2594.8953),(16 2542.9033),(17 2484.5818),(18 2517.6443),(19 2513.6763),(20 2501.226),(21 2496.3267),(22 2589.5256),(23 2652.1128),(24 2605.4446),(25 2608.2393),(26 2661.8853),(27 2786.4558),(28 2776.1794),(29 2752.391),(30 2831.3523),(31 2828.4038),(32 2834.003),(33 2843.1965),(34 2853.8047),(35 2861.9905),(36 2856.7498),(37 2854.9697),(38 2866.7983),(39 2880.937),(40 2918.2363),(41 2941.6592),(42 2911.48),(43 2910.975),(44 2943.505),(45 2954.0298),(46 2933.0828),(47 2925.1104),(48 2911.7307),(49 2914.7405),(50 2955.0273),(51 2911.125),(52 2900.8499),(53 2925.0789),(54 2942.0876),(55 2959.604),(56 2962.6995),(57 2946.4697),(58 2907.9888),(59 2885.708),(60 2922.0823),(61 2954.5154),(62 3008.9568),(63 3002.1584),(64 2941.2664),(65 2914.0322),(66 2898.543),(67 2945.079),(68 2958.8088),(69 3025.5564),(70 3044.2427),(71 3041.3694),(72 3028.0984),(73 3038.7158),(74 3067.5088),(75 3102.5742),(76 3117.3882),(77 3151.6292),(78 3190.7188),(79 3201.8638),
(1 1258.4412),(2 1888.96),(3 1963.1361),(4 2025.7947),(5 2082.6528),(6 2157.7886),(7 2272.7656),(8 2323.6423),(9 2375.973),(10 2577.6343),(11 2592.515),(12 2494.632),(13 2551.5786),(14 2633.646),(15 2637.4614),(16 2599.291),(17 2563.9749),(18 2589.4854),(19 2580.0977),(20 2562.7305),(21 2592.8516),(22 2614.037),(23 2626.3984),(24 2628.4707),(25 2647.3357),(26 2725.914),(27 2855.2002),(28 2874.8677),(29 2850.4058),(30 2878.585),(31 2906.931),(32 2896.0823),(33 2924.7344),(34 2924.288),(35 2895.9026),(36 2870.9348),(37 2888.111),(38 2908.4333),(39 2930.0576),(40 2946.9875),(41 2965.067),(42 2954.8376),(43 2944.6914),(44 2943.3657),(45 2986.559),(46 2954.1692),(47 2950.4602),(48 2951.2944),(49 2936.3),(50 2958.38),(51 2915.1943),(52 2865.3875),(53 2915.2373),(54 2951.2183),(55 2938.3633),(56 2891.1648),(57 2871.4875),(58 2859.978),(59 2862.4373),(60 2895.2969),(61 2920.9294),(62 2936.016),(63 2927.4724),(64 2893.019),(65 2900.9714),(66 2926.0898),(67 2965.4543),(68 2997.1218),(69 3018.6265),(70 3034.0125),(71 3035.8489),(72 3041.801),(73 3080.1567),(74 3129.7869),(75 3172.8481),(76 3163.6284),(77 3207.433),(78 3236.574),(79 3280.2666),
(1 1210.5697),(2 1823.1918),(3 1874.4095),(4 1925.552),(5 1957.6697),(6 2027.14),(7 2150.5547),(8 2186.8672),(9 2253.7813),(10 2438.297),(11 2435.0244),(12 2340.7373),(13 2377.5918),(14 2493.7317),(15 2520.7427),(16 2506.729),(17 2487.1958),(18 2476.5479),(19 2479.6912),(20 2490.8442),(21 2523.0132),(22 2485.179),(23 2508.0867),(24 2524.0823),(25 2557.1301),(26 2647.887),(27 2760.4695),(28 2768.7627),(29 2771.8125),(30 2769.807),(31 2803.2314),(32 2836.174),(33 2847.3645),(34 2832.2808),(35 2810.6401),(36 2807.8486),(37 2814.8933),(38 2816.4216),(39 2844.1934),(40 2869.0115),(41 2920.6978),(42 2919.9949),(43 2923.8997),(44 2955.034),(45 2987.0454),(46 2962.6084),(47 2965.6855),(48 2948.2883),(49 2927.9104),(50 2958.626),(51 2915.6812),(52 2886.7236),(53 2929.8137),(54 2924.1934),(55 2902.647),(56 2890.3396),(57 2880.3394),(58 2837.976),(59 2884.8154),(60 2904.4312),(61 2877.1506),(62 2857.7405),(63 2865.0425),(64 2862.771),(65 2872.781),(66 2897.9355),(67 2926.188),(68 2940.1025),(69 2962.9585),(70 2979.219),(71 2995.0813),(72 3007.9263),(73 3047.1418),(74 3070.719),(75 3119.3083),(76 3147.6558),(77 3182.835),(78 3272.6235),(79 3321.8875),
(1 1168.12),(2 1752.2012),(3 1827.0721),(4 1892.6891),(5 1912.9473),(6 1977.7944),(7 2055.0203),(8 2077.3752),(9 2149.2922),(10 2316.7407),(11 2306.271),(12 2220.899),(13 2260.261),(14 2393.287),(15 2463.2522),(16 2450.2979),(17 2422.908),(18 2380.098),(19 2403.7024),(20 2430.737),(21 2434.5066),(22 2405.353),(23 2441.812),(24 2463.2642),(25 2480.449),(26 2571.8855),(27 2633.6626),(28 2649.7302),(29 2651.3928),(30 2679.4614),(31 2694.798),(32 2747.6606),(33 2756.9224),(34 2762.5676),(35 2765.9243),(36 2784.9663),(37 2843.9387),(38 2828.6445),(39 2814.3022),(40 2834.966),(41 2892.3003),(42 2855.975),(43 2851.3035),(44 2879.2634),(45 2879.5232),(46 2900.4697),(47 2918.0313),(48 2894.6433),(49 2883.968),(50 2909.9722),(51 2852.411),(52 2836.2546),(53 2890.0195),(54 2866.307),(55 2857.023),(56 2855.4963),(57 2850.254),(58 2831.8088),(59 2843.5059),(60 2840.711),(61 2834.9175),(62 2850.7202),(63 2823.3381),(64 2826.965),(65 2853.3442),(66 2869.1616),(67 2875.0137),(68 2876.902),(69 2895.428),(70 2929.3796),(71 2948.8442),(72 2945.2852),(73 3017.3127),(74 3023.7993),(75 3063.0244),(76 3059.9766),(77 3061.9583),(78 3130.5923),(79 3170.5642),
(1 1181.0344),(2 1789.1394),(3 1852.3307),(4 1909.858),(5 1959.5096),(6 2024.1449),(7 2107.4277),(8 2123.3215),(9 2226.592),(10 2414.3328),(11 2366.958),(12 2284.4238),(13 2309.6587),(14 2410.697),(15 2468.1216),(16 2452.0989),(17 2394.6746),(18 2324.7942),(19 2354.99),(20 2387.0432),(21 2394.9412),(22 2388.733),(23 2419.8955),(24 2433.234),(25 2466.7405),(26 2545.689),(27 2584.7297),(28 2641.5474),(29 2655.62),(30 2633.3296),(31 2682.8584),(32 2689.491),(33 2657.1902),(34 2642.8186),(35 2693.1025),(36 2724.4026),(37 2736.8123),(38 2723.9197),(39 2706.0107),(40 2745.2705),(41 2792.0928),(42 2745.3257),(43 2725.0623),(44 2743.7197),(45 2809.5732),(46 2843.6328),(47 2797.3125),(48 2774.9465),(49 2796.9353),(50 2783.571),(51 2777.944),(52 2781.9773),(53 2819.1294),(54 2789.3855),(55 2740.7456),(56 2749.2317),(57 2753.6873),(58 2730.5344),(59 2743.5872),(60 2752.063),(61 2756.2427),(62 2786.8887),(63 2770.564),(64 2857.2214),(65 2887.9595),(66 2876.602),(67 2851.6528),(68 2848.4253),(69 2885.2637),(70 2903.8254),(71 2933.0479),(72 2914.2288),(73 2947.5237),(74 2913.8013),(75 2949.5825),(76 2953.8018),(77 3024.325),(78 3056.7349),(79 3120.6277),
(1 1131.6416),(2 1704.7778),(3 1764.3749),(4 1823.1056),(5 1885.7134),(6 1940.249),(7 2030.7311),(8 2064.2085),(9 2184.6328),(10 2382.5847),(11 2361.7288),(12 2284.1301),(13 2323.2769),(14 2396.0972),(15 2447.758),(16 2412.5554),(17 2352.2554),(18 2315.145),(19 2341.4172),(20 2362.9338),(21 2362.5566),(22 2318.9434),(23 2341.0745),(24 2349.4631),(25 2398.7317),(26 2451.2236),(27 2557.8003),(28 2610.0957),(29 2606.2131),(30 2598.8613),(31 2659.5513),(32 2693.1953),(33 2674.6597),(34 2644.0676),(35 2682.7295),(36 2698.7332),(37 2677.4893),(38 2686.8623),(39 2717.041),(40 2790.7231),(41 2834.2717),(42 2793.876),(43 2760.8652),(44 2816.4248),(45 2906.0103),(46 2869.7168),(47 2858.886),(48 2811.3008),(49 2833.4526),(50 2852.9243),(51 2831.7349),(52 2837.4001),(53 2850.2732),(54 2802.648),(55 2778.4001),(56 2785.4873),(57 2783.948),(58 2759.2327),(59 2772.6943),(60 2775.765),(61 2770.2063),(62 2799.3691),(63 2823.7097),(64 2847.3132),(65 2836.3577),(66 2804.2473),(67 2813.7683),(68 2831.6523),(69 2881.3008),(70 2892.5046),(71 2902.643),(72 2915.6643),(73 2924.0933),(74 2933.2441),(75 2995.1104),(76 3044.8103),(77 3081.8137),(78 3098.1028),(79 3136.1428),
(1 1135.7318),(2 1719.0515),(3 1777.9147),(4 1827.5665),(5 1885.4728),(6 1927.3208),(7 2052.7017),(8 2090.28),(9 2201.7217),(10 2401.605),(11 2395.3892),(12 2284.6929),(13 2311.9543),(14 2359.1462),(15 2438.8013),(16 2429.352),(17 2374.2178),(18 2348.8638),(19 2367.634),(20 2378.2659),(21 2351.5378),(22 2326.7585),(23 2362.6602),(24 2356.2598),(25 2392.3406),(26 2459.5076),(27 2571.4812),(28 2611.9673),(29 2538.5518),(30 2558.8533),(31 2639.8574),(32 2652.992),(33 2650.9082),(34 2631.8962),(35 2643.6458),(36 2650.4263),(37 2636.5596),(38 2627.8164),(39 2658.4207),(40 2747.4868),(41 2729.0198),(42 2683.8503),(43 2662.9958),(44 2759.0989),(45 2783.4246),(46 2753.0444),(47 2749.0767),(48 2717.5193),(49 2724.8398),(50 2758.2134),(51 2760.2776),(52 2746.7634),(53 2756.7341),(54 2719.3367),(55 2703.5256),(56 2720.115),(57 2706.5815),(58 2684.7744),(59 2676.7417),(60 2673.4832),(61 2699.0034),(62 2748.388),(63 2764.1096),(64 2733.5854),(65 2725.0127),(66 2754.8398),(67 2775.6853),(68 2792.4348),(69 2799.2356),(70 2826.0488),(71 2816.668),(72 2803.5168),(73 2796.1575),(74 2837.3613),(75 2872.9055),(76 2904.5325),(77 2919.388),(78 2971.381),(79 3017.1707),
(1 1069.4215),(2 1583.9017),(3 1663.2389),(4 1735.8804),(5 1806.3807),(6 1848.0635),(7 1984.5222),(8 2013.2024),(9 2118.1726),(10 2270.3948),(11 2275.398),(12 2198.5361),(13 2200.0544),(14 2257.84),(15 2324.7988),(16 2331.7634),(17 2301.1814),(18 2245.6406),(19 2258.7256),(20 2275.0637),(21 2270.4336),(22 2268.5095),(23 2294.821),(24 2317.5254),(25 2331.9),(26 2376.5264),(27 2481.6858),(28 2499.0215),(29 2437.3052),(30 2461.3838),(31 2520.7756),(32 2494.0508),(33 2490.217),(34 2497.202),(35 2516.33),(36 2527.819),(37 2518.293),(38 2540.2979),(39 2593.423),(40 2653.2869),(41 2609.046),(42 2568.7358),(43 2592.412),(44 2644.9875),(45 2651.3113),(46 2626.7266),(47 2602.371),(48 2603.2964),(49 2613.0208),(50 2614.779),(51 2661.9531),(52 2648.8079),(53 2641.0388),(54 2636.1865),(55 2642.8936),(56 2647.3552),(57 2654.0066),(58 2615.4946),(59 2605.2766),(60 2628.2231),(61 2641.9236),(62 2667.015),(63 2663.794),(64 2655.4282),(65 2679.358),(66 2699.268),(67 2722.5935),(68 2737.1323),(69 2759.6902),(70 2762.776),(71 2749.0159),(72 2759.6575),(73 2812.453),(74 2837.223),(75 2863.335),(76 2850.1206),(77 2916.5146),(78 2925.9863),(79 2988.778),
(1 1063.502),(2 1573.8674),(3 1663.4833),(4 1745.3962),(5 1794.5349),(6 1855.6487),(7 1972.4038),(8 2004.6471),(9 2083.9587),(10 2210.2598),(11 2192.0447),(12 2125.477),(13 2126.2512),(14 2186.7603),(15 2236.474),(16 2219.8057),(17 2202.788),(18 2148.3606),(19 2166.7524),(20 2178.8867),(21 2217.905),(22 2222.3086),(23 2225.2112),(24 2272.896),(25 2301.776),(26 2327.3206),(27 2423.3394),(28 2411.601),(29 2365.989),(30 2395.3516),(31 2417.7068),(32 2410.0708),(33 2411.6333),(34 2419.4534),(35 2448.9128),(36 2466.9812),(37 2463.3787),(38 2487.1755),(39 2547.6138),(40 2572.6863),(41 2525.2847),(42 2510.7026),(43 2545.5178),(44 2582.696),(45 2603.961),(46 2561.4553),(47 2540.463),(48 2549.6152),(49 2567.841),(50 2577.0405),(51 2606.4697),(52 2541.216),(53 2538.7537),(54 2565.0518),(55 2559.3394),(56 2535.9365),(57 2526.8416),(58 2473.9553),(59 2481.6858),(60 2478.2449),(61 2488.947),(62 2499.3198),(63 2498.8257),(64 2529.4202),(65 2565.9446),(66 2554.583),(67 2553.7637),(68 2574.8735),(69 2606.6472),(70 2602.0986),(71 2611.3833),(72 2629.1467),(73 2653.5593),(74 2680.9004),(75 2711.1973),(76 2714.776),(77 2767.775),(78 2770.634),(79 2803.5305),
(1 1061.602),(2 1536.4479),(3 1623.1771),(4 1706.1921),(5 1724.2203),(6 1749.0667),(7 1868.7434),(8 1917.4794),(9 1992.0598),(10 2083.8845),(11 2076.3481),(12 2063.4417),(13 2092.5918),(14 2110.123),(15 2121.6711),(16 2126.8914),(17 2137.8462),(18 2125.2026),(19 2118.4114),(20 2126.5295),(21 2157.2468),(22 2154.4248),(23 2147.4192),(24 2215.771),(25 2190.0303),(26 2225.0652),(27 2302.9314),(28 2306.3596),(29 2297.868),(30 2301.1082),(31 2335.642),(32 2343.7576),(33 2334.9963),(34 2332.6882),(35 2326.0999),(36 2321.417),(37 2307.1292),(38 2345.5369),(39 2398.8838),(40 2439.4197),(41 2380.5063),(42 2384.7847),(43 2449.8167),(44 2486.2847),(45 2494.8796),(46 2462.415),(47 2458.3748),(48 2465.717),(49 2483.7407),(50 2508.6882),(51 2482.4167),(52 2467.6848),(53 2464.8103),(54 2478.2622),(55 2467.8079),(56 2452.7986),(57 2438.5808),(58 2432.668),(59 2431.2969),(60 2421.1663),(61 2435.3867),(62 2436.2952),(63 2432.3914),(64 2475.276),(65 2514.8171),(66 2499.1309),(67 2498.2334),(68 2511.1643),(69 2521.9666),(70 2500.1572),(71 2518.2458),(72 2558.5283),(73 2600.0647),(74 2621.2312),(75 2630.8354),(76 2649.0403),(77 2675.8247),(78 2725.5413),(79 2722.383),
(1 1011.002),(2 1443.7732),(3 1521.495),(4 1608.8467),(5 1633.4292),(6 1675.3828),(7 1810.8491),(8 1865.4767),(9 1937.3668),(10 2047.4637),(11 2049.24),(12 2036.9048),(13 2039.892),(14 2018.3691),(15 2054.8315),(16 2087.507),(17 2099.632),(18 2078.2815),(19 2050.0364),(20 2052.5396),(21 2061.4004),(22 2053.2751),(23 2106.6624),(24 2135.389),(25 2135.2324),(26 2141.4736),(27 2259.211),(28 2265.284),(29 2271.284),(30 2278.0127),(31 2309.6658),(32 2336.569),(33 2351.8718),(34 2366.1118),(35 2354.7053),(36 2353.1924),(37 2329.695),(38 2380.466),(39 2437.2402),(40 2444.941),(41 2393.601),(42 2407.1887),(43 2458.3682),(44 2471.3118),(45 2471.9324),(46 2450.9329),(47 2462.7004),(48 2474.9749),(49 2503.3328),(50 2492.3225),(51 2465.7385),(52 2451.6748),(53 2448.827),(54 2451.222),(55 2438.941),(56 2411.4722),(57 2404.3066),(58 2427.3606),(59 2407.2827),(60 2386.7295),(61 2380.2524),(62 2383.77),(63 2419.1948),(64 2446.366),(65 2483.021),(66 2475.4536),(67 2495.5188),(68 2486.0334),(69 2505.53),(70 2514.7844),(71 2554.0254),(72 2574.8726),(73 2592.1396),(74 2610.0654),(75 2646.9946),(76 2683.9243),(77 2708.6934),(78 2743.7688),(79 2748.6826),
