1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 112273.336),(2 400510.1),(3 830002.2),(4 1374749.1),(5 2031796),(6 2776146),(7 3599654),(8 4501152),(9 5458514.5),(10 6488553.5),(11 7593072),(12 8785651),(13 9985285),(14 11244196),(15 12631297),(16 14054553),(17 15449356),(18 17087206),(19 18567516),(20 20079584),(21 21509238),(22 22954838),(23 24435224),(24 26002310),(25 27499032),(26 29083216),(27 30727008),(28 32307326),(29 33814556),(30 35283076),(31 36713676),(32 38186150),(33 39634612),(34 41020236),(35 42428100),(36 43745036),(37 44892988),(38 46039996),(39 47093470),(40 48187090),(41 49224132),(42 50255964),(43 51322676),(44 52440044),(45 53488640),(46 54504972),(47 55480944),(48 56514372),(49 57348612),(50 58242868),(51 59222868),(52 60218644),(53 61124130),(54 62025364),(55 62842172),(56 63472660),(57 63941980),(58 64435520),(59 64983460),(60 65515824),(61 65995652),(62 66649636),(63 67323960),(64 68090280),(65 68761310),(66 69502090),(67 70350020),(68 71225270),(69 71975030),(70 72675256),(71 73490856),(72 74367120),(73 75151670),(74 75898290),(75 76632340),(76 77345760),(77 77991270),(78 78880264),(79 79687120),
(1 95.227615),(2 118.24899),(3 131.03346),(4 140.06328),(5 146.00505),(6 150.91655),(7 154.96823),(8 158.1562),(9 158.73738),(10 160.15738),(11 158.86674),(12 159.78458),(13 162.32748),(14 164.19283),(15 162.63522),(16 163.73132),(17 165.92192),(18 169.10295),(19 171.2253),(20 171.76413),(21 172.05931),(22 170.89096),(23 170.09454),(24 168.48653),(25 167.5545),(26 167.9271),(27 166.94371),(28 166.42876),(29 165.44041),(30 164.01035),(31 164.7693),(32 165.30713),(33 164.67403),(34 164.69542),(35 163.47351),(36 164.25839),(37 164.54552),(38 163.61494),(39 160.81506),(40 160.46442),(41 160.63705),(42 159.38785),(43 159.33713),(44 157.98122),(45 155.6586),(46 157.2566),(47 157.64027),(48 156.04295),(49 155.38266),(50 155.5163),(51 154.68686),(52 155.03094),(53 155.92308),(54 154.63654),(55 154.99207),(56 155.3317),(57 156.78139),(58 156.2715),(59 156.10641),(60 158.37872),(61 157.67868),(62 159.10902),(63 158.41217),(64 157.20706),(65 156.3681),(66 155.57236),(67 155.87129),(68 154.7201),(69 156.21913),(70 157.16492),(71 156.92079),(72 157.12692),(73 156.6385),(74 155.51178),(75 154.74269),(76 156.23341),(77 153.97543),(78 154.98659),(79 154.54832),
(1 92.072784),(2 117.26071),(3 131.47989),(4 139.87576),(5 144.78996),(6 150.25037),(7 154.64745),(8 159.56287),(9 159.66876),(10 161.71292),(11 161.8611),(12 163.28236),(13 164.2975),(14 165.2407),(15 164.07196),(16 164.92192),(17 166.04657),(18 168.2274),(19 168.98726),(20 169.5639),(21 170.28102),(22 169.50394),(23 169.29926),(24 169.66321),(25 169.47015),(26 168.53238),(27 167.56169),(28 167.37607),(29 166.85632),(30 166.47632),(31 166.22063),(32 164.2956),(33 164.74669),(34 165.92917),(35 162.80167),(36 161.55841),(37 160.86925),(38 162.46721),(39 159.76378),(40 158.75328),(41 158.69849),(42 158.95001),(43 157.68022),(44 155.9638),(45 154.90952),(46 153.01442),(47 153.64456),(48 153.30032),(49 153.66829),(50 153.22781),(51 154.87138),(52 155.92574),(53 157.46643),(54 158.19843),(55 158.18962),(56 158.91362),(57 158.45462),(58 156.98824),(59 155.45946),(60 156.81018),(61 156.89615),(62 157.0248),(63 156.80943),(64 153.58546),(65 156.03304),(66 155.46292),(67 155.98051),(68 155.05716),(69 157.73734),(70 156.83989),(71 157.04523),(72 156.72473),(73 156.40854),(74 156.87363),(75 156.49597),(76 155.49585),(77 155.71219),(78 153.71924),(79 153.34573),
(1 89.44918),(2 112.35384),(3 126.56703),(4 133.47008),(5 136.91815),(6 142.59464),(7 145.26517),(8 149.07846),(9 150.34087),(10 151.61342),(11 150.96455),(12 153.43666),(13 154.67174),(14 155.2542),(15 155.77223),(16 154.98174),(17 156.7661),(18 159.17566),(19 159.5885),(20 160.26253),(21 160.4382),(22 158.41945),(23 158.12111),(24 157.16064),(25 157.97614),(26 158.12494),(27 156.56445),(28 157.0406),(29 158.1108),(30 158.70023),(31 159.17014),(32 157.13725),(33 156.78642),(34 156.72168),(35 154.6485),(36 155.08694),(37 154.97295),(38 153.62059),(39 153.1004),(40 153.02774),(41 153.03049),(42 152.7011),(43 151.57896),(44 150.66998),(45 149.9675),(46 150.34848),(47 149.93492),(48 149.2038),(49 148.51611),(50 149.83693),(51 149.8875),(52 149.51314),(53 151.1728),(54 152.38998),(55 152.53397),(56 151.9019),(57 151.1665),(58 149.22118),(59 148.63539),(60 149.16283),(61 148.94199),(62 148.53691),(63 149.73734),(64 147.33118),(65 149.8598),(66 149.27109),(67 147.80154),(68 148.65852),(69 148.92409),(70 147.8517),(71 148.1316),(72 151.05612),(73 150.50517),(74 151.43163),(75 150.81236),(76 150.14119),(77 150.37267),(78 150.07826),(79 148.73186),
(1 91.398964),(2 117.01872),(3 132.7019),(4 140.25961),(5 144.98105),(6 148.16405),(7 151.88426),(8 155.25922),(9 158.53448),(10 157.05287),(11 158.66698),(12 158.03278),(13 158.41853),(14 158.21233),(15 158.62831),(16 157.93039),(17 159.22238),(18 160.64955),(19 160.95581),(20 160.43126),(21 160.27264),(22 159.55383),(23 161.90274),(24 163.3938),(25 163.79935),(26 163.6698),(27 163.2752),(28 161.51402),(29 162.8832),(30 164.87378),(31 165.02562),(32 163.44853),(33 162.97325),(34 162.514),(35 161.30334),(36 160.26437),(37 160.44414),(38 159.1158),(39 158.1503),(40 158.4733),(41 157.11304),(42 157.28479),(43 155.70227),(44 153.9146),(45 153.01593),(46 151.60669),(47 152.1412),(48 153.02669),(49 151.53304),(50 154.9792),(51 154.72194),(52 155.15866),(53 155.9042),(54 156.78687),(55 156.05914),(56 155.7146),(57 156.05353),(58 155.31972),(59 154.49681),(60 153.6264),(61 154.4848),(62 154.50458),(63 153.30728),(64 152.14906),(65 154.72174),(66 154.04558),(67 153.27623),(68 153.17357),(69 153.76668),(70 154.3683),(71 154.12325),(72 156.13895),(73 154.59874),(74 153.536),(75 154.4609),(76 153.80148),(77 153.92036),(78 155.12701),(79 153.42256),
(1 88.644394),(2 113.70065),(3 128.54382),(4 134.67395),(5 140.196),(6 142.36917),(7 146.63776),(8 150.35112),(9 150.71054),(10 150.81569),(11 151.52353),(12 151.67023),(13 154.45975),(14 153.9674),(15 154.29523),(16 154.73196),(17 154.5314),(18 155.8793),(19 158.18068),(20 157.98674),(21 157.91405),(22 158.37448),(23 157.74614),(24 157.68735),(25 157.5858),(26 156.55452),(27 155.0642),(28 156.31503),(29 156.42169),(30 157.43938),(31 156.79553),(32 155.91136),(33 156.0664),(34 155.86388),(35 154.32683),(36 155.78189),(37 155.25015),(38 155.7356),(39 154.66573),(40 155.68425),(41 153.62979),(42 153.67131),(43 151.48936),(44 150.31854),(45 149.55943),(46 149.23747),(47 149.47392),(48 150.1734),(49 150.8294),(50 150.99202),(51 150.40683),(52 149.96387),(53 150.67525),(54 151.71454),(55 151.76147),(56 153.11096),(57 153.591),(58 152.74805),(59 153.64055),(60 152.76117),(61 150.2813),(62 150.60844),(63 150.03995),(64 150.23997),(65 151.7003),(66 150.56264),(67 149.3694),(68 149.49469),(69 151.06265),(70 150.35843),(71 148.84052),(72 150.17802),(73 150.70059),(74 151.33398),(75 150.90501),(76 152.27872),(77 153.56783),(78 153.37616),(79 152.45506),
(1 90.35806),(2 113.22937),(3 126.26135),(4 134.05481),(5 139.7698),(6 143.91179),(7 147.59117),(8 148.95645),(9 150.35039),(10 151.30006),(11 152.30794),(12 153.41429),(13 155.55884),(14 156.04549),(15 155.43701),(16 155.45215),(17 153.8397),(18 154.44579),(19 155.30972),(20 154.08226),(21 154.02704),(22 154.46976),(23 155.1653),(24 157.42018),(25 158.16417),(26 159.03891),(27 159.16466),(28 159.13011),(29 158.65921),(30 158.36626),(31 159.0691),(32 157.38608),(33 157.25224),(34 157.47095),(35 155.52681),(36 156.48956),(37 154.95909),(38 155.42857),(39 152.04349),(40 152.40302),(41 152.36319),(42 152.74539),(43 149.89832),(44 150.12025),(45 149.34164),(46 148.44269),(47 148.52313),(48 147.72285),(49 148.15256),(50 147.35881),(51 147.03899),(52 147.58586),(53 147.2611),(54 148.2387),(55 149.58733),(56 151.28247),(57 151.16368),(58 152.54648),(59 154.53127),(60 154.29713),(61 153.80496),(62 153.52748),(63 154.02525),(64 152.48592),(65 152.34767),(66 151.37267),(67 149.78214),(68 149.59215),(69 149.35912),(70 150.69467),(71 150.03732),(72 149.95334),(73 152.33267),(74 152.73875),(75 152.05835),(76 153.81616),(77 155.2743),(78 155.6769),(79 154.56802),
(1 88.17975),(2 111.22283),(3 123.36711),(4 132.35478),(5 139.96484),(6 143.22577),(7 146.92676),(8 148.8002),(9 151.76973),(10 153.40906),(11 153.47092),(12 154.3121),(13 155.08482),(14 156.2868),(15 156.89165),(16 157.93956),(17 156.51424),(18 158.69429),(19 157.88286),(20 156.66666),(21 155.65428),(22 155.60999),(23 156.20985),(24 155.42197),(25 156.19272),(26 155.93518),(27 154.13368),(28 156.43336),(29 155.1633),(30 154.17451),(31 153.74265),(32 154.82124),(33 154.24939),(34 154.19962),(35 151.62631),(36 152.60849),(37 152.91391),(38 151.84816),(39 149.0078),(40 149.99956),(41 150.6508),(42 150.71715),(43 149.0703),(44 149.1177),(45 148.81235),(46 147.28337),(47 148.249),(48 147.89076),(49 148.03278),(50 146.00598),(51 146.58154),(52 146.28864),(53 145.9797),(54 147.1349),(55 148.24544),(56 149.64307),(57 148.99077),(58 149.36382),(59 150.65823),(60 150.30634),(61 148.17885),(62 148.51651),(63 149.86455),(64 149.93062),(65 149.70055),(66 148.65213),(67 147.3059),(68 147.67142),(69 148.00954),(70 148.46584),(71 148.82544),(72 148.76001),(73 149.67326),(74 150.91519),(75 150.3628),(76 150.77757),(77 151.29636),(78 151.72662),(79 151.4578),
(1 88.74596),(2 111.04381),(3 122.95121),(4 130.68484),(5 137.81314),(6 142.55664),(7 145.38757),(8 146.37683),(9 149.45284),(10 151.89275),(11 152.8415),(12 155.16556),(13 154.80786),(14 155.13158),(15 155.57239),(16 152.78558),(17 153.97586),(18 157.67015),(19 156.23453),(20 156.61824),(21 154.89743),(22 156.03802),(23 156.47862),(24 155.6369),(25 155.4814),(26 156.87321),(27 154.29169),(28 155.29839),(29 154.42177),(30 153.7089),(31 153.36746),(32 154.406),(33 152.31104),(34 154.07811),(35 154.56248),(36 155.46382),(37 154.61746),(38 154.11313),(39 150.98479),(40 152.47195),(41 151.6143),(42 150.5362),(43 148.19092),(44 147.65825),(45 146.56894),(46 145.34526),(47 145.4823),(48 145.22722),(49 145.66214),(50 146.88747),(51 146.05885),(52 145.86981),(53 146.0286),(54 146.68674),(55 145.92465),(56 147.06798),(57 148.73065),(58 149.68651),(59 150.19716),(60 149.7956),(61 148.06451),(62 150.44934),(63 148.78642),(64 148.59067),(65 147.06737),(66 146.71788),(67 146.23346),(68 147.57927),(69 147.01736),(70 147.72588),(71 148.06346),(72 149.53186),(73 150.56758),(74 150.71175),(75 149.4973),(76 150.71692),(77 150.82751),(78 150.41628),(79 149.46843),
(1 89.25315),(2 111.624725),(3 120.8755),(4 127.34021),(5 134.5733),(6 137.5352),(7 140.02312),(8 144.31706),(9 145.58722),(10 147.2218),(11 149.25372),(12 151.1706),(13 150.86652),(14 150.38528),(15 148.04755),(16 147.13737),(17 149.19475),(18 150.47606),(19 149.97441),(20 150.10161),(21 149.63234),(22 152.30296),(23 152.66383),(24 152.71959),(25 154.44101),(26 154.08405),(27 152.2385),(28 153.05144),(29 152.47975),(30 151.1054),(31 150.30858),(32 150.39355),(33 149.51779),(34 150.0276),(35 148.63249),(36 149.0727),(37 148.87843),(38 147.90598),(39 146.90318),(40 148.43529),(41 147.86273),(42 147.17824),(43 143.90764),(44 144.13885),(45 143.66982),(46 142.27649),(47 142.7281),(48 142.7609),(49 143.4275),(50 142.89053),(51 144.53029),(52 145.43414),(53 146.06422),(54 147.17012),(55 145.1484),(56 147.03839),(57 149.27864),(58 149.95963),(59 150.76576),(60 149.06172),(61 149.42354),(62 150.54059),(63 149.40654),(64 148.36226),(65 147.34798),(66 148.72743),(67 147.53241),(68 148.73743),(69 148.06123),(70 147.91895),(71 147.73022),(72 148.64418),(73 150.13072),(74 150.60878),(75 149.33829),(76 149.00032),(77 148.36893),(78 147.10268),(79 147.46141),
(1 86.79855),(2 108.34065),(3 119.46678),(4 126.741974),(5 131.97878),(6 136.72356),(7 138.5948),(8 140.70978),(9 141.32759),(10 140.4387),(11 143.69823),(12 144.26688),(13 144.57745),(14 144.61282),(15 143.88472),(16 144.53572),(17 144.72888),(18 147.65234),(19 145.5248),(20 145.04942),(21 147.02518),(22 148.22078),(23 147.44942),(24 149.20596),(25 149.23195),(26 149.80208),(27 147.19151),(28 146.4303),(29 145.21828),(30 144.67065),(31 144.73232),(32 145.70638),(33 145.32507),(34 145.91174),(35 145.84818),(36 147.85378),(37 146.47249),(38 147.64783),(39 145.06044),(40 145.01846),(41 145.99342),(42 144.45421),(43 143.14832),(44 143.34892),(45 142.89262),(46 142.36147),(47 141.37383),(48 140.37155),(49 139.3026),(50 139.42212),(51 139.80768),(52 140.68077),(53 140.71742),(54 140.85243),(55 140.53413),(56 142.69037),(57 144.82599),(58 144.51761),(59 144.81532),(60 144.26967),(61 144.2789),(62 145.30438),(63 142.88908),(64 142.29665),(65 142.39638),(66 143.7431),(67 143.7326),(68 144.53383),(69 144.55577),(70 144.02072),(71 143.52084),(72 145.13918),(73 144.31627),(74 143.96875),(75 142.58073),(76 143.02147),(77 142.24191),(78 143.63013),(79 142.07976),
(1 88.06874),(2 109.77748),(3 119.399536),(4 126.54116),(5 131.93808),(6 137.82092),(7 140.70787),(8 144.26772),(9 145.05379),(10 147.23802),(11 148.07452),(12 148.59625),(13 148.53725),(14 147.35342),(15 148.90091),(16 148.67624),(17 148.55804),(18 150.35365),(19 149.49168),(20 150.14635),(21 151.11302),(22 149.67896),(23 148.492),(24 151.53963),(25 150.37015),(26 150.34818),(27 147.88263),(28 147.04611),(29 146.96996),(30 146.13339),(31 147.04343),(32 147.67888),(33 148.70708),(34 148.34373),(35 148.83394),(36 148.36151),(37 148.76653),(38 148.07294),(39 146.26698),(40 145.29459),(41 146.33424),(42 147.01788),(43 146.95477),(44 147.39305),(45 144.97203),(46 144.42844),(47 142.84486),(48 142.0271),(49 142.28357),(50 141.9854),(51 141.21486),(52 142.43892),(53 143.05043),(54 143.46744),(55 144.49792),(56 144.54955),(57 146.67488),(58 146.00473),(59 145.71042),(60 146.92455),(61 149.07245),(62 149.97159),(63 147.54115),(64 147.44077),(65 147.99335),(66 147.01613),(67 147.6212),(68 148.85295),(69 149.78415),(70 147.4933),(71 146.2804),(72 147.40092),(73 146.19284),(74 144.86597),(75 143.41304),(76 143.36362),(77 144.07918),(78 144.61407),(79 144.06995),
(1 84.32012),(2 106.90033),(3 119.95042),(4 126.58463),(5 130.86488),(6 134.36543),(7 138.21542),(8 140.41768),(9 141.26022),(10 143.07578),(11 142.63147),(12 142.02333),(13 143.51155),(14 144.81624),(15 143.29265),(16 143.63962),(17 143.57832),(18 144.6095),(19 146.22055),(20 147.82802),(21 147.45612),(22 146.69157),(23 145.56168),(24 147.55771),(25 148.0777),(26 147.15149),(27 144.70834),(28 145.06044),(29 144.11679),(30 143.21558),(31 144.11476),(32 145.35297),(33 144.89925),(34 144.92955),(35 144.52411),(36 144.96753),(37 144.21078),(38 143.82283),(39 142.70592),(40 141.79878),(41 143.23584),(42 144.57341),(43 141.92021),(44 141.5695),(45 140.55127),(46 140.22572),(47 139.71875),(48 140.4119),(49 138.56883),(50 139.28426),(51 138.81624),(52 138.15208),(53 137.26126),(54 139.25536),(55 139.71933),(56 140.76192),(57 140.95378),(58 141.7537),(59 141.39262),(60 142.98035),(61 144.09175),(62 144.82521),(63 142.37413),(64 143.79825),(65 144.17653),(66 144.77126),(67 146.03627),(68 146.99638),(69 147.57068),(70 145.54576),(71 143.8114),(72 144.08139),(73 143.2147),(74 142.6633),(75 140.8427),(76 140.71976),(77 140.30876),(78 143.24332),(79 141.57932),
(1 85.01885),(2 105.76158),(3 118.426834),(4 124.17306),(5 129.62164),(6 132.85197),(7 135.86331),(8 138.39),(9 138.95955),(10 140.2869),(11 140.73698),(12 140.30623),(13 142.48738),(14 142.84384),(15 142.4709),(16 142.6216),(17 143.3006),(18 144.625),(19 145.53253),(20 146.17918),(21 144.97475),(22 145.73904),(23 145.54301),(24 146.41422),(25 147.65233),(26 148.21735),(27 145.71635),(28 145.57275),(29 146.2693),(30 146.76402),(31 147.92819),(32 149.48486),(33 148.43004),(34 149.52933),(35 148.3868),(36 148.10887),(37 146.86275),(38 146.43938),(39 143.72035),(40 145.10646),(41 145.3109),(42 147.58731),(43 146.36073),(44 144.98004),(45 143.30188),(46 142.97636),(47 142.30644),(48 142.64442),(49 140.83348),(50 141.15288),(51 140.51923),(52 139.3773),(53 139.10138),(54 140.64168),(55 141.91011),(56 142.97124),(57 142.0858),(58 141.24756),(59 142.56425),(60 144.21709),(61 145.47267),(62 146.8978),(63 143.84781),(64 143.67668),(65 143.84491),(66 143.35287),(67 143.98103),(68 144.11563),(69 145.55478),(70 143.28809),(71 143.97116),(72 143.27495),(73 141.9376),(74 141.03146),(75 140.65346),(76 141.17995),(77 139.5592),(78 139.85452),(79 138.57974),
(1 85.66375),(2 105.36544),(3 117.3282),(4 123.36556),(5 128.99335),(6 132.30415),(7 133.81783),(8 134.61807),(9 137.34361),(10 139.1139),(11 140.82018),(12 141.00562),(13 141.5498),(14 142.30856),(15 143.53018),(16 142.1099),(17 144.2381),(18 145.28761),(19 145.61122),(20 144.35504),(21 143.97466),(22 144.53297),(23 144.50685),(24 143.40268),(25 144.79875),(26 145.8887),(27 143.93799),(28 144.19925),(29 144.17415),(30 144.55713),(31 144.51103),(32 143.8807),(33 143.64285),(34 144.81743),(35 144.59576),(36 145.41844),(37 144.8352),(38 143.7894),(39 143.56175),(40 142.7096),(41 142.90286),(42 143.35872),(43 143.89336),(44 142.03877),(45 141.3331),(46 140.02684),(47 140.7095),(48 140.33595),(49 139.95271),(50 139.23386),(51 138.50925),(52 138.09428),(53 137.22717),(54 138.36534),(55 141.05078),(56 142.44705),(57 141.3888),(58 142.11584),(59 141.83218),(60 143.421),(61 143.4067),(62 143.80612),(63 142.78299),(64 143.4796),(65 143.02373),(66 140.6113),(67 140.0089),(68 139.78452),(69 140.6161),(70 137.78731),(71 136.69502),(72 138.43892),(73 137.19075),(74 139.66772),(75 137.83519),(76 138.79802),(77 136.1607),(78 136.14423),(79 136.51091),
(1 82.68735),(2 101.515884),(3 113.930466),(4 120.05652),(5 123.85571),(6 126.897865),(7 129.48676),(8 130.66667),(9 133.43358),(10 135.15047),(11 135.91273),(12 135.7718),(13 136.00845),(14 136.85175),(15 137.23743),(16 137.13344),(17 137.79135),(18 139.89455),(19 139.66708),(20 140.12415),(21 141.06676),(22 140.56433),(23 140.45157),(24 140.55681),(25 141.12003),(26 141.60323),(27 139.68095),(28 139.43994),(29 138.1954),(30 138.96548),(31 140.54956),(32 140.57648),(33 141.21341),(34 141.68839),(35 140.9848),(36 140.73349),(37 139.74783),(38 138.81337),(39 140.02335),(40 139.53328),(41 138.7169),(42 138.18213),(43 137.11496),(44 137.67528),(45 137.93463),(46 136.56342),(47 135.98468),(48 135.76704),(49 135.11963),(50 134.84995),(51 132.66237),(52 134.20532),(53 133.13446),(54 132.69124),(55 133.78368),(56 137.39284),(57 136.79877),(58 136.94794),(59 136.60268),(60 136.0139),(61 136.956),(62 137.67433),(63 136.72853),(64 136.66911),(65 136.53693),(66 135.60432),(67 134.30925),(68 134.08067),(69 134.99709),(70 133.72018),(71 132.44621),(72 133.44551),(73 131.50517),(74 133.63583),(75 132.11838),(76 133.02364),(77 131.39151),(78 131.442),(79 131.35573),
(1 84.42368),(2 103.84531),(3 114.449),(4 120.2623),(5 125.44205),(6 130.52753),(7 133.1603),(8 133.19707),(9 134.51518),(10 136.15012),(11 136.86383),(12 137.76285),(13 138.86763),(14 139.76553),(15 140.22098),(16 138.82814),(17 138.31062),(18 141.18579),(19 141.20905),(20 140.17186),(21 141.71382),(22 141.88896),(23 143.04234),(24 143.53326),(25 141.63474),(26 141.68448),(27 141.31956),(28 140.82805),(29 139.36519),(30 138.41296),(31 139.63647),(32 140.78583),(33 141.52014),(34 141.80078),(35 140.95903),(36 141.59305),(37 140.35378),(38 140.55931),(39 140.53271),(40 140.28418),(41 141.06691),(42 140.7658),(43 140.39243),(44 139.26358),(45 138.52945),(46 136.77168),(47 136.38184),(48 136.96802),(49 136.17032),(50 133.81627),(51 134.24399),(52 133.64816),(53 132.96802),(54 133.07932),(55 132.61201),(56 135.8875),(57 136.19284),(58 136.4867),(59 136.95897),(60 136.52328),(61 137.72098),(62 137.7116),(63 137.54173),(64 137.84111),(65 138.80798),(66 139.30391),(67 138.13844),(68 138.45146),(69 136.81607),(70 135.87218),(71 135.09859),(72 136.44511),(73 134.90704),(74 134.11868),(75 133.08237),(76 133.76958),(77 132.78406),(78 132.77835),(79 133.07236),
(1 82.491),(2 101.87856),(3 113.46203),(4 118.1312),(5 123.157486),(6 127.63548),(7 130.83508),(8 132.04732),(9 133.39394),(10 134.4477),(11 135.84056),(12 135.86911),(13 137.70486),(14 138.86125),(15 138.67699),(16 137.92654),(17 137.54254),(18 139.54083),(19 138.00528),(20 138.85056),(21 140.71425),(22 140.39537),(23 140.95016),(24 141.95692),(25 141.75406),(26 141.70003),(27 140.19135),(28 139.84688),(29 139.97665),(30 140.70404),(31 140.31245),(32 140.24026),(33 140.49564),(34 140.18205),(35 138.19012),(36 139.32922),(37 140.4131),(38 140.08969),(39 139.40688),(40 137.93082),(41 138.21132),(42 135.58751),(43 134.4988),(44 134.21977),(45 135.73691),(46 134.383),(47 133.59366),(48 134.8611),(49 133.94742),(50 132.18178),(51 131.96867),(52 133.11577),(53 132.54608),(54 132.97276),(55 133.9468),(56 136.62473),(57 138.20688),(58 138.56111),(59 137.19627),(60 137.31523),(61 139.67317),(62 139.4109),(63 137.66492),(64 136.02025),(65 136.93825),(66 135.54309),(67 135.03973),(68 136.38913),(69 135.88583),(70 135.1387),(71 134.12398),(72 134.61304),(73 135.59111),(74 134.76854),(75 134.42305),(76 133.70084),(77 132.86559),(78 133.50343),(79 131.42935),
(1 80.92914),(2 99.11403),(3 109.84606),(4 114.31922),(5 119.47596),(6 125.48952),(7 128.07149),(8 128.1779),(9 129.98764),(10 131.63838),(11 132.5337),(12 134.22942),(13 135.86604),(14 137.94804),(15 137.34206),(16 135.46983),(17 135.7122),(18 139.47415),(19 138.13007),(20 139.41496),(21 139.89665),(22 139.50377),(23 140.33763),(24 138.78854),(25 138.44579),(26 137.94768),(27 138.30211),(28 138.86494),(29 139.71405),(30 138.19614),(31 138.17004),(32 138.56293),(33 139.08324),(34 137.53252),(35 136.37915),(36 136.64827),(37 137.2279),(38 136.89555),(39 136.55986),(40 135.46796),(41 136.11029),(42 134.9637),(43 133.84357),(44 133.72289),(45 133.41293),(46 132.36942),(47 131.36504),(48 132.12488),(49 131.24948),(50 130.26474),(51 130.76906),(52 130.43045),(53 131.47339),(54 132.41696),(55 132.27185),(56 133.17007),(57 133.58),(58 134.23303),(59 134.2383),(60 134.29202),(61 136.19147),(62 135.91733),(63 134.67897),(64 134.80553),(65 134.21991),(66 133.43552),(67 133.13326),(68 134.06996),(69 133.80533),(70 133.61578),(71 133.4411),(72 133.11603),(73 132.5417),(74 131.49641),(75 132.18706),(76 130.60637),(77 130.32054),(78 130.58073),(79 130.56648),
