1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 204745.39),(2 734819),(3 1532139.1),(4 2511584),(5 3600810),(6 4775723.5),(7 6041482.5),(8 7435982.5),(9 8899128),(10 10493669),(11 12164048),(12 13866745),(13 15607523),(14 17426250),(15 19223238),(16 21025678),(17 22784342),(18 24700698),(19 26588614),(20 28430800),(21 30180950),(22 31652384),(23 33314054),(24 34657630),(25 36008780),(26 37700500),(27 39724404),(28 41837980),(29 44116068),(30 46497868),(31 48717116),(32 50728180),(33 52618228),(34 54145004),(35 55520884),(36 56944560),(37 57935796),(38 58894916),(39 59707404),(40 60391180),(41 61172588),(42 61947724),(43 62961852),(44 63704172),(45 64786830),(46 66170690),(47 67778170),(48 69450790),(49 71133080),(50 73294856),(51 75884520),(52 79033480),(53 82912824),(54 86620870),(55 90596700),(56 94809880),(57 99677510),(58 105027010),(59 111048510),(60 117170184),(61 123376700),(62 129844120),(63 136872850),(64 144225870),(65 152200340),(66 159737390),(67 167332130),(68 175390540),(69 183296720),(70 191226930),(71 198733230),(72 205971650),(73 211904340),(74 216961400),(75 220759700),(76 224843280),(77 229064880),(78 232459410),(79 235455660),
(1 1437.7156),(2 1712.9578),(3 1870.5468),(4 1975.0842),(5 2053.284),(6 2159.0261),(7 2240.3076),(8 2375.1633),(9 2440.3032),(10 2509.8066),(11 2588.6594),(12 2645.8225),(13 2717.086),(14 2795.0803),(15 2844.5166),(16 2874.037),(17 2923.582),(18 2983.7595),(19 2996.0034),(20 3065.6858),(21 3119.405),(22 3133.2996),(23 3153.1514),(24 3135.6697),(25 3174.172),(26 3160.2632),(27 3123.7258),(28 3114.066),(29 3082.3516),(30 3070.4565),(31 3027.318),(32 3008.583),(33 2983.5095),(34 2981.8777),(35 2981.6685),(36 2971.467),(37 2973.6326),(38 2994.0232),(39 3012.8518),(40 2980.4626),(41 2946.337),(42 2971.3274),(43 2968.5776),(44 2971),(45 2964.587),(46 2922.2837),(47 2938.6982),(48 2964.6035),(49 2972.2153),(50 2990.2986),(51 3026.357),(52 3074.5935),(53 3120.9897),(54 3156.5886),(55 3172.0564),(56 3244.7307),(57 3248.838),(58 3259.1135),(59 3298.233),(60 3297.086),(61 3351.0208),(62 3370.018),(63 3372.638),(64 3391.5203),(65 3409.713),(66 3390.1702),(67 3396.3162),(68 3406.669),(69 3425.492),(70 3385.865),(71 3397.9492),(72 3428.026),(73 3397.4075),(74 3415.2554),(75 3432.2976),(76 3411.1106),(77 3387.424),(78 3375.5913),(79 3395.388),
(1 1380.5162),(2 1645.2355),(3 1823.854),(4 1934.9227),(5 2028.562),(6 2106.8054),(7 2185.6675),(8 2339.549),(9 2382.7185),(10 2466.4023),(11 2536.8035),(12 2589.7202),(13 2647.1558),(14 2739.2017),(15 2804.69),(16 2818.9126),(17 2840.8518),(18 2904.0051),(19 2955.4111),(20 2991.7952),(21 3018.551),(22 3055.5266),(23 3043.3513),(24 3030.8318),(25 3096.4795),(26 3067.3003),(27 3081.0452),(28 3001.1548),(29 2992.4092),(30 2985.9695),(31 2953.148),(32 2910.5095),(33 2895.3782),(34 2879.8792),(35 2873.375),(36 2847.3054),(37 2839.761),(38 2868.7224),(39 2816.7056),(40 2807.4766),(41 2819.283),(42 2819.15),(43 2794.8599),(44 2796.2163),(45 2760.4836),(46 2752.0706),(47 2772.79),(48 2751.4102),(49 2765.6133),(50 2783.06),(51 2782.4353),(52 2813.431),(53 2885.4055),(54 2944.9639),(55 2997.568),(56 3041.0095),(57 3087.5037),(58 3102.3538),(59 3105.6526),(60 3156.2583),(61 3194.3606),(62 3205.1897),(63 3213.6794),(64 3210.0627),(65 3212.8416),(66 3227.3926),(67 3213.7407),(68 3251.7634),(69 3261.2124),(70 3236.1248),(71 3254.0808),(72 3271.0344),(73 3225.632),(74 3249.1663),(75 3246.8972),(76 3227.932),(77 3208.2998),(78 3213.9888),(79 3225.2773),
(1 1304.9576),(2 1622.3595),(3 1800.1627),(4 1914.6555),(5 2045.8636),(6 2118.3618),(7 2174.8467),(8 2272.2693),(9 2343.114),(10 2421.7131),(11 2497.3223),(12 2551.107),(13 2649.9875),(14 2716.4653),(15 2759.565),(16 2783.494),(17 2812.0913),(18 2850.2573),(19 2885.3516),(20 2933.6282),(21 2973.6045),(22 3030.344),(23 3040.9497),(24 3070.0652),(25 3057.1265),(26 3050.4094),(27 3015.4495),(28 2993.6362),(29 2959.1392),(30 2935.0115),(31 2957.6904),(32 2930.4656),(33 2881.8928),(34 2871.1555),(35 2840.325),(36 2846.6267),(37 2832.8958),(38 2845.392),(39 2825.1738),(40 2794.4448),(41 2802.9836),(42 2792.708),(43 2753.1765),(44 2774.488),(45 2730.8289),(46 2743.6262),(47 2743.9387),(48 2755.8767),(49 2766.2012),(50 2792.3337),(51 2784.7488),(52 2826.704),(53 2932.4297),(54 2966.3755),(55 2990.0422),(56 3033.7393),(57 3054.2964),(58 3070.0347),(59 3102.6655),(60 3118.1572),(61 3140.9597),(62 3155.8555),(63 3157.9768),(64 3154.064),(65 3150.3362),(66 3169.368),(67 3179.3037),(68 3209.4128),(69 3201.272),(70 3224.3037),(71 3224.1191),(72 3237.5461),(73 3227.481),(74 3221.4946),(75 3210.7092),(76 3195.606),(77 3198.9878),(78 3172.3774),(79 3179.8293),
(1 1323.3446),(2 1609.6896),(3 1763.4216),(4 1856.3824),(5 1996.0753),(6 2059.7185),(7 2134.1328),(8 2213.4006),(9 2266.0442),(10 2318.1084),(11 2402.449),(12 2454.0889),(13 2511.397),(14 2537.313),(15 2602.5605),(16 2644.0444),(17 2688.3381),(18 2720.8633),(19 2756),(20 2824.645),(21 2847.2163),(22 2899.7434),(23 2898.4075),(24 2885.3745),(25 2920.954),(26 2909.7053),(27 2907.7441),(28 2880.898),(29 2874.8901),(30 2820.742),(31 2804.6335),(32 2788.0325),(33 2770.1226),(34 2743.4316),(35 2755.0125),(36 2760.9622),(37 2752.1528),(38 2771.425),(39 2767.0188),(40 2752.226),(41 2760.1091),(42 2758.2095),(43 2717.4812),(44 2766.398),(45 2719.197),(46 2734.4802),(47 2715.6428),(48 2716.0632),(49 2682.087),(50 2715.5764),(51 2738.9607),(52 2754.2476),(53 2829.0725),(54 2846.8975),(55 2868.3643),(56 2904.2449),(57 2877.8638),(58 2896.1855),(59 2945.6152),(60 2952.8696),(61 2965.8623),(62 3006.2424),(63 3025.9163),(64 3036.2705),(65 3042.3726),(66 3097.7537),(67 3099.478),(68 3107.8723),(69 3125.8354),(70 3129.7188),(71 3108.9011),(72 3122.7048),(73 3093.9421),(74 3142.4827),(75 3133.5264),(76 3089.819),(77 3082.0635),(78 3061.7615),(79 3049.0137),
(1 1313.3676),(2 1567.4188),(3 1736.513),(4 1848.7286),(5 1942.292),(6 2036.5009),(7 2086.9063),(8 2223.593),(9 2251.781),(10 2336.0059),(11 2382.3748),(12 2461.648),(13 2525.202),(14 2558.3674),(15 2602.7234),(16 2657.9956),(17 2676.5273),(18 2720.7058),(19 2769.8606),(20 2775.227),(21 2803.3958),(22 2829.6235),(23 2895.9937),(24 2871.5166),(25 2889.563),(26 2893.8),(27 2892.3186),(28 2858.3816),(29 2824.3845),(30 2812.9573),(31 2793.3958),(32 2771.828),(33 2707.779),(34 2711.8586),(35 2698.183),(36 2681.2092),(37 2690.5361),(38 2701.4624),(39 2686.6538),(40 2667.7522),(41 2648.1318),(42 2630.8047),(43 2632.2246),(44 2634.5725),(45 2655.18),(46 2653.202),(47 2656.844),(48 2665.3938),(49 2627.4817),(50 2676.4905),(51 2682.5352),(52 2717.0044),(53 2805.9363),(54 2816.3755),(55 2887.1125),(56 2903.3943),(57 2912.8928),(58 2972.911),(59 3002.3599),(60 3020.4907),(61 3051.025),(62 3089.5103),(63 3116.0747),(64 3107.1328),(65 3136.5635),(66 3121.064),(67 3121.6814),(68 3144.885),(69 3149.671),(70 3112.6125),(71 3119.7559),(72 3110.1833),(73 3112.742),(74 3117.2017),(75 3101.0166),(76 3100.2935),(77 3087.2158),(78 3071.1553),(79 3056.8691),
(1 1268.4175),(2 1557.4935),(3 1708.1326),(4 1775.7836),(5 1891.6152),(6 1970.0281),(7 2029.4027),(8 2139.452),(9 2185.9783),(10 2250.988),(11 2313.001),(12 2370.7637),(13 2434.6184),(14 2487.9448),(15 2522.0437),(16 2566.5425),(17 2605.7717),(18 2628.1604),(19 2661.3003),(20 2660.1921),(21 2694.8403),(22 2719.2603),(23 2754.6636),(24 2732.7974),(25 2770.93),(26 2729.85),(27 2744.9443),(28 2714.2607),(29 2684.5417),(30 2675.4863),(31 2670.7202),(32 2621.9917),(33 2593.1763),(34 2591.4043),(35 2570.656),(36 2532.564),(37 2553.8306),(38 2565.1934),(39 2533.2292),(40 2537.185),(41 2512.1013),(42 2532.593),(43 2527.2827),(44 2523.3403),(45 2507.8477),(46 2490.9978),(47 2469.653),(48 2466.0408),(49 2455.4094),(50 2488.0222),(51 2519.415),(52 2554.5256),(53 2609.6147),(54 2640.2664),(55 2684.704),(56 2736.0977),(57 2749.6833),(58 2752.499),(59 2802.8572),(60 2805.3838),(61 2813.3828),(62 2827.6409),(63 2841.359),(64 2830.3528),(65 2857.9436),(66 2861.7048),(67 2885.3672),(68 2929.2593),(69 2925.3032),(70 2935.4822),(71 2935.8533),(72 2918.6326),(73 2938.4697),(74 2907.0693),(75 2912.8386),(76 2944.172),(77 2912.1692),(78 2926.6023),(79 2892.8052),
(1 1242.9387),(2 1517.1655),(3 1666.1229),(4 1743.8226),(5 1832.7689),(6 1887.8787),(7 1948.3787),(8 2048.5796),(9 2099.4683),(10 2179.6426),(11 2226.761),(12 2242.7903),(13 2323.4731),(14 2372.001),(15 2395.6016),(16 2447.5562),(17 2525.9485),(18 2564.1414),(19 2590.6035),(20 2640.4187),(21 2668.5405),(22 2723.5508),(23 2769.0635),(24 2755.775),(25 2772.2876),(26 2758.8323),(27 2758.2817),(28 2733.4373),(29 2691.0503),(30 2666.8665),(31 2633.539),(32 2605.6023),(33 2586.1284),(34 2573.2405),(35 2576.4019),(36 2598.954),(37 2596.2395),(38 2605.3503),(39 2609.2107),(40 2554.5427),(41 2545.4158),(42 2534.0103),(43 2515.518),(44 2516.1113),(45 2520.4482),(46 2520.0747),(47 2526.7322),(48 2532.3398),(49 2534.382),(50 2556.7585),(51 2598.323),(52 2638.6812),(53 2666.882),(54 2722.557),(55 2763.017),(56 2793.3098),(57 2795.757),(58 2813.1833),(59 2819.0105),(60 2854.9473),(61 2883.7866),(62 2895.8909),(63 2918.6995),(64 2930.7468),(65 2946.7192),(66 2929.7366),(67 2967.2139),(68 2995.778),(69 2982.8115),(70 2966.909),(71 2968.6047),(72 2950.477),(73 2935.2144),(74 2905.64),(75 2896.2122),(76 2892.9573),(77 2877.8308),(78 2868.1587),(79 2850.881),
(1 1226.683),(2 1496.7349),(3 1652.7803),(4 1749.6514),(5 1822.3726),(6 1894.491),(7 1958.6697),(8 2048.316),(9 2126.1318),(10 2182.142),(11 2231.976),(12 2262.7312),(13 2341.3809),(14 2396.8499),(15 2429.544),(16 2456.0188),(17 2501.4028),(18 2559.68),(19 2607.6577),(20 2633.6653),(21 2678.4968),(22 2702.8142),(23 2705.8098),(24 2700.529),(25 2744.0425),(26 2757.2185),(27 2764.8018),(28 2713.8774),(29 2672.5056),(30 2636.724),(31 2604.967),(32 2605.428),(33 2597.826),(34 2574.5906),(35 2568.1924),(36 2567.701),(37 2546.9504),(38 2575.6926),(39 2544.263),(40 2545.9626),(41 2527.8762),(42 2523.887),(43 2498.017),(44 2543.8953),(45 2529.7615),(46 2513.6516),(47 2498.9543),(48 2503.714),(49 2475.9219),(50 2532.818),(51 2547.5725),(52 2590.2822),(53 2609.2102),(54 2636.5366),(55 2666.3604),(56 2709.6501),(57 2733.5232),(58 2787.0503),(59 2782.207),(60 2819.7932),(61 2820.0432),(62 2826.3),(63 2845.7446),(64 2833.7627),(65 2851.5586),(66 2861.1538),(67 2888.8542),(68 2920.0637),(69 2919.8562),(70 2910.6235),(71 2921.0251),(72 2892.2725),(73 2890.4749),(74 2914.334),(75 2894.3137),(76 2888.1653),(77 2872.4766),(78 2874.5767),(79 2852.4517),
(1 1195.5244),(2 1464.2546),(3 1618.53),(4 1707.2375),(5 1788.8605),(6 1881.2661),(7 1938.0922),(8 2081.2683),(9 2118.712),(10 2179.33),(11 2221.9683),(12 2302.7996),(13 2302.062),(14 2379.1882),(15 2417.5059),(16 2451.3938),(17 2498.5364),(18 2544.6091),(19 2593.4531),(20 2642.4695),(21 2646.1362),(22 2693.7974),(23 2693.8894),(24 2708.4197),(25 2731.183),(26 2686.2712),(27 2690.1873),(28 2658.0078),(29 2596.39),(30 2584.4512),(31 2587.5159),(32 2568.0718),(33 2551.4983),(34 2552.966),(35 2545.9312),(36 2542.8645),(37 2535.3955),(38 2573.4026),(39 2562.4219),(40 2554.1072),(41 2543.018),(42 2521.1316),(43 2521.4602),(44 2530.585),(45 2513.1355),(46 2522.3232),(47 2524.1902),(48 2534.3953),(49 2513.6318),(50 2529.268),(51 2530.1606),(52 2577.2356),(53 2625.953),(54 2679.7224),(55 2729.3806),(56 2753.5068),(57 2771.7327),(58 2786.4204),(59 2802.5251),(60 2833.828),(61 2835.0476),(62 2832.2585),(63 2867.4873),(64 2855.2007),(65 2875.6729),(66 2886.003),(67 2878.1733),(68 2946.6384),(69 2916.6812),(70 2909.4424),(71 2907.8208),(72 2908.208),(73 2905.1555),(74 2879.7095),(75 2870.7144),(76 2860.656),(77 2834.8105),(78 2828.0325),(79 2812.3762),
(1 1187.291),(2 1428.3127),(3 1567.5018),(4 1626.0446),(5 1732.9614),(6 1800.1282),(7 1872.6168),(8 1960.6549),(9 2008.0795),(10 2060.102),(11 2135.0342),(12 2177.223),(13 2216.6047),(14 2278.0642),(15 2310.9722),(16 2357.8965),(17 2414.6497),(18 2447.656),(19 2467.934),(20 2479.3123),(21 2495.429),(22 2538.394),(23 2532.5894),(24 2569.2996),(25 2588.7078),(26 2550.3513),(27 2524.215),(28 2524.469),(29 2493.2275),(30 2495.3984),(31 2456.0479),(32 2426.5156),(33 2410.5085),(34 2387.194),(35 2394.3254),(36 2378.116),(37 2377.598),(38 2420.259),(39 2398.9746),(40 2360.2654),(41 2348.8088),(42 2306.2783),(43 2297.1377),(44 2297.2605),(45 2288.7537),(46 2279.647),(47 2297.6863),(48 2268.843),(49 2283.5278),(50 2308.5015),(51 2338.3577),(52 2360.8643),(53 2428.8015),(54 2477.0132),(55 2503.9453),(56 2546.7815),(57 2590.271),(58 2622.4946),(59 2651.5781),(60 2640.3994),(61 2654.6785),(62 2657.828),(63 2704.8816),(64 2672.348),(65 2692.5237),(66 2679.9734),(67 2699.1167),(68 2755.365),(69 2712.607),(70 2733.8457),(71 2719.7449),(72 2738.6746),(73 2725.0405),(74 2712.3499),(75 2734.6985),(76 2707.218),(77 2679.5977),(78 2644.1711),(79 2655.175),
(1 1152.9966),(2 1381.5284),(3 1526.2931),(4 1601.5399),(5 1690.1549),(6 1736.6222),(7 1772.7166),(8 1865.8486),(9 1922.2964),(10 1993.9497),(11 2037.3269),(12 2085.5266),(13 2147.529),(14 2193.4468),(15 2224.6982),(16 2271.2056),(17 2312.4211),(18 2355.4597),(19 2369.9038),(20 2414.1238),(21 2430.567),(22 2487.0427),(23 2478.2483),(24 2506.9143),(25 2479.8994),(26 2500.5813),(27 2494.4084),(28 2477.6863),(29 2449.405),(30 2431.9548),(31 2389.913),(32 2359.6655),(33 2363.524),(34 2372.178),(35 2352.9849),(36 2338.9646),(37 2338.7346),(38 2360.0232),(39 2338.101),(40 2316.3445),(41 2294.494),(42 2291.0251),(43 2266.3599),(44 2274.806),(45 2269.3577),(46 2285.1658),(47 2282.8635),(48 2284.052),(49 2292.076),(50 2294.136),(51 2327.4656),(52 2289.0564),(53 2359.6687),(54 2388.7727),(55 2408.8308),(56 2407.189),(57 2446.778),(58 2446.0444),(59 2450.6772),(60 2449.2437),(61 2478.452),(62 2473.136),(63 2475.091),(64 2476.4246),(65 2490.652),(66 2482.091),(67 2486.694),(68 2545.1257),(69 2519.967),(70 2516.2258),(71 2524.582),(72 2539.9836),(73 2540.2593),(74 2545.4045),(75 2533.3242),(76 2519.2893),(77 2498.541),(78 2471.118),(79 2474.349),
(1 1161.9349),(2 1406.3173),(3 1563.2408),(4 1652.5266),(5 1722.0503),(6 1800.6345),(7 1835.732),(8 1967.0582),(9 1983.7809),(10 2039.1057),(11 2105.3765),(12 2135.843),(13 2208.4436),(14 2268.6685),(15 2325.8171),(16 2325.6672),(17 2356.283),(18 2389.959),(19 2413.8145),(20 2424.4678),(21 2439.4526),(22 2452.5435),(23 2506.997),(24 2517.7307),(25 2552.3374),(26 2559.8452),(27 2536.4626),(28 2504.4265),(29 2478.6516),(30 2471.8088),(31 2442.7153),(32 2416.21),(33 2399.6248),(34 2371.5935),(35 2350.2988),(36 2345.4907),(37 2341.5652),(38 2355.2896),(39 2354.132),(40 2311.4045),(41 2301.9138),(42 2307.3242),(43 2295.4502),(44 2294.7087),(45 2287.4524),(46 2297.0996),(47 2279.6267),(48 2274.4458),(49 2286.3914),(50 2297.5881),(51 2319.7039),(52 2340.6733),(53 2376.5437),(54 2412.6),(55 2450.0515),(56 2504.7512),(57 2521.9072),(58 2536.502),(59 2532.2197),(60 2552.2634),(61 2581.995),(62 2577.4524),(63 2606.0654),(64 2611.282),(65 2605.6353),(66 2620.8523),(67 2607.934),(68 2601.6023),(69 2591.9834),(70 2586.9065),(71 2585.3687),(72 2581.7708),(73 2602.179),(74 2625.0334),(75 2628.6646),(76 2599.0085),(77 2580.8257),(78 2550.5957),(79 2550.2034),
(1 1123.9387),(2 1354.5173),(3 1509.4617),(4 1603.3066),(5 1678.8696),(6 1758.867),(7 1805.549),(8 1911.7319),(9 1958.6277),(10 1993.8369),(11 2022.3993),(12 2081.3396),(13 2146.203),(14 2211.9277),(15 2219.8323),(16 2245.0283),(17 2298.2998),(18 2320.7268),(19 2342.792),(20 2385.8345),(21 2407.3994),(22 2446.3716),(23 2463.1116),(24 2477.1892),(25 2477.9878),(26 2463.0002),(27 2469.1711),(28 2438.0178),(29 2412.3708),(30 2382.7676),(31 2355.0818),(32 2346.9094),(33 2323.5872),(34 2284.8728),(35 2285.4165),(36 2287.3184),(37 2274.7434),(38 2279.4265),(39 2248.572),(40 2220.5654),(41 2206.6401),(42 2220.3257),(43 2193.2512),(44 2202.0586),(45 2172.1396),(46 2167.577),(47 2146.295),(48 2144.012),(49 2161.7068),(50 2180.5867),(51 2173.2078),(52 2211.7747),(53 2274.25),(54 2301.9316),(55 2328.8367),(56 2369.707),(57 2371.1184),(58 2396.7441),(59 2413.3926),(60 2434.3086),(61 2465.0327),(62 2478.5488),(63 2517.8171),(64 2514.485),(65 2538.328),(66 2524.76),(67 2555.4648),(68 2564.8557),(69 2554.857),(70 2549.7798),(71 2528.7146),(72 2510.7124),(73 2506.2263),(74 2492.2651),(75 2474.739),(76 2467.281),(77 2474.2708),(78 2470.9993),(79 2457.6973),
(1 1100.7822),(2 1322.4204),(3 1474.7666),(4 1559.2285),(5 1622.4318),(6 1698.7274),(7 1767.238),(8 1858.6193),(9 1918.6298),(10 1997.8663),(11 2051.4766),(12 2111.906),(13 2170.3862),(14 2221.5623),(15 2269.7366),(16 2295.6155),(17 2352.9065),(18 2412.387),(19 2445.127),(20 2515.9248),(21 2541.1274),(22 2573.1904),(23 2589.642),(24 2585.8623),(25 2633.5867),(26 2608.681),(27 2600.8516),(28 2599.6086),(29 2562.582),(30 2545.2205),(31 2511.4429),(32 2481.4312),(33 2443.177),(34 2426.2183),(35 2399.6375),(36 2413.795),(37 2412.4124),(38 2413.8867),(39 2407.9995),(40 2407.0383),(41 2364.3604),(42 2373.8015),(43 2374.76),(44 2349.2163),(45 2321.5205),(46 2322.5352),(47 2305.0657),(48 2321.215),(49 2340.4885),(50 2361.7124),(51 2392.4492),(52 2403.7344),(53 2460.857),(54 2490.7048),(55 2530.6655),(56 2570.0325),(57 2571.0798),(58 2614.736),(59 2650.2017),(60 2661.4978),(61 2680.1812),(62 2720.3037),(63 2757.6565),(64 2803.8743),(65 2826.8884),(66 2811.916),(67 2847.9822),(68 2850.3132),(69 2855.2046),(70 2858.0552),(71 2885.2368),(72 2896.637),(73 2894.9756),(74 2904.916),(75 2893.7449),(76 2903.115),(77 2870.464),(78 2873.7527),(79 2882.1777),
(1 1102.9728),(2 1327.8389),(3 1482.0286),(4 1564.0912),(5 1660.5509),(6 1760.2649),(7 1829.6707),(8 1922.6605),(9 1993.4985),(10 2059.3123),(11 2111.7734),(12 2187.7212),(13 2242.3293),(14 2315.0579),(15 2342.5186),(16 2399.2078),(17 2457.9368),(18 2545.0547),(19 2614.3994),(20 2648.3884),(21 2719.6719),(22 2731.3572),(23 2784.4321),(24 2811.5632),(25 2849.2827),(26 2817.936),(27 2822.4949),(28 2769.3296),(29 2744.6685),(30 2691.1528),(31 2664.5823),(32 2617.3005),(33 2590.6946),(34 2557.7107),(35 2564.8647),(36 2561.5996),(37 2566.0063),(38 2553.888),(39 2491.8477),(40 2430.3782),(41 2414.439),(42 2430.1714),(43 2426.6013),(44 2411.9697),(45 2422.2646),(46 2453.053),(47 2441.613),(48 2466.8848),(49 2514.2756),(50 2547.258),(51 2608.033),(52 2628.6345),(53 2687.9119),(54 2734.3787),(55 2794.091),(56 2843.0803),(57 2874.489),(58 2906.2944),(59 2960.6196),(60 2995.343),(61 3020.8499),(62 3061.1863),(63 3094.5789),(64 3134.2297),(65 3156.9),(66 3166.5188),(67 3180.6394),(68 3200.491),(69 3201.9788),(70 3182.0078),(71 3187.503),(72 3174.9504),(73 3145.9612),(74 3085.9507),(75 3098.6172),(76 3080.6538),(77 3042.639),(78 3056.96),(79 3059.4797),
(1 1045.7976),(2 1288.1176),(3 1438.3579),(4 1538.0646),(5 1620.9271),(6 1705.0159),(7 1799.727),(8 1912.7303),(9 1975.9901),(10 2054.3728),(11 2121.4407),(12 2186.481),(13 2240.175),(14 2303.5786),(15 2373.4902),(16 2423.5903),(17 2453.5146),(18 2531.1235),(19 2594.6028),(20 2661.3992),(21 2720.9043),(22 2754.7988),(23 2756.8894),(24 2788.5034),(25 2817.2922),(26 2803.1355),(27 2812.6582),(28 2793.4685),(29 2768.6628),(30 2703.6338),(31 2692.9998),(32 2633.6936),(33 2592.6592),(34 2591.5266),(35 2580.2998),(36 2564.0735),(37 2549.188),(38 2582.428),(39 2518.5227),(40 2454.5627),(41 2442.5093),(42 2444.234),(43 2414.5945),(44 2420.9155),(45 2420.6548),(46 2444.229),(47 2443.7769),(48 2492.0466),(49 2530.9006),(50 2579.8618),(51 2635.5396),(52 2690.4446),(53 2779.6057),(54 2827.713),(55 2879.8748),(56 2904.071),(57 2965.9702),(58 3021.8564),(59 3053.9258),(60 3087.235),(61 3166.259),(62 3220.0286),(63 3217.313),(64 3273.6257),(65 3295.6724),(66 3308.4744),(67 3330.4844),(68 3335.4336),(69 3328.8801),(70 3325.2612),(71 3311.1963),(72 3310.1506),(73 3291.9072),(74 3249.392),(75 3206.6934),(76 3184.7163),(77 3184.5437),(78 3178.063),(79 3172.2124),
