1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 21391.945),(2 66564.66),(3 132435.3),(4 220510.95),(5 325385.34),(6 446990.5),(7 586407.7),(8 742490.7),(9 899759.5),(10 1054739.1),(11 1204664.9),(12 1328830.9),(13 1440100.1),(14 1499537.9),(15 1526615.5),(16 1530765.1),(17 1521872.4),(18 1501910),(19 1496855.6),(20 1503573.1),(21 1517394.9),(22 1548497.6),(23 1585551.4),(24 1629335),(25 1684430.6),(26 1754940.6),(27 1848279),(28 1965202.1),(29 2114396),(30 2239515.5),(31 2403788),(32 2566945.3),(33 2729037.5),(34 2875601.3),(35 2989412.8),(36 3077058),(37 3119936.3),(38 3129185),(39 3134289),(40 3112382),(41 3096185),(42 3093951),(43 3114231.3),(44 3157684),(45 3233909.3),(46 3371044.8),(47 3500632.3),(48 3700901.3),(49 3973698),(50 4325240),(51 4737750.5),(52 5231571.5),(53 5732929.5),(54 6294913.5),(55 6895501.5),(56 7492845.5),(57 8095290),(58 8689724),(59 9273313),(60 9813955),(61 10333461),(62 10829105),(63 11337761),(64 11818409),(65 12194469),(66 12536615),(67 12859265),(68 13079423),(69 13298847),(70 13471287),(71 13580827),(72 13591092),(73 13607584),(74 13623003),(75 13623952),(76 13643584),(77 13675620),(78 13741389),(79 13805875),
(1 2566.419),(2 4430.24),(3 4692.449),(4 4984.076),(5 5435.347),(6 5622.3022),(7 5836.19),(8 5971.5723),(9 6118.751),(10 6320.475),(11 6511.6343),(12 6556.377),(13 6545.1904),(14 6546.6563),(15 6629.871),(16 6738.2256),(17 6744.072),(18 6839.63),(19 6916.425),(20 6940.251),(21 6967.668),(22 6974.1045),(23 6960.4683),(24 7009.655),(25 6987.3193),(26 7069.118),(27 7072.081),(28 6985.2095),(29 7120.731),(30 7191.073),(31 7076.465),(32 7042.407),(33 7127.091),(34 7145.2095),(35 7170.8394),(36 7203.061),(37 7261.067),(38 7156.967),(39 7128.3237),(40 7306.7847),(41 7427.0386),(42 7346.257),(43 7446.451),(44 7789.7817),(45 7988.2617),(46 8058.8184),(47 8187.3066),(48 8290.012),(49 8412.2),(50 8541.183),(51 8588.989),(52 8627.718),(53 8645.349),(54 8605.394),(55 8558.489),(56 8580.755),(57 8520.272),(58 8564.536),(59 8596.969),(60 8690.321),(61 8791.871),(62 8776.171),(63 8745.255),(64 8707.869),(65 8589.295),(66 8538.652),(67 8556.312),(68 8456.239),(69 8329.203),(70 8123.1045),(71 7955.578),(72 7846.1665),(73 7791.1216),(74 7745.5273),(75 7719.3804),(76 7542.761),(77 7596.736),(78 7709.644),(79 7609.7456),
(1 2517.498),(2 4422.2437),(3 4723.5864),(4 5055.8433),(5 5530.5405),(6 5750.435),(7 5954.345),(8 6110.363),(9 6212.874),(10 6380.064),(11 6506.4053),(12 6628.8696),(13 6714.2773),(14 6782.56),(15 6850.068),(16 6926.7705),(17 6910.7734),(18 7039.1865),(19 7187.0947),(20 7194.793),(21 7217.679),(22 7213.4004),(23 7174.2656),(24 7244.586),(25 7196.432),(26 7192.0664),(27 7215.668),(28 7168.9556),(29 7288.911),(30 7452.097),(31 7463.2344),(32 7494.196),(33 7614.925),(34 7517.7),(35 7452.9863),(36 7462.722),(37 7538.3975),(38 7504.769),(39 7481.0874),(40 7557.735),(41 7600.3804),(42 7664.0913),(43 7743.9526),(44 8037.754),(45 8175.1846),(46 8360.805),(47 8558.65),(48 8624.01),(49 8796.1875),(50 8950.528),(51 8972.788),(52 8996.972),(53 8965.43),(54 8834.371),(55 8761.24),(56 8781.726),(57 8628.271),(58 8669.921),(59 8716.534),(60 8801.503),(61 8915.903),(62 8954.336),(63 8964.952),(64 8860.8125),(65 8727.609),(66 8642.708),(67 8562.96),(68 8445.4795),(69 8297.69),(70 8077.2637),(71 7974.9565),(72 7885.5093),(73 7811.5776),(74 7670.463),(75 7619.2407),(76 7657.519),(77 7663.4556),(78 7644.0996),(79 7644.842),
(1 2474.56),(2 4336.584),(3 4561.8276),(4 4826.726),(5 5408.8394),(6 5642.9683),(7 5816.4395),(8 5949.0244),(9 6010.685),(10 6145.5215),(11 6265.66),(12 6350.7935),(13 6459.0737),(14 6600.647),(15 6687.3057),(16 6703.07),(17 6703.9717),(18 6854.5693),(19 7011.843),(20 7005.226),(21 7031.241),(22 7033.6313),(23 7037.098),(24 7131.321),(25 7078.129),(26 6960.7905),(27 6990.417),(28 7045.215),(29 7097.385),(30 7202.2246),(31 7258.953),(32 7258.263),(33 7256.7314),(34 7393.579),(35 7407.791),(36 7363.2754),(37 7428.517),(38 7483.6777),(39 7601.2183),(40 7724.4),(41 7833.2974),(42 7939.156),(43 7916.1436),(44 8130.271),(45 8271.293),(46 8367.05),(47 8430.237),(48 8511.868),(49 8483.899),(50 8535.047),(51 8643.754),(52 8707.412),(53 8805.685),(54 8762.145),(55 8677.468),(56 8659.427),(57 8606.716),(58 8645.113),(59 8753.547),(60 8810.922),(61 8869.78),(62 8835.839),(63 8833.957),(64 8649.49),(65 8495.004),(66 8384.782),(67 8197.486),(68 7999.097),(69 7887.042),(70 7772.1563),(71 7649.5923),(72 7524.936),(73 7446.8257),(74 7344.241),(75 7327.4365),(76 7329.6196),(77 7305.3413),(78 7333.1245),(79 7361.8364),
(1 2418.0278),(2 4240.1563),(3 4415.5728),(4 4560.2026),(5 4960.426),(6 5238.7207),(7 5511.955),(8 5700.961),(9 5773.1436),(10 6052.5244),(11 6215.3623),(12 6221.6714),(13 6271.0405),(14 6429.853),(15 6608.362),(16 6637.8184),(17 6602.324),(18 6735.064),(19 6843.0654),(20 6865.8716),(21 6956.513),(22 6968.4307),(23 6954.5273),(24 7047.8516),(25 6950.1655),(26 6940.877),(27 7031.095),(28 7009.627),(29 6926.788),(30 7041.6465),(31 7032.145),(32 6894.6743),(33 6914.374),(34 7031.7285),(35 7104.547),(36 7133.4365),(37 7138.605),(38 7180.2646),(39 7430.0396),(40 7509.1616),(41 7604.1714),(42 7624.1406),(43 7577.6455),(44 7742.576),(45 8010.6587),(46 8198.932),(47 8268.434),(48 8324.219),(49 8421.837),(50 8526.579),(51 8572.201),(52 8629.952),(53 8594.508),(54 8484.01),(55 8489.297),(56 8512.131),(57 8490.867),(58 8461.768),(59 8481.5),(60 8593.903),(61 8668.185),(62 8644.26),(63 8635.778),(64 8489.825),(65 8358.742),(66 8276.757),(67 8126.4927),(68 7902.421),(69 7744.693),(70 7597.027),(71 7356.0225),(72 7242.317),(73 7229.7285),(74 7241.4087),(75 7186.7407),(76 7186.726),(77 7172.2593),(78 7252.9063),(79 7177.6787),
(1 2365.5938),(2 4109.992),(3 4352.6978),(4 4569.433),(5 4936.2666),(6 5154.679),(7 5364.8438),(8 5487.043),(9 5604.201),(10 5825.019),(11 5972.977),(12 6012.663),(13 6044.0894),(14 6155.383),(15 6282.6245),(16 6361.5425),(17 6393.8896),(18 6448.572),(19 6433.0176),(20 6499.7646),(21 6575.8896),(22 6628.143),(23 6593.832),(24 6590.1045),(25 6632.282),(26 6593.2104),(27 6631.438),(28 6596.0034),(29 6658.3657),(30 6730.9907),(31 6757.1914),(32 6687.9897),(33 6710.774),(34 6791.388),(35 6936.5693),(36 7030.84),(37 7123.71),(38 7176.0693),(39 7315.407),(40 7496.902),(41 7728.4575),(42 7805.944),(43 7842.345),(44 8067.321),(45 8206.894),(46 8252.65),(47 8395.524),(48 8406.583),(49 8429.87),(50 8568.161),(51 8654.596),(52 8712.398),(53 8716.756),(54 8712.007),(55 8627.088),(56 8633.229),(57 8603.208),(58 8558.012),(59 8544.927),(60 8700.967),(61 8679.497),(62 8485.677),(63 8395.868),(64 8347.301),(65 8218.166),(66 8097.4766),(67 7914.0454),(68 7831.087),(69 7621.6924),(70 7431.6665),(71 7220.3423),(72 7210.356),(73 7227.2915),(74 7196.5337),(75 7111.073),(76 7075.932),(77 7080.425),(78 7127.3755),(79 7119.3794),
(1 2343.9216),(2 4046.253),(3 4377.62),(4 4615.1997),(5 4962.699),(6 5230.361),(7 5450.166),(8 5724.4185),(9 5783.0044),(10 5913.295),(11 5992.8247),(12 5986.857),(13 6113.2026),(14 6211.172),(15 6272.8066),(16 6310.1675),(17 6347.158),(18 6392.149),(19 6403.6963),(20 6428.5044),(21 6551.759),(22 6690.0366),(23 6745.282),(24 6788.7134),(25 6746.8086),(26 6756.813),(27 6718.611),(28 6642.2466),(29 6668.3115),(30 6706.7363),(31 6723.8667),(32 6696.8345),(33 6711.828),(34 6690.169),(35 6756.8755),(36 6850.2627),(37 6940.7437),(38 6973.5093),(39 7059.5015),(40 7139.768),(41 7297.478),(42 7381.5923),(43 7371.1216),(44 7650.123),(45 7753.5015),(46 7788.083),(47 7887.6353),(48 7948.404),(49 8013.5664),(50 8126.0703),(51 8135.288),(52 8243.45),(53 8240.377),(54 8154.588),(55 8134.9614),(56 8238.907),(57 8182.4873),(58 8171.427),(59 8260.935),(60 8371.882),(61 8376.873),(62 8292.05),(63 8275.4),(64 8248.886),(65 8164.2227),(66 7987.322),(67 7919.066),(68 7806.0195),(69 7696.3486),(70 7604.7603),(71 7465.7974),(72 7414.2627),(73 7311.7256),(74 7235.517),(75 7171.0244),(76 7135.2305),(77 7109.8525),(78 7158.932),(79 7128.6255),
(1 2330.8223),(2 4013.9631),(3 4336.5474),(4 4661.9805),(5 4993.49),(6 5227.118),(7 5435.22),(8 5582.437),(9 5667.2344),(10 5856.1304),(11 5900.19),(12 5862.0083),(13 5974.0845),(14 6068.369),(15 6156.829),(16 6167.0254),(17 6155.719),(18 6233.0303),(19 6255.4766),(20 6264.776),(21 6362.3584),(22 6454.1826),(23 6483.012),(24 6603.588),(25 6658.334),(26 6642.398),(27 6622.921),(28 6608.2744),(29 6621.6104),(30 6580.8604),(31 6505.9146),(32 6440.088),(33 6512.43),(34 6537.148),(35 6654.0737),(36 6824.536),(37 6843.752),(38 6878.9204),(39 6965.329),(40 7058.8086),(41 7181.008),(42 7229.3755),(43 7181.0337),(44 7336.532),(45 7495.358),(46 7500.604),(47 7676.6646),(48 7849.3564),(49 7899.205),(50 8004.4336),(51 8070.8076),(52 8029.9346),(53 8017.495),(54 8010.7935),(55 8020.355),(56 8058.1),(57 7947.2974),(58 7906.559),(59 8001.745),(60 8094.55),(61 8120.3413),(62 8100.301),(63 8107.2676),(64 8042.872),(65 8053.2324),(66 8010.7773),(67 7983.2456),(68 7786.0273),(69 7559.113),(70 7376.498),(71 7288.723),(72 7318.226),(73 7261.5547),(74 7207.459),(75 7183.7964),(76 7140.238),(77 7162.428),(78 7231.353),(79 7232.431),
(1 2300.089),(2 3967.3),(3 4246.771),(4 4580.4746),(5 4943.9834),(6 5160.978),(7 5417.642),(8 5605.5137),(9 5672.011),(10 5800.1577),(11 5878.0396),(12 5970.658),(13 6101.0894),(14 6127.4575),(15 6199.4985),(16 6249.4966),(17 6271.24),(18 6359.598),(19 6377.5347),(20 6381.8545),(21 6401.8687),(22 6402.661),(23 6417.28),(24 6446.956),(25 6475.4863),(26 6527.9717),(27 6621.7905),(28 6580.723),(29 6531.4927),(30 6479.38),(31 6513.106),(32 6511.6436),(33 6440.2075),(34 6402.998),(35 6462.162),(36 6582.5044),(37 6594.9873),(38 6687.2876),(39 6715.8857),(40 6788.326),(41 6954.5264),(42 7047.428),(43 7041.4355),(44 7232.042),(45 7278.446),(46 7350.3496),(47 7540.637),(48 7686.4683),(49 7706.478),(50 7691.2764),(51 7775.5723),(52 7815.635),(53 7922.5435),(54 7950.589),(55 7902.3535),(56 7952.4146),(57 7919.2065),(58 7934.4653),(59 7995.5215),(60 8050.4814),(61 8093.615),(62 8045.792),(63 8010.9473),(64 8029.0156),(65 8029.1997),(66 8001.245),(67 7903.7427),(68 7689.4917),(69 7505.023),(70 7287.166),(71 7247.502),(72 7148.7925),(73 7139.0957),(74 7020.2344),(75 7003.478),(76 6999.2153),(77 7004.9277),(78 7098.486),(79 7133.002),
(1 2265.8574),(2 3868.0588),(3 4045.1526),(4 4356.6357),(5 4722.1045),(6 4827.1904),(7 5034.2715),(8 5227.8906),(9 5304.225),(10 5416.8696),(11 5456.8584),(12 5477.7925),(13 5603.767),(14 5704.93),(15 5811.7),(16 5784.1123),(17 5718.1675),(18 5814.9463),(19 5892.6777),(20 5877.6772),(21 5907.356),(22 5945.7017),(23 5990.616),(24 6095.692),(25 6078.7554),(26 6156.4077),(27 6274.841),(28 6239.708),(29 6252.547),(30 6200.361),(31 6190.3857),(32 6297.4175),(33 6292.315),(34 6309.492),(35 6342.1177),(36 6348.0664),(37 6332.066),(38 6374.6953),(39 6341.1226),(40 6459.535),(41 6598.9746),(42 6699.092),(43 6780.7866),(44 6958.016),(45 7038.2705),(46 7069.2705),(47 7247.253),(48 7339.273),(49 7370.7725),(50 7412.6675),(51 7497.718),(52 7577.516),(53 7640.669),(54 7645.0215),(55 7659.9453),(56 7691.861),(57 7734.079),(58 7805.523),(59 7776.5674),(60 7773.9517),(61 7814.905),(62 7748.1724),(63 7696.4063),(64 7592.4707),(65 7516.7656),(66 7504.7856),(67 7294.257),(68 7190.2373),(69 7070.4326),(70 6954.031),(71 6796.995),(72 6851.739),(73 6887.4746),(74 6873.1904),(75 6787.1094),(76 6752.698),(77 6729.6743),(78 6765.0063),(79 6750.284),
(1 2294.7102),(2 3858.1626),(3 4035.182),(4 4269.9873),(5 4596.003),(6 4849.133),(7 5114.431),(8 5105.6484),(9 5160.97),(10 5322.8),(11 5377.912),(12 5395.6235),(13 5504.2646),(14 5533.214),(15 5591.4893),(16 5595.3335),(17 5735.41),(18 5917.518),(19 5924.8047),(20 5882.642),(21 5955.7896),(22 6052.2607),(23 6140.096),(24 6166.929),(25 6120.3784),(26 6251.5415),(27 6365.0273),(28 6338.9375),(29 6348.7813),(30 6269.526),(31 6216.4473),(32 6324.2817),(33 6368.3223),(34 6350.889),(35 6365.2256),(36 6334.2085),(37 6391.5415),(38 6404.224),(39 6461.998),(40 6556.7114),(41 6648.6333),(42 6667.1216),(43 6683.099),(44 6957.1606),(45 6972.632),(46 6945.0205),(47 7043.7246),(48 7110.217),(49 7201.081),(50 7349.058),(51 7390.8877),(52 7477.8013),(53 7455.871),(54 7331.81),(55 7338.9863),(56 7365.346),(57 7373.5767),(58 7438.027),(59 7495.5586),(60 7521.237),(61 7523.6875),(62 7441.109),(63 7521.7754),(64 7519.3857),(65 7412.8926),(66 7344.87),(67 7256.003),(68 7137.1157),(69 6966.5747),(70 6825.3203),(71 6615.512),(72 6579.9106),(73 6519.5913),(74 6525.359),(75 6526.319),(76 6509.918),(77 6462.957),(78 6521.063),(79 6507.1855),
(1 2202.4548),(2 3661.984),(3 3881.7717),(4 4098.8955),(5 4418.582),(6 4657.545),(7 4851.1055),(8 4911.7427),(9 5063.241),(10 5250.6494),(11 5305.334),(12 5306.854),(13 5367.5205),(14 5486.3086),(15 5580.227),(16 5618.597),(17 5624.066),(18 5698.933),(19 5704.952),(20 5698.0073),(21 5723.232),(22 5735.5283),(23 5794.3926),(24 5806.301),(25 5816.4326),(26 5821.0366),(27 5883.193),(28 5843.987),(29 5901.1055),(30 5875.5938),(31 5831.545),(32 5830.688),(33 5849.7686),(34 5958.2554),(35 6019.4063),(36 5944.947),(37 5960.2954),(38 6020.8677),(39 6108.6875),(40 6233.5),(41 6333.369),(42 6389.378),(43 6469.051),(44 6634.5405),(45 6708.5537),(46 6807.81),(47 6849.8486),(48 6864.0522),(49 6948.22),(50 6989.2026),(51 7044.7163),(52 7150.408),(53 7184.7134),(54 7054.5884),(55 7075.4736),(56 7059.4434),(57 7010.2954),(58 7119.357),(59 7179.3276),(60 7175.2866),(61 7186.3125),(62 7122.252),(63 7147.2075),(64 7143.211),(65 7042.243),(66 6883.9863),(67 6744.8555),(68 6545.77),(69 6441.8877),(70 6406.073),(71 6337.183),(72 6320.9316),(73 6245.383),(74 6211.441),(75 6236.5234),(76 6239.0767),(77 6184.434),(78 6098.5723),(79 6126.0825),
(1 2189.5876),(2 3753.9602),(3 3952.4265),(4 4162.892),(5 4493.435),(6 4719.887),(7 4929.6167),(8 5019.503),(9 5114.019),(10 5222.1675),(11 5337.4106),(12 5350.626),(13 5388.1587),(14 5442.291),(15 5589.102),(16 5619.5996),(17 5645.2593),(18 5673.508),(19 5642.3223),(20 5603.8657),(21 5661.622),(22 5750.9487),(23 5841.5234),(24 5810.5557),(25 5844.8735),(26 5915.801),(27 5927.4673),(28 5930.206),(29 5998.205),(30 5940.183),(31 5948.361),(32 5904.459),(33 5896.839),(34 6027.6255),(35 6135.2954),(36 6113.975),(37 6258.483),(38 6278.07),(39 6232.522),(40 6255.566),(41 6440.5654),(42 6448.153),(43 6522.986),(44 6739.5454),(45 6761.65),(46 6822.436),(47 6907.49),(48 6893.3003),(49 6983.034),(50 7092.3877),(51 7118.9927),(52 7178.9224),(53 7282.7183),(54 7147.5327),(55 7150.2886),(56 7127.0996),(57 7090.2266),(58 7189.953),(59 7197.476),(60 7226.878),(61 7181.986),(62 7120.733),(63 7119.1816),(64 7097.0464),(65 6929.183),(66 6804.0513),(67 6735.078),(68 6588.5825),(69 6440.545),(70 6354.2593),(71 6244.789),(72 6216.0786),(73 6143.1797),(74 6094.7876),(75 6083.3496),(76 6054.211),(77 6083.1533),(78 6092.696),(79 6087.9746),
(1 2131.59),(2 3600.2676),(3 3784.7773),(4 4026.484),(5 4312.313),(6 4513.7085),(7 4671.7163),(8 4847.232),(9 4912.25),(10 5028.9297),(11 5186.466),(12 5214.3223),(13 5266.4683),(14 5384.9497),(15 5583.736),(16 5687.334),(17 5723.5674),(18 5779.694),(19 5792.4224),(20 5707.4575),(21 5761.2803),(22 5880.919),(23 6010.2803),(24 5953.3374),(25 5902.4917),(26 5937.644),(27 6014.49),(28 5985.461),(29 5978.8096),(30 5861.477),(31 5806.2817),(32 5756.474),(33 5806.706),(34 5811.3096),(35 5902.947),(36 5976.126),(37 6051.9824),(38 6052.458),(39 6163.369),(40 6154.366),(41 6165.2563),(42 6194.7817),(43 6241.242),(44 6525.7324),(45 6589.0723),(46 6661.0503),(47 6753.318),(48 6791.5337),(49 6927.5376),(50 6926.811),(51 6938.2646),(52 7026.4414),(53 7070.7827),(54 6968.867),(55 6916.31),(56 6933.2344),(57 6862.3047),(58 6879.313),(59 6902.3647),(60 6992.6543),(61 7000.091),(62 7005.8193),(63 7054.2183),(64 6979.4063),(65 6788.9775),(66 6677.116),(67 6641.4453),(68 6518.419),(69 6360.2065),(70 6335.1665),(71 6230.879),(72 6204.937),(73 6114.123),(74 6045.9126),(75 6010.316),(76 5930.21),(77 5951.284),(78 6048.2495),(79 6109.734),
(1 2133.963),(2 3574.0278),(3 3761.3684),(4 4095.232),(5 4411.5405),(6 4600.1685),(7 4766.244),(8 4846.579),(9 4920.532),(10 5062.9805),(11 5194.563),(12 5253.9585),(13 5358.2446),(14 5459.155),(15 5550.934),(16 5580.5366),(17 5646.155),(18 5760.4795),(19 5854.646),(20 5861.584),(21 5847.088),(22 5924.8994),(23 5980.92),(24 5954.1006),(25 5947.9907),(26 5979.965),(27 6106.242),(28 6097.718),(29 6078.79),(30 6075.3745),(31 6014.921),(32 5931.9585),(33 5924.033),(34 5897.656),(35 5922.245),(36 5901.5146),(37 5943.3477),(38 5984.2915),(39 6073.6733),(40 6125.3184),(41 6192.3677),(42 6203.686),(43 6287.987),(44 6559.372),(45 6625.5273),(46 6687.363),(47 6809.247),(48 6859.9424),(49 6975.3296),(50 7038.78),(51 7135.843),(52 7212.228),(53 7156.1406),(54 7021.1772),(55 6995.626),(56 7018.632),(57 6964.9966),(58 6993.199),(59 7039.9956),(60 7109.545),(61 7089.506),(62 6994.5913),(63 7051.529),(64 7052.3853),(65 6939.6797),(66 6878.234),(67 6783.9155),(68 6624.1294),(69 6510.1587),(70 6453.769),(71 6409.2065),(72 6367.5444),(73 6313.979),(74 6222.994),(75 6248.0015),(76 6165.4937),(77 6109.9014),(78 6133.701),(79 6172.2354),
(1 2057.2322),(2 3490.5952),(3 3697.1182),(4 4033.4673),(5 4345.35),(6 4535.1685),(7 4712.2485),(8 4822.322),(9 4903.9346),(10 5049.8774),(11 5114.103),(12 5105.442),(13 5188.8223),(14 5305.5107),(15 5374.174),(16 5400.5195),(17 5503.414),(18 5646.768),(19 5647.5303),(20 5707.7617),(21 5788.418),(22 5811.2617),(23 5886.6675),(24 5923.0015),(25 5841.815),(26 5886.132),(27 5937.1177),(28 5906.2188),(29 5841.2227),(30 5810.946),(31 5779.3013),(32 5771.3784),(33 5826.428),(34 5812.51),(35 5773.5244),(36 5758.413),(37 5787.1304),(38 5829.8677),(39 5865.039),(40 5984.8984),(41 6081.3267),(42 6053.8423),(43 6104.919),(44 6318.588),(45 6373.721),(46 6427.2036),(47 6573.724),(48 6634.569),(49 6770.743),(50 6844.054),(51 6863.791),(52 6920.986),(53 6944.0845),(54 6863.235),(55 6870.346),(56 6892.935),(57 6865.721),(58 6908.9414),(59 6961.332),(60 7041.7095),(61 7026.168),(62 6954.6885),(63 6996.8667),(64 6941.5664),(65 6818.2725),(66 6759.007),(67 6725.3306),(68 6598.661),(69 6443.9453),(70 6326.923),(71 6295.5493),(72 6211.945),(73 6153.793),(74 6146.4404),(75 6159.565),(76 6117.767),(77 6061.221),(78 6042.3594),(79 6090.044),
(1 1994.7985),(2 3309.4165),(3 3539.2766),(4 3802.375),(5 4043.4387),(6 4217.8975),(7 4458.632),(8 4615.2925),(9 4704.645),(10 4792.3774),(11 4876.682),(12 4900.6514),(13 4948.831),(14 5016.489),(15 5162.495),(16 5179.36),(17 5275.054),(18 5326.9893),(19 5344.4087),(20 5398.905),(21 5459.295),(22 5460.7163),(23 5508.332),(24 5492.8145),(25 5469.3804),(26 5562.4272),(27 5579.6553),(28 5526.277),(29 5497.2056),(30 5468.6772),(31 5494.709),(32 5393.869),(33 5418.974),(34 5489.9253),(35 5411.971),(36 5389.9463),(37 5400.7676),(38 5494.2837),(39 5567.855),(40 5667.826),(41 5725.6636),(42 5790.939),(43 5885.187),(44 6112.339),(45 6134.3716),(46 6191.205),(47 6250.3887),(48 6353.8115),(49 6448.0557),(50 6473.014),(51 6459.741),(52 6491.519),(53 6470.1772),(54 6471.2256),(55 6486.235),(56 6526.855),(57 6565.3296),(58 6622.9165),(59 6638.4644),(60 6733.7627),(61 6780.07),(62 6767.7197),(63 6824.0107),(64 6787.4023),(65 6720.2207),(66 6680.6743),(67 6653.6597),(68 6516.7104),(69 6423.6),(70 6326.626),(71 6206.799),(72 6103.1997),(73 6070.607),(74 6122.8857),(75 6147.48),(76 6083.726),(77 6021.4624),(78 6003.1465),(79 5997.6377),
