1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 135.75645),(2 155.20833),(3 159.84978),(4 160.86581),(5 160.06552),(6 160.06004),(7 159.54608),(8 158.39912),(9 154.62735),(10 153.46623),(11 156.12743),(12 157.5863),(13 157.69472),(14 159.37177),(15 157.719),(16 158.4761),(17 157.95105),(18 158.49759),(19 159.01674),(20 160.10815),(21 157.75648),(22 154.93277),(23 154.4729),(24 153.24362),(25 156.38329),(26 158.29158),(27 156.33368),(28 158.57625),(29 157.74335),(30 154.61739),(31 157.879),(32 157.65962),(33 157.65132),(34 155.86644),(35 156.56468),(36 158.43448),(37 158.70436),(38 157.73126),(39 157.40076),(40 158.03369),(41 158.88406),(42 158.31882),(43 157.34293),(44 156.58815),(45 157.34526),(46 159.27788),(47 160.19635),(48 159.07497),(49 157.04517),(50 154.95184),(51 157.59476),(52 159.62498),(53 157.15382),(54 155.2444),(55 157.02083),(56 158.24994),(57 162.37604),(58 163.68077),(59 161.91895),(60 161.92334),(61 160.944),(62 159.77213),(63 160.15637),(64 160.15144),(65 157.6533),(66 159.28249),(67 163.06833),(68 161.11836),(69 161.4537),(70 162.04652),(71 161.76324),(72 160.61563),(73 162.83311),(74 164.57573),(75 164.48862),(76 160.75967),(77 160.81874),(78 160.07462),(79 158.5492),
(1 134.01132),(2 149.0982),(3 154.79207),(4 154.62915),(5 153.53069),(6 153.5718),(7 153.21219),(8 151.08589),(9 149.69606),(10 150.10472),(11 149.73569),(12 150.2337),(13 154.68617),(14 155.61166),(15 151.131),(16 151.10625),(17 154.04959),(18 157.22423),(19 155.5734),(20 155.46826),(21 152.5272),(22 150.39853),(23 149.97089),(24 150.28242),(25 153.48177),(26 157.06572),(27 152.39828),(28 154.44447),(29 152.99599),(30 151.1884),(31 153.24184),(32 153.88872),(33 153.29863),(34 153.63222),(35 153.26588),(36 155.89526),(37 155.80943),(38 155.51207),(39 153.73814),(40 155.56017),(41 156.00157),(42 155.35687),(43 155.60541),(44 154.89067),(45 156.93384),(46 157.78423),(47 154.39784),(48 154.58719),(49 152.24394),(50 152.49251),(51 154.01375),(52 155.71474),(53 154.07462),(54 153.60332),(55 154.90622),(56 155.32774),(57 155.80661),(58 154.95708),(59 154.6382),(60 154.15263),(61 156.5999),(62 157.0585),(63 155.42842),(64 155.78577),(65 152.16408),(66 153.53265),(67 157.60918),(68 157.64648),(69 156.52507),(70 155.68657),(71 155.06197),(72 156.41562),(73 158.37775),(74 159.62067),(75 160.62433),(76 161.04822),(77 157.84052),(78 157.50314),(79 156.14284),
(1 130.36435),(2 148.11865),(3 154.70346),(4 154.88066),(5 155.44067),(6 153.95682),(7 152.65724),(8 150.38351),(9 148.09383),(10 148.60391),(11 150.96532),(12 151.03606),(13 153.0438),(14 155.41357),(15 154.5449),(16 152.17398),(17 153.61958),(18 153.4274),(19 155.22273),(20 155.27115),(21 153.64691),(22 150.4886),(23 149.7487),(24 147.69046),(25 149.03424),(26 150.59184),(27 148.98946),(28 151.7331),(29 153.26552),(30 152.729),(31 153.88599),(32 154.27715),(33 155.21767),(34 154.0801),(35 154.96173),(36 153.99596),(37 154.05867),(38 154.46756),(39 152.79352),(40 151.13248),(41 154.03656),(42 154.32234),(43 155.60097),(44 155.26195),(45 157.09193),(46 158.61153),(47 157.51466),(48 156.91365),(49 158.05263),(50 155.49084),(51 155.53362),(52 154.01013),(53 152.31337),(54 150.09871),(55 151.9716),(56 155.24886),(57 156.99857),(58 158.16339),(59 157.44041),(60 154.02437),(61 154.46593),(62 156.1566),(63 155.37482),(64 155.52165),(65 155.72438),(66 156.80794),(67 158.07921),(68 155.44202),(69 154.95125),(70 155.10611),(71 152.5292),(72 154.3234),(73 155.69759),(74 156.44975),(75 159.3257),(76 157.46513),(77 154.15012),(78 152.25766),(79 151.99815),
(1 133.03484),(2 150.34833),(3 155.16553),(4 155.23866),(5 153.91838),(6 153.99199),(7 153.55168),(8 152.30476),(9 151.40369),(10 151.00565),(11 147.86183),(12 150.85004),(13 153.74672),(14 155.37706),(15 153.04683),(16 150.80952),(17 152.7262),(18 153.99014),(19 154.21478),(20 153.86084),(21 154.62547),(22 148.97961),(23 146.32759),(24 146.23582),(25 152.09555),(26 152.58736),(27 150.20451),(28 152.35547),(29 153.03723),(30 153.00507),(31 152.45596),(32 151.18758),(33 153.83525),(34 151.62871),(35 150.83342),(36 149.8395),(37 153.03787),(38 153.07668),(39 151.03896),(40 151.56656),(41 152.7025),(42 153.82866),(43 152.35544),(44 154.90894),(45 154.18036),(46 157.40675),(47 153.97227),(48 152.30028),(49 151.46097),(50 150.0719),(51 153.14954),(52 156.34587),(53 153.39337),(54 151.9985),(55 151.94249),(56 153.73174),(57 157.07849),(58 155.52687),(59 153.58452),(60 154.05151),(61 155.91089),(62 158.08408),(63 155.57362),(64 155.88956),(65 152.29955),(66 154.99692),(67 155.26932),(68 156.53622),(69 156.253),(70 156.2567),(71 155.6992),(72 156.12297),(73 159.59827),(74 159.42163),(75 160.02974),(76 159.56036),(77 159.07619),(78 155.83107),(79 155.0904),
(1 129.76683),(2 150.37521),(3 154.66882),(4 152.78835),(5 151.19165),(6 151.07767),(7 149.98067),(8 149.00578),(9 148.33098),(10 148.34912),(11 149.80508),(12 149.67824),(13 151.97736),(14 151.66733),(15 150.93529),(16 150.5029),(17 150.90837),(18 153.31648),(19 154.26445),(20 155.12267),(21 153.32312),(22 149.8817),(23 148.87444),(24 148.93246),(25 148.54005),(26 153.01595),(27 151.69823),(28 152.83606),(29 152.99681),(30 149.75636),(31 149.62099),(32 152.58023),(33 152.6153),(34 152.09729),(35 150.58678),(36 152.58943),(37 153.67552),(38 155.73555),(39 152.3956),(40 153.44815),(41 150.6635),(42 152.28029),(43 151.2054),(44 152.5979),(45 153.22762),(46 155.13031),(47 151.73505),(48 151.40535),(49 150.38416),(50 148.3017),(51 152.18597),(52 153.5588),(53 151.36717),(54 151.9544),(55 151.90173),(56 151.46336),(57 152.2898),(58 150.94441),(59 151.6636),(60 150.57625),(61 154.96268),(62 154.95673),(63 151.33487),(64 151.29228),(65 154.05234),(66 153.73328),(67 155.79602),(68 154.86642),(69 152.55594),(70 152.1763),(71 153.66791),(72 151.89444),(73 155.81383),(74 157.75554),(75 160.50093),(76 158.97157),(77 156.5677),(78 158.58539),(79 157.66974),
(1 131.15549),(2 150.49016),(3 157.64153),(4 158.35313),(5 159.49794),(6 156.61122),(7 155.72862),(8 153.87083),(9 149.97176),(10 150.32925),(11 152.54321),(12 154.36263),(13 155.7873),(14 159.06395),(15 155.643),(16 153.5168),(17 154.35321),(18 154.65576),(19 155.73375),(20 156.149),(21 156.43564),(22 154.97568),(23 148.98523),(24 148.03445),(25 151.67155),(26 153.08229),(27 151.15634),(28 152.58733),(29 155.86952),(30 156.25331),(31 154.098),(32 154.23882),(33 155.23947),(34 155.47882),(35 155.05147),(36 155.03323),(37 152.96342),(38 156.81577),(39 154.64821),(40 154.60455),(41 154.96056),(42 155.95041),(43 155.03293),(44 156.53258),(45 159.34207),(46 159.19617),(47 159.06866),(48 156.59456),(49 155.10591),(50 157.16371),(51 154.86095),(52 157.02911),(53 152.56711),(54 150.53238),(55 151.5116),(56 155.29391),(57 157.38255),(58 157.79541),(59 155.39044),(60 155.47737),(61 153.77484),(62 155.06332),(63 154.02495),(64 154.8257),(65 154.17734),(66 154.85292),(67 156.42514),(68 158.2879),(69 156.11325),(70 156.7364),(71 155.78186),(72 157.40596),(73 158.2276),(74 158.03915),(75 160.2487),(76 159.40689),(77 155.841),(78 153.89897),(79 151.89195),
(1 128.71649),(2 145.45688),(3 150.60834),(4 149.33292),(5 150.64233),(6 147.67493),(7 148.14642),(8 146.15431),(9 144.83925),(10 144.76091),(11 144.98619),(12 146.75275),(13 149.76605),(14 149.9373),(15 147.55069),(16 144.6618),(17 146.5266),(18 149.56677),(19 149.21072),(20 152.7781),(21 153.10799),(22 149.3853),(23 143.54196),(24 144.74043),(25 147.36835),(26 149.1097),(27 146.43733),(28 146.92392),(29 150.97351),(30 149.73297),(31 149.30188),(32 149.64587),(33 149.32942),(34 148.33498),(35 147.0623),(36 149.76631),(37 151.72438),(38 148.32408),(39 146.67958),(40 147.52841),(41 146.30118),(42 148.4192),(43 149.83548),(44 148.6818),(45 151.2602),(46 152.17021),(47 149.00955),(48 149.06729),(49 148.49593),(50 147.9784),(51 149.51651),(52 149.39879),(53 146.55632),(54 146.049),(55 146.24043),(56 149.99498),(57 151.3599),(58 150.73915),(59 150.71916),(60 151.32251),(61 153.09802),(62 153.09041),(63 149.25717),(64 149.11502),(65 148.11209),(66 150.36575),(67 152.20587),(68 154.16669),(69 150.5626),(70 150.82385),(71 148.842),(72 150.47673),(73 154.74596),(74 155.59024),(75 154.7775),(76 153.99695),(77 151.08965),(78 151.32071),(79 149.91144),
(1 132.35301),(2 149.47351),(3 153.96863),(4 153.52747),(5 152.32584),(6 151.80428),(7 151.51619),(8 152.65666),(9 151.77994),(10 148.981),(11 149.36185),(12 152.65887),(13 155.22758),(14 155.78743),(15 151.92415),(16 152.7503),(17 153.27678),(18 155.29372),(19 155.96693),(20 153.47276),(21 152.08948),(22 149.50728),(23 149.40247),(24 149.49152),(25 151.62172),(26 153.59058),(27 152.07831),(28 153.96844),(29 152.37834),(30 151.59485),(31 150.78716),(32 152.24596),(33 153.47598),(34 150.30727),(35 150.97635),(36 152.6574),(37 154.14513),(38 153.75829),(39 152.86513),(40 151.26143),(41 151.76671),(42 151.10263),(43 149.28615),(44 150.79381),(45 153.47304),(46 153.92018),(47 150.66724),(48 149.30301),(49 148.56117),(50 151.35979),(51 152.18477),(52 153.77898),(53 153.52994),(54 149.90549),(55 150.17801),(56 150.58076),(57 154.10909),(58 152.37552),(59 151.53032),(60 150.08873),(61 152.14201),(62 155.06447),(63 152.39462),(64 152.23027),(65 150.9455),(66 152.63672),(67 154.26584),(68 154.58093),(69 152.6514),(70 152.77028),(71 151.0511),(72 153.19142),(73 156.10146),(74 158.76419),(75 158.45412),(76 159.54062),(77 157.33728),(78 156.75475),(79 155.86017),
(1 129.36034),(2 148.08916),(3 154.26028),(4 156.78084),(5 156.81227),(6 155.38554),(7 151.86415),(8 152.49995),(9 146.97333),(10 148.39223),(11 148.98322),(12 149.07565),(13 153.96005),(14 154.00195),(15 151.98044),(16 151.73747),(17 150.39789),(18 152.89381),(19 153.09761),(20 154.97382),(21 154.16132),(22 151.50633),(23 148.74622),(24 147.16539),(25 150.54132),(26 151.67126),(27 147.1831),(28 152.80621),(29 151.46684),(30 153.06084),(31 155.8805),(32 153.6443),(33 153.82939),(34 153.10121),(35 152.78467),(36 154.84537),(37 154.33708),(38 153.78094),(39 151.3553),(40 150.07796),(41 153.20241),(42 152.15207),(43 151.83003),(44 153.96028),(45 158.2123),(46 156.94637),(47 155.3016),(48 154.49692),(49 155.98773),(50 155.22768),(51 154.08215),(52 152.60397),(53 148.95996),(54 146.80367),(55 149.85063),(56 153.43387),(57 157.07034),(58 157.88828),(59 155.82858),(60 154.51947),(61 156.5464),(62 155.2741),(63 152.9578),(64 153.52853),(65 153.24994),(66 152.27826),(67 154.90262),(68 156.1944),(69 152.69377),(70 154.16759),(71 153.5986),(72 153.61766),(73 157.57451),(74 158.57614),(75 158.75075),(76 157.12332),(77 153.20358),(78 149.27136),(79 146.59056),
(1 129.39938),(2 149.0518),(3 154.39221),(4 155.46594),(5 155.47998),(6 154.09851),(7 152.43222),(8 150.78075),(9 148.09354),(10 150.25754),(11 152.04884),(12 152.46062),(13 154.03209),(14 153.93616),(15 151.35124),(16 148.94713),(17 150.858),(18 152.56013),(19 153.76312),(20 155.90561),(21 154.36179),(22 150.1491),(23 147.88383),(24 145.95247),(25 148.50636),(26 151.08388),(27 150.15329),(28 151.32423),(29 151.60779),(30 150.4542),(31 152.673),(32 152.5835),(33 152.77922),(34 150.05179),(35 150.41191),(36 151.4284),(37 152.25363),(38 152.47302),(39 151.7154),(40 151.1941),(41 150.83554),(42 149.54062),(43 152.5958),(44 153.31),(45 154.06339),(46 155.8789),(47 153.85269),(48 152.11812),(49 148.56842),(50 151.6221),(51 152.8732),(52 153.37645),(53 148.60658),(54 148.41574),(55 150.13388),(56 151.03731),(57 155.05627),(58 155.44923),(59 152.00792),(60 150.12923),(61 152.90948),(62 153.18684),(63 153.25372),(64 152.60574),(65 151.153),(66 151.19223),(67 153.18633),(68 153.481),(69 154.01862),(70 155.0358),(71 152.52408),(72 153.13254),(73 153.69786),(74 155.66977),(75 157.98602),(76 158.99962),(77 155.00775),(78 152.96902),(79 152.00668),
(1 126.19513),(2 144.59299),(3 149.32654),(4 149.80045),(5 149.09691),(6 147.44548),(7 147.5757),(8 148.09914),(9 145.55011),(10 144.66295),(11 143.00587),(12 145.80064),(13 147.11359),(14 149.48282),(15 146.63397),(16 145.84148),(17 147.22748),(18 148.28853),(19 149.99628),(20 149.87622),(21 146.16559),(22 144.31122),(23 144.0765),(24 143.5111),(25 146.47914),(26 147.24953),(27 146.29665),(28 147.65663),(29 146.48178),(30 144.54732),(31 147.8904),(32 147.98482),(33 149.28627),(34 147.50667),(35 145.21829),(36 146.2518),(37 148.71771),(38 148.63509),(39 148.01422),(40 148.81018),(41 148.0168),(42 147.0462),(43 147.24564),(44 146.58897),(45 148.15718),(46 150.81259),(47 147.63657),(48 147.3175),(49 146.57098),(50 144.79698),(51 148.44266),(52 149.88255),(53 147.3409),(54 144.96237),(55 147.5905),(56 146.973),(57 148.67581),(58 149.17345),(59 146.33865),(60 148.64418),(61 149.23347),(62 151.17914),(63 145.90184),(64 146.90903),(65 146.51103),(66 149.1287),(67 150.67159),(68 152.41145),(69 149.66628),(70 148.58275),(71 149.54984),(72 153.79515),(73 151.2699),(74 154.9554),(75 155.86935),(76 153.78957),(77 153.61385),(78 151.27142),(79 151.87767),
(1 126.20315),(2 139.51613),(3 146.40945),(4 151.02834),(5 150.41432),(6 148.2297),(7 147.15735),(8 145.63287),(9 144.01244),(10 144.85905),(11 144.9201),(12 147.77766),(13 150.27606),(14 151.61519),(15 149.59232),(16 146.49754),(17 147.19286),(18 147.40195),(19 147.79875),(20 149.46295),(21 149.9437),(22 144.91405),(23 143.80043),(24 141.64682),(25 145.16504),(26 146.33752),(27 143.3114),(28 146.02286),(29 146.93642),(30 145.66699),(31 147.53136),(32 148.41286),(33 145.90395),(34 148.30273),(35 146.99222),(36 149.52837),(37 147.95615),(38 147.55247),(39 145.58047),(40 145.45795),(41 146.26425),(42 147.94153),(43 149.83585),(44 150.7898),(45 154.31987),(46 152.71916),(47 150.3398),(48 148.63733),(49 147.73062),(50 148.84029),(51 148.32387),(52 147.06927),(53 143.8094),(54 142.75801),(55 145.20885),(56 148.06558),(57 149.32047),(58 149.33905),(59 147.53983),(60 145.8141),(61 145.60837),(62 145.88794),(63 147.2913),(64 148.73172),(65 147.36588),(66 149.23886),(67 149.82265),(68 152.3647),(69 149.37782),(70 147.8016),(71 147.7045),(72 147.83992),(73 150.83026),(74 153.33951),(75 153.98932),(76 153.69249),(77 149.05339),(78 147.60634),(79 145.7561),
(1 126.457375),(2 145.32823),(3 151.31435),(4 154.11191),(5 153.8914),(6 150.48404),(7 149.01859),(8 147.17534),(9 146.50557),(10 146.1031),(11 146.80257),(12 148.68732),(13 149.41708),(14 150.31197),(15 149.00233),(16 146.9851),(17 149.26381),(18 149.67201),(19 150.48445),(20 150.82536),(21 152.25282),(22 147.59062),(23 144.60155),(24 144.98384),(25 148.7453),(26 150.38274),(27 149.40916),(28 151.57147),(29 149.1828),(30 149.1433),(31 149.67639),(32 150.39445),(33 152.38559),(34 150.46965),(35 150.6971),(36 151.4517),(37 151.14388),(38 149.99036),(39 147.81342),(40 150.0854),(41 149.31017),(42 149.73901),(43 150.44458),(44 150.9283),(45 151.41031),(46 152.519),(47 150.66478),(48 148.8402),(49 149.77443),(50 149.11867),(51 150.54752),(52 150.30411),(53 146.68239),(54 146.34648),(55 147.22832),(56 150.3672),(57 151.6041),(58 150.19955),(59 149.85646),(60 149.14174),(61 151.8716),(62 152.30318),(63 151.21959),(64 151.21454),(65 150.64417),(66 150.28505),(67 153.26552),(68 150.8221),(69 152.22565),(70 151.18468),(71 149.45557),(72 151.32388),(73 153.87268),(74 154.50494),(75 157.22826),(76 155.06662),(77 152.94717),(78 150.50143),(79 151.7986),
(1 123.80801),(2 141.4122),(3 148.55405),(4 148.58495),(5 146.10562),(6 144.58345),(7 144.94202),(8 144.4649),(9 139.76894),(10 139.8282),(11 141.8997),(12 144.9136),(13 146.81372),(14 146.95505),(15 145.05652),(16 143.53625),(17 143.95967),(18 148.17308),(19 149.6865),(20 149.39159),(21 148.70056),(22 142.24506),(23 142.03117),(24 141.11687),(25 144.25351),(26 146.45787),(27 146.38033),(28 145.54771),(29 145.8127),(30 144.06718),(31 143.52303),(32 145.76312),(33 146.89313),(34 145.70789),(35 143.40933),(36 146.67067),(37 145.16881),(38 146.31955),(39 145.61494),(40 146.50557),(41 145.53886),(42 144.93279),(43 143.35777),(44 142.38562),(45 144.68327),(46 146.2645),(47 145.81842),(48 145.24239),(49 143.83218),(50 143.29654),(51 143.59947),(52 146.94188),(53 145.93155),(54 144.86006),(55 144.5964),(56 146.36366),(57 146.02211),(58 143.28418),(59 141.89738),(60 143.21748),(61 146.59787),(62 150.00827),(63 145.99945),(64 146.79665),(65 145.29942),(66 145.04688),(67 148.07333),(68 147.83835),(69 144.97182),(70 144.37846),(71 144.28801),(72 147.41313),(73 151.0985),(74 153.2881),(75 151.78186),(76 152.18683),(77 149.94084),(78 148.62694),(79 147.5377),
(1 127.322296),(2 143.76714),(3 148.2913),(4 152.1562),(5 154.13573),(6 153.69817),(7 151.43771),(8 147.93935),(9 144.70218),(10 145.22867),(11 147.97255),(12 150.14595),(13 151.63399),(14 152.88133),(15 149.09447),(16 147.76346),(17 148.32793),(18 147.33034),(19 149.93413),(20 149.59883),(21 151.69911),(22 146.60278),(23 142.7551),(24 141.67914),(25 145.50746),(26 148.65327),(27 145.66362),(28 147.59412),(29 150.3547),(30 147.37987),(31 150.57109),(32 149.33493),(33 148.25023),(34 147.24205),(35 147.9545),(36 149.5231),(37 148.37506),(38 150.16634),(39 147.47066),(40 147.86266),(41 150.65472),(42 149.28061),(43 148.9156),(44 148.49126),(45 149.96199),(46 152.62502),(47 152.02997),(48 152.16794),(49 151.56416),(50 149.84247),(51 149.72272),(52 148.78485),(53 145.79626),(54 144.97693),(55 147.58063),(56 151.17894),(57 153.36548),(58 153.49042),(59 151.49312),(60 151.46408),(61 151.76178),(62 152.22478),(63 150.78432),(64 151.3367),(65 151.65863),(66 150.27579),(67 150.49004),(68 151.36246),(69 149.99478),(70 150.16396),(71 151.03842),(72 150.905),(73 153.39217),(74 154.26036),(75 156.2075),(76 151.84387),(77 150.26926),(78 148.57893),(79 146.75867),
(1 122.03454),(2 137.135),(3 144.70114),(4 146.99182),(5 148.10722),(6 145.10365),(7 145.08159),(8 143.19774),(9 138.65152),(10 139.70912),(11 141.15968),(12 140.91583),(13 146.98369),(14 145.23088),(15 143.65744),(16 141.61317),(17 141.33371),(18 147.00018),(19 145.95653),(20 146.44337),(21 145.88037),(22 142.06726),(23 138.83882),(24 138.96368),(25 140.89734),(26 143.93947),(27 141.51642),(28 142.73251),(29 142.45714),(30 141.92943),(31 142.76208),(32 141.52126),(33 143.56241),(34 141.8002),(35 139.72665),(36 142.96352),(37 143.94148),(38 143.14679),(39 141.43118),(40 143.22708),(41 143.33292),(42 141.76012),(43 142.805),(44 143.31845),(45 144.64937),(46 149.04816),(47 144.59158),(48 144.4696),(49 142.20753),(50 141.72733),(51 141.47398),(52 142.44046),(53 138.76349),(54 140.83046),(55 141.24904),(56 143.37236),(57 144.44017),(58 144.0186),(59 142.59698),(60 142.7852),(61 143.77936),(62 143.98352),(63 142.24591),(64 141.48116),(65 142.63545),(66 141.89047),(67 144.84238),(68 144.712),(69 142.88777),(70 143.78868),(71 143.29884),(72 145.80357),(73 148.1607),(74 151.7438),(75 152.7849),(76 151.61377),(77 146.33023),(78 147.05495),(79 144.21075),
(1 123.17413),(2 138.94595),(3 144.2697),(4 143.65326),(5 145.00722),(6 144.9628),(7 144.20496),(8 143.47137),(9 139.06308),(10 137.7383),(11 138.07251),(12 141.2677),(13 143.51752),(14 145.22455),(15 143.60468),(16 140.88707),(17 143.2844),(18 143.5708),(19 145.39499),(20 144.64967),(21 142.72195),(22 140.28181),(23 138.05437),(24 138.96837),(25 142.75928),(26 144.53833),(27 142.63173),(28 142.3556),(29 143.02396),(30 141.87697),(31 143.48346),(32 145.34491),(33 145.31093),(34 143.48534),(35 140.26857),(36 142.45137),(37 146.59521),(38 142.71616),(39 143.08528),(40 144.61603),(41 145.53833),(42 141.5125),(43 141.66077),(44 145.10812),(45 145.88118),(46 146.61243),(47 142.60321),(48 142.7915),(49 141.97446),(50 142.89604),(51 143.86989),(52 144.26753),(53 145.21985),(54 142.58754),(55 141.9878),(56 142.995),(57 144.07619),(58 144.11806),(59 142.95499),(60 141.74664),(61 145.22592),(62 145.72368),(63 143.93874),(64 141.84932),(65 143.9238),(66 143.02313),(67 146.0654),(68 146.88432),(69 143.65543),(70 143.6502),(71 143.61125),(72 146.48195),(73 148.7066),(74 149.25545),(75 148.20992),(76 149.04889),(77 148.48),(78 148.72351),(79 145.7702),
(1 123.69563),(2 140.97844),(3 146.88959),(4 149.52087),(5 150.45871),(6 148.41585),(7 147.58522),(8 146.41864),(9 141.44934),(10 141.11595),(11 141.71027),(12 143.4898),(13 148.12201),(14 150.98439),(15 148.16573),(16 147.09056),(17 146.2406),(18 148.80835),(19 147.12563),(20 149.55672),(21 145.59418),(22 143.45404),(23 141.58868),(24 140.81999),(25 143.97704),(26 146.75203),(27 141.16614),(28 144.20596),(29 145.57155),(30 146.11891),(31 145.6845),(32 145.89908),(33 147.60146),(34 145.76625),(35 146.42654),(36 148.41228),(37 147.65268),(38 146.62085),(39 141.70375),(40 143.38455),(41 145.22943),(42 147.53923),(43 147.14821),(44 147.23921),(45 149.86569),(46 150.72296),(47 149.2504),(48 148.15309),(49 145.73758),(50 146.14702),(51 145.68356),(52 146.89256),(53 144.12154),(54 143.23987),(55 145.79846),(56 148.49005),(57 149.47751),(58 148.10585),(59 148.44083),(60 147.44794),(61 148.96378),(62 148.50056),(63 147.84546),(64 149.44449),(65 148.78761),(66 149.50638),(67 149.27386),(68 150.63545),(69 149.79123),(70 152.2425),(71 149.8915),(72 150.49345),(73 151.84315),(74 152.53278),(75 152.1427),(76 152.66414),(77 151.5862),(78 148.08136),(79 145.90588),
(1 122.55625),(2 138.99371),(3 143.88185),(4 147.75583),(5 147.27),(6 145.41664),(7 143.44377),(8 141.96266),(9 139.86777),(10 140.12323),(11 138.80623),(12 140.84222),(13 144.35965),(14 144.4509),(15 141.25482),(16 141.69603),(17 141.32945),(18 143.5932),(19 144.82727),(20 145.77698),(21 144.32309),(22 139.31052),(23 135.47334),(24 138.81429),(25 141.03001),(26 141.08102),(27 138.21968),(28 141.85313),(29 143.1608),(30 142.97153),(31 142.72174),(32 143.78679),(33 142.17944),(34 141.41806),(35 143.82533),(36 146.28325),(37 145.74225),(38 146.36528),(39 143.93858),(40 144.31418),(41 144.90456),(42 143.39174),(43 144.88683),(44 144.45158),(45 148.1847),(46 148.11119),(47 146.64603),(48 144.2286),(49 144.378),(50 144.15686),(51 143.86086),(52 143.4827),(53 140.48799),(54 138.13696),(55 140.3857),(56 142.19997),(57 144.67313),(58 145.6932),(59 143.84207),(60 144.92712),(61 145.05592),(62 143.50911),(63 142.97673),(64 142.61496),(65 143.59398),(66 142.9583),(67 146.04053),(68 145.99713),(69 145.93326),(70 143.38179),(71 144.51321),(72 146.40985),(73 148.18506),(74 149.35667),(75 149.7832),(76 148.35693),(77 146.98854),(78 144.93237),(79 143.50139),
