1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 203919.42),(2 562485.2),(3 882198.8),(4 1200133.1),(5 1582555),(6 1952062.1),(7 2259436.8),(8 2516771.8),(9 2739225.8),(10 3129988.8),(11 3495771),(12 3884250),(13 4244400.5),(14 4551337.5),(15 4840519.5),(16 5000094.5),(17 5108614.5),(18 5212156),(19 5323537.5),(20 5541835.5),(21 5705391.5),(22 5794377.5),(23 5936660.5),(24 6139368),(25 6366262.5),(26 6696866),(27 6971364.5),(28 7044243.5),(29 7078231.5),(30 6967235.5),(31 6751065.5),(32 6557044.5),(33 6369568.5),(34 6162994.5),(35 5896548),(36 5642412.5),(37 5586348.5),(38 5685145.5),(39 5605832),(40 5358024.5),(41 5190711),(42 5127028),(43 5095940.5),(44 5081890),(45 5224718.5),(46 5390680),(47 5469081.5),(48 5541716),(49 5728868.5),(50 5949642.5),(51 6123184.5),(52 6283025.5),(53 6391623.5),(54 6351994.5),(55 6389570.5),(56 6444578),(57 6553547.5),(58 6465238),(59 6408038.5),(60 6366084),(61 6554661.5),(62 6735674.5),(63 7012985.5),(64 7314306),(65 7440557.5),(66 7337004),(67 7294863.5),(68 7454207.5),(69 7659403.5),(70 7814478),(71 8050631.5),(72 8170805.5),(73 8279106),(74 8325474.5),(75 8217368),(76 8148937.5),(77 8345715.5),(78 8669792),(79 9033312),
(1 111.185585),(2 122.56098),(3 129.44049),(4 128.5106),(5 131.18324),(6 131.11525),(7 132.27945),(8 134.76927),(9 138.44965),(10 135.54124),(11 135.9237),(12 135.64154),(13 137.96608),(14 138.70485),(15 137.66531),(16 137.46353),(17 137.38016),(18 136.85983),(19 136.90355),(20 135.34795),(21 134.72939),(22 136.53688),(23 136.97603),(24 134.72594),(25 136.56343),(26 135.42766),(27 139.26581),(28 136.8549),(29 135.0717),(30 136.49867),(31 136.23187),(32 133.757),(33 137.44592),(34 135.4977),(35 137.69075),(36 139.3355),(37 137.73297),(38 136.48796),(39 139.80533),(40 136.27925),(41 137.56229),(42 136.54005),(43 139.33707),(44 137.55663),(45 140.1305),(46 139.15416),(47 138.9205),(48 139.37238),(49 138.97131),(50 138.08675),(51 140.77942),(52 139.76936),(53 140.95647),(54 138.2638),(55 140.25352),(56 139.20236),(57 142.66245),(58 141.10573),(59 142.67227),(60 138.25124),(61 139.15846),(62 138.66888),(63 140.22086),(64 137.03246),(65 138.60384),(66 138.42017),(67 138.32956),(68 137.65746),(69 141.08975),(70 140.19563),(71 142.41586),(72 140.7061),(73 138.17064),(74 136.3171),(75 139.51036),(76 138.03143),(77 140.51228),(78 139.88521),(79 139.82518),
(1 106.42407),(2 119.351616),(3 126.21813),(4 125.27764),(5 129.24033),(6 128.60849),(7 130.64696),(8 130.35992),(9 130.95042),(10 134.22997),(11 134.72125),(12 134.68805),(13 135.12303),(14 134.48926),(15 134.62132),(16 133.57803),(17 133.69252),(18 133.17413),(19 133.12201),(20 132.64647),(21 134.15239),(22 135.66608),(23 136.93958),(24 134.86621),(25 133.84636),(26 133.32921),(27 138.30464),(28 134.61455),(29 135.23907),(30 133.59627),(31 133.76874),(32 133.95638),(33 135.37108),(34 133.9274),(35 134.73174),(36 133.31528),(37 134.60559),(38 135.0878),(39 137.10324),(40 135.05807),(41 138.67625),(42 137.83098),(43 138.75807),(44 136.98961),(45 139.62978),(46 138.67378),(47 138.7617),(48 136.6077),(49 137.39752),(50 135.97144),(51 138.13577),(52 137.99747),(53 138.69107),(54 137.54253),(55 136.97736),(56 139.3674),(57 142.55215),(58 139.56197),(59 138.52853),(60 134.46698),(61 136.52136),(62 135.32907),(63 137.31102),(64 135.10303),(65 138.26056),(66 136.83656),(67 137.60513),(68 135.30505),(69 137.1028),(70 136.9411),(71 139.3114),(72 135.56508),(73 135.33644),(74 134.71103),(75 136.45105),(76 136.64021),(77 137.38022),(78 137.74364),(79 139.00488),
(1 105.80355),(2 116.32775),(3 124.48525),(4 124.17064),(5 127.69971),(6 128.14836),(7 128.40454),(8 128.27216),(9 129.67328),(10 130.49521),(11 129.34201),(12 131.16457),(13 132.31158),(14 131.07152),(15 134.38309),(16 131.19583),(17 130.49883),(18 131.21336),(19 133.58012),(20 132.8654),(21 131.7452),(22 131.93153),(23 133.22725),(24 131.13579),(25 131.83081),(26 129.82768),(27 130.89586),(28 130.46072),(29 131.63937),(30 131.17673),(31 131.99959),(32 130.29663),(33 133.50725),(34 131.49811),(35 135.36443),(36 131.91405),(37 130.4226),(38 132.05989),(39 133.85477),(40 132.88019),(41 134.19446),(42 133.81285),(43 135.2613),(44 133.29257),(45 134.04964),(46 131.58882),(47 133.21976),(48 133.80922),(49 135.60454),(50 132.88239),(51 133.79016),(52 134.76173),(53 134.96136),(54 134.86627),(55 134.95734),(56 135.74234),(57 136.62802),(58 135.89526),(59 136.98038),(60 135.58958),(61 137.4908),(62 136.75862),(63 135.39845),(64 134.3824),(65 134.7454),(66 134.20653),(67 134.47984),(68 134.42715),(69 136.41182),(70 134.02432),(71 136.42123),(72 134.96431),(73 135.3582),(74 132.34142),(75 134.55531),(76 133.31184),(77 132.86864),(78 134.05238),(79 133.15736),
(1 104.55302),(2 116.056335),(3 122.99193),(4 123.840355),(5 126.52315),(6 126.6767),(7 129.52443),(8 130.00098),(9 132.50615),(10 131.73425),(11 131.95917),(12 132.4949),(13 131.37721),(14 132.87558),(15 136.24933),(16 132.91193),(17 132.06738),(18 133.54395),(19 135.21413),(20 132.70702),(21 132.22601),(22 131.67426),(23 134.07329),(24 131.63208),(25 134.07181),(26 134.48637),(27 133.39624),(28 131.90257),(29 132.66042),(30 131.73886),(31 132.79579),(32 130.13805),(33 132.98404),(34 131.93152),(35 135.72348),(36 133.3322),(37 135.6725),(38 133.19106),(39 136.80377),(40 134.00607),(41 135.71315),(42 134.91179),(43 136.80632),(44 135.00171),(45 137.79327),(46 136.28395),(47 137.56218),(48 137.51747),(49 138.2005),(50 135.8524),(51 136.8809),(52 138.05293),(53 137.83917),(54 136.10344),(55 137.5018),(56 136.42561),(57 138.11264),(58 137.03477),(59 137.86499),(60 134.5823),(61 134.75859),(62 135.0973),(63 136.31773),(64 134.72527),(65 135.24606),(66 134.39378),(67 135.15617),(68 133.9886),(69 135.08511),(70 133.16339),(71 136.92386),(72 136.07925),(73 135.969),(74 135.2274),(75 135.76634),(76 135.93063),(77 136.89719),(78 137.83932),(79 136.11797),
(1 102.17316),(2 113.90392),(3 118.69856),(4 120.189026),(5 120.98004),(6 124.66197),(7 125.018906),(8 125.14217),(9 126.035286),(10 128.48041),(11 126.20197),(12 126.35801),(13 125.79723),(14 125.99446),(15 128.86586),(16 127.22839),(17 127.0392),(18 127.2033),(19 127.59249),(20 128.81909),(21 128.82294),(22 129.40883),(23 132.9717),(24 129.64299),(25 129.69753),(26 131.4886),(27 130.9912),(28 128.91905),(29 128.89066),(30 126.25058),(31 130.5612),(32 128.46141),(33 130.47702),(34 130.68172),(35 131.9361),(36 130.17528),(37 133.09567),(38 133.12427),(39 134.0618),(40 134.19247),(41 134.37589),(42 132.8529),(43 132.93797),(44 133.80106),(45 134.28287),(46 132.7913),(47 133.85347),(48 131.56941),(49 134.09561),(50 131.52429),(51 131.6785),(52 131.86592),(53 131.54482),(54 131.9216),(55 133.10501),(56 129.56956),(57 132.28514),(58 131.56226),(59 132.6503),(60 129.64273),(61 129.92506),(62 128.56818),(63 128.77713),(64 125.941376),(65 128.08632),(66 126.878365),(67 127.8107),(68 127.52545),(69 128.805),(70 130.93056),(71 131.56166),(72 130.40642),(73 132.61804),(74 129.40263),(75 128.63385),(76 129.33388),(77 128.66948),(78 130.6446),(79 129.04054),
(1 100.833374),(2 113.31652),(3 117.32749),(4 118.04977),(5 120.19209),(6 120.96394),(7 122.50318),(8 122.79601),(9 124.79156),(10 126.546234),(11 125.63734),(12 124.42016),(13 124.47287),(14 125.42932),(15 124.97924),(16 125.91803),(17 125.32569),(18 125.123665),(19 127.146706),(20 126.45919),(21 127.06882),(22 126.53964),(23 128.37462),(24 126.03542),(25 127.502884),(26 124.856155),(27 126.47317),(28 127.718),(29 126.6285),(30 126.16169),(31 126.66182),(32 125.48765),(33 127.160255),(34 125.6851),(35 127.444084),(36 128.13185),(37 129.30379),(38 127.87532),(39 132.886),(40 132.68312),(41 131.54282),(42 130.6405),(43 131.15013),(44 130.36177),(45 133.73146),(46 131.44626),(47 132.94307),(48 130.082),(49 131.64359),(50 129.4155),(51 132.66855),(52 133.33936),(53 132.64925),(54 131.34319),(55 132.02953),(56 132.22807),(57 132.27379),(58 131.80882),(59 130.27054),(60 129.59174),(61 130.48918),(62 127.05788),(63 129.57619),(64 128.03789),(65 128.38297),(66 128.39693),(67 130.70193),(68 127.90419),(69 131.08485),(70 130.58028),(71 130.8561),(72 128.26631),(73 129.03271),(74 127.058334),(75 128.30484),(76 128.62808),(77 126.84566),(78 128.26654),(79 129.98322),
(1 99.18846),(2 111.59428),(3 117.42966),(4 118.6945),(5 120.42669),(6 119.819115),(7 121.31292),(8 121.62638),(9 123.7631),(10 123.67581),(11 124.73248),(12 123.541504),(13 125.29874),(14 123.54693),(15 123.68763),(16 124.22862),(17 124.20568),(18 124.390854),(19 124.52438),(20 122.628044),(21 123.06654),(22 122.65697),(23 122.918335),(24 122.53421),(25 122.70464),(26 121.12511),(27 124.74246),(28 123.81086),(29 124.9853),(30 122.26668),(31 123.435776),(32 123.13573),(33 124.04841),(34 121.686005),(35 125.11926),(36 124.91156),(37 125.46081),(38 123.65124),(39 127.69346),(40 126.71018),(41 126.43902),(42 126.73598),(43 128.10353),(44 127.38074),(45 127.210915),(46 126.8292),(47 127.85392),(48 128.14084),(49 127.69026),(50 127.47593),(51 128.10957),(52 129.39842),(53 129.22275),(54 128.02016),(55 127.886055),(56 126.81993),(57 128.67773),(58 128.17358),(59 129.27365),(60 125.98543),(61 127.00405),(62 125.75338),(63 124.40148),(64 123.46974),(65 124.39633),(66 125.62237),(67 126.49772),(68 126.7441),(69 126.267075),(70 128.76347),(71 128.41292),(72 126.99751),(73 126.474594),(74 125.03432),(75 126.243546),(76 125.59761),(77 127.45083),(78 126.88877),(79 126.98862),
(1 93.5798),(2 106.51007),(3 111.463326),(4 112.46794),(5 114.34856),(6 114.12127),(7 114.11782),(8 115.317894),(9 118.34696),(10 116.71767),(11 116.943886),(12 118.983246),(13 118.75504),(14 119.46601),(15 120.03695),(16 119.88752),(17 120.31104),(18 120.4613),(19 121.842705),(20 119.95566),(21 120.36456),(22 121.32524),(23 120.64716),(24 120.194244),(25 120.981544),(26 119.4273),(27 122.597916),(28 123.367744),(29 122.47975),(30 119.40112),(31 121.29589),(32 121.809586),(33 120.357864),(34 120.78168),(35 122.42294),(36 121.36838),(37 121.052216),(38 121.1777),(39 122.347984),(40 122.82557),(41 123.649475),(42 121.138245),(43 121.82858),(44 120.643364),(45 122.70118),(46 122.957596),(47 122.67388),(48 122.546005),(49 123.934105),(50 122.79315),(51 123.890396),(52 123.521736),(53 124.9873),(54 123.42087),(55 123.58524),(56 123.159325),(57 124.615944),(58 124.63856),(59 125.347115),(60 123.224464),(61 123.332756),(62 121.760475),(63 123.7704),(64 121.67913),(65 122.384964),(66 123.157616),(67 122.76598),(68 121.74717),(69 123.792366),(70 123.615036),(71 123.87799),(72 121.59489),(73 123.57481),(74 121.06115),(75 122.30523),(76 123.10957),(77 125.132065),(78 123.97359),(79 125.23783),
(1 97.889435),(2 108.3139),(3 114.85117),(4 114.56912),(5 116.652405),(6 117.565735),(7 118.4917),(8 120.11365),(9 121.50089),(10 119.28021),(11 120.50611),(12 118.76135),(13 120.89052),(14 121.59514),(15 121.40687),(16 122.922005),(17 120.640236),(18 120.285866),(19 121.857025),(20 121.977325),(21 121.02487),(22 121.70205),(23 122.058716),(24 119.98028),(25 121.635445),(26 119.67553),(27 121.80641),(28 121.628044),(29 121.31509),(30 120.72403),(31 120.89132),(32 121.21643),(33 122.64138),(34 122.0933),(35 124.8182),(36 123.110756),(37 121.82045),(38 122.73515),(39 123.55555),(40 122.08792),(41 124.49257),(42 122.39138),(43 122.45755),(44 123.68427),(45 123.843445),(46 124.00961),(47 124.347),(48 127.03396),(49 125.90406),(50 122.87992),(51 125.878586),(52 123.095985),(53 126.70505),(54 125.08662),(55 125.131195),(56 125.10533),(57 125.35946),(58 125.02937),(59 126.16803),(60 122.28114),(61 124.19998),(62 122.63555),(63 124.33637),(64 122.639015),(65 124.01733),(66 122.590034),(67 123.769066),(68 124.07823),(69 126.12403),(70 123.30596),(71 123.826614),(72 121.45973),(73 122.12472),(74 122.16511),(75 123.63922),(76 121.85238),(77 123.26766),(78 123.050934),(79 125.7588),
(1 94.97543),(2 105.18861),(3 111.605225),(4 110.325485),(5 112.60433),(6 114.89495),(7 116.55886),(8 115.50088),(9 118.695305),(10 118.54659),(11 120.85145),(12 117.61027),(13 120.68289),(14 120.83494),(15 120.42458),(16 120.47781),(17 118.202324),(18 118.30834),(19 119.51555),(20 118.37317),(21 118.168434),(22 119.484604),(23 119.64572),(24 119.20719),(25 119.98856),(26 119.46355),(27 119.53884),(28 118.737305),(29 118.38827),(30 118.34674),(31 118.84498),(32 118.684586),(33 119.10671),(34 119.447975),(35 121.135254),(36 121.201164),(37 120.681206),(38 121.850204),(39 122.11907),(40 120.92119),(41 120.738396),(42 121.39958),(43 121.54034),(44 120.66886),(45 121.87355),(46 122.44082),(47 121.18241),(48 121.11882),(49 121.42328),(50 121.43758),(51 123.87849),(52 120.77389),(53 121.99268),(54 120.86301),(55 122.05422),(56 121.212746),(57 122.19704),(58 122.24476),(59 123.25023),(60 119.68892),(61 122.19412),(62 121.89309),(63 122.320366),(64 120.77465),(65 120.98659),(66 121.79),(67 122.21809),(68 122.178444),(69 120.708694),(70 121.02788),(71 121.62218),(72 120.55205),(73 120.89334),(74 119.08931),(75 121.542336),(76 120.46576),(77 122.31101),(78 120.86013),(79 123.67764),
(1 93.36677),(2 105.0509),(3 109.129326),(4 110.47409),(5 111.02917),(6 111.965546),(7 113.74233),(8 111.84151),(9 113.81393),(10 114.61598),(11 115.97642),(12 114.57011),(13 116.636475),(14 117.782845),(15 117.99165),(16 118.329544),(17 117.2732),(18 115.788216),(19 116.27806),(20 115.76703),(21 115.9871),(22 115.3915),(23 116.65391),(24 114.86218),(25 116.8954),(26 115.67835),(27 115.40731),(28 115.249466),(29 116.4601),(30 115.21184),(31 116.48134),(32 116.35817),(33 115.919395),(34 115.2205),(35 116.63253),(36 116.959206),(37 117.48618),(38 117.28294),(39 118.838326),(40 117.90172),(41 118.57149),(42 118.83969),(43 119.444016),(44 117.74894),(45 120.21485),(46 119.01211),(47 120.35362),(48 122.478645),(49 121.68292),(50 120.2065),(51 120.81042),(52 119.114555),(53 118.8809),(54 118.51362),(55 120.09734),(56 119.72082),(57 120.095665),(58 120.18634),(59 121.13532),(60 116.54982),(61 118.347015),(62 118.366615),(63 120.3892),(64 118.26992),(65 120.76989),(66 118.38971),(67 118.70566),(68 118.975586),(69 120.5095),(70 119.38162),(71 119.325226),(72 118.462265),(73 119.88024),(74 119.392746),(75 119.898476),(76 118.303345),(77 120.70484),(78 120.65497),(79 120.78304),
(1 93.04323),(2 104.04524),(3 109.32731),(4 111.13545),(5 113.35861),(6 113.182465),(7 113.594444),(8 113.139984),(9 116.75692),(10 117.211914),(11 119.223236),(12 118.03795),(13 119.25768),(14 119.24995),(15 118.39689),(16 118.81419),(17 117.54226),(18 117.65221),(19 117.43248),(20 117.16036),(21 118.603935),(22 117.69679),(23 117.70302),(24 115.50339),(25 116.69835),(26 118.130226),(27 119.83849),(28 118.47139),(29 117.46291),(30 117.201614),(31 117.50115),(32 117.397835),(33 116.324486),(34 117.846146),(35 118.857346),(36 116.62928),(37 117.696075),(38 117.84888),(39 118.76568),(40 118.46645),(41 120.350395),(42 121.45735),(43 121.25178),(44 121.60256),(45 120.03458),(46 121.77842),(47 120.11798),(48 121.31012),(49 122.115395),(50 119.41462),(51 123.63617),(52 120.42973),(53 121.0706),(54 121.168816),(55 121.48029),(56 122.09546),(57 122.58231),(58 121.37033),(59 123.520805),(60 119.716324),(61 120.290665),(62 120.3337),(63 121.88525),(64 118.73506),(65 120.35188),(66 121.01576),(67 122.03349),(68 121.23414),(69 121.78402),(70 120.11265),(71 121.89013),(72 121.419174),(73 121.13908),(74 119.634415),(75 120.43516),(76 118.562126),(77 120.85459),(78 120.52842),(79 120.30795),
(1 91.75475),(2 102.25431),(3 105.10653),(4 105.910225),(5 107.39609),(6 108.72544),(7 108.74912),(8 111.808586),(9 110.87098),(10 111.06934),(11 112.750244),(12 112.02578),(13 113.07655),(14 112.55137),(15 116.12717),(16 112.54913),(17 112.02993),(18 113.43543),(19 114.362114),(20 111.92244),(21 112.61551),(22 111.39162),(23 111.653625),(24 111.92504),(25 112.62218),(26 112.10658),(27 114.24781),(28 112.25128),(29 111.96506),(30 112.20481),(31 114.04497),(32 113.105965),(33 111.3835),(34 112.12922),(35 113.96516),(36 112.21425),(37 113.75443),(38 113.79137),(39 114.23691),(40 115.28776),(41 114.59546),(42 114.34941),(43 115.64491),(44 116.61315),(45 115.76431),(46 114.89766),(47 115.124115),(48 114.20846),(49 115.00123),(50 113.585655),(51 116.87141),(52 114.44571),(53 113.80425),(54 113.685905),(55 115.68393),(56 115.5323),(57 116.135414),(58 115.944534),(59 116.76693),(60 114.71546),(61 116.16419),(62 113.15394),(63 116.52609),(64 114.69487),(65 116.02495),(66 114.0818),(67 114.324196),(68 114.05131),(69 113.95931),(70 114.10191),(71 115.494255),(72 112.124374),(73 112.587715),(74 114.65338),(75 114.98801),(76 114.93962),(77 116.27621),(78 116.562584),(79 116.2205),
(1 90.13704),(2 100.82854),(3 106.93865),(4 108.64126),(5 109.17031),(6 109.8196),(7 110.674736),(8 110.14434),(9 112.376945),(10 111.335884),(11 113.32912),(12 112.58572),(13 113.36177),(14 111.33541),(15 114.52732),(16 114.17119),(17 113.262535),(18 114.539604),(19 115.08241),(20 112.34101),(21 113.637436),(22 112.10012),(23 113.53612),(24 112.20906),(25 111.159874),(26 110.966545),(27 112.29225),(28 111.976364),(29 110.177055),(30 110.990555),(31 112.90465),(32 112.28036),(33 111.363396),(34 111.46152),(35 113.75782),(36 111.94977),(37 113.25588),(38 113.76588),(39 114.868195),(40 114.28332),(41 114.06923),(42 115.12043),(43 115.67947),(44 114.72182),(45 116.511),(46 116.69504),(47 115.77964),(48 117.29135),(49 116.018524),(50 115.876335),(51 117.16743),(52 117.59934),(53 116.6583),(54 115.43464),(55 117.0212),(56 116.3972),(57 116.6481),(58 117.40899),(59 117.60386),(60 114.76407),(61 117.43857),(62 114.48334),(63 116.75136),(64 114.635605),(65 115.27546),(66 114.881454),(67 116.8253),(68 115.85285),(69 115.300514),(70 114.852715),(71 116.22621),(72 114.14177),(73 113.480965),(74 113.23845),(75 113.24222),(76 113.97836),(77 116.27295),(78 116.526436),(79 115.23637),
(1 85.155235),(2 94.35053),(3 100.00336),(4 100.83248),(5 103.52233),(6 103.01677),(7 103.586754),(8 103.07872),(9 105.25336),(10 103.89709),(11 104.79908),(12 104.796555),(13 105.88121),(14 104.96511),(15 107.02276),(16 108.441635),(17 107.32359),(18 107.37245),(19 107.16272),(20 108.36674),(21 108.59273),(22 106.75161),(23 109.04195),(24 107.45194),(25 108.71068),(26 108.52291),(27 107.727165),(28 105.93047),(29 108.47991),(30 106.64807),(31 108.32895),(32 108.02152),(33 105.58038),(34 107.41913),(35 108.30719),(36 107.42774),(37 108.38967),(38 106.10466),(39 108.97483),(40 107.683975),(41 107.193344),(42 108.01485),(43 107.5242),(44 108.38872),(45 110.59063),(46 110.35081),(47 110.58564),(48 109.88811),(49 111.20691),(50 110.10747),(51 111.5361),(52 110.27095),(53 111.05856),(54 109.997665),(55 112.08788),(56 109.23982),(57 110.59644),(58 110.06722),(59 110.51339),(60 108.83529),(61 109.39285),(62 107.77945),(63 110.80348),(64 108.58386),(65 111.09335),(66 109.597595),(67 109.83292),(68 110.54763),(69 110.22081),(70 109.251175),(71 108.61078),(72 109.117966),(73 109.267166),(74 108.65557),(75 109.75314),(76 108.55258),(77 109.83593),(78 108.39427),(79 109.164764),
(1 87.47234),(2 96.481544),(3 101.089966),(4 101.485954),(5 103.50236),(6 104.35376),(7 106.24144),(8 106.70937),(9 106.10156),(10 107.04192),(11 107.577866),(12 107.80388),(13 109.435234),(14 109.096016),(15 110.27839),(16 109.929504),(17 110.190895),(18 109.03209),(19 110.1726),(20 109.51988),(21 109.310524),(22 109.56783),(23 110.90524),(24 109.783104),(25 110.33192),(26 111.81386),(27 111.261566),(28 107.986664),(29 109.65953),(30 108.20627),(31 109.2493),(32 110.00643),(33 108.974976),(34 107.53745),(35 108.2204),(36 108.23119),(37 109.56366),(38 111.01945),(39 112.61904),(40 111.12496),(41 110.454704),(42 111.643524),(43 112.272484),(44 110.51894),(45 112.87805),(46 112.31432),(47 111.98919),(48 109.78428),(49 112.8201),(50 111.597496),(51 111.15537),(52 112.59246),(53 111.9765),(54 111.33133),(55 112.3706),(56 110.97256),(57 113.37047),(58 113.209335),(59 112.92965),(60 110.03569),(61 110.93297),(62 110.41525),(63 113.32485),(64 111.06792),(65 110.94899),(66 111.058815),(67 111.324974),(68 110.08927),(69 110.6906),(70 111.306076),(71 110.72443),(72 109.30648),(73 109.376175),(74 109.133194),(75 111.09025),(76 111.12153),(77 113.538185),(78 111.06689),(79 113.45376),
(1 87.442665),(2 95.7443),(3 102.77735),(4 102.32261),(5 104.14913),(6 103.00253),(7 104.37431),(8 105.26717),(9 106.45652),(10 106.16677),(11 106.120255),(12 105.96646),(13 106.78282),(14 105.37228),(15 107.781494),(16 106.01966),(17 107.982056),(18 107.269226),(19 106.99043),(20 106.98048),(21 106.63273),(22 106.08035),(23 107.34824),(24 107.641396),(25 107.63246),(26 106.62071),(27 108.35027),(28 105.54389),(29 105.93569),(30 105.47199),(31 106.87595),(32 108.63228),(33 105.78821),(34 106.506195),(35 107.34989),(36 107.99988),(37 109.42975),(38 109.582),(39 110.41927),(40 110.231865),(41 108.488785),(42 109.50755),(43 110.72315),(44 110.517204),(45 109.63425),(46 110.606094),(47 111.38243),(48 111.1553),(49 111.31566),(50 112.23452),(51 110.34051),(52 110.657135),(53 109.99118),(54 110.87953),(55 111.97906),(56 112.369095),(57 113.22796),(58 112.18465),(59 112.90615),(60 110.6216),(61 112.874886),(62 110.500656),(63 111.501976),(64 109.635376),(65 111.10473),(66 109.58207),(67 109.942474),(68 109.99427),(69 111.731804),(70 110.995476),(71 111.63916),(72 110.03411),(73 111.07317),(74 109.40205),(75 109.74735),(76 109.93732),(77 109.93676),(78 108.63908),(79 109.52841),
