1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 125532.44),(2 330899.5),(3 533528.3),(4 671539.4),(5 781025.2),(6 826375.8),(7 848769.25),(8 849983.3),(9 864400),(10 870045.3),(11 945882.06),(12 1082322.9),(13 1293698),(14 1429689),(15 1480331.6),(16 1516328.9),(17 1531582.4),(18 1515638.9),(19 1508701),(20 1542109.5),(21 1668104.4),(22 1838491.1),(23 2044954.1),(24 2421650),(25 2610164.8),(26 2742784.5),(27 2869363.3),(28 2941926.8),(29 2950701.8),(30 3012155.3),(31 3114694.8),(32 3226548),(33 3281233.8),(34 3376559),(35 3563459.3),(36 3765285.8),(37 3907110.8),(38 3932464.3),(39 3800231.8),(40 3639756.3),(41 3476276),(42 3331852.3),(43 3293750),(44 3349802.8),(45 3343506),(46 3327054.8),(47 3204754),(48 3008387.8),(49 2764411.8),(50 2548973.8),(51 2412121),(52 2320958.8),(53 2282280.3),(54 2266401.3),(55 2312312.8),(56 2280229.5),(57 2212598.8),(58 2088765.6),(59 1894296.4),(60 1726698.4),(61 1622128.1),(62 1592589.4),(63 1639042),(64 1700575.1),(65 1840819.6),(66 1889828.4),(67 1864233.5),(68 1863196.1),(69 1924995.5),(70 1899298.5),(71 1857466.6),(72 1824599.1),(73 1863929.4),(74 1959504.9),(75 2206991.5),(76 2410387.3),(77 2694151),(78 2874172.8),(79 2964740),
(1 31.774223),(2 37.032715),(3 39.16052),(4 40.772366),(5 42.174747),(6 42.9871),(7 42.966763),(8 43.205803),(9 43.22894),(10 43.12295),(11 43.698147),(12 44.299786),(13 44.71065),(14 45.342865),(15 45.308468),(16 45.90371),(17 46.25068),(18 45.686436),(19 45.906456),(20 45.012695),(21 45.152763),(22 45.170017),(23 46.00897),(24 46.531784),(25 46.859127),(26 46.831757),(27 47.25452),(28 47.328545),(29 47.6493),(30 48.125298),(31 48.01391),(32 48.351437),(33 48.254345),(34 47.844883),(35 48.03626),(36 47.56048),(37 47.918137),(38 47.979027),(39 48.125637),(40 48.66477),(41 49.128334),(42 48.385303),(43 48.79607),(44 49.072163),(45 49.039673),(46 49.649925),(47 49.803486),(48 49.652855),(49 49.909218),(50 49.89241),(51 49.566303),(52 49.713036),(53 49.450596),(54 49.696484),(55 49.02654),(56 49.760532),(57 49.326096),(58 49.389374),(59 48.743896),(60 48.289845),(61 48.216095),(62 48.19875),(63 48.352497),(64 48.643646),(65 48.787537),(66 49.350334),(67 49.429535),(68 49.5437),(69 49.221584),(70 49.102478),(71 49.241394),(72 49.503654),(73 50.47314),(74 49.613556),(75 49.407223),(76 49.324947),(77 49.677113),(78 49.648827),(79 49.487595),
(1 31.792557),(2 36.794563),(3 38.898323),(4 40.34739),(5 41.763157),(6 42.68816),(7 42.85593),(8 43.28845),(9 43.431927),(10 43.394928),(11 43.51136),(12 44.053547),(13 44.431923),(14 45.58742),(15 45.05852),(16 45.5071),(17 45.7051),(18 45.481033),(19 45.32604),(20 45.149208),(21 45.181526),(22 45.786102),(23 46.2405),(24 46.027893),(25 46.939663),(26 46.631863),(27 47.139175),(28 46.899975),(29 47.278976),(30 46.966663),(31 47.086086),(32 47.191597),(33 46.70765),(34 47.269188),(35 47.665215),(36 47.241184),(37 46.98586),(38 47.349083),(39 47.128532),(40 47.53292),(41 47.591476),(42 48.09932),(43 48.848625),(44 49.234566),(45 49.5276),(46 49.34017),(47 49.021214),(48 49.232365),(49 49.52678),(50 50.00066),(51 49.963993),(52 49.64368),(53 50.00736),(54 49.771217),(55 49.551334),(56 49.77182),(57 49.5692),(58 49.170563),(59 49.320477),(60 48.668705),(61 48.796577),(62 48.420162),(63 48.302288),(64 48.555714),(65 48.918724),(66 49.447754),(67 49.52662),(68 49.543365),(69 49.805855),(70 49.07451),(71 49.24227),(72 48.973743),(73 48.788624),(74 48.94397),(75 48.802265),(76 49.619343),(77 49.970272),(78 49.83417),(79 49.81546),
(1 31.55648),(2 36.402634),(3 38.456905),(4 39.987526),(5 41.09742),(6 41.868214),(7 42.02974),(8 42.30117),(9 42.325115),(10 43.010612),(11 43.022446),(12 44.006035),(13 44.132877),(14 44.806183),(15 44.913692),(16 45.471703),(17 45.7287),(18 45.19399),(19 45.34436),(20 45.18645),(21 45.3325),(22 45.071003),(23 45.88571),(24 46.2975),(25 46.56681),(26 46.689552),(27 46.44472),(28 46.722107),(29 47.048626),(30 47.231865),(31 47.313602),(32 47.64791),(33 47.50398),(34 47.871674),(35 47.745415),(36 47.461742),(37 47.02289),(38 47.619507),(39 47.62493),(40 48.19611),(41 48.338192),(42 48.332607),(43 48.56704),(44 48.622063),(45 48.964294),(46 48.748375),(47 49.37882),(48 48.945133),(49 49.35381),(50 49.659702),(51 49.82368),(52 49.697033),(53 49.680332),(54 50.266705),(55 50.152664),(56 49.860992),(57 49.68499),(58 49.667522),(59 49.236614),(60 48.703728),(61 48.159275),(62 48.222157),(63 48.197174),(64 48.49453),(65 48.884933),(66 48.952133),(67 49.281578),(68 49.39747),(69 49.35694),(70 49.150684),(71 49.09801),(72 48.91185),(73 49.48708),(74 49.07995),(75 49.232502),(76 49.533264),(77 49.675053),(78 49.84251),(79 49.29628),
(1 31.267523),(2 36.292812),(3 38.794464),(4 40.14917),(5 41.66557),(6 42.4064),(7 42.749786),(8 42.83525),(9 42.74426),(10 43.074677),(11 43.15827),(12 43.945118),(13 43.95009),(14 44.809364),(15 45.07609),(16 44.956223),(17 44.898342),(18 45.032475),(19 45.05999),(20 44.49912),(21 44.92629),(22 45.179432),(23 45.113323),(24 45.76937),(25 45.927246),(26 46.662006),(27 46.89714),(28 46.959427),(29 47.292683),(30 47.57622),(31 47.896572),(32 47.77287),(33 47.342197),(34 48.07256),(35 47.75099),(36 47.895798),(37 47.857304),(38 48.14518),(39 47.893906),(40 47.747192),(41 47.997547),(42 48.305984),(43 48.94015),(44 49.136105),(45 49.766575),(46 49.84555),(47 49.961323),(48 49.46631),(49 49.821),(50 49.904984),(51 49.535683),(52 49.37956),(53 49.78754),(54 49.983128),(55 49.497143),(56 49.263214),(57 48.73329),(58 48.647003),(59 47.94142),(60 48.36041),(61 47.929848),(62 48.113575),(63 48.47087),(64 47.32499),(65 48.371674),(66 48.17139),(67 48.00489),(68 48.325783),(69 48.645435),(70 48.12822),(71 48.130985),(72 48.424374),(73 48.510876),(74 48.310043),(75 48.618126),(76 48.77963),(77 49.441765),(78 49.71722),(79 49.612923),
(1 31.806004),(2 36.38109),(3 38.59697),(4 40.060898),(5 41.30591),(6 42.10395),(7 43.118793),(8 43.58579),(9 43.193302),(10 43.725967),(11 44.033257),(12 43.77451),(13 44.2552),(14 45.17076),(15 46.238747),(16 45.807552),(17 46.2541),(18 46.085808),(19 46.015236),(20 46.07853),(21 45.726475),(22 46.282692),(23 46.93789),(24 46.7987),(25 47.0535),(26 47.593246),(27 47.620945),(28 47.069027),(29 47.858467),(30 47.432228),(31 48.125908),(32 48.209484),(33 47.104008),(34 47.981205),(35 48.21542),(36 48.350403),(37 48.634804),(38 48.312134),(39 48.04884),(40 48.028492),(41 47.44482),(42 48.063046),(43 48.52227),(44 48.536438),(45 48.717205),(46 48.734123),(47 48.97105),(48 49.045685),(49 49.04191),(50 49.255486),(51 49.15192),(52 49.33609),(53 49.199764),(54 49.523006),(55 49.22372),(56 48.893597),(57 49.02833),(58 49.245987),(59 48.865726),(60 48.121536),(61 48.200657),(62 47.788517),(63 47.702065),(64 47.974384),(65 48.285908),(66 48.525185),(67 48.409332),(68 48.647896),(69 48.537487),(70 48.33453),(71 48.072277),(72 48.06008),(73 48.546642),(74 48.664314),(75 48.578682),(76 48.933105),(77 48.775135),(78 48.70488),(79 48.7316),
(1 31.371798),(2 36.65588),(3 38.545315),(4 39.439224),(5 41.606815),(6 42.534622),(7 42.549927),(8 42.787254),(9 43.00748),(10 42.907394),(11 43.4715),(12 43.913673),(13 44.446995),(14 45.636333),(15 45.838356),(16 45.948402),(17 46.036964),(18 45.899),(19 45.72715),(20 45.438778),(21 45.56489),(22 45.551167),(23 46.1734),(24 45.88577),(25 46.46697),(26 46.31854),(27 46.974377),(28 47.474472),(29 47.58629),(30 47.4481),(31 47.15536),(32 47.32892),(33 46.903004),(34 47.215458),(35 47.33563),(36 47.657722),(37 47.43899),(38 47.862377),(39 47.626225),(40 47.76674),(41 48.043427),(42 48.52177),(43 49.008766),(44 49.23844),(45 49.283005),(46 49.613644),(47 49.66687),(48 49.51175),(49 49.241318),(50 49.45641),(51 49.739265),(52 49.66759),(53 50.03092),(54 49.750633),(55 49.77722),(56 49.967113),(57 49.464714),(58 48.97828),(59 48.61568),(60 48.855915),(61 48.67651),(62 48.47376),(63 48.202805),(64 48.740402),(65 48.801746),(66 49.34235),(67 49.357468),(68 49.14539),(69 49.10014),(70 48.41732),(71 48.561974),(72 48.53394),(73 48.81266),(74 48.044315),(75 47.885925),(76 48.63195),(77 48.55181),(78 48.864204),(79 48.91663),
(1 31.21998),(2 35.707542),(3 37.782642),(4 39.663002),(5 40.962933),(6 41.918175),(7 42.156822),(8 42.476234),(9 42.477695),(10 42.881485),(11 42.99901),(12 43.082413),(13 44.009796),(14 44.56972),(15 44.74068),(16 44.852077),(17 45.595722),(18 45.312363),(19 44.82777),(20 44.38413),(21 44.80647),(22 44.855137),(23 45.522446),(24 45.69215),(25 46.13043),(26 46.175865),(27 46.70121),(28 46.580894),(29 46.746468),(30 46.6702),(31 46.859344),(32 46.994095),(33 47.16353),(34 47.173927),(35 47.449463),(36 47.184475),(37 47.63708),(38 47.72573),(39 47.890587),(40 48.436634),(41 48.041832),(42 48.280674),(43 48.894367),(44 48.864204),(45 48.703472),(46 49.258255),(47 49.65811),(48 48.880035),(49 48.398396),(50 48.827454),(51 48.75987),(52 48.95607),(53 49.335022),(54 48.812336),(55 48.618748),(56 48.63792),(57 48.35171),(58 48.311176),(59 47.79357),(60 47.04049),(61 46.44479),(62 46.545223),(63 46.418205),(64 46.40517),(65 46.994488),(66 47.635902),(67 48.00262),(68 47.65781),(69 47.7504),(70 47.132565),(71 47.59187),(72 47.589153),(73 47.627743),(74 48.063416),(75 48.294003),(76 48.118744),(77 48.994648),(78 49.030544),(79 48.877487),
(1 31.106676),(2 35.985348),(3 38.170048),(4 40.046497),(5 41.264263),(6 41.83231),(7 42.117237),(8 42.147976),(9 42.33833),(10 42.043083),(11 42.807884),(12 43.478867),(13 43.77789),(14 44.365173),(15 45.451492),(16 45.419106),(17 45.683266),(18 45.524464),(19 45.397434),(20 44.922485),(21 45.129715),(22 45.04479),(23 45.2235),(24 46.42242),(25 46.360306),(26 46.536453),(27 46.400322),(28 46.671673),(29 47.28448),(30 47.29881),(31 47.067516),(32 47.021317),(33 46.78339),(34 46.572956),(35 46.344757),(36 46.36566),(37 46.534412),(38 46.877888),(39 46.57909),(40 46.6954),(41 47.18149),(42 46.96727),(43 47.522285),(44 47.786606),(45 47.789917),(46 48.646317),(47 48.02515),(48 47.644947),(49 47.57308),(50 48.394485),(51 48.07141),(52 48.35323),(53 48.153957),(54 48.68911),(55 48.22343),(56 48.24843),(57 48.067883),(58 48.182602),(59 47.63897),(60 47.246586),(61 47.51577),(62 47.63922),(63 47.629192),(64 47.58188),(65 48.250843),(66 48.63101),(67 48.677532),(68 48.11763),(69 48.80886),(70 47.811626),(71 47.900314),(72 48.15314),(73 48.110588),(74 48.825294),(75 48.68235),(76 48.9465),(77 49.23515),(78 49.08939),(79 48.941048),
(1 31.01573),(2 35.75039),(3 37.700245),(4 39.567394),(5 40.997993),(6 41.67377),(7 41.17419),(8 41.397026),(9 41.60633),(10 41.82887),(11 41.571228),(12 42.328728),(13 42.991962),(14 43.86733),(15 44.25976),(16 44.31895),(17 44.467384),(18 44.52435),(19 44.58245),(20 44.27995),(21 44.44207),(22 44.5357),(23 44.225315),(24 44.357414),(25 45.1549),(26 45.032425),(27 45.180614),(28 44.90691),(29 45.327732),(30 45.834736),(31 45.961205),(32 45.707283),(33 46.033154),(34 46.446465),(35 46.471424),(36 46.939373),(37 47.14797),(38 47.056736),(39 46.620445),(40 46.780605),(41 46.76342),(42 46.553165),(43 46.62515),(44 46.80501),(45 47.45945),(46 47.602955),(47 47.56222),(48 47.37569),(49 47.775795),(50 47.984272),(51 48.21184),(52 48.111794),(53 47.924877),(54 47.975613),(55 47.639065),(56 47.45225),(57 46.96323),(58 47.688293),(59 46.847893),(60 46.921204),(61 46.75337),(62 45.80445),(63 46.914665),(64 47.300545),(65 47.567772),(66 48.014874),(67 47.838436),(68 47.60874),(69 47.517616),(70 47.449),(71 47.814537),(72 47.65445),(73 47.855206),(74 47.49549),(75 48.32229),(76 48.646633),(77 49.15442),(78 49.193905),(79 48.86272),
(1 30.580603),(2 35.967213),(3 38.044266),(4 39.602184),(5 40.849888),(6 41.579384),(7 41.620632),(8 41.29883),(9 41.35161),(10 41.51373),(11 41.866405),(12 42.83515),(13 44.064575),(14 44.953705),(15 44.32024),(16 44.93945),(17 45.03288),(18 45.197235),(19 45.087086),(20 44.79061),(21 44.49546),(22 44.8496),(23 44.681923),(24 45.325226),(25 45.738914),(26 45.807327),(27 46.392258),(28 46.43786),(29 46.80227),(30 46.49162),(31 46.829033),(32 46.610203),(33 46.681263),(34 46.71094),(35 47.571583),(36 47.163773),(37 47.508755),(38 47.127926),(39 46.6075),(40 46.886333),(41 47.031445),(42 46.98538),(43 47.47993),(44 47.98875),(45 48.65379),(46 48.60053),(47 48.902195),(48 48.58463),(49 48.984432),(50 48.69878),(51 48.31316),(52 49.43433),(53 49.16145),(54 49.5427),(55 49.00375),(56 49.181232),(57 48.929066),(58 48.68364),(59 48.17642),(60 47.785526),(61 47.84857),(62 48.04803),(63 47.94704),(64 48.047485),(65 48.25417),(66 48.585594),(67 49.417706),(68 48.967075),(69 47.974865),(70 48.085403),(71 47.79287),(72 47.96941),(73 48.260597),(74 48.202923),(75 48.217247),(76 48.686695),(77 48.943417),(78 48.846466),(79 48.876133),
(1 31.109316),(2 36.336285),(3 38.316452),(4 40.092415),(5 41.41353),(6 41.891296),(7 42.073803),(8 42.305584),(9 42.359436),(10 42.968655),(11 42.50703),(12 43.794052),(13 44.30885),(14 44.575478),(15 44.782413),(16 44.494484),(17 44.93578),(18 44.992283),(19 45.13752),(20 44.591015),(21 44.68622),(22 45.16481),(23 45.37712),(24 45.36421),(25 45.983147),(26 46.066956),(27 46.372845),(28 46.48868),(29 47.144794),(30 46.902435),(31 46.907516),(32 46.893425),(33 47.118168),(34 47.44731),(35 46.846153),(36 46.994045),(37 47.561283),(38 47.488174),(39 47.264503),(40 46.870415),(41 46.59282),(42 47.06769),(43 47.481613),(44 47.743813),(45 47.939415),(46 47.53868),(47 47.31653),(48 47.469368),(49 47.207687),(50 47.68011),(51 47.20841),(52 47.43777),(53 47.38427),(54 47.31648),(55 47.21155),(56 47.036327),(57 47.1658),(58 47.366093),(59 47.344757),(60 47.13772),(61 46.692932),(62 46.76131),(63 47.04189),(64 47.32057),(65 47.663036),(66 47.77702),(67 47.652557),(68 47.8292),(69 47.572453),(70 47.711876),(71 47.50664),(72 48.015205),(73 48.063362),(74 48.227913),(75 48.619766),(76 47.92689),(77 48.421356),(78 48.566242),(79 48.388927),
(1 30.69343),(2 35.71804),(3 37.247932),(4 38.615623),(5 39.801445),(6 40.712566),(7 40.72795),(8 40.93751),(9 41.547813),(10 40.805702),(11 41.20911),(12 42.16831),(13 42.670208),(14 43.240383),(15 43.349),(16 43.689445),(17 43.86602),(18 43.307255),(19 43.462185),(20 43.11516),(21 42.930977),(22 42.691174),(23 43.135075),(24 43.592506),(25 44.299187),(26 44.448093),(27 45.308155),(28 45.672092),(29 45.65551),(30 45.797115),(31 46.385384),(32 46.29929),(33 45.886112),(34 46.104828),(35 46.05469),(36 46.466896),(37 46.920673),(38 46.369587),(39 46.078327),(40 46.638832),(41 46.723057),(42 46.489845),(43 47.23447),(44 46.607277),(45 46.68025),(46 47.31355),(47 47.451843),(48 47.75739),(49 47.87447),(50 48.09108),(51 47.722965),(52 47.576015),(53 47.58606),(54 47.722744),(55 48.025608),(56 47.275887),(57 47.424053),(58 46.729477),(59 46.217106),(60 46.752316),(61 46.30083),(62 46.50217),(63 46.605694),(64 46.19226),(65 46.61573),(66 47.275845),(67 47.39904),(68 47.48025),(69 47.223125),(70 47.03287),(71 46.590134),(72 46.769352),(73 46.95185),(74 47.40383),(75 47.14219),(76 47.82033),(77 48.12047),(78 47.93103),(79 47.709038),
(1 30.610456),(2 35.3258),(3 37.241524),(4 39.074688),(5 39.76259),(6 40.880054),(7 41.22449),(8 41.383602),(9 40.975246),(10 41.876957),(11 41.656876),(12 42.726574),(13 43.24018),(14 43.779263),(15 44.11444),(16 44.433224),(17 44.60531),(18 44.46501),(19 44.23011),(20 44.001743),(21 43.86854),(22 44.107395),(23 44.265793),(24 45.042744),(25 45.74041),(26 45.883354),(27 46.127056),(28 46.325367),(29 46.972866),(30 46.507294),(31 46.69916),(32 46.75257),(33 46.658512),(34 47.07308),(35 47.257523),(36 46.849834),(37 47.56596),(38 47.743084),(39 47.301582),(40 47.25103),(41 47.18767),(42 47.419773),(43 48.121395),(44 48.43832),(45 48.009247),(46 48.0513),(47 47.98034),(48 48.313957),(49 48.479126),(50 48.05955),(51 48.388805),(52 47.69783),(53 48.150658),(54 48.00342),(55 47.818066),(56 47.51808),(57 47.51318),(58 47.55783),(59 47.235188),(60 46.851166),(61 46.49636),(62 46.666225),(63 46.843933),(64 47.19258),(65 47.007713),(66 47.269775),(67 47.150253),(68 47.40905),(69 47.286854),(70 47.26706),(71 46.858513),(72 47.02368),(73 47.03511),(74 47.145084),(75 47.187386),(76 47.723152),(77 47.47723),(78 47.949104),(79 47.590847),
(1 30.299925),(2 35.34401),(3 36.989246),(4 38.28171),(5 40.099457),(6 41.00604),(7 41.43423),(8 41.060574),(9 40.773994),(10 41.463837),(11 41.968063),(12 42.42514),(13 43.26562),(14 43.317913),(15 43.187214),(16 43.624973),(17 43.99016),(18 43.676197),(19 43.543915),(20 43.045235),(21 43.404842),(22 43.702896),(23 43.721245),(24 44.31596),(25 45.18329),(26 44.87384),(27 45.265717),(28 45.6053),(29 45.91117),(30 46.104805),(31 46.39708),(32 46.417095),(33 45.96829),(34 46.54681),(35 46.833435),(36 47.10521),(37 46.945908),(38 46.941376),(39 46.550526),(40 46.640484),(41 46.374016),(42 46.11667),(43 46.23526),(44 46.761353),(45 46.62926),(46 46.68679),(47 46.608147),(48 46.717293),(49 47.02741),(50 47.66848),(51 46.920635),(52 46.94539),(53 47.03659),(54 46.9348),(55 46.92839),(56 46.74583),(57 46.724987),(58 47.11988),(59 46.346127),(60 45.958965),(61 45.494213),(62 45.61745),(63 45.57901),(64 45.88709),(65 46.057327),(66 45.932648),(67 46.697487),(68 46.30098),(69 46.280727),(70 46.47209),(71 46.044537),(72 45.90948),(73 46.58787),(74 46.42655),(75 45.912914),(76 46.30931),(77 46.563026),(78 46.33167),(79 46.387268),
(1 30.466412),(2 34.90247),(3 36.754383),(4 37.77677),(5 39.650223),(6 40.212543),(7 40.57279),(8 40.050434),(9 40.24742),(10 40.1844),(11 40.95037),(12 41.485405),(13 42.236282),(14 43.20506),(15 42.94315),(16 43.479694),(17 43.291145),(18 43.50391),(19 42.96496),(20 42.79927),(21 42.58229),(22 42.831482),(23 43.16421),(24 43.814907),(25 44.440636),(26 44.829323),(27 44.715702),(28 45.49821),(29 45.73028),(30 45.587936),(31 45.355206),(32 45.779663),(33 46.167988),(34 46.133778),(35 46.41778),(36 45.96495),(37 46.39764),(38 46.833416),(39 46.382385),(40 46.490322),(41 46.78861),(42 46.71961),(43 46.95922),(44 47.23824),(45 46.79612),(46 47.40964),(47 47.45332),(48 47.655552),(49 48.094105),(50 48.364365),(51 47.803085),(52 48.2189),(53 47.804646),(54 48.06107),(55 47.612526),(56 48.178375),(57 48.112164),(58 48.19966),(59 47.07684),(60 46.76285),(61 46.88232),(62 47.32953),(63 47.052067),(64 47.56499),(65 47.962376),(66 48.255417),(67 48.062294),(68 47.13758),(69 46.57161),(70 47.0653),(71 47.08413),(72 46.41205),(73 46.589348),(74 46.618603),(75 46.457546),(76 46.834335),(77 47.27105),(78 47.145947),(79 46.639076),
(1 30.316021),(2 34.91993),(3 37.017204),(4 38.594997),(5 39.989895),(6 40.590412),(7 40.649876),(8 40.908676),(9 40.73781),(10 40.78136),(11 40.84418),(12 41.819275),(13 42.54602),(14 42.92915),(15 43.153435),(16 43.16023),(17 43.59085),(18 43.095997),(19 42.903915),(20 42.91486),(21 43.143673),(22 43.126278),(23 43.224903),(24 43.719734),(25 44.39722),(26 44.93287),(27 44.63429),(28 44.91381),(29 45.33173),(30 45.70409),(31 45.4443),(32 45.736225),(33 45.727768),(34 45.765766),(35 46.066605),(36 46.047314),(37 46.80307),(38 47.253716),(39 46.8771),(40 47.449005),(41 47.52618),(42 47.50767),(43 47.935616),(44 47.006157),(45 47.05339),(46 47.45067),(47 47.37518),(48 46.993042),(49 47.234165),(50 47.6093),(51 47.27318),(52 47.54014),(53 47.221252),(54 47.248173),(55 46.922672),(56 46.81788),(57 46.023064),(58 46.16276),(59 45.424347),(60 45.257885),(61 45.608284),(62 45.51647),(63 45.304375),(64 45.263184),(65 45.551945),(66 46.06942),(67 45.999054),(68 46.058823),(69 45.914352),(70 46.069614),(71 45.90539),(72 46.379074),(73 46.506172),(74 46.36191),(75 45.97077),(76 46.2379),(77 46.545322),(78 46.99609),(79 47.40221),
(1 29.952507),(2 34.77361),(3 36.681168),(4 38.9382),(5 40.325535),(6 41.02249),(7 41.031277),(8 40.948868),(9 41.392036),(10 41.372643),(11 41.59106),(12 42.761044),(13 43.09963),(14 43.87265),(15 44.024616),(16 43.949577),(17 44.088467),(18 44.105545),(19 44.02565),(20 43.973606),(21 43.671185),(22 43.997757),(23 44.368797),(24 44.718506),(25 44.71368),(26 44.70292),(27 44.996143),(28 44.88811),(29 45.275085),(30 45.295532),(31 44.8693),(32 45.227524),(33 45.170914),(34 45.049133),(35 44.92281),(36 45.30039),(37 45.529697),(38 45.143944),(39 45.331257),(40 45.432827),(41 45.449245),(42 45.76155),(43 45.710697),(44 45.471542),(45 46.171963),(46 46.01003),(47 45.70863),(48 45.58518),(49 45.43186),(50 46.074818),(51 46.030952),(52 46.31051),(53 46.64177),(54 46.807842),(55 46.596416),(56 46.283848),(57 46.205826),(58 46.40254),(59 45.88479),(60 45.636597),(61 45.7084),(62 45.470623),(63 44.7701),(64 45.298275),(65 45.513603),(66 45.79306),(67 46.07884),(68 45.651722),(69 46.0165),(70 46.20985),(71 45.762257),(72 45.9351),(73 46.250004),(74 46.399734),(75 46.015354),(76 46.736115),(77 46.622303),(78 47.076706),(79 46.758522),
