1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 15184.489),(2 49516.34),(3 104743.59),(4 174785.52),(5 254786.45),(6 340690.8),(7 445455.5),(8 555227.8),(9 675794.75),(10 794037.8),(11 922429),(12 1043991.8),(13 1168066.4),(14 1289225.1),(15 1425790),(16 1552298),(17 1675078.6),(18 1813613.4),(19 1952607.6),(20 2097910.3),(21 2231614),(22 2370081),(23 2507476.8),(24 2647443.8),(25 2800352.8),(26 2963609.3),(27 3153477.3),(28 3360526.8),(29 3587248),(30 3853213.8),(31 4135528.8),(32 4470403.5),(33 4831314.5),(34 5216211.5),(35 5642102),(36 6095358.5),(37 6554940.5),(38 7023285.5),(39 7546138.5),(40 8065984.5),(41 8545461),(42 9040191),(43 9572266),(44 10100306),(45 10639383),(46 11132751),(47 11628485),(48 12116483),(49 12605867),(50 13064083),(51 13488577),(52 13876093),(53 14202527),(54 14483595),(55 14717569),(56 14904161),(57 15064607),(58 15208395),(59 15346627),(60 15427712),(61 15533991),(62 15605635),(63 15700524),(64 15761721),(65 15801328),(66 15798115),(67 15786760),(68 15747887),(69 15742337),(70 15730951),(71 15749679),(72 15746397),(73 15806412),(74 15860488),(75 15980589),(76 16091680),(77 16202040),(78 16298624),(79 16386340),
(1 78.03255),(2 97.59586),(3 110.93072),(4 120.05607),(5 123.06916),(6 126.367004),(7 130.43834),(8 131.16414),(9 129.42738),(10 131.18903),(11 132.21416),(12 133.98225),(13 137.50748),(14 139.17795),(15 141.31198),(16 143.73851),(17 141.34712),(18 143.57536),(19 143.30418),(20 143.60284),(21 142.77017),(22 143.75223),(23 147.00723),(24 145.91072),(25 147.72778),(26 150.00806),(27 148.79092),(28 150.27768),(29 148.2311),(30 148.64938),(31 150.03261),(32 150.19481),(33 151.64882),(34 151.94221),(35 153.6673),(36 154.68752),(37 153.1975),(38 152.54382),(39 151.28143),(40 149.56906),(41 149.85025),(42 147.95784),(43 148.4838),(44 146.70988),(45 148.1343),(46 147.5232),(47 148.39122),(48 147.82965),(49 149.59229),(50 148.22577),(51 145.94986),(52 147.99728),(53 147.52222),(54 147.80215),(55 149.02426),(56 146.89134),(57 148.8524),(58 147.43777),(59 148.9744),(60 147.07289),(61 146.50809),(62 145.90552),(63 148.06683),(64 147.61418),(65 147.74698),(66 148.40993),(67 146.97472),(68 148.07588),(69 147.33443),(70 146.15683),(71 142.40741),(72 138.66617),(73 140.05775),(74 141.85301),(75 142.99377),(76 144.1264),(77 143.73796),(78 143.94261),(79 143.11823),
(1 76.80941),(2 97.50991),(3 112.57813),(4 122.23184),(5 126.178024),(6 129.67154),(7 134.86981),(8 136.34587),(9 135.93896),(10 133.82704),(11 133.54199),(12 134.64401),(13 137.1691),(14 140.46092),(15 140.53635),(16 142.26277),(17 141.90477),(18 143.29231),(19 143.18759),(20 144.28264),(21 142.92976),(22 141.46346),(23 144.89723),(24 145.30356),(25 146.18376),(26 146.97801),(27 148.21555),(28 148.28828),(29 148.07979),(30 148.47887),(31 149.89186),(32 148.8761),(33 150.76103),(34 150.07256),(35 150.60739),(36 150.55627),(37 152.75809),(38 152.91261),(39 154.5421),(40 154.12877),(41 152.7892),(42 151.31992),(43 150.86317),(44 152.82274),(45 153.75647),(46 151.71764),(47 152.49141),(48 152.49966),(49 154.18729),(50 152.80254),(51 151.59592),(52 148.79684),(53 148.46849),(54 147.63327),(55 146.72491),(56 146.7109),(57 149.03732),(58 148.6668),(59 148.94284),(60 147.09053),(61 147.14778),(62 146.41077),(63 145.75813),(64 145.56195),(65 146.72505),(66 146.2305),(67 147.84105),(68 151.8237),(69 152.9222),(70 151.10376),(71 148.57387),(72 147.86479),(73 147.18785),(74 146.93521),(75 146.13219),(76 145.30731),(77 143.73598),(78 142.9272),(79 143.47417),
(1 74.45099),(2 95.5539),(3 109.50454),(4 120.79264),(5 125.9326),(6 128.90184),(7 135.06992),(8 135.94504),(9 137.64903),(10 137.81528),(11 140.22643),(12 140.23312),(13 141.84497),(14 141.77599),(15 141.51804),(16 141.08919),(17 141.53392),(18 142.93875),(19 144.14772),(20 146.59712),(21 146.54489),(22 145.79927),(23 145.08377),(24 146.16411),(25 146.70143),(26 147.35641),(27 150.58145),(28 150.44592),(29 149.70134),(30 148.05025),(31 151.21494),(32 150.32626),(33 150.27312),(34 153.11942),(35 153.88966),(36 157.27684),(37 158.50778),(38 156.73322),(39 156.14232),(40 156.40445),(41 155.16264),(42 156.5832),(43 156.80368),(44 157.63687),(45 156.96188),(46 154.89178),(47 155.9009),(48 155.04805),(49 153.17052),(50 152.94688),(51 153.42836),(52 152.77415),(53 152.61188),(54 153.87067),(55 155.55325),(56 154.99625),(57 153.9394),(58 151.85231),(59 151.51126),(60 147.77643),(61 149.25237),(62 148.79283),(63 150.79471),(64 150.99344),(65 148.48248),(66 151.20366),(67 149.22949),(68 150.81546),(69 151.62708),(70 151.25705),(71 149.79836),(72 149.21352),(73 148.43852),(74 150.31944),(75 148.69466),(76 148.15869),(77 147.2492),(78 147.39545),(79 147.05801),
(1 76.525185),(2 98.80016),(3 112.509056),(4 122.95932),(5 125.759),(6 129.12386),(7 130.8942),(8 132.83281),(9 134.49435),(10 133.86115),(11 136.50235),(12 136.69455),(13 136.5215),(14 136.95471),(15 139.98009),(16 141.02562),(17 143.15779),(18 143.31247),(19 142.58318),(20 143.17772),(21 142.70978),(22 143.03679),(23 144.04593),(24 147.92986),(25 144.30777),(26 143.9455),(27 144.3631),(28 145.01729),(29 146.28961),(30 146.29915),(31 147.68239),(32 148.64392),(33 149.99028),(34 150.48752),(35 150.43777),(36 152.39296),(37 151.11488),(38 153.17639),(39 151.70833),(40 151.21269),(41 151.89212),(42 151.6956),(43 148.79076),(44 151.167),(45 149.36208),(46 149.71487),(47 149.05417),(48 148.63684),(49 148.30748),(50 149.40948),(51 148.10297),(52 145.69135),(53 146.35538),(54 145.91803),(55 147.26508),(56 146.04196),(57 146.049),(58 144.06845),(59 143.90181),(60 142.15903),(61 143.12747),(62 142.37448),(63 144.52405),(64 144.45616),(65 141.15259),(66 144.32608),(67 143.00798),(68 143.03859),(69 145.48497),(70 146.34819),(71 142.51692),(72 142.03532),(73 141.29225),(74 142.53986),(75 141.431),(76 140.37881),(77 140.71205),(78 139.90479),(79 140.01237),
(1 74.28255),(2 95.45185),(3 107.87512),(4 115.27789),(5 118.41989),(6 122.464424),(7 126.020355),(8 127.007484),(9 127.23235),(10 125.512054),(11 128.26978),(12 127.1851),(13 128.4352),(14 128.30907),(15 130.51833),(16 131.09987),(17 132.73123),(18 133.40433),(19 138.80904),(20 140.74687),(21 137.94868),(22 137.32437),(23 138.92659),(24 139.19907),(25 136.23308),(26 136.03052),(27 137.30757),(28 139.61754),(29 140.24422),(30 142.00543),(31 142.87408),(32 142.88405),(33 142.30965),(34 141.23026),(35 143.11179),(36 143.5376),(37 145.67236),(38 144.99133),(39 145.00368),(40 144.2144),(41 142.71346),(42 143.1246),(43 140.56744),(44 142.67117),(45 142.65466),(46 142.76665),(47 143.97171),(48 143.5563),(49 144.7273),(50 145.04912),(51 143.70389),(52 142.67508),(53 142.09868),(54 139.0109),(55 139.56564),(56 140.31342),(57 140.77846),(58 141.77055),(59 143.35497),(60 141.9997),(61 141.2951),(62 142.35448),(63 143.91237),(64 142.37633),(65 140.36661),(66 137.85855),(67 138.57008),(68 138.51039),(69 141.14865),(70 141.73381),(71 141.1816),(72 141.37123),(73 142.12062),(74 142.49886),(75 143.00246),(76 140.06895),(77 138.88048),(78 139.45316),(79 139.22166),
(1 73.80017),(2 96.43369),(3 109.1494),(4 117.00748),(5 120.783806),(6 123.45543),(7 127.407074),(8 130.02365),(9 129.2356),(10 129.76108),(11 133.6313),(12 134.6764),(13 136.00218),(14 136.7865),(15 138.25124),(16 136.12898),(17 138.54889),(18 138.2687),(19 140.99362),(20 141.50806),(21 141.17812),(22 140.20712),(23 139.21143),(24 141.15819),(25 140.69441),(26 140.24696),(27 143.63776),(28 143.9611),(29 143.87549),(30 145.21323),(31 146.06091),(32 145.40408),(33 147.06244),(34 144.22096),(35 145.45927),(36 145.70757),(37 145.44565),(38 145.95511),(39 146.49985),(40 146.23022),(41 144.48395),(42 146.5197),(43 143.41484),(44 143.14119),(45 144.168),(46 144.7534),(47 146.32758),(48 145.63156),(49 145.20029),(50 145.17804),(51 145.02756),(52 145.74232),(53 146.10214),(54 145.2305),(55 145.5356),(56 147.09932),(57 146.84926),(58 145.40512),(59 144.92068),(60 145.10602),(61 145.28427),(62 146.53896),(63 147.5275),(64 149.25583),(65 147.99419),(66 145.08061),(67 143.66306),(68 143.94302),(69 143.57288),(70 142.01338),(71 140.96414),(72 141.93805),(73 144.48781),(74 144.09064),(75 143.61876),(76 140.65884),(77 139.23685),(78 136.83388),(79 138.6004),
(1 73.01438),(2 93.00905),(3 108.05837),(4 117.52918),(5 120.50046),(6 122.517426),(7 126.90278),(8 128.64128),(9 129.07217),(10 127.77924),(11 130.10202),(12 132.80301),(13 135.2863),(14 135.5321),(15 138.77193),(16 137.51271),(17 137.812),(18 137.09721),(19 139.4649),(20 139.38165),(21 140.79402),(22 140.89682),(23 142.11694),(24 142.90082),(25 142.8673),(26 140.57474),(27 145.02362),(28 146.57011),(29 146.09886),(30 147.09534),(31 146.09871),(32 146.71101),(33 147.08604),(34 146.15741),(35 144.84747),(36 145.4046),(37 147.13675),(38 149.2728),(39 148.19069),(40 149.67796),(41 148.03282),(42 147.50877),(43 147.33325),(44 150.9379),(45 151.80573),(46 152.06091),(47 153.14143),(48 151.2352),(49 150.56615),(50 149.8148),(51 152.06818),(52 151.69302),(53 152.71027),(54 151.42061),(55 154.05405),(56 153.1025),(57 151.59856),(58 148.87775),(59 149.76128),(60 148.45248),(61 146.19766),(62 146.35945),(63 148.90312),(64 147.32552),(65 147.56279),(66 146.94388),(67 145.94775),(68 145.79475),(69 144.47623),(70 142.5412),(71 141.28638),(72 141.90575),(73 144.20743),(74 142.25902),(75 142.6235),(76 141.16278),(77 141.0476),(78 143.26555),(79 142.25156),
(1 71.3102),(2 90.583824),(3 103.54616),(4 111.59525),(5 115.32612),(6 119.04202),(7 124.02151),(8 127.16979),(9 126.21357),(10 125.8807),(11 127.97218),(12 126.76447),(13 127.915184),(14 129.84793),(15 131.18611),(16 131.41902),(17 134.11916),(18 135.66359),(19 135.56503),(20 135.75436),(21 134.59062),(22 136.59673),(23 138.49493),(24 136.92612),(25 137.44055),(26 138.3097),(27 139.12822),(28 140.72899),(29 139.89865),(30 139.80875),(31 137.8802),(32 139.83864),(33 140.25197),(34 140.79808),(35 139.44304),(36 138.34105),(37 138.83107),(38 138.69122),(39 140.93503),(40 142.31212),(41 139.3462),(42 139.93408),(43 137.59064),(44 139.01382),(45 142.40283),(46 142.20798),(47 141.81145),(48 140.89919),(49 139.72977),(50 139.7039),(51 142.53432),(52 141.27702),(53 141.29532),(54 138.79568),(55 138.25551),(56 137.1253),(57 137.34686),(58 137.17989),(59 138.547),(60 139.27322),(61 137.17828),(62 135.95003),(63 137.54463),(64 139.59933),(65 138.97206),(66 137.95538),(67 135.75348),(68 136.04332),(69 135.14482),(70 134.75272),(71 134.32292),(72 135.49477),(73 135.47447),(74 135.02878),(75 134.79341),(76 136.6225),(77 136.01653),(78 136.88937),(79 138.4348),
(1 72.80868),(2 90.59907),(3 104.18483),(4 111.90807),(5 116.82902),(6 119.91953),(7 122.94369),(8 126.56702),(9 126.50984),(10 123.36884),(11 125.33241),(12 127.34395),(13 128.5861),(14 131.12512),(15 133.89885),(16 133.97516),(17 135.16911),(18 134.4326),(19 133.03426),(20 132.29152),(21 132.18315),(22 132.94771),(23 133.73877),(24 134.41057),(25 136.21533),(26 138.05536),(27 138.92484),(28 139.5728),(29 138.65791),(30 139.93147),(31 136.88611),(32 136.2235),(33 137.11833),(34 137.77805),(35 136.36176),(36 136.81845),(37 136.09674),(38 137.4548),(39 138.03186),(40 138.89165),(41 139.28273),(42 140.05206),(43 139.41826),(44 140.07146),(45 141.71922),(46 140.95444),(47 139.61937),(48 138.80917),(49 138.06949),(50 139.25026),(51 139.8517),(52 139.021),(53 138.38791),(54 137.84668),(55 137.25067),(56 135.29019),(57 135.04704),(58 136.17258),(59 136.69809),(60 136.20119),(61 136.47983),(62 135.68275),(63 138.16039),(64 136.99419),(65 137.2614),(66 136.48042),(67 135.57489),(68 133.74815),(69 137.11662),(70 139.05254),(71 137.85773),(72 138.30287),(73 138.74965),(74 138.48242),(75 137.79565),(76 138.83855),(77 135.33951),(78 136.58676),(79 135.73973),
(1 72.48381),(2 92.291275),(3 104.82683),(4 110.96199),(5 115.31498),(6 117.3614),(7 119.86513),(8 123.2706),(9 124.79144),(10 125.69527),(11 128.21593),(12 128.59485),(13 129.19385),(14 132.10274),(15 131.53947),(16 130.42168),(17 130.78899),(18 133.19461),(19 131.5849),(20 132.42746),(21 133.34154),(22 132.93434),(23 133.97049),(24 133.38327),(25 133.50223),(26 134.23164),(27 135.85071),(28 136.04825),(29 135.0763),(30 136.87552),(31 136.37286),(32 136.32457),(33 136.54451),(34 137.91039),(35 138.80692),(36 138.43633),(37 139.28015),(38 141.92458),(39 140.9516),(40 138.85013),(41 135.89104),(42 136.92628),(43 137.69925),(44 138.42474),(45 139.974),(46 142.54053),(47 142.61592),(48 141.88815),(49 141.79987),(50 141.44165),(51 140.4781),(52 139.1696),(53 141.76585),(54 142.35548),(55 141.98949),(56 142.12585),(57 142.95616),(58 142.52277),(59 143.93163),(60 142.5469),(61 141.59134),(62 141.26901),(63 143.32233),(64 140.65602),(65 139.42874),(66 138.84557),(67 138.24976),(68 136.79074),(69 135.54077),(70 135.43185),(71 136.10783),(72 135.70479),(73 134.87314),(74 133.90016),(75 135.90211),(76 135.95172),(77 136.55518),(78 136.90182),(79 134.85712),
(1 72.11628),(2 91.82872),(3 105.461174),(4 110.32422),(5 112.73359),(6 116.11273),(7 119.47484),(8 120.90693),(9 119.3577),(10 119.43676),(11 120.36099),(12 120.08405),(13 122.07147),(14 124.4416),(15 125.27347),(16 125.82885),(17 127.00183),(18 127.62935),(19 128.54086),(20 129.32149),(21 130.9205),(22 131.06001),(23 133.02997),(24 132.08286),(25 132.8984),(26 132.62044),(27 133.24956),(28 136.33006),(29 135.4328),(30 138.78218),(31 137.56027),(32 139.39282),(33 137.76685),(34 137.80266),(35 138.48277),(36 138.5353),(37 138.36568),(38 139.26392),(39 141.1031),(40 140.80612),(41 138.93292),(42 136.63991),(43 135.89316),(44 136.07753),(45 137.86525),(46 137.64542),(47 138.60847),(48 136.85489),(49 138.07675),(50 139.02489),(51 139.23358),(52 138.34477),(53 139.79822),(54 138.1886),(55 137.62929),(56 138.92126),(57 137.36627),(58 136.10582),(59 134.99673),(60 136.7756),(61 138.88669),(62 139.86581),(63 137.165),(64 136.40916),(65 137.74944),(66 136.72835),(67 136.34346),(68 136.07138),(69 135.02426),(70 135.27945),(71 136.88998),(72 134.32582),(73 133.87369),(74 132.36542),(75 133.3508),(76 136.32344),(77 136.29578),(78 135.42886),(79 133.4067),
(1 72.21511),(2 90.65397),(3 102.867935),(4 110.317184),(5 113.06408),(6 116.66206),(7 121.09861),(8 123.46616),(9 122.425896),(10 123.95297),(11 124.43971),(12 124.16276),(13 125.67313),(14 126.709564),(15 129.52867),(16 129.30591),(17 131.93701),(18 132.2493),(19 133.42535),(20 131.00217),(21 134.3481),(22 134.2332),(23 134.60077),(24 133.75754),(25 136.72757),(26 136.85338),(27 137.67265),(28 138.04216),(29 136.00748),(30 135.46048),(31 135.09622),(32 136.19017),(33 136.27438),(34 137.98555),(35 137.56036),(36 138.07951),(37 139.1379),(38 137.72202),(39 141.7227),(40 141.97556),(41 141.1487),(42 141.64519),(43 141.33234),(44 140.9064),(45 142.42963),(46 141.33482),(47 139.73512),(48 140.47884),(49 140.94283),(50 142.89343),(51 145.75124),(52 142.05888),(53 143.23438),(54 144.6993),(55 142.51201),(56 143.00389),(57 141.34329),(58 140.82202),(59 143.01785),(60 141.89304),(61 139.90688),(62 137.45102),(63 137.0095),(64 135.2969),(65 136.57593),(66 135.67815),(67 135.4496),(68 135.11166),(69 136.01277),(70 136.56793),(71 136.95743),(72 136.17125),(73 136.73755),(74 135.52058),(75 134.78792),(76 133.12236),(77 132.30017),(78 132.48906),(79 132.26317),
(1 68.08975),(2 87.894356),(3 102.34114),(4 108.73049),(5 112.15602),(6 116.054016),(7 120.20375),(8 122.27605),(9 123.541275),(10 124.355934),(11 126.28623),(12 127.398575),(13 128.92496),(14 129.49988),(15 129.74097),(16 131.13979),(17 131.29424),(18 132.51775),(19 134.24954),(20 134.94493),(21 135.68112),(22 134.82962),(23 136.78198),(24 136.22081),(25 136.28908),(26 133.92485),(27 136.01175),(28 139.66034),(29 139.36176),(30 141.02138),(31 140.9929),(32 141.93921),(33 141.71527),(34 142.2963),(35 141.6564),(36 143.64769),(37 144.69145),(38 144.24509),(39 147.33609),(40 145.82156),(41 143.08911),(42 143.36798),(43 141.93529),(44 141.19795),(45 142.8402),(46 143.06287),(47 144.84554),(48 144.00813),(49 145.25525),(50 143.97774),(51 142.75842),(52 142.6135),(53 142.9449),(54 142.78201),(55 142.13847),(56 141.78203),(57 140.62727),(58 139.19255),(59 141.45737),(60 139.43872),(61 138.52531),(62 138.76593),(63 138.39214),(64 138.61922),(65 137.39839),(66 136.6885),(67 136.65398),(68 136.62538),(69 137.9139),(70 136.81647),(71 134.61478),(72 133.06447),(73 132.28171),(74 131.52158),(75 130.88406),(76 131.65788),(77 131.01822),(78 132.44931),(79 131.8729),
(1 69.68722),(2 88.83528),(3 100.29145),(4 106.325554),(5 111.94646),(6 115.186226),(7 119.01371),(8 119.9195),(9 118.12884),(10 119.9118),(11 120.63021),(12 121.286415),(13 123.03886),(14 124.10158),(15 126.95858),(16 128.7456),(17 130.55309),(18 131.1384),(19 133.58537),(20 133.95535),(21 134.81058),(22 133.27563),(23 135.36519),(24 135.93954),(25 138.97743),(26 137.27757),(27 137.54959),(28 136.53418),(29 136.44347),(30 135.21452),(31 137.21579),(32 137.41669),(33 141.2146),(34 142.27354),(35 142.12047),(36 139.93504),(37 139.04921),(38 138.68065),(39 138.4289),(40 137.6396),(41 138.25235),(42 139.55972),(43 139.83276),(44 141.1877),(45 138.83966),(46 138.48805),(47 139.35825),(48 137.33127),(49 136.81946),(50 135.52827),(51 136.6806),(52 135.37189),(53 134.38992),(54 134.34203),(55 133.60294),(56 134.11708),(57 136.17763),(58 135.17833),(59 136.2209),(60 137.31775),(61 136.5667),(62 137.03864),(63 135.07777),(64 134.68546),(65 133.973),(66 135.29985),(67 132.75371),(68 132.38751),(69 133.8665),(70 133.37305),(71 131.9576),(72 130.47127),(73 132.63048),(74 133.14847),(75 133.54027),(76 131.39833),(77 131.15854),(78 130.71016),(79 131.75006),
(1 69.68343),(2 88.27701),(3 101.262375),(4 108.66786),(5 113.060905),(6 117.79754),(7 118.72779),(8 118.8104),(9 119.21141),(10 118.31219),(11 120.1485),(12 120.34325),(13 123.323456),(14 123.55768),(15 126.20076),(16 127.748055),(17 129.55684),(18 128.3024),(19 129.99843),(20 131.71796),(21 131.44733),(22 131.7297),(23 132.49213),(24 131.67847),(25 132.54079),(26 131.99438),(27 132.02197),(28 133.80092),(29 135.08496),(30 134.96576),(31 133.34349),(32 134.05531),(33 134.62044),(34 135.49655),(35 136.51602),(36 138.10915),(37 138.9925),(38 137.25977),(39 137.76695),(40 137.58029),(41 138.84958),(42 138.17935),(43 136.96704),(44 138.03833),(45 137.06134),(46 136.49612),(47 136.04773),(48 135.61652),(49 135.58583),(50 135.12498),(51 136.7619),(52 136.59967),(53 137.02972),(54 136.95071),(55 137.29175),(56 138.19832),(57 138.75679),(58 136.57056),(59 135.79637),(60 134.26785),(61 134.66673),(62 135.19127),(63 134.84427),(64 134.07622),(65 132.79219),(66 131.69246),(67 131.80286),(68 133.04175),(69 133.9315),(70 135.51909),(71 135.6217),(72 134.23201),(73 134.10162),(74 132.32841),(75 131.04062),(76 130.78326),(77 130.8469),(78 130.15944),(79 130.21538),
(1 71.7229),(2 89.85658),(3 101.067726),(4 107.00068),(5 109.6992),(6 114.63934),(7 115.459785),(8 117.0292),(9 118.55581),(10 119.15292),(11 120.05977),(12 121.82285),(13 121.944496),(14 121.38391),(15 123.50666),(16 123.99504),(17 124.64011),(18 125.42132),(19 127.36749),(20 129.53134),(21 129.8841),(22 128.52313),(23 128.50685),(24 127.452614),(25 127.85593),(26 130.09558),(27 131.73093),(28 131.49913),(29 132.43935),(30 133.19897),(31 133.12494),(32 131.15517),(33 132.51299),(34 132.22418),(35 132.88057),(36 134.50815),(37 133.28941),(38 134.10678),(39 134.11757),(40 133.69121),(41 131.22507),(42 131.01045),(43 130.13295),(44 128.67215),(45 131.75116),(46 132.5008),(47 132.00296),(48 132.31131),(49 132.41414),(50 132.7381),(51 134.75958),(52 133.64754),(53 134.78244),(54 136.51315),(55 135.71077),(56 136.20038),(57 136.76529),(58 135.20041),(59 135.71588),(60 132.76108),(61 131.5327),(62 132.25195),(63 132.93747),(64 132.43578),(65 132.96924),(66 133.72359),(67 133.44887),(68 133.35503),(69 134.10349),(70 131.91252),(71 131.23767),(72 129.6085),(73 128.11903),(74 127.64543),(75 128.96016),(76 130.92218),(77 132.81082),(78 132.92543),(79 132.55237),
(1 67.40559),(2 86.72779),(3 97.5358),(4 104.250046),(5 108.73481),(6 113.295845),(7 113.95466),(8 115.31321),(9 115.15091),(10 115.34939),(11 116.881676),(12 118.73319),(13 120.626915),(14 120.58213),(15 123.55707),(16 124.13793),(17 124.88674),(18 124.8028),(19 128.26654),(20 129.29611),(21 129.00137),(22 128.80054),(23 128.88895),(24 128.96077),(25 130.13603),(26 131.97028),(27 134.11963),(28 134.49396),(29 134.36378),(30 134.24991),(31 133.76826),(32 135.54994),(33 133.94739),(34 134.40158),(35 134.38223),(36 135.00403),(37 134.03142),(38 133.04146),(39 134.42268),(40 133.15434),(41 133.54099),(42 133.48888),(43 131.50479),(44 131.22142),(45 132.58043),(46 133.89241),(47 135.08609),(48 134.42293),(49 134.51894),(50 131.76973),(51 130.08003),(52 129.97574),(53 129.96266),(54 130.65808),(55 130.99138),(56 131.3105),(57 131.41225),(58 132.51906),(59 131.54277),(60 128.19186),(61 128.55421),(62 129.29915),(63 128.83864),(64 128.17012),(65 129.51178),(66 130.27263),(67 129.7178),(68 128.51112),(69 129.38928),(70 128.55215),(71 127.591675),(72 127.22268),(73 125.40998),(74 126.3089),(75 127.812065),(76 127.74863),(77 127.19694),(78 125.8957),(79 126.036095),
(1 67.74334),(2 86.282074),(3 97.69036),(4 103.86177),(5 108.52478),(6 112.722046),(7 113.788765),(8 114.49388),(9 115.45147),(10 114.42671),(11 114.54104),(12 117.01596),(13 117.0465),(14 118.49193),(15 120.41059),(16 120.2961),(17 121.040306),(18 121.71572),(19 124.78287),(20 125.92053),(21 127.20611),(22 126.9652),(23 128.22232),(24 127.89896),(25 128.70834),(26 130.58383),(27 131.85466),(28 131.25371),(29 131.24728),(30 131.08495),(31 131.67035),(32 134.14325),(33 135.13322),(34 134.99506),(35 132.8355),(36 133.27782),(37 135.04492),(38 133.9291),(39 133.8348),(40 132.21092),(41 131.44176),(42 132.76926),(43 133.04852),(44 133.90733),(45 134.02766),(46 135.1405),(47 134.5804),(48 133.67249),(49 134.38354),(50 135.3332),(51 134.10043),(52 134.7954),(53 135.78363),(54 134.66382),(55 135.54443),(56 135.47498),(57 136.52147),(58 135.18695),(59 133.1989),(60 130.85394),(61 132.05507),(62 131.59573),(63 132.40018),(64 131.0639),(65 132.21863),(66 131.62091),(67 132.02185),(68 130.85675),(69 131.86378),(70 131.12227),(71 130.42197),(72 128.19919),(73 126.96092),(74 127.15044),(75 125.88591),(76 128.86441),(77 127.80415),(78 128.66718),(79 128.18105),
